Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Alan Virginius,fr FRA,FW,Lille,19,2003,2.9,1,12,5,41.7,4.19,1.74,0.08,0.20,14.4,0,0,0,3.1,3.1,0.26,-2.1,-2.1,Matches
Mattia Viti,it ITA,DF,Nice,20,2002,7.0,1,2,1,50.0,0.28,0.14,0.50,1.00,7.8,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
Vitinha,pt POR,FW,Marseille,22,2000,5.2,2,25,9,36.0,4.85,1.75,0.08,0.22,12.6,0,0,0,4.0,4.0,0.16,-2.0,-2.0,Matches
Vitinha,pt POR,MF,Paris S-G,22,2000,27.2,2,31,11,35.5,1.14,0.40,0.06,0.18,20.5,0,0,0,3.0,3.0,0.10,-1.0,-1.0,Matches
Kevin Volland,de GER,"FW,MF",Monaco,30,1992,7.1,3,15,7,46.7,2.11,0.99,0.20,0.43,15.6,0,0,0,1.7,1.7,0.12,+1.3,+1.3,Matches
Elye Wahi,fr FRA,FW,Montpellier,19,2003,27.9,19,62,36,58.1,2.22,1.29,0.29,0.50,14.5,1,1,1,12.2,11.4,0.18,+6.8,+6.6,Matches
Timothy Weah,us USA,"DF,FW",Lille,22,2000,19.4,0,30,11,36.7,1.54,0.57,0.00,0.00,21.6,0,0,0,2.5,2.5,0.08,-2.5,-2.5,Matches
Mateusz Wieteska,pl POL,DF,Clermont Foot,25,1997,34.6,0,16,5,31.3,0.46,0.14,0.00,0.00,8.6,0,0,0,2.1,2.1,0.13,-2.1,-2.1,Matches
Christopher Wooh,cm CMR,DF,Rennes,20,2001,11.2,0,5,0,0.0,0.45,0.00,0.00,,8.9,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
Christopher Wooh,cm CMR,MF,Lens,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Xeka,pt POR,MF,Rennes,27,1994,6.1,0,5,0,0.0,0.82,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Yusuf Yazıcı,tr TUR,MF,Lille,25,1997,2.2,1,5,2,40.0,2.25,0.90,0.20,0.50,19.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
Darlin Yongwa,cm CMR,DF,Lorient,21,2000,8.7,1,9,3,33.3,1.04,0.35,0.11,0.33,16.9,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
Leny Yoro,fr FRA,DF,Lille,16,2005,8.5,0,2,0,0.0,0.23,0.00,0.00,,15.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Mohamed Youssouf,km COM,DF,Ajaccio,34,1988,27.3,0,5,1,20.0,0.18,0.04,0.00,0.00,18.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,16,2006,10.3,2,9,4,44.4,0.87,0.39,0.22,0.50,17.1,0,0,0,1.4,1.4,0.16,+0.6,+0.6,Matches
Oliver Zandén,se SWE,"DF,MF",Toulouse,20,2001,1.6,0,2,1,50.0,1.23,0.62,0.00,0.00,17.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Akim Zedadka,dz ALG,DF,Auxerre,27,1995,17.8,0,9,0,0.0,0.51,0.00,0.00,,19.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches

Akim Zedadka,dz ALG,"DF,MF",Lille,27,1995,3.9,1,3,1,33.3,0.76,0.25,0.33,1.00,15.3,0,0,0,0.4,0.4,0.13,+0.6,+0.6,Matches
Mehdi Zeffane,dz ALG,"DF,MF",Clermont Foot,30,1992,7.3,1,8,2,25.0,1.09,0.27,0.13,0.50,20.1,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
Arber Zeneli,xk KVX,"FW,MF",Reims,27,1995,11.1,0,31,6,19.4,2.79,0.54,0.00,0.00,20.8,5,0,0,2.1,2.1,0.07,-2.1,-2.1,Matches
Nathan Zeze,fr FRA,DF,Nantes,17,2005,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edon Zhegrova,xk KVX,"FW,MF",Lille,23,1999,11.7,3,42,14,33.3,3.58,1.19,0.07,0.21,18.4,1,0,0,3.6,3.6,0.09,-0.6,-0.6,Matches
Tanguy Zoukrou,fr FRA,DF,Troyes,19,2003,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
