Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches


Rayane Aabid,fr FRA,MF,Hatayspor,31,1992,2.3,1,2,1,50.0,0.85,0.43,0.50,1.00,,0,0,Matches
Mehdi Abeid,dz ALG,"MF,FW",Başakşehir,30,1992,8.9,3,16,6,37.5,1.80,0.67,0.19,0.50,,0,0,Matches
Pape Abou Cissé,sn SEN,DF,Adana Demirspor,27,1995,8.0,0,6,1,16.7,0.75,0.12,0.00,0.00,,0,0,Matches
Vincent Aboubakar,cm CMR,FW,Beşiktaş,31,1992,11.9,5,29,12,41.4,2.43,1.00,0.14,0.33,,1,2,Matches
Giorgi Aburjania,ge GEO,MF,Hatayspor,28,1995,13.9,0,8,3,37.5,0.58,0.22,0.00,0.00,,0,0,Matches
Yaw Ackah,gh GHA,MF,Kayserispor,24,1999,9.3,0,3,0,0.0,0.32,0.00,0.00,,,0,0,Matches
Bryan Acosta,hn HON,MF,Gaziantep FK,29,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Youssef Aït Bennasser,ma MAR,MF,Samsunspor,27,1996,21.1,1,19,2,10.5,0.90,0.09,0.05,0.50,,0,0,Matches
Albian Ajeti,ch SUI,FW,Gaziantep FK,26,1997,0.7,1,2,1,50.0,3.05,1.53,0.50,1.00,,0,0,Matches
Abat Ajymbetow,kz KAZ,FW,Adana Demirspor,27,1995,3.0,1,8,2,25.0,2.67,0.67,0.13,0.50,,0,0,Matches
Samet Akaydın,tr TUR,DF,Fenerbahçe,29,1994,6.3,0,3,1,33.3,0.47,0.16,0.00,0.00,,0,0,Matches
Emre Akbaba,tr TUR,"MF,FW",Adana Demirspor,30,1992,29.7,7,62,19,30.6,2.09,0.64,0.10,0.32,,1,1,Matches
Halil Akbunar,tr TUR,"MF,FW",Pendikspor,29,1993,31.0,5,54,20,37.0,1.74,0.65,0.09,0.25,,0,0,Matches
Murat Akça,tr TUR,DF,Pendikspor,33,1990,7.7,0,4,0,0.0,0.52,0.00,0.00,,,0,0,Matches
Yusuf Akçiçek,tr TUR,DF,Fenerbahçe,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
İbrahim Akdağ,tr TUR,MF,Pendikspor,32,1991,10.4,0,8,0,0.0,0.77,0.00,0.00,,,0,0,Matches
İbrahim Akdağ,tr TUR,"MF,DF",Sivasspor,32,1991,8.0,0,5,1,20.0,0.62,0.12,0.00,0.00,,0,0,Matches
Yunus Akgün,tr TUR,MF,Galatasaray,23,2000,0.3,0,1,1,100.0,3.33,3.33,0.00,0.00,,0,0,Matches
Babajide Akintola,ng NGA,MF,Adana Demirspor,27,1996,10.1,2,17,4,23.5,1.69,0.40,0.12,0.50,,0,0,Matches
Babajide Akintola,ng NGA,MF,Rizespor,27,1996,11.4,1,20,4,20.0,1.75,0.35,0.05,0.25,,0,0,Matches
Gökhan Akkan,tr TUR,GK,Rizespor,28,1995,30.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Efe Akman,tr TUR,MF,Galatasaray,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Engin Aksoy,tr TUR,DF,Hatayspor,19,2003,4.0,0,1,0,0.0,0.25,0.00,0.00,,,0,0,Matches
Fatih Aksoy,tr TUR,DF,Alanyaspor,25,1997,10.7,1,4,3,75.0,0.37,0.28,0.25,0.33,,0,0,Matches
Yılmaz Aktaş,de GER,GK,Adana Demirspor,20,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches

Kerem Aktürkoğlu,tr TUR,MF,Galatasaray,24,1998,27.4,12,79,29,36.7,2.88,1.06,0.11,0.31,,3,4,Matches
Ufuk Akyol,de GER,MF,Antalyaspor,25,1997,7.5,0,3,0,0.0,0.40,0.00,0.00,,,0,0,Matches
Furkan Akyüz,,GK,Fenerbahçe,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Enes Albak,tr TUR,DF,Samsunspor,18,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Mehmet Albayrak,tr TUR,DF,Sivasspor,19,2004,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Danijel Aleksić,rs SRB,MF,Başakşehir,32,1991,12.9,1,25,6,24.0,1.94,0.47,0.04,0.17,,0,0,Matches
Mehmet Ali Büyüksayar,tr TUR,FW,Konyaspor,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Hasan Ali Kaldırım,tr TUR,DF,Kayserispor,33,1989,13.1,0,10,4,40.0,0.76,0.30,0.00,0.00,,0,0,Matches
Muhammet Ali Özbaskıcı,tr TUR,MF,Samsunspor,17,2005,0.4,0,1,0,0.0,2.25,0.00,0.00,,,0,0,Matches
Ömer Ali Şahiner,tr TUR,"DF,MF",Başakşehir,31,1992,13.3,0,5,0,0.0,0.38,0.00,0.00,,,0,0,Matches
Kerim Alıcı,tr TUR,DF,Hatayspor,26,1997,15.9,1,14,5,35.7,0.88,0.31,0.07,0.20,,0,0,Matches
Nabil Alioui,fr FRA,MF,Adana Demirspor,24,1999,2.1,0,3,1,33.3,1.43,0.48,0.00,0.00,,0,0,Matches
Xusniddin Aliqulov,uz UZB,DF,Rizespor,24,1999,14.5,0,14,4,28.6,0.96,0.28,0.00,0.00,,0,0,Matches
Fidan Aliti,xk KVX,DF,Alanyaspor,29,1993,33.8,0,14,3,21.4,0.41,0.09,0.00,0.00,,0,0,Matches
Barış Alper Yılmaz,tr TUR,"MF,DF",Galatasaray,23,2000,28.3,6,62,18,29.0,2.19,0.64,0.10,0.33,,0,0,Matches
Marcos Vinicius Amaral Alves,br BRA,FW,Fatih Karagümrük,29,1994,7.5,6,35,13,37.1,4.69,1.74,0.17,0.46,,0,1,Matches
Daniel Amartey,gh GHA,"DF,MF",Beşiktaş,28,1994,11.8,0,1,0,0.0,0.08,0.00,0.00,,,0,0,Matches
Anderson,br BRA,FW,Alanyaspor,25,1997,2.8,0,9,2,22.2,3.24,0.72,0.00,0.00,,0,0,Matches
Angeliño,es ESP,DF,Galatasaray,26,1997,6.7,0,5,1,20.0,0.75,0.15,0.00,0.00,,0,0,Matches
Seyfettin Anıl Yaşar,tr TUR,DF,Rizespor,21,2002,7.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Taylan Antalyalı,tr TUR,MF,Samsunspor,28,1995,19.6,2,23,9,39.1,1.17,0.46,0.00,0.00,,2,2,Matches
Nicholas Anwan,ng NGA,MF,Fatih Karagümrük,22,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Aias Aosman,sy SYR,MF,Pendikspor,28,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
Aaron Appindangoyé,ga GAB,DF,Sivasspor,31,1992,29.9,1,11,5,45.5,0.37,0.17,0.09,0.20,,0,0,Matches
Alp Arda,,GK,İstanbulspor,28,1995,19.8,0,0,0,,0.00,0.00,,,,0,0,Matches

Eren Arda San,,FW,İstanbulspor,17,2006,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Onur Arı,,FW,Hatayspor,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Muhammed Arikan,tr TUR,MF,Kayserispor,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Hakan Arslan,tr TUR,MF,Sivasspor,35,1988,6.4,0,8,2,25.0,1.26,0.31,0.00,0.00,,0,0,Matches
Ömürcan Artan,,DF,Gaziantep FK,24,1999,4.1,0,1,1,100.0,0.24,0.24,0.00,0.00,,0,0,Matches
Serkan Asan,tr TUR,DF,Pendikspor,24,1999,16.8,0,7,0,0.0,0.42,0.00,0.00,,,0,0,Matches
Britt Assombalonga,cd COD,"FW,MF",Antalyaspor,30,1992,7.1,1,21,6,28.6,2.97,0.85,0.05,0.17,,0,0,Matches
Kerem Atakan Kesgin,tr TUR,MF,Fatih Karagümrük,22,2000,1.6,0,1,0,0.0,0.61,0.00,0.00,,,0,0,Matches
Kerem Atakan Kesgin,tr TUR,MF,Sivasspor,22,2000,0.8,0,3,1,33.3,3.97,1.32,0.00,0.00,,0,0,Matches
Youcef Atal,dz ALG,DF,Adana Demirspor,27,1996,9.1,1,12,5,41.7,1.32,0.55,0.08,0.20,,0,0,Matches
Loide Augusto,ao ANG,"DF,MF",Alanyaspor,23,2000,19.9,3,21,4,19.0,1.06,0.20,0.14,0.75,,0,0,Matches
Serge Aurier,ci CIV,DF,Galatasaray,30,1992,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
Fahri Ay,tr TUR,MF,Beşiktaş,18,2005,0.9,0,1,1,100.0,1.08,1.08,0.00,0.00,,0,0,Matches
Eyüp Aydın,,MF,Galatasaray,18,2004,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,,0,0,Matches
Mehmet Aydin,de GER,DF,Trabzonspor,21,2002,14.3,0,9,0,0.0,0.63,0.00,0.00,,,0,0,Matches
Oğuz Aydın,tr TUR,MF,Alanyaspor,22,2000,28.7,13,58,25,43.1,2.02,0.87,0.19,0.44,,2,2,Matches
Taylan Aydın,tr TUR,DF,Kasımpaşa,17,2006,6.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Tayfun Aydoğan,,"MF,FW",Adana Demirspor,27,1996,7.5,2,7,4,57.1,0.93,0.53,0.14,0.25,,1,1,Matches
Soner Aydoğdu,tr TUR,MF,Samsunspor,32,1991,5.1,2,13,3,23.1,2.57,0.59,0.15,0.67,,0,0,Matches
Berkay Aydoğmuş,,MF,Başakşehir,19,2004,0.7,0,1,0,0.0,1.36,0.00,0.00,,,0,0,Matches
Kaan Ayhan,tr TUR,DF,Galatasaray,28,1994,23.2,1,23,6,26.1,0.99,0.26,0.04,0.17,,0,0,Matches
Cemal Azad Demir,,FW,Beşiktaş,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Serdar Aziz,tr TUR,DF,Fenerbahçe,32,1990,9.6,0,9,1,11.1,0.93,0.10,0.00,0.00,,0,0,Matches
Ousseynou Ba,sn SEN,DF,Başakşehir,27,1995,19.6,0,6,0,0.0,0.31,0.00,0.00,,,0,0,Matches
Mame Baba Thiam,sn SEN,"FW,MF",Kayserispor,30,1992,18.4,11,41,18,43.9,2.23,0.98,0.17,0.39,,4,4,Matches

Mame Baba Thiam,sn SEN,"MF,FW",Pendikspor,30,1992,16.7,6,42,17,40.5,2.51,1.02,0.12,0.29,,1,2,Matches
Volkan Babacan,tr TUR,GK,Başakşehir,34,1988,23.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Aliou Badji,sn SEN,FW,Gaziantep FK,25,1997,3.7,1,9,2,22.2,2.42,0.54,0.11,0.50,,0,0,Matches
Yunus Bahadir,be BEL,DF,Alanyaspor,20,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Stéphane Bahoken,cm CMR,FW,Kayserispor,31,1992,8.4,3,34,12,35.3,4.03,1.42,0.09,0.25,,0,1,Matches
Eric Bailly,ci CIV,DF,Beşiktaş,29,1994,3.7,0,1,0,0.0,0.27,0.00,0.00,,,0,0,Matches
Riad Bajić,ba BIH,FW,Ankaragücü,29,1994,9.1,4,16,8,50.0,1.77,0.88,0.25,0.50,,0,1,Matches
Cédric Bakambu,cd COD,FW,Galatasaray,32,1991,2.1,1,8,2,25.0,3.73,0.93,0.13,0.50,,0,0,Matches
Anastasios Bakasetas,gr GRE,MF,Trabzonspor,30,1993,15.7,4,45,12,26.7,2.87,0.76,0.07,0.25,,1,1,Matches
Bünyamin Balcı,tr TUR,DF,Antalyaspor,23,2000,20.6,1,6,2,33.3,0.29,0.10,0.17,0.50,,0,0,Matches
Jure Balkovec,si SVN,DF,Alanyaspor,28,1994,23.6,3,21,7,33.3,0.89,0.30,0.14,0.43,,0,0,Matches
Mario Balotelli,it ITA,FW,Adana Demirspor,32,1990,10.4,7,51,17,33.3,4.92,1.64,0.12,0.35,,1,1,Matches
Rayyan Baniya,,DF,Fatih Karagümrük,24,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rayyan Baniya,,DF,Trabzonspor,24,1999,19.9,0,6,3,50.0,0.30,0.15,0.00,0.00,,0,0,Matches
Yusuf Barasi,tr TUR,"FW,MF",Adana Demirspor,20,2003,9.7,4,19,11,57.9,1.95,1.13,0.21,0.36,,0,0,Matches
Abdülkerim Bardakcı,tr TUR,DF,Galatasaray,28,1994,24.6,4,32,8,25.0,1.30,0.33,0.13,0.50,,0,0,Matches
Enis Bardhi,mk MKD,MF,Trabzonspor,28,1995,26.2,7,56,21,37.5,2.14,0.80,0.13,0.33,,0,0,Matches
Efecan Barlık,,MF,Başakşehir,20,2003,0.1,0,1,0,0.0,9.00,0.00,0.00,,,0,0,Matches
Modou Barrow,gm GAM,"MF,FW",Sivasspor,30,1992,10.9,1,14,7,50.0,1.29,0.64,0.07,0.14,,0,0,Matches
Emrah Başsan,tr TUR,"MF,FW",Sivasspor,31,1992,16.5,0,31,11,35.5,1.88,0.67,0.00,0.00,,0,0,Matches
Christian Bassogog,cm CMR,MF,Ankaragücü,27,1995,10.1,2,10,3,30.0,0.99,0.30,0.20,0.67,,0,0,Matches
Samuel Bastien,cd COD,MF,Kasımpaşa,26,1996,2.4,0,1,0,0.0,0.41,0.00,0.00,,,0,0,Matches
Michy Batshuayi,be BEL,FW,Fenerbahçe,29,1993,8.8,12,49,27,55.1,5.58,3.08,0.16,0.30,,4,5,Matches
Bilal Bayazit,nl NED,GK,Kayserispor,24,1999,35.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Altay Bayındır,tr TUR,GK,Fenerbahçe,25,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches

Furkan Bayır,tr TUR,DF,Alanyaspor,23,2000,22.4,0,10,2,20.0,0.45,0.09,0.00,0.00,,0,0,Matches
Rodrigo Becão,br BRA,DF,Fenerbahçe,27,1996,12.4,0,6,0,0.0,0.48,0.00,0.00,,,0,0,Matches
Visar Bekaj,xk KVX,GK,Hatayspor,26,1997,3.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Burak Bekaroğlu,,DF,Hatayspor,26,1997,12.4,0,6,0,0.0,0.48,0.00,0.00,,,0,0,Matches
Efkan Bekiroglu,,MF,Ankaragücü,27,1995,23.6,9,52,16,30.8,2.20,0.68,0.17,0.56,,0,0,Matches
Younès Belhanda,ma MAR,MF,Adana Demirspor,33,1990,11.9,3,24,11,45.8,2.01,0.92,0.13,0.27,,0,0,Matches
Mortadha Ben Ouannes,tn TUN,"MF,DF",Kasımpaşa,29,1994,33.3,6,35,14,40.0,1.05,0.42,0.17,0.43,,0,0,Matches
Filip Benković,hr CRO,DF,Trabzonspor,26,1997,12.4,2,6,3,50.0,0.49,0.24,0.33,0.67,,0,0,Matches
Giorgi Beridze,ge GEO,FW,Ankaragücü,26,1997,0.5,0,1,0,0.0,2.00,0.00,0.00,,,0,0,Matches
Paul Bernardoni,fr FRA,GK,Konyaspor,26,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Andrea Bertolacci,it ITA,MF,Fatih Karagümrük,32,1991,8.5,0,3,2,66.7,0.35,0.23,0.00,0.00,,0,0,Matches
Janio Bikel,gw GNB,MF,Gaziantep FK,28,1995,5.5,0,1,1,100.0,0.18,0.18,0.00,0.00,,0,0,Matches
Hayrullah Bilazer,,DF,Ankaragücü,28,1995,7.9,0,1,0,0.0,0.13,0.00,0.00,,,0,0,Matches
Emre Bilgin,tr TUR,GK,Fatih Karagümrük,19,2004,10.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Ege Bilsel,,MF,Antalyaspor,19,2004,0.7,0,1,1,100.0,1.48,1.48,0.00,0.00,,0,0,Matches
Tayfur Bingöl,tr TUR,MF,Alanyaspor,30,1993,0.6,0,2,0,0.0,3.33,0.00,0.00,,,0,0,Matches
Tayfur Bingöl,tr TUR,"MF,DF",Beşiktaş,30,1993,6.1,0,13,4,30.8,2.14,0.66,0.00,0.00,,0,0,Matches
Davide Biraschi,it ITA,DF,Fatih Karagümrük,29,1994,28.6,0,5,0,0.0,0.17,0.00,0.00,,,0,0,Matches
Görkem Bitin,,FW,Pendikspor,25,1998,3.7,0,13,5,38.5,3.56,1.37,0.00,0.00,,0,0,Matches
Aylton Boa Morte,pt POR,"MF,FW",Kayserispor,29,1993,29.1,8,72,29,40.3,2.47,1.00,0.11,0.28,,0,0,Matches
Emmanuel Boateng,gh GHA,MF,Konyaspor,26,1997,0.3,0,2,1,50.0,7.50,3.75,0.00,0.00,,0,0,Matches
Sacha Boey,fr FRA,DF,Galatasaray,22,2000,19.0,1,11,4,36.4,0.58,0.21,0.09,0.25,,0,0,Matches
Marc Bola,eng ENG,"DF,MF",Samsunspor,25,1997,11.8,0,7,2,28.6,0.59,0.17,0.00,0.00,,0,0,Matches
Leonardo Bonucci,it ITA,DF,Fenerbahçe,36,1987,2.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Arif Boşluk,,DF,Trabzonspor,20,2003,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches

Mehdi Boudjemaa,dz ALG,MF,Hatayspor,25,1998,7.1,1,9,1,11.1,1.27,0.14,0.11,1.00,,0,0,Matches
Mehdi Bourabia,ma MAR,MF,Kayserispor,31,1991,12.8,3,22,5,22.7,1.71,0.39,0.14,0.60,,0,0,Matches
Umut Bozok,tr TUR,FW,Trabzonspor,26,1996,4.8,1,10,1,10.0,2.09,0.21,0.10,1.00,,0,0,Matches
Adam Buksa,pl POL,FW,Antalyaspor,27,1996,32.5,16,95,39,41.1,2.93,1.20,0.13,0.31,,4,5,Matches
Onur Bulut,tr TUR,"DF,MF",Beşiktaş,29,1994,22.7,0,6,2,33.3,0.26,0.09,0.00,0.00,,0,0,Matches
Abdulsamet Burak,,DF,Adana Demirspor,27,1996,4.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Zymer Bytyqi,no NOR,"MF,FW",Antalyaspor,26,1996,15.1,1,24,4,16.7,1.59,0.26,0.04,0.25,,0,0,Matches
Musa Çağıran,tr TUR,MF,Hatayspor,30,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Oğulcan Çağlayan,tr TUR,MF,Gaziantep FK,27,1996,1.5,0,4,1,25.0,2.71,0.68,0.00,0.00,,0,0,Matches
Oğulcan Çağlayan,tr TUR,MF,Kasımpaşa,27,1996,8.5,0,22,5,22.7,2.60,0.59,0.00,0.00,,0,0,Matches
Uğurcan Çakır,tr TUR,GK,Trabzonspor,27,1996,35.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mijo Caktaš,hr CRO,MF,Sivasspor,31,1992,4.9,1,5,1,20.0,1.01,0.20,0.20,1.00,,0,0,Matches
Francisco Calvo,cr CRC,DF,Konyaspor,31,1992,16.1,0,14,3,21.4,0.87,0.19,0.00,0.00,,0,0,Matches
Samba Camara,ml MLI,DF,Sivasspor,30,1992,20.8,0,8,3,37.5,0.39,0.14,0.00,0.00,,0,0,Matches
İrfan Can Eğribayat,tr TUR,GK,Fenerbahçe,25,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Atakan Çankaya,tr TUR,DF,Ankaragücü,25,1998,15.7,0,9,4,44.4,0.57,0.25,0.00,0.00,,0,0,Matches
Erdem Canpolat,de GER,GK,Pendikspor,22,2001,34.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Miguel Filipe Nunes Cardoso,pt POR,"MF,FW",Kayserispor,29,1994,27.9,1,65,18,27.7,2.33,0.65,0.02,0.06,,0,0,Matches
Lionel Carole,fr FRA,DF,Kayserispor,32,1991,24.4,0,4,1,25.0,0.16,0.04,0.00,0.00,,0,0,Matches
Federico Ceccherini,it ITA,DF,Fatih Karagümrük,31,1992,22.8,1,12,1,8.3,0.53,0.04,0.08,1.00,,0,0,Matches
Endri Çekiçi,al ALB,MF,Pendikspor,26,1996,9.2,1,22,3,13.6,2.39,0.33,0.05,0.33,,0,0,Matches
Batuhan Çelik,tr TUR,FW,Başakşehir,18,2005,0.0,0,1,0,0.0,90.00,0.00,0.00,,,0,0,Matches
İzzet Çelik,,MF,Adana Demirspor,19,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Osman Çelik,tr TUR,MF,Samsunspor,31,1991,8.6,0,12,0,0.0,1.40,0.00,0.00,,,0,0,Matches
Yiğit Çeltik,tr TUR,MF,Kayserispor,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches

Renaldo Cephas,jm JAM,"MF,FW",Ankaragücü,23,1999,17.9,3,43,19,44.2,2.40,1.06,0.07,0.16,,0,0,Matches
Tarık Çetin,tr TUR,GK,Rizespor,26,1997,7.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Bunyamin Cetinkaya,,MF,Kasımpaşa,13,2009,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Erdem Çetinkaya,tr TUR,MF,Kasımpaşa,22,2001,2.0,0,8,0,0.0,3.98,0.00,0.00,,,0,0,Matches
Charis Charisis,gr GRE,MF,Sivasspor,28,1995,27.9,1,19,5,26.3,0.68,0.18,0.05,0.20,,0,0,Matches
Anastasios Chatzigiovannis,gr GRE,MF,Ankaragücü,26,1997,15.3,2,38,19,50.0,2.48,1.24,0.03,0.05,,1,1,Matches
Alexandru Cicâldău,ro ROU,MF,Konyaspor,26,1997,22.4,1,44,11,25.0,1.96,0.49,0.02,0.09,,0,0,Matches
Uğur Çiftçi,tr TUR,DF,Sivasspor,31,1992,35.6,0,15,5,33.3,0.42,0.14,0.00,0.00,,0,0,Matches
Sadık Çiftpınar,tr TUR,DF,Kasımpaşa,30,1993,14.4,0,8,3,37.5,0.55,0.21,0.00,0.00,,0,0,Matches
Tolga Ciğerci,tr TUR,MF,Ankaragücü,31,1992,22.7,5,39,11,28.2,1.71,0.48,0.05,0.18,,3,3,Matches
Mirza Cihan,,FW,Gaziantep FK,22,2000,1.4,0,3,1,33.3,2.09,0.70,0.00,0.00,,0,0,Matches
Sokol Cikalleshi,al ALB,FW,Konyaspor,33,1990,26.1,12,64,21,32.8,2.46,0.81,0.06,0.19,,8,8,Matches
Ramazan Civelek,tr TUR,"MF,DF",Kayserispor,27,1996,19.2,0,16,7,43.8,0.84,0.37,0.00,0.00,,0,0,Matches
İsmail Çokçalış,tr TUR,DF,Adana Demirspor,23,2000,12.0,0,4,2,50.0,0.33,0.17,0.00,0.00,,0,0,Matches
Omar Colley,gm GAM,DF,Beşiktaş,30,1992,21.5,7,13,9,69.2,0.60,0.42,0.54,0.78,,0,0,Matches
Racine Coly,sn SEN,DF,İstanbulspor,27,1995,12.7,1,12,4,33.3,0.94,0.31,0.08,0.25,,0,0,Matches
Sergio Córdova,ve VEN,FW,Alanyaspor,25,1997,11.2,3,20,8,40.0,1.78,0.71,0.15,0.38,,0,0,Matches
Kamil Çörekçi,tr TUR,DF,Hatayspor,31,1992,19.2,0,6,1,16.7,0.31,0.05,0.00,0.00,,0,0,Matches
Nuno da Costa,cv CPV,FW,Kasımpaşa,32,1991,26.0,14,70,24,34.3,2.70,0.92,0.20,0.58,,0,0,Matches
Crespo,pt POR,MF,Fenerbahçe,26,1996,6.3,0,4,1,25.0,0.64,0.16,0.00,0.00,,0,0,Matches
Mehmet Dadakdeniz,tr TUR,GK,Antalyaspor,23,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Renat Dadaşov,az AZE,FW,Hatayspor,24,1999,15.4,6,27,15,55.6,1.75,0.97,0.11,0.20,,3,4,Matches
Filip Damjanovic,rs SRB,DF,Konyaspor,25,1998,9.8,0,12,2,16.7,1.22,0.20,0.00,0.00,,0,0,Matches
Brahim Darri,nl NED,"FW,MF",Fatih Karagümrük,28,1994,0.5,0,1,1,100.0,1.87,1.87,0.00,0.00,,0,0,Matches
Fisayo Dele-Bashiru,ng NGA,MF,Hatayspor,22,2001,33.7,8,45,18,40.0,1.33,0.53,0.18,0.44,,0,0,Matches

Simon Deli,ci CIV,DF,İstanbulspor,31,1991,25.0,0,9,2,22.2,0.36,0.08,0.00,0.00,,0,0,Matches
Emirhan Delibaş,tr TUR,MF,Beşiktaş,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Cengiz Demir,,DF,Hatayspor,22,2001,5.8,0,7,2,28.6,1.20,0.34,0.00,0.00,,0,0,Matches
Muhammet Demir,tr TUR,FW,Konyaspor,31,1992,0.5,0,2,1,50.0,4.00,2.00,0.00,0.00,,0,0,Matches
Adil Demirbağ,tr TUR,DF,Konyaspor,25,1997,21.8,0,11,1,9.1,0.50,0.05,0.00,0.00,,0,0,Matches
Ozan Demirbag,,MF,Adana Demirspor,15,2008,0.8,0,2,2,100.0,2.40,2.40,0.00,0.00,,0,0,Matches
Kerem Demirbay,de GER,MF,Galatasaray,30,1993,24.5,6,51,17,33.3,2.08,0.69,0.10,0.29,,1,1,Matches
Baran Demiroğlu,,FW,Galatasaray,18,2005,0.2,0,2,0,0.0,10.59,0.00,0.00,,,0,0,Matches
Kahraman Demirtapa,tr TUR,DF,Konyaspor,29,1994,2.2,0,1,0,0.0,0.46,0.00,0.00,,,0,0,Matches
Berhan Deniz,,FW,Samsunspor,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Emmanuel Dennis,ng NGA,MF,Başakşehir,25,1997,3.7,0,7,1,14.3,1.89,0.27,0.00,0.00,,0,0,Matches
Stefano Denswil,sr SUR,DF,Trabzonspor,30,1993,25.1,1,14,3,21.4,0.56,0.12,0.07,0.33,,0,0,Matches
Halil Dervişoğlu,tr TUR,"FW,MF",Hatayspor,23,1999,6.6,0,19,6,31.6,2.88,0.91,0.00,0.00,,0,0,Matches
Halil Dervişoğlu,tr TUR,FW,Galatasaray,23,1999,3.8,0,16,5,31.3,4.17,1.30,0.00,0.00,,0,0,Matches
Enis Destan,tr TUR,FW,Trabzonspor,21,2002,15.3,9,42,23,54.8,2.75,1.50,0.19,0.35,,1,1,Matches
Ersin Destanoğlu,tr TUR,GK,Beşiktaş,22,2001,9.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Abdoulay Diaby,ml MLI,MF,Pendikspor,32,1991,11.9,2,21,7,33.3,1.76,0.59,0.10,0.29,,0,0,Matches
Soner Dikmen,tr TUR,MF,Konyaspor,29,1993,35.6,1,38,9,23.7,1.07,0.25,0.03,0.11,,0,0,Matches
Yasin Dilek,,DF,Başakşehir,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Selim Dilli,,DF,Kasımpaşa,25,1998,0.9,0,2,1,50.0,2.14,1.07,0.00,0.00,,0,0,Matches
Deniz Dilmen,,GK,Başakşehir,18,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Landry Dimata,be BEL,"FW,MF",Samsunspor,25,1997,7.1,2,14,4,28.6,1.97,0.56,0.14,0.50,,0,0,Matches
Oumar Diouf,sn SEN,FW,Rizespor,20,2003,0.6,0,1,0,0.0,1.70,0.00,0.00,,,0,0,Matches
Matías Dituro,ar ARG,GK,Fatih Karagümrük,36,1987,11.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Alexander Djiku,gh GHA,DF,Fenerbahçe,28,1994,22.5,3,13,3,23.1,0.58,0.13,0.23,1.00,,0,0,Matches

Papy Djilobodji,sn SEN,DF,Gaziantep FK,34,1988,33.4,3,21,5,23.8,0.63,0.15,0.14,0.60,,0,0,Matches
Deniz Donmezer,,GK,Adana Demirspor,14,2008,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Denis Drăguș,ro ROU,FW,Gaziantep FK,24,1999,30.4,14,105,39,37.1,3.45,1.28,0.12,0.33,,1,2,Matches
