Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Matteo Meisl,at AUT,DF,Austria Wien,22,2000,12.8,0,3,1,33.3,0.23,0.08,0.00,0.00,,0,0,Matches
Paul Mensah,gh GHA,"FW,MF",Blau-Weiß Linz,23,1999,25.5,2,28,14,50.0,1.10,0.55,0.07,0.14,,0,0,Matches

Phillip Menzel,de GER,GK,SK Austria Klagenfurt,24,1998,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Peter Michorl,at AUT,MF,LASK,28,1995,4.5,0,5,2,40.0,1.12,0.45,0.00,0.00,,0,0,Matches
Leo Mikić,hr CRO,FW,SC Austria Lustenau,26,1997,4.5,1,8,3,37.5,1.77,0.67,0.13,0.33,,0,0,Matches
Danilo Mitrović,rs SRB,DF,Blau-Weiß Linz,22,2001,10.3,0,8,0,0.0,0.77,0.00,0.00,,,0,0,Matches
Boris Moltenis,mq MTQ,DF,SC Austria Lustenau,24,1999,7.7,0,3,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Martin Moormann,at AUT,DF,Rapid Wien,22,2001,4.8,1,1,1,100.0,0.21,0.21,1.00,1.00,,0,0,Matches
Leandro Morgalla,de GER,DF,RB Salzburg,18,2004,1.5,0,1,0,0.0,0.65,0.00,0.00,,,0,0,Matches
Michael Morgenstern,at AUT,FW,Wolfsberger AC,17,2006,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Pascal Müller,at AUT,MF,Wolfsberger AC,20,2003,3.0,0,1,0,0.0,0.34,0.00,0.00,,,0,0,Matches
Valentino Müller,at AUT,MF,WSG Tirol,24,1999,9.3,0,6,0,0.0,0.65,0.00,0.00,,,0,0,Matches
Ibrahim Mustapha,gh GHA,"FW,MF",LASK,23,2000,5.8,0,8,3,37.5,1.37,0.51,0.00,0.00,,0,0,Matches
Nenad N. Cvetković,rs SRB,DF,Rapid Wien,27,1996,5.5,0,8,4,50.0,1.46,0.73,0.00,0.00,,0,0,Matches
Keito Nakamura,jp JPN,MF,LASK,23,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Johannes Naschberger,at AUT,MF,WSG Tirol,23,2000,8.6,0,5,0,0.0,0.58,0.00,0.00,,,0,0,Matches
Namory Noel Cissé,de GER,FW,SC Austria Lustenau,20,2003,11.8,3,36,9,25.0,3.05,0.76,0.08,0.33,,0,0,Matches
Connor Noß,ie IRL,"FW,MF",Blau-Weiß Linz,22,2001,20.9,2,34,8,23.5,1.63,0.38,0.06,0.25,,0,0,Matches
Michael Novak,at AUT,DF,Wolfsberger AC,32,1990,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Atdhe Nuhiu,xk KVX,FW,SCR Altach,34,1989,19.4,1,74,20,27.0,3.82,1.03,0.01,0.05,,0,0,Matches
Sandi Ogrinec,si SVN,"MF,FW",WSG Tirol,25,1998,13.6,1,22,7,31.8,1.62,0.52,0.05,0.14,,0,0,Matches
Osarenren Okungbowa,at AUT,DF,WSG Tirol,29,1994,21.7,1,11,2,18.2,0.51,0.09,0.09,0.50,,0,0,Matches
Ervin Omic,at AUT,"DF,MF",Wolfsberger AC,20,2003,16.0,2,19,6,31.6,1.19,0.38,0.11,0.33,,0,0,Matches
Moritz Oswald,at AUT,"DF,MF",Rapid Wien,21,2002,15.1,0,22,5,22.7,1.46,0.33,0.00,0.00,,0,0,Matches
Mohamed Ouédraogo,bf BFA,"MF,DF",SCR Altach,20,2003,12.7,1,8,4,50.0,0.63,0.32,0.13,0.25,,0,0,Matches
Benjamin Ozegovic,at AUT,GK,WSG Tirol,23,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Alem Pašić,si SVN,"DF,MF",Blau-Weiß Linz,25,1997,12.7,0,9,2,22.2,0.71,0.16,0.00,0.00,,0,0,Matches

Strahinja Pavlović,rs SRB,DF,RB Salzburg,22,2001,25.4,3,19,5,26.3,0.75,0.20,0.16,0.60,,0,0,Matches
Luca Pazourek,at AUT,MF,Austria Wien,18,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Manuel Pfeifer,at AUT,DF,Hartberg,23,1999,30.8,0,10,1,10.0,0.33,0.03,0.00,0.00,,0,0,Matches
Kamil Piątkowski,pl POL,DF,RB Salzburg,23,2000,4.4,1,1,1,100.0,0.23,0.23,1.00,1.00,,0,0,Matches
Simon Piesinger,at AUT,DF,Wolfsberger AC,31,1992,16.5,2,7,3,42.9,0.42,0.18,0.29,0.67,,0,0,Matches
Lenny Pintor,fr FRA,"FW,MF",LASK,22,2000,8.2,0,14,1,7.1,1.70,0.12,0.00,0.00,,0,0,Matches
Simon Pirkl,at AUT,"MF,DF",Blau-Weiß Linz,26,1997,29.6,4,19,6,31.6,0.64,0.20,0.21,0.67,,0,0,Matches
Tin Plavotic,at AUT,DF,Austria Wien,26,1997,11.7,0,8,2,25.0,0.68,0.17,0.00,0.00,,0,1,Matches
Manuel Polster,at AUT,MF,Austria Wien,20,2002,11.5,0,18,5,27.8,1.57,0.44,0.00,0.00,,0,0,Matches
Marvin Potzmann,at AUT,MF,Austria Wien,29,1993,13.8,0,8,2,25.0,0.58,0.14,0.00,0.00,,0,0,Matches
Alexander Prass,at AUT,MF,Sturm Graz,22,2001,28.3,7,46,16,34.8,1.62,0.56,0.15,0.44,,0,0,Matches
Nik Prelec,si SVN,FW,WSG Tirol,22,2001,30.2,8,66,19,28.8,2.19,0.63,0.12,0.42,,0,1,Matches
Manuel Prietl,at AUT,MF,SCR Altach,31,1991,1.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Dominik Prokop,at AUT,MF,Hartberg,26,1997,22.0,4,27,8,29.6,1.23,0.36,0.11,0.38,,1,1,Matches
Ruben Providence,fr FRA,MF,Hartberg,22,2001,13.5,2,18,7,38.9,1.33,0.52,0.11,0.29,,0,1,Matches
Leopold Querfeld,at AUT,DF,Rapid Wien,19,2003,27.5,3,32,9,28.1,1.16,0.33,0.09,0.33,,0,0,Matches
Alexander Ranacher,at AUT,"DF,MF",WSG Tirol,24,1998,9.8,0,4,1,25.0,0.41,0.10,0.00,0.00,,0,0,Matches
Reinhold Ranftl,at AUT,MF,Austria Wien,31,1992,29.8,1,31,5,16.1,1.04,0.17,0.03,0.20,,0,0,Matches
Petar Ratkov,rs SRB,FW,RB Salzburg,19,2003,13.2,5,42,16,38.1,3.18,1.21,0.12,0.31,,0,0,Matches
Constantin Reiner,at AUT,DF,SCR Altach,26,1997,20.0,0,19,3,15.8,0.95,0.15,0.00,0.00,,0,0,Matches
Dominik Reiter,at AUT,"MF,FW",SCR Altach,25,1998,6.8,0,21,8,38.1,3.07,1.17,0.00,0.00,,0,0,Matches
René Renner,at AUT,"MF,DF",LASK,29,1993,7.9,0,6,0,0.0,0.76,0.00,0.00,,,0,0,Matches
Torben Rhein,de GER,"MF,FW",SC Austria Lustenau,20,2003,13.5,0,12,4,33.3,0.89,0.30,0.00,0.00,,0,0,Matches
Florian Rieder,at AUT,"MF,FW",Wolfsberger AC,27,1996,9.8,1,18,3,16.7,1.83,0.31,0.06,0.33,,0,0,Matches
Jannik Robatsch,at AUT,DF,SK Austria Klagenfurt,18,2004,3.9,0,2,0,0.0,0.51,0.00,0.00,,,0,0,Matches

Thorsten Röcher,at AUT,FW,Wolfsberger AC,32,1991,2.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Ronivaldo,br BRA,FW,Blau-Weiß Linz,34,1989,23.3,10,65,26,40.0,2.78,1.11,0.11,0.27,,3,3,Matches
Thomas Rotter,at AUT,DF,Hartberg,31,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Thomas Sabitzer,at AUT,"FW,MF",Wolfsberger AC,22,2000,8.3,1,11,2,18.2,1.32,0.24,0.09,0.50,,0,0,Matches
Sanel Saljic,at AUT,MF,Austria Wien,17,2005,0.3,0,3,1,33.3,10.38,3.46,0.00,0.00,,0,0,Matches
Raphael Sallinger,at AUT,GK,Hartberg,27,1995,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mamadou Sangare,ml MLI,MF,Hartberg,21,2002,22.8,1,23,7,30.4,1.01,0.31,0.04,0.14,,0,0,Matches
Gustavo Santos Costa,br BRA,FW,SCR Altach,27,1996,14.1,4,49,15,30.6,3.47,1.06,0.08,0.27,,0,0,Matches
Manprit Sarkaria,at AUT,"FW,MF",Sturm Graz,26,1996,13.2,4,31,17,54.8,2.35,1.29,0.10,0.18,,1,3,Matches
Nikolas Sattlberger,at AUT,"MF,DF",Rapid Wien,19,2004,27.4,0,13,0,0.0,0.48,0.00,0.00,,,0,0,Matches
Marcel Schantl,at AUT,"MF,DF",Blau-Weiß Linz,22,2000,5.2,0,5,3,60.0,0.95,0.57,0.00,0.00,,0,0,Matches
Maximilian Scharfetter,at AUT,"FW,MF",Wolfsberger AC,21,2002,3.4,0,4,0,0.0,1.17,0.00,0.00,,,0,0,Matches
Paul Schermer,at AUT,GK,WSG Tirol,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Kjell Scherpen,nl NED,GK,Sturm Graz,23,2000,16.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Jonathan Scherzer,at AUT,"DF,MF",Wolfsberger AC,28,1995,28.5,0,14,4,28.6,0.49,0.14,0.00,0.00,,0,0,Matches
Thorsten Schick,at AUT,"DF,MF",Rapid Wien,33,1990,7.7,0,1,0,0.0,0.13,0.00,0.00,,,0,0,Matches
Domenik Schierl,at AUT,GK,SC Austria Lustenau,29,1994,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Alexander Schlager,at AUT,GK,RB Salzburg,27,1996,28.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Anthony Schmid,at AUT,"MF,FW",SC Austria Lustenau,24,1999,10.0,2,14,8,57.1,1.40,0.80,0.14,0.25,,0,1,Matches
Jonathan Schmid,fr FRA,MF,SC Austria Lustenau,33,1990,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,,0,0,Matches
Nicolas Schmid,at AUT,GK,Blau-Weiß Linz,26,1997,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Alexander Schmidt,at AUT,"FW,MF",Austria Wien,25,1998,5.1,3,15,7,46.7,2.93,1.37,0.20,0.43,,0,1,Matches
David Schnegg,at AUT,DF,Sturm Graz,24,1998,20.1,0,14,2,14.3,0.70,0.10,0.00,0.00,,0,0,Matches
Kofi Schulz,de GER,DF,WSG Tirol,34,1989,25.6,1,13,2,15.4,0.51,0.08,0.08,0.50,,0,0,Matches
Till Schumacher,de GER,"MF,DF",SK Austria Klagenfurt,25,1997,31.9,0,4,1,25.0,0.13,0.03,0.00,0.00,,0,0,Matches

Tobias Schützenauer,at AUT,GK,SCR Altach,26,1997,5.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Aaron Schwarz,at AUT,"MF,FW",SK Austria Klagenfurt,19,2004,7.6,3,14,5,35.7,1.84,0.66,0.21,0.60,,0,0,Matches
Matthias Seidl,at AUT,MF,Rapid Wien,22,2001,29.3,5,55,18,32.7,1.88,0.61,0.09,0.28,,0,0,Matches
Simon Seidl,at AUT,"MF,FW",Blau-Weiß Linz,20,2002,15.3,4,29,8,27.6,1.89,0.52,0.14,0.50,,0,0,Matches
Javier Serrano,es ESP,MF,Sturm Graz,20,2003,3.0,0,3,0,0.0,1.00,0.00,0.00,,,0,0,Matches
Ismaïl Seydi,fr FRA,MF,Rapid Wien,22,2001,2.2,0,3,1,33.3,1.39,0.46,0.00,0.00,,0,0,Matches
Roko Simic,hr CRO,FW,RB Salzburg,19,2003,14.7,5,36,17,47.2,2.45,1.16,0.14,0.29,,0,0,Matches
Stefan Skrbo,at AUT,FW,WSG Tirol,22,2001,3.6,1,7,1,14.3,1.97,0.28,0.14,1.00,,0,0,Matches
Oumar Solet,fr FRA,DF,RB Salzburg,23,2000,17.9,1,8,1,12.5,0.45,0.06,0.13,1.00,,0,0,Matches
Michael Sollbauer,at AUT,DF,Rapid Wien,33,1990,6.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Sebastian Soto,us USA,"MF,FW",SK Austria Klagenfurt,23,2000,2.2,0,4,3,75.0,1.86,1.39,0.00,0.00,,0,0,Matches
Michael Steinwender,at AUT,DF,Hartberg,23,2000,8.9,0,5,1,20.0,0.56,0.11,0.00,0.00,,0,0,Matches
Adam Stejskal,cz CZE,GK,WSG Tirol,20,2002,31.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Dejan Stojanović,at AUT,GK,SCR Altach,30,1993,25.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Filip Stojković,me MNE,"DF,MF",LASK,30,1993,19.9,1,6,2,33.3,0.30,0.10,0.17,0.50,,0,0,Matches
Simon Straudi,it ITA,MF,SK Austria Klagenfurt,24,1999,9.1,0,6,1,16.7,0.66,0.11,0.00,0.00,,0,0,Matches
Felix Strauß,at AUT,DF,SCR Altach,22,2001,7.7,0,1,0,0.0,0.13,0.00,0.00,,,0,0,Matches
Fabio Strauss,at AUT,DF,Blau-Weiß Linz,28,1994,26.1,0,15,6,40.0,0.58,0.23,0.00,0.00,,0,0,Matches
Oliver Strunz,at AUT,MF,Rapid Wien,23,2000,2.9,0,4,2,50.0,1.37,0.69,0.00,0.00,,0,0,Matches
Dominik Stumberger,at AUT,DF,WSG Tirol,24,1999,9.3,0,2,0,0.0,0.22,0.00,0.00,,,0,0,Matches
Luka Sučić,hr CRO,"MF,FW",RB Salzburg,20,2002,16.9,3,38,12,31.6,2.25,0.71,0.05,0.17,,1,1,Matches
Lukas Sulzbacher,at AUT,"DF,MF",WSG Tirol,23,2000,27.9,1,19,6,31.6,0.68,0.22,0.05,0.17,,0,0,Matches
Stefano Surdanovic,rs SRB,"MF,FW",SC Austria Lustenau,24,1998,13.4,0,5,0,0.0,0.37,0.00,0.00,,,0,0,Matches
Haris Tabakovic,ba BIH,FW,Austria Wien,29,1994,0.9,0,1,0,0.0,1.10,0.00,0.00,,,0,0,Matches
Matthäus Taferner,at AUT,"MF,FW",WSG Tirol,22,2001,27.2,1,22,10,45.5,0.81,0.37,0.05,0.10,,0,0,Matches

Maksym Talovierov,ua UKR,"DF,MF",LASK,23,2000,17.7,0,10,2,20.0,0.56,0.11,0.00,0.00,,0,0,Matches
Adil Taoui,fr FRA,MF,LASK,21,2001,3.5,1,6,3,50.0,1.71,0.85,0.17,0.33,,0,0,Matches
Simon Täubl,at AUT,GK,SC Austria Lustenau,18,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Bryan Teixeira,cv CPV,"FW,MF",Sturm Graz,22,2000,4.5,0,8,1,12.5,1.78,0.22,0.00,0.00,,0,0,Matches
Aleksa Terzić,rs SRB,DF,RB Salzburg,23,1999,12.9,0,10,1,10.0,0.77,0.08,0.00,0.00,,0,0,Matches
Daniel Tiefenbach,hu HUN,"MF,DF",SC Austria Lustenau,23,1999,19.9,0,18,2,11.1,0.90,0.10,0.00,0.00,,0,0,Matches
Samson Tijani,ng NGA,MF,Wolfsberger AC,21,2002,21.7,1,21,3,14.3,0.97,0.14,0.05,0.33,,0,0,Matches
Denis Tomic,at AUT,MF,WSG Tirol,25,1998,1.7,2,9,5,55.6,5.26,2.92,0.11,0.20,,1,1,Matches
Lukas Tursch,at AUT,DF,Blau-Weiß Linz,27,1996,8.4,0,6,1,16.7,0.71,0.12,0.00,0.00,,0,0,Matches
Andreas Ulmer,at AUT,"DF,MF",RB Salzburg,37,1985,6.2,0,3,2,66.7,0.48,0.32,0.00,0.00,,0,0,Matches
Christoph Urdl,at AUT,MF,Hartberg,23,1999,2.0,1,3,2,66.7,1.52,1.01,0.33,0.50,,0,0,Matches
Moses Usor,ng NGA,"FW,MF",LASK,21,2002,23.2,3,54,16,29.6,2.33,0.69,0.06,0.19,,0,0,Matches
Cem Üstündag,at AUT,MF,WSG Tirol,22,2001,13.0,0,7,2,28.6,0.54,0.15,0.00,0.00,,0,0,Matches
Nikolas Veratschnig,at AUT,"MF,DF",Wolfsberger AC,20,2003,18.5,0,16,5,31.3,0.86,0.27,0.00,0.00,,0,0,Matches
William Vick,dk DEN,"FW,MF",Sturm Graz,20,2003,17.6,2,32,11,34.4,1.82,0.63,0.06,0.18,,0,0,Matches
Dominic Vincze,at AUT,DF,Rapid Wien,19,2004,0.6,0,1,0,0.0,1.64,0.00,0.00,,,0,0,Matches
Yannick Vötter,at AUT,FW,WSG Tirol,18,2004,0.4,0,1,0,0.0,2.50,0.00,0.00,,,0,0,Matches
Romeo Vucic,at AUT,FW,Austria Wien,20,2003,6.3,2,23,6,26.1,3.63,0.95,0.09,0.33,,0,0,Matches
Moritz Wels,at AUT,MF,Austria Wien,18,2004,5.0,0,2,0,0.0,0.40,0.00,0.00,,,0,0,Matches
Christopher Wernitznig,at AUT,"MF,DF",SK Austria Klagenfurt,33,1990,14.1,2,14,5,35.7,0.99,0.35,0.14,0.40,,0,0,Matches
Luca Wimhofer,at AUT,MF,LASK,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Nicolas Wimmer,at AUT,DF,SK Austria Klagenfurt,28,1995,31.0,1,23,6,26.1,0.74,0.19,0.04,0.17,,0,0,Matches
Fabian Windhager,at AUT,MF,Blau-Weiß Linz,21,2001,1.8,0,3,1,33.3,1.66,0.55,0.00,0.00,,0,0,Matches
Gregory Wüthrich,ch SUI,DF,Sturm Graz,28,1994,27.5,3,13,3,23.1,0.47,0.11,0.23,1.00,,0,0,Matches
Szymon Włodarczyk,pl POL,FW,Sturm Graz,20,2003,12.7,5,35,13,37.1,2.76,1.02,0.14,0.38,,0,0,Matches

Philipp Ziereis,de GER,DF,LASK,30,1993,28.0,3,19,10,52.6,0.68,0.36,0.16,0.30,,0,0,Matches
Bernhard Zimmermann,at AUT,FW,Wolfsberger AC,21,2002,10.9,3,19,13,68.4,1.74,1.19,0.05,0.08,,2,2,Matches
Jovan Živković,at AUT,FW,Rapid Wien,17,2006,0.4,0,3,1,33.3,7.11,2.37,0.00,0.00,,0,0,Matches
Robert Žulj,at AUT,"FW,MF",LASK,31,1992,16.4,9,56,23,41.1,3.41,1.40,0.16,0.39,,0,2,Matches
Jan Zwischenbrugger,at AUT,DF,SCR Altach,33,1990,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,,0,0,Matches
Nikola Đorić,rs SRB,DF,SK Austria Klagenfurt,23,2000,7.3,0,3,0,0.0,0.41,0.00,0.00,,,0,0,Matches
