Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Prestige Mboungou,cg CGO,"FW,MF",Metalac GM,21,2000,16.3,1,,,,,,,,,0,0,Matches
Predrag Medić,rs SRB,MF,Radnik Surdulica,23,1998,23.6,0,,,,,,,,,0,0,Matches
Alen Melunović,ba BIH,FW,Napredak Kruš,31,1990,11.4,2,,,,,,,,,1,1,Matches
Queensy Menig,nl NED,"FW,MF",Partizan,25,1995,19.6,6,,,,,,,,,0,0,Matches
Aleksandar Mesarović,rs SRB,MF,Radnički Niš,22,1998,10.1,1,,,,,,,,,0,0,Matches
Nemanja Mićević,rs SRB,DF,Mladost Lučani,22,1999,35.1,3,,,,,,,,,0,0,Matches
Morice Michael,tz TAN,MF,Spartak Subotic,17,2003,1.9,0,,,,,,,,,0,0,Matches
Ryohei Michibuchi,jp JPN,MF,Radnički Niš,27,1994,27.1,3,,,,,,,,,0,0,Matches
Novak Mićović,rs SRB,GK,Čukarički,19,2001,14.0,0,,,,,,,,,0,0,Matches
Lazar Mihailovic,rs SRB,MF,Novi Pazar,20,2001,4.0,1,,,,,,,,,0,0,Matches
Nemanja Mihajlović,rs SRB,FW,Spartak Subotic,25,1996,7.0,0,,,,,,,,,0,0,Matches
Stefan Mihajlović,rs SRB,FW,Proleter NS,22,1999,2.6,0,,,,,,,,,0,0,Matches
Marko Mijailović,rs SRB,DF,Voždovac,23,1997,23.0,1,,,,,,,,,0,0,Matches
Srđan Mijailović,rs SRB,MF,Čukarički,27,1993,26.0,1,,,,,,,,,0,0,Matches
Vasilije Mijailović,rs SRB,DF,Voždovac,19,2001,1.0,0,,,,,,,,,0,0,Matches
Aleksandar Miladinović,rs SRB,FW,Radnik Surdulica,21,2000,0.4,0,,,,,,,,,0,0,Matches
Danilo Miladinović,rs SRB,MF,Proleter NS,19,2002,2.6,0,,,,,,,,,0,0,Matches
Igor Miladinović,rs SRB,MF,Čukarički,18,2003,1.0,0,,,,,,,,,0,0,Matches
Uroš Miladinović,rs SRB,FW,Čukarički,17,2004,0.1,0,,,,,,,,,0,0,Matches
Milan Milanović,rs SRB,DF,Radnički Kragujevac,30,1991,8.0,0,,,,,,,,,0,0,Matches

Ognjen Milanović,rs SRB,FW,Mladost Lučani,19,2001,0.5,0,,,,,,,,,0,0,Matches
Danilo Milenkovic,rs SRB,FW,Proleter NS,26,1994,0.4,0,,,,,,,,,0,0,Matches
Nemanja Miletić,rs SRB,DF,Partizan,30,1991,18.1,0,,,,,,,,,0,0,Matches
Vladimir Miletić,rs SRB,DF,Vojvodina,18,2003,2.9,0,,,,,,,,,0,0,Matches
Dejan Milićević,rs SRB,MF,TSC Bačka Top,29,1992,12.0,2,,,,,,,,,0,0,Matches
Ilija Milićević,rs SRB,DF,Metalac GM,20,2001,15.1,1,,,,,,,,,0,0,Matches
Filip Milikic,rs SRB,DF,Radnički Kragujevac,21,2000,0.6,0,,,,,,,,,0,0,Matches
Miloš Milisavljević,rs SRB,MF,FK Kolubara,28,1992,2.2,0,,,,,,,,,0,0,Matches
Miloš Milisavljević,rs SRB,MF,Radnički Kragujevac,28,1992,13.5,0,,,,,,,,,0,0,Matches
Aleksandar Miljković,rs SRB,"DF,MF",Partizan,31,1990,14.8,1,,,,,,,,,0,0,Matches
Nemanja Milojević,rs SRB,MF,Voždovac,23,1998,19.8,2,,,,,,,,,0,0,Matches
Ivan Milosavljević,rs SRB,DF,Voždovac,38,1983,17.9,3,,,,,,,,,0,0,Matches
Radomir Milosavljević,rs SRB,"FW,MF",Mladost Lučani,29,1992,12.4,1,,,,,,,,,0,0,Matches
Lazar Milošev,rs SRB,FW,Napredak Kruš,25,1996,1.4,0,,,,,,,,,0,0,Matches
Bogdan Milošević,rs SRB,DF,Mladost Lučani,32,1989,8.9,1,,,,,,,,,0,0,Matches
Branislav Milošević,rs SRB,DF,Proleter NS,33,1988,27.2,0,,,,,,,,,0,0,Matches
Ivan Milošević,rs SRB,DF,Mladost Lučani,36,1984,18.6,0,,,,,,,,,0,0,Matches
Stefan Milošević,rs SRB,DF,Spartak Subotic,26,1995,21.1,1,,,,,,,,,0,0,Matches
Marko Milovanović,rs SRB,FW,Partizan,17,2003,5.0,1,,,,,,,,,0,0,Matches
Nemanja Milovanović,rs SRB,MF,Napredak Kruš,30,1991,3.2,0,,,,,,,,,0,0,Matches
Uroš Milovanović,rs SRB,FW,Radnik Surdulica,20,2000,25.7,12,,,,,,,,,2,2,Matches
Đorđe Milovanović,,GK,FK Kolubara,,,0.1,0,,,,,,,,,0,0,Matches
Maksim Milović,me MNE,GK,Mladost Lučani,22,1999,5.0,0,,,,,,,,,0,0,Matches
Miloš Milović,me MNE,DF,Voždovac,25,1995,34.7,4,,,,,,,,,0,0,Matches
Ilija Miodragović,rs SRB,DF,Spartak Subotic,18,2003,1.0,0,,,,,,,,,0,0,Matches

Martin Mirchevski,mk MKD,MF,TSC Bačka Top,24,1997,5.1,3,,,,,,,,,0,0,Matches
Marko Mirić,rs SRB,"FW,MF",Radnički Kragujevac,34,1987,25.8,9,,,,,,,,,1,1,Matches
Vuk Mitošević,rs SRB,MF,Radnik Surdulica,30,1991,9.5,1,,,,,,,,,0,0,Matches
Ognjen Mitrović,rs SRB,MF,Proleter NS,22,1999,28.1,1,,,,,,,,,0,0,Matches
Stefan Mitrović,rs SRB,MF,Radnički Niš,18,2002,32.4,10,,,,,,,,,0,0,Matches
Bogdan Mladenović,rs SRB,MF,FK Kolubara,25,1996,14.5,4,,,,,,,,,0,0,Matches
Nemanja Mladenović,rs SRB,MF,Novi Pazar,28,1993,12.9,2,,,,,,,,,0,0,Matches
Nemanja Mladenović,rs SRB,MF,Napredak Kruš,28,1993,9.1,0,,,,,,,,,0,0,Matches
Veljko Mladenovic,rs SRB,FW,Proleter NS,18,2002,11.0,1,,,,,,,,,0,0,Matches
Bojan Mlađović,rs SRB,DF,Radnički Niš,25,1995,12.1,0,,,,,,,,,0,0,Matches
Bojan Mlađović,rs SRB,DF,Metalac GM,25,1995,17.6,0,,,,,,,,,0,0,Matches
Axel Mohamed Bakayoko,fr FRA,"FW,MF",Red Star,23,1998,1.2,0,,,,,,,,,0,0,Matches
Nemanja Motika,rs SRB,FW,Red Star,18,2003,2.4,1,,,,,,,,,0,0,Matches
Momčilo Mrkaić,ba BIH,FW,Vojvodina,30,1990,6.7,2,,,,,,,,,0,0,Matches
Ognjen Mršić,rs SRB,DF,Napredak Kruš,22,1999,25.5,1,,,,,,,,,0,0,Matches
Mustafa Mujezinović,ba BIH,DF,Novi Pazar,28,1993,7.7,3,,,,,,,,,0,0,Matches
Ibrahim Mustapha,gh GHA,MF,Novi Pazar,21,2000,13.1,4,,,,,,,,,0,0,Matches
Ben Nabouhane,km COM,"FW,MF",Red Star,32,1989,22.1,13,,,,,,,,,0,0,Matches
Bibras Natkho,il ISR,MF,Partizan,33,1988,18.8,10,,,,,,,,,3,3,Matches
Davor Nedeljković,rs SRB,MF,Radnik Surdulica,25,1996,11.1,0,,,,,,,,,0,0,Matches
Mihajlo Nešković,rs SRB,MF,Vojvodina,21,2000,5.4,1,,,,,,,,,0,0,Matches
Bojica Nikčević,rs SRB,MF,Novi Pazar,21,2000,3.4,0,,,,,,,,,0,0,Matches
Bojica Nikčević,rs SRB,MF,Čukarički,21,2000,0.9,0,,,,,,,,,0,0,Matches
Nemanja Nikolić,me MNE,MF,FK Kolubara,33,1988,29.3,2,,,,,,,,,0,0,Matches
Nemanja Nikolić,me MNE,FW,Spartak Subotic,28,1992,19.6,11,,,,,,,,,4,4,Matches

Srdjan Nikolić,rs SRB,DF,Metalac GM,23,1997,6.9,0,,,,,,,,,0,0,Matches
Veljko Nikolić,rs SRB,MF,Red Star,21,1999,2.1,0,,,,,,,,,0,0,Matches
Nikola Ninković,rs SRB,"FW,MF",Proleter NS,26,1994,12.6,2,,,,,,,,,0,0,Matches
Martin Novaković,rs SRB,MF,Voždovac,20,2001,3.6,1,,,,,,,,,0,0,Matches
Vlada Novevski,mk MKD,MF,Vojvodina,19,2002,4.1,0,,,,,,,,,0,0,Matches
Filip Nović,rs SRB,GK,Proleter NS,19,2002,3.0,0,,,,,,,,,0,0,Matches
Ivan Obradović,rs SRB,DF,Partizan,33,1988,4.9,1,,,,,,,,,0,0,Matches
Nemanja Obradović,rs SRB,FW,Mladost Lučani,32,1989,6.4,1,,,,,,,,,0,0,Matches
Richard Odada,ke KEN,MF,Metalac GM,20,2000,16.7,0,,,,,,,,,0,0,Matches
Ohi Omoijuanfo,no NOR,"FW,MF",Red Star,27,1994,10.7,9,,,,,,,,,0,0,Matches
Mihailo Orescanin,rs SRB,MF,Radnik Surdulica,23,1997,24.1,0,,,,,,,,,0,0,Matches
Dilan Ortiz,co COL,FW,Proleter NS,21,2000,16.7,2,,,,,,,,,0,0,Matches
Bojan Ostojić,rs SRB,DF,Partizan,37,1984,3.3,0,,,,,,,,,0,0,Matches
Miloš Ostojić,rs SRB,GK,Novi Pazar,25,1996,7.0,0,,,,,,,,,0,0,Matches
Miloš Ostojić,rs SRB,DF,Spartak Subotic,29,1991,10.7,0,,,,,,,,,0,0,Matches
Miloš Ostojić,rs SRB,GK,Radnik Surdulica,25,1996,3.2,0,,,,,,,,,0,0,Matches
Radovan Pankov,rs SRB,DF,Red Star,25,1995,11.6,0,,,,,,,,,0,0,Matches
Danilo Pantić,rs SRB,MF,Partizan,24,1996,10.3,3,,,,,,,,,0,0,Matches
Marko Pantić,rs SRB,MF,Napredak Kruš,23,1998,0.0,0,,,,,,,,,0,0,Matches
Miloš Pantović,rs SRB,MF,Voždovac,18,2002,29.8,5,,,,,,,,,0,0,Matches
Dejan Parađina,rs SRB,FW,Novi Pazar,22,1999,7.8,0,,,,,,,,,0,0,Matches
Filip Pavišić,rs SRB,DF,Novi Pazar,27,1994,27.8,1,,,,,,,,,0,0,Matches
Milan Pavkov,rs SRB,FW,Red Star,27,1994,17.6,11,,,,,,,,,0,0,Matches
Yevhen Pavlov,ua UKR,FW,Radnički Niš,30,1991,4.5,0,,,,,,,,,0,0,Matches
Lazar Pavlović,rs SRB,MF,Partizan,19,2001,4.8,0,,,,,,,,,0,0,Matches

Luka Pavlović,rs SRB,FW,Metalac GM,17,2004,0.1,0,,,,,,,,,0,0,Matches
Ljubiša Pecelj,ba BIH,DF,FK Kolubara,27,1993,4.1,0,,,,,,,,,0,0,Matches
Ljubiša Pecelj,ba BIH,DF,Radnički Kragujevac,27,1993,14.0,0,,,,,,,,,0,0,Matches
Aleksandar Pejović,rs SRB,MF,Radnički Niš,30,1990,26.4,2,,,,,,,,,2,2,Matches
Kadir Pepić,rs SRB,FW,Proleter NS,16,2005,0.2,0,,,,,,,,,0,0,Matches
Nemanja Perić,rs SRB,FW,Novi Pazar,23,1997,0.7,0,,,,,,,,,0,0,Matches
Dragan Perošević,rs SRB,FW,Voždovac,19,2001,0.8,0,,,,,,,,,0,0,Matches
Nenad Perović,rs SRB,MF,Mladost Lučani,19,2002,5.2,0,,,,,,,,,0,0,Matches
Marko Petković,rs SRB,DF,TSC Bačka Top,28,1992,7.4,1,,,,,,,,,0,0,Matches
Nikola Petrić,rs SRB,GK,Proleter NS,30,1991,34.0,0,,,,,,,,,0,0,Matches
Dimitrije Petronijević,rs SRB,MF,FK Kolubara,20,2001,5.1,0,,,,,,,,,0,0,Matches
Sava Petrov,rs SRB,FW,Mladost Lučani,23,1998,7.3,2,,,,,,,,,0,0,Matches
Filip Petrović,sn SEN,DF,Radnik Surdulica,19,2002,5.3,0,,,,,,,,,0,0,Matches
Milovan Petrović,mk MKD,MF,Radnik Surdulica,31,1990,0.4,0,,,,,,,,,0,0,Matches
Nemanja Petrović,rs SRB,DF,TSC Bačka Top,29,1992,26.6,1,,,,,,,,,0,0,Matches
Njegoš Petrović,rs SRB,MF,Red Star,22,1999,7.2,0,,,,,,,,,0,0,Matches
Đorđe Petrović,rs SRB,GK,Čukarički,21,1999,23.0,0,,,,,,,,,0,0,Matches
Cristiano Piccini,it ITA,DF,Red Star,28,1992,5.9,0,,,,,,,,,0,0,Matches
Nedeljko Pišćević,rs SRB,MF,Radnički Kragujevac,26,1995,10.4,0,,,,,,,,,0,0,Matches
Aleksandar Popović,rs SRB,"GK,MF",Partizan,37,1983,16.3,0,,,,,,,,,0,0,Matches
Balša Popović,me MNE,GK,FK Kolubara,21,2000,1.9,0,,,,,,,,,0,0,Matches
Zoran Popović,rs SRB,GK,Red Star,33,1988,4.0,0,,,,,,,,,0,0,Matches
Miloje Preković,rs SRB,GK,Voždovac,30,1991,21.0,0,,,,,,,,,0,0,Matches
Josip Projić,rs SRB,DF,Napredak Kruš,33,1987,2.0,0,,,,,,,,,0,0,Matches
Dušan Puletić,rs SRB,GK,FK Kolubara,32,1989,8.0,0,,,,,,,,,0,0,Matches

Stefan Purtic,rs SRB,MF,Voždovac,22,1998,26.0,2,,,,,,,,,0,0,Matches
Darko Puškarić,rs SRB,MF,Čukarički,36,1985,8.1,0,,,,,,,,,0,0,Matches
Nenad R. Cvetković,rs SRB,MF,Voždovac,25,1996,0.2,0,,,,,,,,,0,0,Matches
Vladimir Radivojević,rs SRB,MF,Mladost Lučani,35,1986,16.0,2,,,,,,,,,0,0,Matches
Nikola Radmanovac,rs SRB,DF,Radnik Surdulica,24,1997,33.0,1,,,,,,,,,0,0,Matches
Stefan Radojičić,rs SRB,DF,Čukarički,20,2001,2.0,0,,,,,,,,,0,0,Matches
Ivan Radoš,hr CRO,GK,Radnički Kragujevac,37,1984,5.0,0,,,,,,,,,0,0,Matches
Andrija Radovanović,rs SRB,DF,FK Kolubara,20,2000,25.8,2,,,,,,,,,0,0,Matches
Igor Radovanović,rs SRB,DF,Mladost Lučani,18,2003,1.0,0,,,,,,,,,0,0,Matches
Andrija Radulović,me MNE,FW,Red Star,19,2002,0.3,0,,,,,,,,,0,0,Matches
Lazar Raičević,rs SRB,GK,Radnički Kragujevac,23,1998,2.7,0,,,,,,,,,0,0,Matches
Slobodan Rajković,rs SRB,DF,TSC Bačka Top,32,1989,4.6,1,,,,,,,,,0,0,Matches
Andrija Rajovic,dk DEN,MF,Spartak Subotic,20,2001,1.3,0,,,,,,,,,0,0,Matches
Slađan Rakić,rs SRB,MF,Spartak Subotic,22,1999,0.9,0,,,,,,,,,0,0,Matches
Marko Rakonjac,me MNE,MF,Čukarički,21,2000,18.0,11,,,,,,,,,0,0,Matches
Stefan Ranđelović,rs SRB,GK,Radnik Surdulica,22,1999,33.7,0,,,,,,,,,0,0,Matches
Uroš Rašković,rs SRB,DF,Napredak Kruš,20,2000,13.0,0,,,,,,,,,0,0,Matches
Momčilo Rašo,me MNE,DF,Radnički Kragujevac,24,1997,6.4,0,,,,,,,,,0,0,Matches
Petar Ratkov,rs SRB,FW,TSC Bačka Top,17,2003,17.0,3,,,,,,,,,0,0,Matches
Luka Ratkovic,rs SRB,FW,Novi Pazar,24,1997,15.8,3,,,,,,,,,0,0,Matches
Baha Regis Samuel,cm CMR,FW,Mladost Lučani,24,1996,24.1,0,,,,,,,,,0,0,Matches
Andreja Ristić,rs SRB,MF,Radnički Kragujevac,17,2004,1.4,0,,,,,,,,,0,0,Matches
Petar Ristić,rs SRB,MF,Radnički Niš,21,2000,1.7,0,,,,,,,,,0,0,Matches
Nikola Ristović,rs SRB,FW,Radnički Kragujevac,20,2001,5.5,0,,,,,,,,,0,0,Matches
Emil Rockov,rs SRB,GK,Vojvodina,26,1995,16.0,0,,,,,,,,,0,0,Matches

Milan Rodić,rs SRB,DF,Red Star,30,1991,29.1,3,,,,,,,,,0,0,Matches
Viktor Rogan,rs SRB,DF,Čukarički,18,2002,7.7,0,,,,,,,,,0,0,Matches
Bojan Roganović,me MNE,DF,Čukarički,20,2000,22.0,1,,,,,,,,,0,0,Matches
Miloš Rošević,rs SRB,FW,Spartak Subotic,20,2001,3.0,2,,,,,,,,,0,0,Matches
Slobodan Rubežić,me MNE,DF,Novi Pazar,21,2000,5.0,1,,,,,,,,,0,0,Matches
Željko Samčović,rs SRB,GK,Mladost Lučani,18,2002,2.0,0,,,,,,,,,0,0,Matches
Siniša Saničanin,ba BIH,DF,Partizan,26,1995,25.2,0,,,,,,,,,0,0,Matches
Sékou Sanogo,ci CIV,MF,Red Star,32,1989,20.9,2,,,,,,,,,0,0,Matches
Stefan Santrač,ba BIH,MF,TSC Bačka Top,21,2000,0.2,0,,,,,,,,,0,0,Matches
Stefan Šapić,rs SRB,MF,Čukarički,24,1997,29.3,1,,,,,,,,,0,0,Matches
Marko Šarić,rs SRB,FW,Metalac GM,22,1998,11.1,3,,,,,,,,,0,0,Matches
Milan Savić,ba BIH,FW,Čukarički,21,2000,15.7,3,,,,,,,,,0,0,Matches
Milan Savić,rs SRB,DF,Radnički Niš,27,1994,14.5,0,,,,,,,,,0,0,Matches
Strahinja Savić,rs SRB,GK,Metalac GM,21,1999,12.0,0,,,,,,,,,0,0,Matches
Vladimir Savić,rs SRB,GK,Napredak Kruš,25,1996,2.0,0,,,,,,,,,0,0,Matches
Mile Savković,rs SRB,MF,Spartak Subotic,28,1992,3.7,0,,,,,,,,,0,0,Matches
Aleksandar Šćekić,me MNE,MF,Partizan,29,1991,7.4,2,,,,,,,,,0,0,Matches
Srđan Šćepanović,rs SRB,MF,Spartak Subotic,22,1998,9.7,0,,,,,,,,,0,0,Matches
Lazar Selenic,rs SRB,MF,Mladost Lučani,22,1999,4.6,0,,,,,,,,,0,0,Matches
Luka Serdar,rs SRB,MF,Proleter NS,17,2004,2.0,0,,,,,,,,,0,0,Matches
Noboru Shimura,jp JPN,DF,Spartak Subotic,28,1993,29.0,0,,,,,,,,,0,0,Matches
Evandro da Silva,br BRA,FW,Proleter NS,24,1997,10.3,2,,,,,,,,,0,0,Matches
Marko Šimić,hr CRO,GK,FK Kolubara,34,1987,2.1,0,,,,,,,,,0,0,Matches
Nikola Simić,rs SRB,"GK,MF",Vojvodina,24,1996,17.3,0,,,,,,,,,0,0,Matches
Veljko Simić,rs SRB,MF,Vojvodina,26,1995,32.7,10,,,,,,,,,1,1,Matches

Stefan Simin,rs SRB,FW,Spartak Subotic,16,2005,0.3,0,,,,,,,,,0,0,Matches
Miloš Simonović,rs SRB,DF,Radnik Surdulica,31,1990,9.5,0,,,,,,,,,0,0,Matches
Nebojša Skopljak,rs SRB,DF,Proleter NS,34,1987,19.9,0,,,,,,,,,0,0,Matches
Milenko Škorić,rs SRB,DF,FK Kolubara,29,1992,1.3,0,,,,,,,,,0,0,Matches
Miljan Škrbić,rs SRB,FW,Radnički Niš,25,1995,15.1,9,,,,,,,,,4,4,Matches
Petar Škuletić,rs SRB,FW,TSC Bačka Top,31,1990,4.9,1,,,,,,,,,0,0,Matches
Milan Smiljanić,rs SRB,MF,Partizan,34,1986,1.2,0,,,,,,,,,0,0,Matches
Stefan Šormaz,rs SRB,FW,Spartak Subotic,21,1999,0.0,0,,,,,,,,,0,0,Matches
Seydouba Soumah,gn GUI,MF,Partizan,30,1991,0.7,1,,,,,,,,,0,0,Matches
Ilija Spasić,rs SRB,FW,Radnički Niš,18,2003,1.5,0,,,,,,,,,0,0,Matches
Miloš Spasić,rs SRB,FW,Radnik Surdulica,24,1997,33.5,10,,,,,,,,,0,0,Matches
David Spasojevic,rs SRB,GK,Radnički Kragujevac,17,2003,1.0,0,,,,,,,,,0,0,Matches
Mihajlo Spasojević,rs SRB,FW,Čukarički,17,2004,2.1,0,,,,,,,,,0,0,Matches
Milan Spremo,rs SRB,MF,Napredak Kruš,26,1995,32.3,0,,,,,,,,,0,0,Matches
Nikola Srećković,rs SRB,MF,Spartak Subotic,25,1996,31.0,5,,,,,,,,,1,1,Matches
Uroš Sremčević,rs SRB,FW,Mladost Lučani,15,2006,0.3,0,,,,,,,,,0,0,Matches
Dragoljub Srnić,rs SRB,MF,Radnički Kragujevac,29,1992,5.5,0,,,,,,,,,0,0,Matches
Slavoljub Srnić,rs SRB,MF,Red Star,29,1992,12.0,1,,,,,,,,,0,0,Matches
Bogdan Stamenković,rs SRB,FW,Radnik Surdulica,23,1998,1.5,1,,,,,,,,,0,0,Matches
Petar Stanic,rs SRB,MF,Red Star,19,2001,4.1,0,,,,,,,,,0,0,Matches
Aleksandar Stanisavljević,rs SRB,MF,Voždovac,32,1989,10.5,2,,,,,,,,,0,0,Matches
Filip Stanisavljević,rs SRB,MF,Voždovac,34,1987,5.7,1,,,,,,,,,0,0,Matches
Dejan Stanivuković,rs SRB,GK,FK Kolubara,27,1994,27.0,0,,,,,,,,,0,0,Matches
Nenad Stanković,rs SRB,MF,FK Kolubara,28,1992,2.1,0,,,,,,,,,0,0,Matches
Nikola Stanković,rs SRB,MF,Red Star,18,2003,1.1,0,,,,,,,,,0,0,Matches

Nikola Stanković,rs SRB,DF,Radnički Niš,27,1993,16.4,0,,,,,,,,,0,0,Matches
Jug Stanojev,rs SRB,FW,TSC Bačka Top,22,1999,26.9,1,,,,,,,,,0,0,Matches
Slobodan Stanojlovic,rs SRB,MF,TSC Bačka Top,19,2001,11.7,3,,,,,,,,,0,0,Matches
Dušan Stevanović,rs SRB,DF,Vojvodina,25,1996,26.9,1,,,,,,,,,0,0,Matches
Miladin Stevanović,rs SRB,DF,Čukarički,25,1996,25.8,1,,,,,,,,,0,0,Matches
Mladjan Stevanovic,rs SRB,FW,Napredak Kruš,26,1995,15.7,0,,,,,,,,,0,0,Matches
Nemanja Stevanović,rs SRB,GK,Partizan,29,1992,19.7,0,,,,,,,,,0,0,Matches
Nikola Stevanović,rs SRB,DF,Radnički Niš,22,1998,16.3,0,,,,,,,,,0,0,Matches
Luka Stevic,ch SUI,MF,Metalac GM,21,2000,0.1,0,,,,,,,,,0,0,Matches
Dušan Stoiljković,rs SRB,FW,TSC Bačka Top,26,1994,3.9,1,,,,,,,,,0,0,Matches
Dragan Stoisavljević,rs SRB,FW,Voždovac,17,2003,2.5,0,,,,,,,,,0,0,Matches
Andreja Stojanović,rs SRB,DF,FK Kolubara,22,1998,19.5,3,,,,,,,,,0,0,Matches
David Stojanovic,rs SRB,DF,Spartak Subotic,19,2002,0.3,0,,,,,,,,,0,0,Matches
Jovan Stojanović,rs SRB,"FW,MF",Metalac GM,29,1992,7.4,3,,,,,,,,,1,1,Matches
Strahinja Stojanović,rs SRB,MF,Proleter NS,18,2003,7.3,0,,,,,,,,,0,0,Matches
Uroš Stojanović,rs SRB,DF,Radnik Surdulica,25,1995,28.9,0,,,,,,,,,0,0,Matches
Miloš Stojčev,me MNE,MF,Voždovac,34,1987,3.4,0,,,,,,,,,0,0,Matches
Nemanja Stojić,rs SRB,MF,Metalac GM,23,1998,35.9,5,,,,,,,,,0,0,Matches
Aranđel Stojković,rs SRB,DF,TSC Bačka Top,26,1995,26.2,0,,,,,,,,,0,0,Matches
Vladimir Stojković,rs SRB,GK,Partizan,38,1983,1.0,0,,,,,,,,,0,0,Matches
Nikola Štulić,rs SRB,FW,Radnički Niš,19,2001,6.4,0,,,,,,,,,0,0,Matches
Nikola Štulić,rs SRB,FW,Partizan,19,2001,0.2,0,,,,,,,,,0,0,Matches
Filip Stuparević,rs SRB,FW,Metalac GM,20,2000,16.8,4,,,,,,,,,0,0,Matches
Nemanja Subotić,rs SRB,MF,Radnik Surdulica,29,1992,20.8,4,,,,,,,,,0,0,Matches
Rastko Suljagic,rs SRB,GK,Napredak Kruš,26,1995,1.0,0,,,,,,,,,0,0,Matches

Marko Susnjar,rs SRB,MF,TSC Bačka Top,17,2003,0.0,0,,,,,,,,,0,0,Matches
Momčilo Svilar,rs SRB,MF,TSC Bačka Top,16,2005,0.2,0,,,,,,,,,0,0,Matches
Strahinja Tanasijević,rs SRB,DF,Čukarički,24,1997,15.2,0,,,,,,,,,0,0,Matches
Aleksandar Tanasin,rs SRB,DF,Proleter NS,29,1991,15.6,0,,,,,,,,,0,0,Matches
Nikola Terzić,rs SRB,FW,Partizan,20,2000,16.9,6,,,,,,,,,0,0,Matches
Thierno Thioub,sn SEN,FW,Novi Pazar,23,1998,0.5,0,,,,,,,,,0,0,Matches
Andrej Todoroski,mk MKD,MF,Spartak Subotic,22,1999,10.3,4,,,,,,,,,0,0,Matches
Todor Todoroski,mk MKD,DF,Radnički Niš,22,1999,5.7,0,,,,,,,,,0,0,Matches
Stefan Todorović,rs SRB,DF,Napredak Kruš,23,1997,2.8,0,,,,,,,,,0,0,Matches
Saša Tomanović,rs SRB,MF,TSC Bačka Top,31,1989,29.0,5,,,,,,,,,0,0,Matches
Nemanja Tomašević,rs SRB,FW,TSC Bačka Top,21,1999,0.2,0,,,,,,,,,0,0,Matches
Filip Tomašković,hr CRO,DF,Spartak Subotic,21,2000,0.8,0,,,,,,,,,0,0,Matches
Branislav Tomić,rs SRB,MF,Radnički Niš,26,1995,11.7,2,,,,,,,,,0,0,Matches
Marko Tomić,rs SRB,MF,Napredak Kruš,29,1991,15.6,1,,,,,,,,,0,0,Matches
Nemanja Tomić,rs SRB,"FW,MF",Radnički Kragujevac,33,1988,20.0,2,,,,,,,,,2,2,Matches
Stefan Tomović,rs SRB,FW,Proleter NS,19,2001,21.5,8,,,,,,,,,1,1,Matches
Vladimir Tomović,rs SRB,MF,Radnički Kragujevac,18,2003,1.0,0,,,,,,,,,0,0,Matches
Mirko Topić,rs SRB,MF,Vojvodina,20,2001,25.9,2,,,,,,,,,0,0,Matches
Miloš Tošesk,rs SRB,MF,Spartak Subotic,23,1998,5.6,1,,,,,,,,,0,0,Matches
Nemanja Tošić,rs SRB,FW,Čukarički,24,1997,16.0,2,,,,,,,,,0,0,Matches
Veljko Trifunović,rs SRB,FW,Radnički Kragujevac,22,1998,17.0,5,,,,,,,,,0,0,Matches
Jasmin Trtovac,rs SRB,DF,Novi Pazar,34,1986,5.4,0,,,,,,,,,0,0,Matches
Lazar Tufegdžić,rs SRB,MF,Spartak Subotic,24,1997,28.0,8,,,,,,,,,2,2,Matches
Janko Tumbasević,me MNE,MF,Mladost Lučani,36,1985,25.4,5,,,,,,,,,0,0,Matches
Vojo Ubiparip,rs SRB,FW,Radnički Kragujevac,33,1988,6.3,1,,,,,,,,,0,0,Matches

Slobodan Urošević,rs SRB,DF,Partizan,27,1994,27.3,5,,,,,,,,,0,0,Matches
Dejan Uzelac,rs SRB,DF,FK Kolubara,27,1993,3.0,0,,,,,,,,,0,0,Matches
Boris Varga,rs SRB,MF,TSC Bačka Top,27,1993,19.2,0,,,,,,,,,0,0,Matches
Aleksandar Varjačić,rs SRB,DF,Radnički Kragujevac,30,1991,23.7,0,,,,,,,,,0,0,Matches
Aleksandar Vasiljević,rs SRB,"DF,FW",Metalac GM,39,1982,11.2,0,,,,,,,,,0,0,Matches
Nikola Vasiljević,ba BIH,"DF,GK",Napredak Kruš,25,1996,33.0,0,,,,,,,,,0,0,Matches
Nikola Vasiljević,rs SRB,DF,FK Kolubara,30,1991,11.1,0,,,,,,,,,0,0,Matches
Marko Veličković,rs SRB,MF,Mladost Lučani,16,2004,0.7,0,,,,,,,,,0,0,Matches
Luka Velikić,rs SRB,FW,FK Kolubara,20,2001,0.2,0,,,,,,,,,0,0,Matches
Uroš Vesić,rs SRB,FW,Radnik Surdulica,23,1998,0.3,0,,,,,,,,,0,0,Matches
Mihajlo Vesnić,rs SRB,DF,Mladost Lučani,20,2001,1.0,0,,,,,,,,,0,0,Matches
Igor Vicentijevic,rs SRB,DF,Radnički Kragujevac,29,1992,4.5,0,,,,,,,,,0,0,Matches
