Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Jonathan Morsay,sl SLE,"MF,FW",Panetolikos,23,1997,15.9,2,,,,,,,,,0,0,Matches
Giorgos Moustakopoulos,gr GRE,MF,AEK Athens,22,1998,0.1,0,,,,,,,,,0,0,Matches
Juan Muñiz,es ESP,"MF,FW",Atromitos,29,1992,21.6,5,,,,,,,,,0,0,Matches
Thomas Murg,at AUT,MF,PAOK,26,1994,14.2,4,,,,,,,,,0,0,Matches
Georgios Mygas,gr GRE,"DF,MF",Ionikos,27,1994,26.1,1,,,,,,,,,0,0,Matches
Adil Nabi,eng ENG,MF,OFI Crete,27,1994,1.6,1,,,,,,,,,0,0,Matches
Adil Nabi,eng ENG,MF,Atromitos,27,1994,4.1,0,,,,,,,,,0,0,Matches
Spyros Natsos,gr GRE,MF,Atromitos,23,1998,4.1,0,,,,,,,,,0,0,Matches
Badou Ndiaye,sn SEN,MF,Aris,30,1990,22.2,4,,,,,,,,,0,0,Matches
Juan Neira,ar ARG,MF,OFI Crete,32,1989,20.4,6,,,,,,,,,2,4,Matches
Sotiris Ninis,gr GRE,"MF,FW",Volos NFC,31,1990,8.2,1,,,,,,,,,0,0,Matches
Nika Ninua,ge GEO,MF,PAS Lamia,22,1999,0.4,0,,,,,,,,,0,0,Matches
Georgios Ntaviotis,gr GRE,DF,Atromitos,23,1998,1.2,0,,,,,,,,,0,0,Matches
Antonis Ntentakis,gr GRE,"DF,MF",Apollon Smyrnis,26,1995,21.9,0,,,,,,,,,0,0,Matches
Cristopher Núñez,cr CRC,MF,PAS Lamia,23,1997,21.7,1,,,,,,,,,0,0,Matches
Antonios Oikonomopoulos,gr GRE,"MF,DF",PAS Giannina,23,1998,6.5,0,,,,,,,,,0,0,Matches
Nélson Oliveira,pt POR,FW,PAOK,29,1991,1.3,0,,,,,,,,,0,0,Matches
Henry Onyekuru,ng NGA,MF,Olympiacos,24,1997,6.8,0,,,,,,,,,0,0,Matches
Nicolás Oróz,ar ARG,MF,Volos NFC,27,1994,14.2,5,,,,,,,,,0,0,Matches

Sebastián Palacios,ar ARG,"MF,FW",Panathinaikos,29,1992,26.3,11,,,,,,,,,3,3,Matches
Giorgos Pamlidis,gr GRE,"MF,FW",Apollon Smyrnis,27,1993,16.9,3,,,,,,,,,0,0,Matches
Epaminondas Pantelakis,gr GRE,"DF,FW",PAS Giannina,26,1995,5.9,0,,,,,,,,,0,0,Matches
Avraam Papadopoulos,gr GRE,DF,Olympiacos,36,1984,4.4,0,,,,,,,,,0,0,Matches
Georgios Papadopoulos,gr GRE,DF,Asteras Tripoli,18,2002,0.1,0,,,,,,,,,0,0,Matches
Kyriakos Papadopoulos,gr GRE,DF,Atromitos,29,1992,12.9,0,,,,,,,,,0,0,Matches
Nikos Papadopoulos,gr GRE,GK,Asteras Tripoli,31,1990,15.0,0,,,,,,,,,0,0,Matches
Symeon Papadopoulos,gr GRE,GK,Volos NFC,21,2000,6.5,0,,,,,,,,,0,0,Matches
Giorgos Papageorghiou,cy CYP,"MF,DF",Apollon Smyrnis,24,1997,7.0,0,,,,,,,,,0,0,Matches
Sokratis Papastathopoulos,gr GRE,DF,Olympiacos,33,1988,24.5,1,,,,,,,,,0,0,Matches
Triantafyllos Pasaridīs,gr GRE,DF,OFI Crete,25,1996,17.1,1,,,,,,,,,0,0,Matches
Alexandros Paschalakis,gr GRE,GK,PAOK,32,1989,34.0,0,,,,,,,,,0,0,Matches
Marvin Peersman,be BEL,DF,PAS Giannina,30,1991,25.9,2,,,,,,,,,0,0,Matches
Juan Perea,co COL,FW,PAS Giannina,21,2000,31.1,10,,,,,,,,,0,1,Matches
Elías Pereyra,ar ARG,DF,Panetolikos,22,1999,5.5,0,,,,,,,,,0,0,Matches
Pedro Pérez Conde,es ESP,FW,PAS Giannina,33,1988,2.3,1,,,,,,,,,0,0,Matches
Rubén Pérez,es ESP,MF,Panathinaikos,32,1989,29.6,0,,,,,,,,,0,0,Matches
Luiz Phellype,br BRA,FW,OFI Crete,27,1993,9.9,8,,,,,,,,,2,2,Matches
Frederico Pires Duarte,pt POR,"MF,FW",Panetolikos,22,1999,24.1,3,,,,,,,,,0,0,Matches
Kenan Pirić,ba BIH,GK,Atromitos,27,1994,11.0,0,,,,,,,,,0,0,Matches
Matías Pisano,ar ARG,"FW,MF",Atromitos,29,1991,0.8,0,,,,,,,,,0,0,Matches
Vangelis Platellas,gr GRE,MF,Ionikos,32,1988,2.3,0,,,,,,,,,0,0,Matches
Vasilios Poghosyan,gr GRE,MF,Ionikos,23,1998,0.8,0,,,,,,,,,0,0,Matches
Achilleas Poungouras,gr GRE,DF,Panathinaikos,25,1995,6.3,0,,,,,,,,,0,0,Matches
Louis Poznanski,de GER,DF,PAS Giannina,20,2001,4.5,0,,,,,,,,,0,0,Matches

Konstantinos Provydakis,gr GRE,"DF,MF",PAS Lamia,25,1996,18.8,1,,,,,,,,,0,0,Matches
Emiliano Purita,ar ARG,DF,Volos NFC,24,1997,13.3,0,,,,,,,,,0,0,Matches
Ampntoul Rachman Oues,sy SYR,"DF,MF",OFI Crete,23,1998,5.1,0,,,,,,,,,0,0,Matches
Oleg Reabciuk,md MDA,DF,Olympiacos,23,1998,31.5,1,,,,,,,,,0,0,Matches
Adrien Regattin,ma MAR,"MF,FW",Volos NFC,29,1991,23.9,2,,,,,,,,,0,1,Matches
Xesc Regis,es ESP,MF,Asteras Tripoli,24,1996,18.0,5,,,,,,,,,0,0,Matches
Adil Rhaili,ma MAR,DF,Apollon Smyrnis,30,1991,0.8,0,,,,,,,,,0,0,Matches
Jean-Pierre Rhyner,ch SUI,DF,Volos NFC,25,1996,10.3,2,,,,,,,,,0,0,Matches
Daan Rienstra,nl NED,MF,Volos NFC,28,1992,1.5,0,,,,,,,,,0,0,Matches
Adrián Riera,es ESP,MF,Asteras Tripoli,25,1996,19.1,7,,,,,,,,,0,0,Matches
Giannis Rizos,gr GRE,DF,PAS Giannina,19,2002,1.3,0,,,,,,,,,0,0,Matches
Garry Rodrigues,cv CPV,MF,Olympiacos,30,1990,11.3,5,,,,,,,,,0,0,Matches
Thomas Rogne,no NOR,DF,Apollon Smyrnis,31,1990,12.8,0,,,,,,,,,0,0,Matches
Lazar Romanić,rs SRB,"MF,FW",PAS Lamia,23,1998,18.7,1,,,,,,,,,0,0,Matches
Alaixys Romao,tg TOG,"DF,MF",Ionikos,37,1984,27.5,1,,,,,,,,,0,0,Matches
Kevin Rosero,co COL,"FW,MF",Volos NFC,22,1998,11.8,5,,,,,,,,,0,0,Matches
Llazaros Rota,gr GRE,DF,AEK Athens,23,1997,17.6,2,,,,,,,,,0,0,Matches
Dorin Rotariu,ro ROU,"MF,FW",Atromitos,26,1995,8.8,0,,,,,,,,,0,0,Matches
Wajdi Sahli,tn TUN,"FW,MF",Apollon Smyrnis,24,1997,2.4,0,,,,,,,,,0,0,Matches
Emanuel Sakic,at AUT,DF,Aris,30,1991,9.8,1,,,,,,,,,0,0,Matches
Manolis Saliakas,gr GRE,DF,PAS Giannina,24,1996,34.1,1,,,,,,,,,0,0,Matches
Patrick Salomon,at AUT,MF,Atromitos,33,1988,24.8,1,,,,,,,,,0,0,Matches
Facundo Sánchez,ar ARG,DF,Panathinaikos,31,1990,17.5,1,,,,,,,,,0,0,Matches
Salvador Sánchez,ar ARG,DF,Ionikos,26,1995,27.2,1,,,,,,,,,0,0,Matches
Daniel Santafe,es ESP,MF,Asteras Tripoli,24,1997,7.6,0,,,,,,,,,0,0,Matches

Giorgos Saramantas,gr GRE,"DF,MF",PAS Lamia,29,1992,18.6,0,,,,,,,,,0,0,Matches
Bojan Šaranov,rs SRB,GK,PAS Lamia,33,1987,15.0,0,,,,,,,,,0,0,Matches
Zvonimir Šarlija,hr CRO,DF,Panathinaikos,24,1996,17.4,0,,,,,,,,,0,0,Matches
Lucas Sasha,br BRA,MF,Aris,31,1990,26.0,2,,,,,,,,,0,0,Matches
Joan Sastre Vanrell,es ESP,DF,PAOK,24,1997,13.4,2,,,,,,,,,0,0,Matches
Bart Schenkeveld,nl NED,DF,Panathinaikos,29,1991,20.6,2,,,,,,,,,0,0,Matches
Jan-Marc Schneider,de GER,MF,PAS Giannina,27,1994,28.7,4,,,,,,,,,0,0,Matches
Stefan Schwab,at AUT,MF,PAOK,30,1990,17.8,3,,,,,,,,,2,2,Matches
Vahid Selimović,lu LUX,"DF,MF",OFI Crete,24,1997,6.7,1,,,,,,,,,0,0,Matches
Yevhen Shakhov,ua UKR,MF,AEK Athens,30,1990,7.3,1,,,,,,,,,0,0,Matches
Christos Shelis,cy CYP,DF,Volos NFC,21,2000,4.1,0,,,,,,,,,0,0,Matches
Marios Siampanis,gr GRE,GK,Aris,21,1999,5.0,0,,,,,,,,,0,0,Matches
Sidcley,br BRA,DF,PAOK,28,1993,21.0,1,,,,,,,,,0,0,Matches
Georgios Sideras,gr GRE,DF,Panathinaikos,19,2002,0.0,0,,,,,,,,,0,0,Matches
Mikalay Signevich,by BLR,"FW,MF",Apollon Smyrnis,29,1992,6.1,0,,,,,,,,,0,0,Matches
André Simões,pt POR,MF,AEK Athens,31,1989,16.4,0,,,,,,,,,0,0,Matches
David Simón,es ESP,"DF,MF",PAS Lamia,32,1988,6.8,0,,,,,,,,,0,0,Matches
Stefanos Siontis,gr GRE,MF,PAS Giannina,33,1987,1.7,0,,,,,,,,,0,0,Matches
Sito,es ESP,MF,Asteras Tripoli,24,1996,23.1,2,,,,,,,,,0,0,Matches
Giannis Skondras,gr GRE,DF,PAS Lamia,31,1990,6.4,0,,,,,,,,,0,0,Matches
Vykintas Slivka,lt LTU,MF,Apollon Smyrnis,26,1995,23.8,1,,,,,,,,,0,0,Matches
Alexandre Miguel Barros Soares,pt POR,"MF,DF",Volos NFC,30,1991,10.1,1,,,,,,,,,0,0,Matches
Filipe Soares,pt POR,MF,PAOK,22,1999,7.1,1,,,,,,,,,0,0,Matches
Tiquinho Soares,br BRA,FW,Olympiacos,30,1991,18.2,9,,,,,,,,,1,1,Matches
Kévin Soni,cm CMR,"MF,FW",Asteras Tripoli,23,1998,20.4,6,,,,,,,,,0,0,Matches

Grega Sorcan,si SVN,GK,Apollon Smyrnis,25,1996,5.0,0,,,,,,,,,0,0,Matches
Dimitris Sotiriou,gr GRE,GK,OFI Crete,33,1987,1.0,0,,,,,,,,,0,0,Matches
Vasilis Soulis,gr GRE,GK,PAS Giannina,26,1994,4.0,0,,,,,,,,,0,0,Matches
Vasileios Sourlis,gr GRE,DF,Olympiacos,18,2002,0.3,0,,,,,,,,,0,0,Matches
Srđan Spiridonović,at AUT,"FW,MF",Atromitos,27,1993,9.3,2,,,,,,,,,0,0,Matches
Paschalis Staikos,gr GRE,MF,OFI Crete,25,1996,4.8,1,,,,,,,,,0,0,Matches
Caleb Stanko,us USA,MF,PAS Giannina,28,1993,18.4,0,,,,,,,,,0,0,Matches
Cican Stankovic,at AUT,GK,AEK Athens,28,1992,23.0,0,,,,,,,,,0,0,Matches
Stefanos Stroungis,gr GRE,DF,Atromitos,23,1997,15.8,2,,,,,,,,,0,0,Matches
Daniel Sundgren,se SWE,DF,Aris,30,1990,23.1,1,,,,,,,,,0,0,Matches
Stratos Svarnas,gr GRE,DF,AEK Athens,23,1997,3.9,0,,,,,,,,,0,0,Matches
Karol Świderski,pl POL,FW,PAOK,24,1997,8.3,4,,,,,,,,,0,0,Matches
Damian Szymański,pl POL,MF,AEK Athens,26,1995,24.2,2,,,,,,,,,0,0,Matches
Muamer Tanković,se SWE,"FW,MF",AEK Athens,26,1995,4.2,0,,,,,,,,,0,0,Matches
Christos Tasoulis,gr GRE,DF,Asteras Tripoli,30,1991,6.6,0,,,,,,,,,0,0,Matches
Lucas Taylor,br BRA,"DF,MF",PAOK,26,1995,11.8,0,,,,,,,,,0,0,Matches
Alexandros Tereziou,gr GRE,FW,Volos NFC,21,2000,1.0,1,,,,,,,,,0,0,Matches
Thuram,br BRA,FW,Ionikos,30,1991,17.3,4,,,,,,,,,0,0,Matches
Léo Tilica,br BRA,MF,Asteras Tripoli,26,1995,8.3,1,,,,,,,,,0,0,Matches
Jon Toral,es ESP,"MF,FW",OFI Crete,26,1995,16.4,3,,,,,,,,,0,0,Matches
Panagiotis Triadis,gr GRE,"MF,FW",PAS Giannina,28,1992,2.2,0,,,,,,,,,0,0,Matches
Thanasis Triantafyllou,gr GRE,DF,Volos NFC,18,2003,2.2,0,,,,,,,,,0,0,Matches
Vasilios Troumpoulos,gr GRE,MF,PAS Lamia,17,2003,0.6,0,,,,,,,,,0,0,Matches
Marios Tsaousis,gr GRE,DF,PAOK,21,2000,1.0,0,,,,,,,,,0,0,Matches
Antonis Tsiftsis,gr GRE,GK,Asteras Tripoli,22,1999,18.0,0,,,,,,,,,0,0,Matches

Angelos Tsigaras,gr GRE,MF,Panetolikos,22,1999,11.2,0,,,,,,,,,0,0,Matches
Kosmas Tsilianidis,gr GRE,"MF,FW",OFI Crete,27,1994,10.7,2,,,,,,,,,0,0,Matches
Sotiris Tsiloulis,gr GRE,"MF,FW",Apollon Smyrnis,26,1995,14.4,1,,,,,,,,,0,1,Matches
Theocharis Tsingaras,gr GRE,MF,PAOK,20,2000,14.7,0,,,,,,,,,0,0,Matches
Panagiotis Tsintotas,gr GRE,GK,AEK Athens,28,1993,12.0,0,,,,,,,,,0,0,Matches
Konstantinos Tsirigotis,gr GRE,DF,Ionikos,20,2001,2.2,0,,,,,,,,,0,0,Matches
Tasos Tsokanis,gr GRE,MF,Volos NFC,30,1991,24.3,0,,,,,,,,,0,0,Matches
Nikos Tsoukalos,gr GRE,"FW,MF",PAS Lamia,29,1992,5.2,0,,,,,,,,,0,0,Matches
Jordy Tutuarima,nl NED,DF,Apollon Smyrnis,28,1993,14.4,0,,,,,,,,,0,0,Matches
Tyronne,es ESP,MF,PAS Lamia,30,1991,17.3,1,,,,,,,,,0,0,Matches
Fanis Tzandaris,gr GRE,MF,PAS Lamia,28,1993,18.9,0,,,,,,,,,0,0,Matches
Adam Tzanetopoulos,gr GRE,DF,PAS Lamia,26,1995,19.8,0,,,,,,,,,0,0,Matches
Georgios Tzavellas,gr GRE,DF,AEK Athens,33,1987,27.2,2,,,,,,,,,0,0,Matches
Marios Tzavidas,gr GRE,FW,Atromitos,17,2003,1.2,0,,,,,,,,,0,0,Matches
Kostas Tzolakis,gr GRE,GK,Olympiacos,18,2002,3.0,0,,,,,,,,,0,0,Matches
Giorgos Tzovaras,gr GRE,DF,Atromitos,21,1999,3.7,0,,,,,,,,,0,0,Matches
Jacob Une Larsson,se SWE,DF,Panetolikos,27,1994,10.4,0,,,,,,,,,0,0,Matches
Tomáš Vaclík,cz CZE,GK,Olympiacos,32,1989,32.0,0,,,,,,,,,0,0,Matches
Nikos Vafeas,gr GRE,"DF,MF",Ionikos,24,1997,7.7,2,,,,,,,,,0,0,Matches
Georgios Vagiannidis,gr GRE,DF,Panathinaikos,19,2001,0.4,0,,,,,,,,,0,0,Matches
Mathieu Valbuena,fr FRA,"MF,FW",Olympiacos,36,1984,9.7,3,,,,,,,,,0,0,Matches
Ricardo Jorge Oliveira Valente,pt POR,"FW,MF",Ionikos,30,1991,0.1,0,,,,,,,,,0,0,Matches
Giorgos Valerianos,gr GRE,"DF,MF",Ionikos,29,1992,31.2,0,,,,,,,,,0,0,Matches
Fernando Varela,cv CPV,DF,PAOK,33,1987,15.5,0,,,,,,,,,0,0,Matches
Ivan Varone,it ITA,MF,Panetolikos,28,1992,6.3,1,,,,,,,,,0,0,Matches

Stavros Vasilantonopoulos,gr GRE,"DF,MF",Atromitos,29,1992,17.0,1,,,,,,,,,0,0,Matches
Fran Vélez,es ESP,DF,Panathinaikos,30,1991,28.8,0,,,,,,,,,0,0,Matches
Apostolos Vellios,gr GRE,"FW,MF",PAS Lamia,29,1992,3.0,0,,,,,,,,,0,0,Matches
Nikos Vergos,gr GRE,FW,Panetolikos,25,1996,21.6,6,,,,,,,,,1,1,Matches
Davino Verhulst,be BEL,GK,Apollon Smyrnis,33,1987,11.6,0,,,,,,,,,0,0,Matches
Nejc Vidmar,si SVN,GK,Ionikos,32,1989,1.0,0,,,,,,,,,0,0,Matches
Vieirinha,pt POR,"DF,MF",PAOK,35,1986,12.6,1,,,,,,,,,1,2,Matches
Lucas Villafáñez,ar ARG,"MF,FW",Panathinaikos,29,1991,18.9,1,,,,,,,,,0,0,Matches
Mateus Vital,br BRA,"MF,FW",Panathinaikos,23,1998,16.6,1,,,,,,,,,1,1,Matches
Vasilios Vitlis,gr GRE,"DF,MF",Apollon Smyrnis,27,1993,12.5,0,,,,,,,,,0,0,Matches
Anestis Vlachomitros,gr GRE,FW,PAS Lamia,19,2001,0.2,0,,,,,,,,,0,0,Matches
Praxitelis Vouros,gr GRE,DF,OFI Crete,26,1995,30.4,3,,,,,,,,,0,0,Matches
Ognjen Vranješ,ba BIH,DF,AEK Athens,31,1989,21.0,3,,,,,,,,,0,0,Matches
Branko Vrgoč,hr CRO,DF,Panetolikos,31,1989,12.0,0,,,,,,,,,0,0,Matches
Marious Vrousai,gr GRE,"MF,DF",Olympiacos,23,1998,6.5,1,,,,,,,,,0,0,Matches
Loukas Vyntra,gr GRE,DF,PAS Lamia,40,1981,5.3,0,,,,,,,,,0,0,Matches
Boy Waterman,nl NED,GK,OFI Crete,37,1984,8.0,0,,,,,,,,,0,0,Matches
Tom van Weert,nl NED,FW,Volos NFC,31,1990,30.4,17,,,,,,,,,4,5,Matches
Kamil Wojtkowski,pl POL,MF,Volos NFC,23,1998,1.5,0,,,,,,,,,0,0,Matches
Andrija Živković,rs SRB,MF,PAOK,25,1996,26.1,3,,,,,,,,,0,0,Matches
Živko Živković,rs SRB,GK,PAOK,32,1989,2.0,0,,,,,,,,,0,0,Matches
Steven Zuber,ch SUI,"MF,FW",AEK Athens,29,1991,30.2,8,,,,,,,,,1,2,Matches
