Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Zean Dalügge,dk DEN,MF,Lyngby,20,2003,0.1,0,1,0,0.0,15.00,0.00,0.00,,,0,0,Matches
Wessel Dammers,nl NED,DF,Randers,28,1995,27.6,2,13,2,15.4,0.47,0.07,0.15,1.00,,0,0,Matches
Don Deedson Louicius,ht HAI,"MF,FW",Odense,22,2001,20.4,8,57,27,47.4,2.80,1.33,0.14,0.30,,0,0,Matches
Kevin Diks,nl NED,DF,FC Copenhagen,26,1996,29.5,4,32,12,37.5,1.08,0.41,0.06,0.17,,2,2,Matches
Mohamed Diomandé,ci CIV,MF,Nordsjælland,21,2001,10.5,0,14,5,35.7,1.34,0.48,0.00,0.00,,0,0,Matches
Marko Divkovic,hr CRO,MF,Brøndby,24,1999,24.1,2,30,9,30.0,1.24,0.37,0.07,0.22,,0,0,Matches
Franculino Djú,gw GNB,FW,Midtjylland,19,2004,16.3,11,54,24,44.4,3.31,1.47,0.20,0.46,,0,0,Matches
Mario Dorgeless,ci CIV,"MF,DF",Nordsjælland,18,2004,6.8,1,12,2,16.7,1.75,0.29,0.08,0.50,,0,0,Matches
Mouhamadou Drammeh,fr FRA,MF,Vejle BK,24,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Mikkel Duelund,dk DEN,"MF,FW",AGF,26,1997,7.3,1,15,4,26.7,2.05,0.55,0.07,0.25,,0,0,Matches
Nikolas Dyhr,dk DEN,MF,Midtjylland,22,2001,3.6,0,1,0,0.0,0.28,0.00,0.00,,,0,0,Matches
Sindre Egeli,no NOR,FW,Nordsjælland,17,2006,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,,0,0,Matches
Marvin Egho,at AUT,FW,Randers,29,1994,5.4,0,7,2,28.6,1.29,0.37,0.00,0.00,,0,0,Matches
Max Ejdum,dk DEN,MF,Odense,18,2004,4.4,1,5,3,60.0,1.13,0.68,0.20,0.33,,0,0,Matches
Mohamed Elyounoussi,no NOR,"FW,MF",FC Copenhagen,28,1994,23.7,9,71,34,47.9,2.99,1.43,0.13,0.26,,0,0,Matches
Anosike Ementa,dk DEN,FW,Viborg,21,2002,23.9,8,61,24,39.3,2.55,1.00,0.13,0.33,,0,0,Matches
Mads Emil Madsen,dk DEN,MF,AGF,25,1998,17.0,3,15,6,40.0,0.88,0.35,0.20,0.50,,0,0,Matches
Dimitrios Emmanouilidis,gr GRE,"FW,MF",Vejle BK,22,2000,5.1,2,9,5,55.6,1.77,0.98,0.22,0.40,,0,0,Matches

Frederik Emmery,dk DEN,FW,AGF,16,2006,0.2,0,1,0,0.0,5.63,0.00,0.00,,,0,0,Matches
Lukas Engel,dk DEN,DF,Silkeborg,24,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Mads Enggaard,dk DEN,MF,Randers,19,2004,29.7,1,22,3,13.6,0.74,0.10,0.05,0.33,,0,0,Matches
Carljohan Eriksson,fi FIN,GK,Nordsjælland,28,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Håkon Evjen,no NOR,MF,Brøndby,23,2000,2.8,1,5,3,60.0,1.76,1.06,0.20,0.33,,0,0,Matches
Saeid Ezatolahi,ir IRN,MF,Vejle BK,26,1996,7.1,1,23,8,34.8,3.22,1.12,0.04,0.13,,0,0,Matches
Rasmus Falk,dk DEN,MF,FC Copenhagen,31,1992,23.0,3,23,5,21.7,1.00,0.22,0.13,0.60,,0,0,Matches
Joel Felix,dk DEN,DF,Silkeborg,25,1998,10.4,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
Max Fenger,dk DEN,"MF,FW",Odense,21,2001,9.8,3,16,6,37.5,1.64,0.61,0.19,0.50,,0,0,Matches
Alfreð Finnbogason,is ISL,FW,Lyngby,34,1989,3.7,2,8,4,50.0,2.18,1.09,0.25,0.50,,0,0,Matches
Kolbeinn Finnsson,is ISL,MF,Lyngby,23,1999,28.7,2,33,9,27.3,1.15,0.31,0.06,0.22,,0,0,Matches
Iver Fossum,no NOR,MF,Midtjylland,27,1996,1.7,0,2,0,0.0,1.19,0.00,0.00,,,0,0,Matches
Martin Fraisl,at AUT,GK,Midtjylland,30,1993,6.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Tyrese Francois,au AUS,MF,Vejle BK,23,2000,13.3,0,11,2,18.2,0.83,0.15,0.00,0.00,,0,0,Matches
Gustav Fraulo,dk DEN,MF,Lyngby,18,2005,2.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Magnus Fredslund,dk DEN,"DF,MF",Hvidovre IF,31,1992,16.4,1,20,6,30.0,1.22,0.37,0.05,0.17,,0,0,Matches
Martin Frese,dk DEN,DF,Nordsjælland,25,1998,27.6,4,26,14,53.8,0.94,0.51,0.15,0.29,,0,0,Matches
Victor Froholdt,dk DEN,MF,FC Copenhagen,17,2006,0.7,1,1,1,100.0,1.41,1.41,1.00,1.00,,0,0,Matches
Mohammed Fuseini,gh GHA,FW,Randers,21,2002,12.6,9,60,22,36.7,4.77,1.75,0.15,0.41,,0,0,Matches
Anton Gaaei,dk DEN,"MF,DF",Viborg,20,2002,3.9,0,6,2,33.3,1.54,0.51,0.00,0.00,,0,0,Matches
Adam Gabriel,cz CZE,"DF,MF",Midtjylland,22,2001,10.2,1,16,3,18.8,1.57,0.29,0.06,0.33,,0,0,Matches
Christian Gammelgaard,dk DEN,FW,Vejle BK,20,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Stefan Gartenmann,dk DEN,DF,Midtjylland,26,1997,2.1,0,1,0,0.0,0.49,0.00,0.00,,,0,0,Matches
Nicolai Geertsen,dk DEN,"DF,FW",Hvidovre IF,32,1991,6.5,0,4,1,25.0,0.62,0.15,0.00,0.00,,0,0,Matches
Mathias Gehrt,dk DEN,MF,Hvidovre IF,31,1992,4.2,0,0,0,,0.00,0.00,,,,0,0,Matches

Jonas Gemmer,dk DEN,MF,Hvidovre IF,27,1996,22.4,0,12,4,33.3,0.54,0.18,0.00,0.00,,0,0,Matches
Armin Gigovic,ba BIH,MF,Midtjylland,21,2002,14.7,0,19,3,15.8,1.29,0.20,0.00,0.00,,0,0,Matches
James Gomez,gm GAM,DF,Odense,21,2001,8.9,0,5,1,20.0,0.56,0.11,0.00,0.00,,0,0,Matches
Diogo Gonçalves,pt POR,MF,FC Copenhagen,26,1997,13.9,8,45,19,42.2,3.25,1.37,0.09,0.21,,4,4,Matches
Kamil Grabara,pl POL,GK,FC Copenhagen,24,1999,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Pascal Gregor,dk DEN,DF,Lyngby,29,1994,28.4,1,10,2,20.0,0.35,0.07,0.10,0.50,,0,0,Matches
Mathias Greve,dk DEN,MF,Brøndby,28,1995,14.9,1,14,4,28.6,0.94,0.27,0.07,0.25,,0,0,Matches
Gustav Grubbe,dk DEN,DF,Odense,20,2003,0.8,0,1,0,0.0,1.22,0.00,0.00,,,0,0,Matches
Jeppe Grønning,dk DEN,MF,Viborg,32,1991,16.9,0,13,2,15.4,0.77,0.12,0.00,0.00,,0,0,Matches
Cho Gue-sung,kr KOR,FW,Midtjylland,25,1998,27.1,12,66,32,48.5,2.43,1.18,0.11,0.22,,5,8,Matches
Andreas Gülstorff,dk DEN,GK,Nordsjælland,20,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Thomas Gundelund,dk DEN,MF,Vejle BK,21,2001,16.0,0,4,2,50.0,0.25,0.12,0.00,0.00,,0,0,Matches
Andri Guðjohnsen,is ISL,FW,Lyngby,21,2002,26.1,13,79,35,44.3,3.03,1.34,0.15,0.34,,1,2,Matches
Frederik Gytkjær,dk DEN,FW,Lyngby,30,1993,20.8,5,27,15,55.6,1.30,0.72,0.11,0.20,,2,2,Matches
Rami Al Hajj,se SWE,"MF,FW",Odense,21,2001,25.3,3,29,10,34.5,1.15,0.40,0.07,0.20,,1,1,Matches
