player_id,player,nation,position,club,age,year_of_birth,league,season,90s_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,%_of_aerials_won
5107,Jon Magunacelaya,ESP,"MF,FW",Real Sociedad,22,2000,La_Liga,2022_2023,0.7,0,0,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,4.0,0.0,2.0,0.0
5108,Jon Martin,ESP,DF,Real Sociedad,17,2006,La_Liga,2023_2024,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,100.0
5109,Jon Moncayola,ESP,MF,Osasuna,23,1998,La_Liga,2021_2022,32.4,2,0,0,20.0,15.0,1.0,98.0,20.0,20.0,0.0,0.0,0,207.0,18.0,21.0,46.2
5109,Jon Moncayola,ESP,MF,Osasuna,25,1998,La_Liga,2023_2024,20.0,2,1,0,24.0,8.0,0.0,90.0,15.0,18.0,0.0,0.0,0,98.0,16.0,14.0,53.3
5109,Jon Moncayola,ESP,"MF,DF",Osasuna,24,1998,La_Liga,2022_2023,27.2,6,0,0,35.0,17.0,3.0,78.0,17.0,39.0,1.0,0.0,0,186.0,17.0,15.0,53.1
5110,Jon Morcillo,ESP,"FW,MF",Athletic Club,23,1998,La_Liga,2022_2023,0.8,0,0,0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0,7.0,1.0,1.0,50.0
5110,Jon Morcillo,ESP,"MF,FW",Athletic Club,22,1998,La_Liga,2021_2022,0.6,2,0,0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,
5111,Jon Pacheco,ESP,DF,Real Sociedad,20,2001,La_Liga,2021_2022,4.2,1,0,0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,18.0,12.0,11.0,52.2
5111,Jon Pacheco,ESP,DF,Real Sociedad,21,2001,La_Liga,2022_2023,13.3,2,0,0,18.0,11.0,1.0,0.0,12.0,10.0,0.0,1.0,0,55.0,30.0,23.0,56.6
5111,Jon Pacheco,ESP,DF,Real Sociedad,22,2001,La_Liga,2023_2024,17.0,8,0,0,29.0,1.0,1.0,1.0,10.0,15.0,0.0,0.0,0,49.0,57.0,33.0,63.3
5112,Jon Rowe,ENG,"FW,MF",Norwich City,18,2003,Premier_League,2021_2022,2.5,0,0,0,3.0,7.0,1.0,4.0,3.0,2.0,0.0,0.0,0,13.0,1.0,8.0,11.1
5113,Jon Toral,ESP,"MF,FW",OFI Crete,26,1995,Super_League_Greece,2021_2022,16.4,2,0,0,,,,,,,,,0,,,,
5113,Jon Toral,ESP,"MF,FW",OFI Crete,27,1995,Super_League_Greece,2022_2023,17.2,2,0,0,,,,,,,,,0,,,,
5113,Jon Toral,ESP,"MF,FW",OFI Crete,28,1995,Super_League_Greece,2023_2024,16.8,4,0,0,,,,,,,,,0,,,,
5114,Jonas,BRA,MF,Levadiakos,23,1999,Super_League_Greece,2022_2023,5.8,0,0,0,,,,,,,,,0,,,,
5115,Jonas Abbew,DEN,DF,AGF,21,2002,Danish_Superliga,2023_2024,6.4,0,0,0,4.0,2.0,0.0,2.0,6.0,3.0,,,0,,,,
5115,Jonas Abbew,DEN,DF,Nordsjælland,19,2002,Danish_Superliga,2021_2022,3.9,0,0,0,0.0,0.0,0.0,0.0,5.0,3.0,,,0,,,,
5115,Jonas Abbew,DEN,DF,Nordsjælland,20,2002,Danish_Superliga,2022_2023,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
5115,Jonas Abbew,DEN,DF,Nordsjælland,21,2002,Danish_Superliga,2023_2024,2.2,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,,,0,,,,
5116,Jonas Arweiler,GER,FW,SK Austria Klagenfurt,25,1997,Austrian_Bundesliga,2022_2023,5.2,0,0,0,7.0,7.0,3.0,10.0,1.0,2.0,,,0,,,,
5116,Jonas Arweiler,GER,FW,SK Austria Klagenfurt,26,1997,Austrian_Bundesliga,2023_2024,16.1,2,0,0,36.0,22.0,15.0,11.0,3.0,7.0,,,0,,,,
5117,Jonas Auer,AUT,DF,Rapid Wien,21,2000,Austrian_Bundesliga,2022_2023,26.0,7,0,0,21.0,27.0,1.0,175.0,56.0,38.0,,,0,,,,
5117,Jonas Auer,AUT,DF,Rapid Wien,22,2000,Austrian_Bundesliga,2023_2024,23.7,5,0,0,8.0,25.0,0.0,156.0,45.0,27.0,,,0,,,,
5117,Jonas Auer,AUT,"DF,MF",Rapid Wien,20,2000,Austrian_Bundesliga,2021_2022,11.4,2,0,0,9.0,5.0,1.0,74.0,23.0,14.0,,,0,,,,
5118,Jonas Bager,DEN,DF,Charleroi,26,1996,Belgian_Pro_League,2022_2023,19.1,4,0,0,21.0,12.0,1.0,3.0,33.0,27.0,0.0,0.0,0,109.0,42.0,31.0,57.5
5118,Jonas Bager,DEN,DF,Charleroi,27,1996,Belgian_Pro_League,2023_2024,16.7,6,0,0,31.0,14.0,0.0,6.0,26.0,17.0,0.0,0.0,0,71.0,29.0,29.0,50.0
5118,Jonas Bager,DEN,DF,Union SG,25,1996,Belgian_Pro_League,2021_2022,18.1,1,2,0,20.0,9.0,0.0,4.0,30.0,26.0,0.0,1.0,0,80.0,26.0,21.0,55.3
5119,Jonas Föhrenbach,GER,DF,Heidenheim,27,1996,Bundesliga,2023_2024,31.0,2,0,0,15.0,17.0,2.0,73.0,31.0,24.0,0.0,0.0,1,148.0,37.0,22.0,62.7
5120,Jonas Gemmer,DEN,MF,Horsens,26,1996,Danish_Superliga,2022_2023,13.0,4,0,0,14.0,22.0,2.0,14.0,13.0,14.0,,,0,,,,
5120,Jonas Gemmer,DEN,MF,Hvidovre IF,27,1996,Danish_Superliga,2023_2024,22.4,9,0,0,41.0,25.0,1.0,34.0,27.0,22.0,,,0,,,,
5121,Jonas Hector,GER,DF,Köln,31,1990,Bundesliga,2021_2022,28.4,3,0,0,28.0,53.0,1.0,71.0,50.0,39.0,0.0,0.0,0,213.0,48.0,28.0,63.2
5121,Jonas Hector,GER,DF,Köln,32,1990,Bundesliga,2022_2023,31.4,3,0,0,23.0,77.0,1.0,114.0,39.0,66.0,0.0,1.0,0,221.0,56.0,33.0,62.9
5122,Jonas Hofmann,GER,"FW,MF",Gladbach,30,1992,Bundesliga,2022_2023,29.8,2,0,0,17.0,39.0,23.0,203.0,16.0,16.0,2.0,1.0,0,141.0,10.0,21.0,32.3
5122,Jonas Hofmann,GER,MF,Leverkusen,31,1992,Bundesliga,2023_2024,24.5,3,0,0,14.0,19.0,13.0,126.0,8.0,14.0,2.0,0.0,0,77.0,2.0,8.0,20.0
5122,Jonas Hofmann,GER,"MF,FW",Gladbach,29,1992,Bundesliga,2021_2022,23.1,1,0,0,23.0,20.0,7.0,138.0,12.0,20.0,0.0,0.0,0,112.0,4.0,15.0,21.1
5123,Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,Belgian_Pro_League,2023_2024,1.9,0,0,0,6.0,1.0,0.0,3.0,4.0,8.0,0.0,0.0,0,12.0,10.0,1.0,90.9
5124,Jonas Lössl,DEN,GK,Brentford,32,1989,Premier_League,2021_2022,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,
5124,Jonas Lössl,DEN,GK,Midtjylland,32,1989,Danish_Superliga,2021_2022,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
5124,Jonas Lössl,DEN,GK,Midtjylland,33,1989,Danish_Superliga,2022_2023,24.0,1,0,0,0.0,4.0,0.0,0.0,1.0,1.0,,,0,,,,
5124,Jonas Lössl,DEN,GK,Midtjylland,34,1989,Danish_Superliga,2023_2024,25.6,1,0,0,0.0,7.0,0.0,0.0,0.0,0.0,,,0,,,,
5125,Jonas Martin,FRA,MF,Brest,33,1990,Ligue_1,2023_2024,13.4,5,0,0,27.0,11.0,1.0,7.0,9.0,27.0,0.0,0.0,0,109.0,25.0,15.0,62.5
5125,Jonas Martin,FRA,MF,Lille,32,1990,Ligue_1,2022_2023,3.1,2,0,0,9.0,5.0,0.0,3.0,7.0,7.0,0.0,0.0,0,24.0,8.0,3.0,72.7
5125,Jonas Martin,FRA,MF,Rennes,31,1990,Ligue_1,2021_2022,23.4,8,0,0,32.0,14.0,0.0,3.0,22.0,20.0,0.0,0.0,0,147.0,20.0,15.0,57.1
5126,Jonas Mayer,AUT,MF,Ried,18,2004,Austrian_Bundesliga,2022_2023,0.1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,,,0,,,,
5127,Jonas Omlin,SUI,GK,Gladbach,28,1994,Bundesliga,2022_2023,14.3,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,31.0,3.0,0.0,100.0
5127,Jonas Omlin,SUI,GK,Gladbach,29,1994,Bundesliga,2023_2024,7.0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,3.0,0.0,100.0
5127,Jonas Omlin,SUI,GK,Montpellier,27,1994,Ligue_1,2021_2022,28.7,0,1,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1,58.0,10.0,0.0,100.0
5127,Jonas Omlin,SUI,GK,Montpellier,28,1994,Ligue_1,2022_2023,13.0,1,1,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,3.0,0.0,100.0
5128,Jonas Svensson,NOR,DF,Adana Demirspor,28,1993,Super_Lig,2021_2022,32.2,4,0,0,32.0,32.0,2.0,37.0,53.0,40.0,,,0,,,,
5128,Jonas Svensson,NOR,DF,Adana Demirspor,29,1993,Super_Lig,2022_2023,28.7,5,0,0,33.0,37.0,2.0,27.0,30.0,43.0,,,0,,,,
5128,Jonas Svensson,NOR,DF,Adana Demirspor,30,1993,Super_Lig,2023_2024,13.2,1,0,0,16.0,23.0,0.0,10.0,16.0,18.0,,,0,,,,
5128,Jonas Svensson,NOR,DF,Beşiktaş,30,1993,Super_Lig,2023_2024,9.7,3,0,0,17.0,16.0,0.0,12.0,15.0,17.0,,,0,,,,
5129,Jonas Thorsen,DEN,"DF,MF",Viborg,32,1990,Danish_Superliga,2022_2023,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
5130,Jonas Wendlinger,AUT,GK,Ried,22,2000,Austrian_Bundesliga,2022_2023,6.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,,,,
5131,Jonas Wind,DEN,FW,FC Copenhagen,22,1999,Danish_Superliga,2021_2022,14.4,3,0,0,20.0,27.0,4.0,5.0,1.0,4.0,,,0,,,,
5131,Jonas Wind,DEN,FW,Wolfsburg,23,1999,Bundesliga,2022_2023,14.3,1,0,0,17.0,22.0,0.0,2.0,1.0,6.0,0.0,0.0,0,43.0,61.0,55.0,52.6
5131,Jonas Wind,DEN,FW,Wolfsburg,24,1999,Bundesliga,2023_2024,29.5,3,0,0,28.0,45.0,9.0,8.0,3.0,10.0,0.0,0.0,0,60.0,90.0,85.0,51.4
5131,Jonas Wind,DEN,"FW,MF",Wolfsburg,22,1999,Bundesliga,2021_2022,13.1,0,0,0,14.0,31.0,7.0,5.0,6.0,6.0,0.0,0.0,0,45.0,54.0,55.0,49.5
5132,Jonata Felipe,BRA,MF,Lokomotiv Sofia,22,1999,Bulgarian_First_League,2021_2022,0.0,1,0,0,,,,,,,,,0,,,,
5133,Jonatan Braut Brunes,NOR,FW,OH Leuven,22,2000,Belgian_Pro_League,2023_2024,11.8,1,0,0,11.0,11.0,5.0,0.0,1.0,2.0,1.0,0.0,0,24.0,20.0,27.0,42.6
5134,Jonatan Kotzke,GER,"MF,DF",Górnik Zabrze,32,1990,Ekstraklasa,2022_2023,10.0,2,0,0,,,,,,,,,0,,,,
5135,Jonathan Afolabi,IRL,FW,Kortrijk,23,2000,Belgian_Pro_League,2023_2024,4.4,1,0,0,10.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0,13.0,8.0,5.0,61.5
5136,Jonathan Amon,USA,"FW,MF",Lyngby,24,1999,Danish_Superliga,2023_2024,10.4,0,0,0,11.0,27.0,4.0,22.0,2.0,9.0,,,0,,,,
5137,Jonathan Asp Jensen,DEN,FW,Bayern Munich,17,2006,Bundesliga,2023_2024,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
5138,Jonathan Bamba,CIV,FW,Lille,26,1996,Ligue_1,2022_2023,30.9,6,0,0,33.0,59.0,12.0,79.0,22.0,17.0,0.0,1.0,0,200.0,20.0,35.0,36.4
5138,Jonathan Bamba,CIV,"MF,FW",Celta Vigo,27,1996,La_Liga,2023_2024,22.0,0,0,0,15.0,65.0,7.0,50.0,18.0,9.0,0.0,0.0,0,101.0,7.0,22.0,24.1
5138,Jonathan Bamba,CIV,"MF,FW",Lille,25,1996,Ligue_1,2021_2022,27.0,3,0,0,11.0,56.0,14.0,115.0,21.0,12.0,0.0,0.0,0,169.0,16.0,19.0,45.7
5139,Jonathan Bolingi,COD,FW,Vojvodina,29,1994,Serbian_SuperLiga,2023_2024,4.1,1,0,0,,,,,,,,,0,,,,
5140,Jonathan Buatu Mananga,ANG,DF,Gil Vicente FC,29,1993,Primeira_Liga,2023_2024,5.0,1,0,0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0,12.0,10.0,6.0,62.5
5140,Jonathan Buatu Mananga,ANG,DF,Sint-Truiden,27,1993,Belgian_Pro_League,2021_2022,5.5,0,0,0,4.0,3.0,0.0,1.0,3.0,10.0,0.0,0.0,0,41.0,16.0,8.0,66.7
5141,Jonathan Burkardt,GER,"FW,MF",Mainz 05,21,2000,Bundesliga,2021_2022,29.0,0,0,0,24.0,42.0,10.0,35.0,8.0,8.0,0.0,0.0,0,106.0,36.0,81.0,30.8
5141,Jonathan Burkardt,GER,"FW,MF",Mainz 05,23,2000,Bundesliga,2023_2024,17.1,2,0,0,19.0,36.0,3.0,33.0,3.0,8.0,0.0,0.0,0,65.0,13.0,73.0,15.1
5141,Jonathan Burkardt,GER,"MF,FW",Mainz 05,22,2000,Bundesliga,2022_2023,5.9,2,0,0,6.0,11.0,3.0,11.0,1.0,1.0,2.0,0.0,0,13.0,8.0,15.0,34.8
5142,Jonathan Clauss,FRA,DF,Lens,28,1992,Ligue_1,2021_2022,33.8,3,0,0,38.0,14.0,4.0,348.0,73.0,34.0,0.0,0.0,0,203.0,16.0,10.0,61.5
5142,Jonathan Clauss,FRA,DF,Marseille,29,1992,Ligue_1,2022_2023,28.8,1,0,0,25.0,12.0,3.0,110.0,31.0,28.0,0.0,1.0,0,180.0,10.0,17.0,37.0
5142,Jonathan Clauss,FRA,DF,Marseille,30,1992,Ligue_1,2023_2024,23.0,2,1,0,11.0,16.0,3.0,159.0,36.0,20.0,0.0,0.0,0,125.0,12.0,19.0,38.7
5143,Jonathan David,CAN,FW,Lille,21,2000,Ligue_1,2021_2022,31.2,3,0,0,25.0,47.0,6.0,6.0,5.0,9.0,0.0,0.0,0,104.0,26.0,65.0,28.6
5143,Jonathan David,CAN,FW,Lille,22,2000,Ligue_1,2022_2023,35.2,6,0,0,41.0,59.0,23.0,7.0,8.0,17.0,0.0,0.0,0,89.0,16.0,64.0,20.0
5143,Jonathan David,CAN,FW,Lille,23,2000,Ligue_1,2023_2024,29.2,4,0,0,29.0,56.0,13.0,2.0,9.0,15.0,2.0,0.0,0,83.0,21.0,67.0,23.9
5144,Jonathan Gradit,FRA,DF,Lens,28,1992,Ligue_1,2021_2022,34.1,7,0,0,41.0,37.0,0.0,10.0,65.0,28.0,0.0,0.0,0,221.0,47.0,52.0,47.5
5144,Jonathan Gradit,FRA,DF,Lens,29,1992,Ligue_1,2022_2023,31.4,7,0,0,31.0,39.0,0.0,15.0,38.0,40.0,0.0,0.0,0,140.0,47.0,45.0,51.1
5144,Jonathan Gradit,FRA,DF,Lens,30,1992,Ligue_1,2023_2024,23.5,9,1,0,31.0,26.0,0.0,17.0,37.0,20.0,0.0,1.0,0,118.0,55.0,51.0,51.9
5145,Jonathan Heris,BEL,DF,Eupen,30,1990,Belgian_Pro_League,2021_2022,26.5,3,0,0,30.0,22.0,0.0,27.0,54.0,51.0,0.0,2.0,0,145.0,39.0,28.0,58.2
5145,Jonathan Heris,BEL,DF,RWD Molenbeek,32,1990,Belgian_Pro_League,2023_2024,9.7,3,0,0,11.0,9.0,1.0,15.0,19.0,13.0,0.0,1.0,0,50.0,13.0,12.0,52.0
5146,Jonathan Iglesias,URU,MF,Clermont Foot,32,1988,Ligue_1,2021_2022,6.4,0,0,0,11.0,11.0,0.0,1.0,5.0,11.0,0.0,0.0,0,39.0,1.0,3.0,25.0
5147,Jonathan Ikone,FRA,FW,Fiorentina,23,1998,Serie_A,2021_2022,7.2,1,0,0,6.0,6.0,1.0,9.0,1.0,3.0,0.0,0.0,0,42.0,3.0,8.0,27.3
5147,Jonathan Ikone,FRA,FW,Fiorentina,24,1998,Serie_A,2022_2023,22.3,4,0,0,28.0,25.0,5.0,24.0,4.0,8.0,1.0,0.0,0,86.0,14.0,28.0,33.3
5147,Jonathan Ikone,FRA,FW,Fiorentina,25,1998,Serie_A,2023_2024,18.7,5,0,0,16.0,15.0,5.0,11.0,3.0,11.0,1.0,0.0,0,60.0,15.0,22.0,40.5
5147,Jonathan Ikone,FRA,"MF,FW",Lille,23,1998,Ligue_1,2021_2022,11.8,1,0,0,13.0,7.0,2.0,8.0,5.0,3.0,0.0,0.0,0,55.0,3.0,6.0,33.3
5148,Jonathan Lindseth,NOR,MF,CSKA Sofia,26,1996,Bulgarian_First_League,2022_2023,23.9,5,0,0,,,,,,,,,0,,,,
5148,Jonathan Lindseth,NOR,MF,CSKA Sofia,27,1996,Bulgarian_First_League,2023_2024,31.3,4,0,0,,,,,,,,,0,,,,
5149,Jonathan Monroy,ESP,"FW,MF",Chaves,20,2001,Primeira_Liga,2022_2023,7.4,0,0,0,11.0,4.0,2.0,13.0,7.0,10.0,0.0,0.0,0,38.0,7.0,11.0,38.9
5150,Jonathan Morsay,SLE,"FW,MF",Panetolikos,24,1997,Super_League_Greece,2022_2023,13.3,2,0,0,,,,,,,,,0,,,,
5150,Jonathan Morsay,SLE,"MF,FW",Panetolikos,23,1997,Super_League_Greece,2021_2022,15.9,4,0,0,,,,,,,,,0,,,,
5151,Jonathan Norbye,NOR,MF,RB Leipzig,16,2007,Bundesliga,2023_2024,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
5152,Jonathan Okita,COD,"FW,MF",NEC Nijmegen,25,1995,Eredivisie,2021_2022,25.7,3,0,0,31.0,24.0,16.0,34.0,12.0,13.0,0.0,0.0,0,150.0,25.0,34.0,42.4
5153,Jonathan Panzo,ENG,DF,Standard Liège,22,2000,Belgian_Pro_League,2023_2024,2.4,1,0,0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0,6.0,0.0,3.0,0.0
5154,Jonathan Scherzer,AUT,DF,Wolfsberger AC,26,1995,Austrian_Bundesliga,2021_2022,10.3,1,0,0,10.0,14.0,3.0,28.0,17.0,14.0,,,0,,,,
5154,Jonathan Scherzer,AUT,"DF,MF",Wolfsberger AC,27,1995,Austrian_Bundesliga,2022_2023,9.3,3,0,0,13.0,9.0,1.0,71.0,7.0,8.0,,,0,,,,
5154,Jonathan Scherzer,AUT,"DF,MF",Wolfsberger AC,28,1995,Austrian_Bundesliga,2023_2024,28.5,6,0,0,30.0,22.0,1.0,151.0,38.0,39.0,,,0,,,,
5155,Jonathan Schmid,FRA,DF,Freiburg,31,1990,Bundesliga,2021_2022,6.5,0,0,0,4.0,3.0,0.0,16.0,6.0,6.0,0.0,0.0,0,36.0,8.0,9.0,47.1
5155,Jonathan Schmid,FRA,DF,Freiburg,32,1990,Bundesliga,2022_2023,0.5,0,0,0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0,4.0,0.0,0.0,
5155,Jonathan Schmid,FRA,MF,SC Austria Lustenau,33,1990,Austrian_Bundesliga,2023_2024,3.4,0,0,0,2.0,2.0,1.0,9.0,0.0,0.0,,,0,,,,
5156,Jonathan Silva,ARG,"DF,FW",Getafe,27,1994,La_Liga,2021_2022,2.5,4,0,0,10.0,5.0,0.0,10.0,3.0,8.0,0.0,0.0,0,17.0,1.0,2.0,33.3
5157,Jonathan Tah,GER,DF,Leverkusen,25,1996,Bundesliga,2021_2022,32.0,4,0,0,19.0,10.0,1.0,2.0,43.0,18.0,0.0,0.0,0,184.0,96.0,29.0,76.8
5157,Jonathan Tah,GER,DF,Leverkusen,26,1996,Bundesliga,2022_2023,27.6,6,0,0,22.0,3.0,2.0,3.0,40.0,12.0,0.0,0.0,0,167.0,57.0,46.0,55.3
5157,Jonathan Tah,GER,DF,Leverkusen,27,1996,Bundesliga,2023_2024,29.2,6,0,0,33.0,4.0,1.0,3.0,23.0,9.0,0.0,0.0,0,161.0,62.0,22.0,73.8
5158,Jonathan Varane,FRA,MF,Lens,19,2001,Ligue_1,2021_2022,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,
5159,Jonathan Viera,ESP,MF,Almería,33,1989,La_Liga,2023_2024,10.1,3,1,1,10.0,16.0,4.0,6.0,4.0,9.0,0.0,0.0,0,36.0,3.0,6.0,33.3
5159,Jonathan Viera,ESP,"MF,FW",Las Palmas,33,1989,La_Liga,2023_2024,6.9,1,0,0,3.0,16.0,1.0,16.0,0.0,3.0,0.0,0.0,0,28.0,1.0,4.0,20.0
5160,Jonathan de Amo,ESP,DF,Górnik Łęczna,31,1990,Ekstraklasa,2021_2022,5.0,0,0,0,,,,,,,,,0,,,,
5160,Jonathan de Amo,ESP,DF,Stal Mielec,31,1990,Ekstraklasa,2021_2022,14.0,1,0,0,,,,,,,,,0,,,,
5161,Jonathan de Guzmán,NED,MF,Sparta R'dam,34,1987,Eredivisie,2022_2023,15.5,4,0,0,26.0,12.0,0.0,10.0,16.0,11.0,0.0,1.0,0,108.0,21.0,18.0,53.8
5161,Jonathan de Guzmán,NED,MF,Sparta R'dam,35,1987,Eredivisie,2023_2024,21.4,6,0,0,27.0,16.0,1.0,56.0,23.0,9.0,0.0,0.0,0,152.0,22.0,23.0,48.9
5161,Jonathan de Guzmán,NED,"MF,FW",OFI Crete,33,1987,Super_League_Greece,2021_2022,16.7,0,0,0,,,,,,,,,0,,,,
5162,Joneston Omurwa,KEN,DF,Estrela,24,1998,Primeira_Liga,2023_2024,12.7,3,0,0,10.0,5.0,1.0,0.0,21.0,12.0,0.0,0.0,0,67.0,21.0,14.0,60.0
5163,Jonjo Shelvey,ENG,MF,Newcastle Utd,29,1992,Premier_League,2021_2022,22.0,7,1,1,18.0,8.0,0.0,43.0,22.0,17.0,0.0,0.0,0,160.0,10.0,10.0,50.0
5163,Jonjo Shelvey,ENG,MF,Newcastle Utd,30,1992,Premier_League,2022_2023,0.4,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,
5163,Jonjo Shelvey,ENG,MF,Nott'ham Forest,30,1992,Premier_League,2022_2023,6.0,2,0,0,9.0,1.0,0.0,13.0,5.0,1.0,0.0,1.0,0,32.0,4.0,1.0,80.0
5163,Jonjo Shelvey,ENG,MF,Rizespor,31,1992,Super_Lig,2023_2024,29.4,6,0,0,22.0,14.0,2.0,130.0,20.0,24.0,,,0,,,,
5164,Jonjoe Kenny,ENG,DF,Everton,24,1997,Premier_League,2021_2022,11.3,3,1,1,9.0,6.0,1.0,23.0,20.0,7.0,0.0,0.0,0,58.0,9.0,11.0,45.0
5164,Jonjoe Kenny,ENG,DF,Hertha BSC,25,1997,Bundesliga,2022_2023,24.9,3,0,0,29.0,6.0,0.0,54.0,46.0,34.0,0.0,0.0,0,146.0,25.0,21.0,54.3
5165,Jonny Castro,ESP,DF,PAOK,29,1994,Super_League_Greece,2023_2024,6.5,2,0,0,,,,,,,,,0,,,,
5165,Jonny Castro,ESP,DF,Wolves,27,1994,Premier_League,2021_2022,11.4,1,0,0,10.0,16.0,0.0,14.0,13.0,15.0,0.0,0.0,0,49.0,11.0,7.0,61.1
5165,Jonny Castro,ESP,DF,Wolves,28,1994,Premier_League,2022_2023,14.0,3,1,0,13.0,19.0,1.0,18.0,14.0,15.0,0.0,0.0,0,91.0,15.0,16.0,48.4
5165,Jonny Castro,ESP,MF,Wolves,29,1994,Premier_League,2023_2024,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
5166,Jonny Evans,NIR,DF,Leicester City,33,1988,Premier_League,2021_2022,15.0,3,0,0,15.0,11.0,0.0,3.0,20.0,14.0,0.0,0.0,0,105.0,48.0,17.0,73.8
5166,Jonny Evans,NIR,DF,Leicester City,34,1988,Premier_League,2022_2023,11.7,1,0,0,9.0,7.0,1.0,0.0,18.0,5.0,0.0,0.0,0,60.0,26.0,13.0,66.7
5166,Jonny Evans,NIR,DF,Manchester Utd,35,1988,Premier_League,2023_2024,15.5,2,0,0,17.0,13.0,0.0,0.0,23.0,14.0,0.0,0.0,0,70.0,36.0,18.0,66.7
5167,Jony,ARG,MF,AO Kifisia,29,1994,Super_League_Greece,2023_2024,7.3,1,0,0,,,,,,,,,0,,,,
5167,Jony,ARG,"MF,FW",Aris,29,1994,Super_League_Greece,2023_2024,10.4,1,0,0,,,,,,,,,0,,,,
5168,Jonás Ramalho,ESP,DF,Osasuna,28,1993,La_Liga,2021_2022,2.7,0,0,0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0,17.0,7.0,6.0,53.8
5169,Joonas Tamm,EST,"DF,FW",Botev Plovdiv,31,1992,Bulgarian_First_League,2023_2024,22.2,5,0,0,,,,,,,,,1,,,,
5170,Joost van Aken,NED,DF,Heerenveen,27,1994,Eredivisie,2021_2022,2.2,0,0,0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0,13.0,9.0,3.0,75.0
5170,Joost van Aken,NED,DF,Heerenveen,28,1994,Eredivisie,2022_2023,11.0,2,0,0,13.0,4.0,1.0,2.0,17.0,7.0,0.0,1.0,0,68.0,29.0,17.0,63.0
5170,Joost van Aken,NED,DF,Zulte Waregem,27,1994,Belgian_Pro_League,2021_2022,0.7,2,1,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0
5171,Jordan Amavi,FRA,DF,Brest,29,1994,Ligue_1,2023_2024,1.0,1,0,0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0,7.0,1.0,0.0,100.0
5171,Jordan Amavi,FRA,DF,Getafe,28,1994,La_Liga,2022_2023,2.2,2,1,1,3.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,0,15.0,8.0,3.0,72.7
5171,Jordan Amavi,FRA,DF,Nice,27,1994,Ligue_1,2021_2022,4.6,1,0,0,2.0,4.0,0.0,6.0,15.0,10.0,0.0,0.0,0,29.0,10.0,9.0,52.6
5171,Jordan Amavi,FRA,"DF,FW",Marseille,27,1994,Ligue_1,2021_2022,1.4,0,0,0,3.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0,3.0,3.0,5.0,37.5
5172,Jordan Ayew,GHA,FW,Crystal Palace,29,1991,Premier_League,2021_2022,22.4,2,0,0,38.0,66.0,2.0,74.0,15.0,30.0,1.0,0.0,0,132.0,32.0,58.0,35.6
