id,player_id,club_id,nation_id,league_nation_id,comp_id,position,age,year_of_birth
35117,10943,263,232,13,38,"FW,MF",19,2003
35118,10943,263,232,13,39,"FW,MF",19,2003
35119,10943,263,232,13,46,"FW,MF",19,2003
35120,11340,263,270,13,5,MF,26,1996
35121,11340,263,270,13,11,MF,26,1996
35122,11340,263,270,13,12,MF,26,1996
35123,11340,263,270,13,38,MF,26,1996
35124,11340,263,270,13,39,MF,26,1996
35125,11340,263,270,13,46,MF,26,1996
35126,57,264,94,11,26,"DF,MF",18,2004
35127,57,264,94,11,27,"DF,MF",18,2004
35128,983,264,242,11,26,GK,35,1987
35129,983,264,242,11,27,GK,35,1987
35130,1104,264,32,11,26,"MF,DF",24,1998
35131,1104,264,32,11,27,"MF,DF",24,1998
35132,1880,264,198,11,26,DF,19,2003
35133,1880,264,198,11,27,DF,19,2003
35134,2312,264,198,11,26,MF,17,2005
35135,2312,264,198,11,27,MF,17,2005
35136,3565,264,198,11,26,DF,19,2003
35137,3565,264,198,11,27,DF,19,2003
35138,3628,264,198,11,26,"MF,FW",22,1999
35139,3628,264,198,11,27,"MF,FW",22,1999
35140,3642,264,275,11,26,GK,22,2000
35141,3642,264,275,11,27,GK,22,2000
35142,4008,264,198,11,26,DF,20,2001
35143,4008,264,198,11,27,DF,20,2001
35144,4241,264,121,11,26,MF,27,1995
35145,4241,264,121,11,27,MF,27,1995
35146,4308,264,242,11,26,"DF,MF",27,1995
35147,4308,264,242,11,27,"DF,MF",27,1995
35148,5013,264,166,11,26,DF,25,1996
35149,5013,264,166,11,27,DF,25,1996
35150,5403,264,242,11,26,DF,20,2002
35151,5403,264,242,11,27,DF,20,2002
35152,5433,264,45,11,26,MF,24,1998
35153,5433,264,45,11,27,MF,24,1998
35154,6667,264,198,11,26,DF,34,1988
35155,6667,264,198,11,27,DF,34,1988
35156,6866,264,275,11,26,MF,21,2001
35157,6866,264,275,11,27,MF,21,2001
35158,6985,264,78,11,26,"FW,MF",23,1998
35159,6985,264,78,11,27,"FW,MF",23,1998
35160,7287,264,9,11,26,MF,18,2003
35161,7287,264,9,11,27,MF,18,2003
35162,7290,264,198,11,26,MF,18,2004
35163,7290,264,198,11,27,MF,18,2004
35164,7344,264,198,11,26,MF,23,1998
35165,7344,264,198,11,27,MF,23,1998
35166,7346,264,32,11,26,DF,27,1995
35167,7346,264,32,11,27,DF,27,1995
35168,8674,264,198,11,26,"DF,MF",27,1995
35169,8674,264,198,11,27,"DF,MF",27,1995
35170,8884,264,119,11,26,DF,18,2003
35171,8884,264,119,11,27,DF,18,2003
35172,9075,264,198,11,26,FW,29,1992
35173,9075,264,198,11,27,FW,29,1992
35174,9134,264,198,11,26,"MF,FW",24,1998
35175,9134,264,198,11,27,"MF,FW",24,1998
35176,9148,264,242,11,26,"DF,MF",22,1999
35177,9148,264,242,11,27,"DF,MF",22,1999
35178,9575,264,198,11,26,"DF,MF",29,1993
35179,9575,264,198,11,27,"DF,MF",29,1993
35180,9708,264,198,11,26,"FW,MF",27,1995
35181,9708,264,198,11,27,"FW,MF",27,1995
35182,9736,264,198,11,26,FW,17,2005
35183,9736,264,198,11,27,FW,17,2005
35184,10160,264,275,11,26,DF,31,1990
35185,10160,264,275,11,27,DF,31,1990
35186,10421,264,98,11,26,MF,20,2001
35187,10421,264,98,11,27,MF,20,2001
35188,11729,264,198,11,26,FW,18,2004
35189,11729,264,198,11,27,FW,18,2004
35190,121,265,197,6,33,"MF,FW",20,2002
35191,1062,265,197,6,33,"DF,MF",27,1994
35192,1292,265,197,6,33,GK,22,2000
35193,1303,265,197,6,33,"FW,MF",21,2001
35194,1494,265,81,6,33,"MF,FW",26,1995
35195,2393,265,273,6,33,MF,19,2002
35196,2766,265,138,6,33,DF,25,1997
35197,3255,265,197,6,33,"MF,DF",28,1993
35198,3704,265,197,6,33,MF,19,2003
35199,5716,265,197,6,33,DF,22,2000
35200,5964,265,121,6,33,"MF,FW",21,2001
35201,6077,265,197,6,33,"MF,DF",33,1988
35202,6078,265,197,6,33,MF,19,2002
35203,6316,265,32,6,33,DF,38,1983
35204,6699,265,197,6,33,"MF,FW",31,1990
35205,6711,265,197,6,33,"MF,DF",25,1997
35206,6920,265,197,6,33,DF,28,1994
35207,7315,265,197,6,33,"MF,FW",30,1991
35208,7316,265,197,6,33,DF,31,1991
35209,7848,265,197,6,33,"FW,MF",31,1990
35210,9113,265,197,6,33,MF,24,1998
35211,9299,265,197,6,33,MF,33,1989
35212,9334,265,197,6,33,"MF,FW",24,1998
35213,9487,265,81,6,33,FW,26,1996
35214,10104,265,30,6,33,FW,21,2000
35215,11876,265,242,6,33,MF,30,1992
35216,39,266,38,2,22,FW,20,2001
35217,359,266,158,2,22,"DF,FW",26,1995
35218,535,266,21,2,22,"DF,MF",19,2003
35219,1079,266,21,2,22,GK,24,1998
35220,1091,266,186,2,22,"DF,MF",24,1998
35221,1986,266,264,2,22,"MF,FW",17,2005
35222,2153,266,222,2,22,DF,21,2001
35223,2496,266,203,2,22,FW,23,1999
35224,2863,266,117,2,22,"DF,MF",27,1995
35225,3505,266,118,2,22,"MF,DF",23,1999
35226,3930,266,21,2,22,DF,26,1996
35227,3991,266,30,2,22,"MF,DF",29,1992
35228,4327,266,21,2,22,DF,20,2002
35229,4654,266,68,2,22,"DF,MF",27,1994
35230,5996,266,63,2,22,DF,29,1993
35231,6484,266,21,2,22,DF,17,2005
35232,6679,266,21,2,22,"MF,FW",18,2004
35233,7143,266,273,2,22,"MF,DF",23,1998
35234,7630,266,66,2,22,DF,30,1992
35235,8243,266,21,2,22,DF,19,2003
35236,8414,266,21,2,22,MF,21,2001
35237,8626,266,166,2,22,FW,19,2003
35238,8665,266,21,2,22,DF,30,1992
35239,8850,266,117,2,22,"FW,MF",21,2001
35240,9232,266,68,2,22,"FW,MF",27,1994
35241,9553,266,21,2,22,FW,30,1991
35242,10178,266,160,2,22,"MF,FW",25,1996
35243,10575,266,55,2,22,MF,23,1998
35244,10594,266,60,2,22,FW,27,1995
35245,11538,266,66,2,22,"MF,FW",23,1999
35246,200,267,88,9,6,MF,28,1993
35247,200,267,88,9,28,MF,28,1993
35248,200,267,88,9,50,MF,28,1993
35249,497,267,94,9,6,DF,27,1994
35250,497,267,94,9,28,DF,27,1994
35251,497,267,94,9,50,DF,27,1994
35252,2016,267,88,9,6,"DF,MF",23,1998
35253,2016,267,88,9,28,"DF,MF",23,1998
35254,2016,267,88,9,50,"DF,MF",23,1998
35255,2297,267,107,9,6,"DF,MF",19,2002
35256,2297,267,107,9,28,"DF,MF",19,2002
35257,2297,267,107,9,50,"DF,MF",19,2002
35258,2626,267,88,9,6,"DF,MF",34,1988
35259,2626,267,88,9,28,"DF,MF",34,1988
35260,2626,267,88,9,50,"DF,MF",34,1988
35261,2895,267,270,9,6,DF,27,1995
35262,2895,267,270,9,28,DF,27,1995
35263,2895,267,270,9,50,DF,27,1995
35264,3602,267,88,9,6,DF,18,2003
35265,3602,267,88,9,28,DF,18,2003
35266,3602,267,88,9,50,DF,18,2003
35267,3671,267,88,9,6,DF,27,1994
35268,3671,267,88,9,28,DF,27,1994
35269,3671,267,88,9,50,DF,27,1994
35270,3871,267,88,9,6,DF,25,1997
35271,3871,267,88,9,28,DF,25,1997
35272,3871,267,88,9,50,DF,25,1997
35273,4118,267,221,9,6,FW,27,1995
35274,4118,267,221,9,28,FW,27,1995
35275,4118,267,221,9,50,FW,27,1995
35276,4119,267,221,9,6,"MF,FW",18,2004
35277,4119,267,221,9,28,"MF,FW",18,2004
35278,4119,267,221,9,50,"MF,FW",18,2004
35279,4360,267,146,9,6,MF,24,1997
35280,4360,267,146,9,28,MF,24,1997
35281,4360,267,146,9,50,MF,24,1997
35282,4514,267,88,9,6,"DF,MF",19,2003
35283,4514,267,88,9,28,"DF,MF",19,2003
35284,4514,267,88,9,50,"DF,MF",19,2003
35285,4926,267,119,9,6,MF,28,1994
35286,4926,267,119,9,28,MF,28,1994
35287,4926,267,119,9,50,MF,28,1994
35288,4940,267,88,9,6,"MF,FW",24,1998
35289,4940,267,88,9,28,"MF,FW",24,1998
35290,4940,267,88,9,50,"MF,FW",24,1998
35291,5752,267,197,9,6,DF,24,1998
35292,5752,267,197,9,28,DF,24,1998
35293,5752,267,197,9,50,DF,24,1998
35294,6118,267,88,9,6,FW,35,1987
35295,6118,267,88,9,28,FW,35,1987
35296,6118,267,88,9,50,FW,35,1987
35297,6224,267,235,9,6,"FW,MF",26,1996
35298,6224,267,235,9,28,"FW,MF",26,1996
35299,6224,267,235,9,50,"FW,MF",26,1996
35300,6490,267,88,9,6,DF,23,1998
35301,6490,267,88,9,28,DF,23,1998
35302,6490,267,88,9,50,DF,23,1998
35303,6520,267,88,9,6,FW,28,1994
35304,6520,267,88,9,28,FW,28,1994
35305,6520,267,88,9,50,FW,28,1994
35306,7245,267,258,9,6,DF,21,2001
35307,7245,267,258,9,28,DF,21,2001
35308,7245,267,258,9,50,DF,21,2001
35309,7478,267,21,9,6,GK,30,1992
35310,7478,267,21,9,28,GK,30,1992
35311,7478,267,21,9,50,GK,30,1992
35312,7546,267,88,9,6,DF,32,1989
35313,7546,267,88,9,28,DF,32,1989
35314,7546,267,88,9,50,DF,32,1989
35315,8069,267,88,9,6,MF,27,1994
35316,8069,267,88,9,28,MF,27,1994
35317,8069,267,88,9,50,MF,27,1994
35318,8655,267,88,9,6,"MF,FW",20,2001
35319,8655,267,88,9,28,"MF,FW",20,2001
35320,8655,267,88,9,50,"MF,FW",20,2001
35321,9800,267,88,9,6,DF,24,1998
35322,9800,267,88,9,28,DF,24,1998
35323,9800,267,88,9,50,DF,24,1998
35324,10062,267,30,9,6,MF,28,1993
35325,10062,267,30,9,28,MF,28,1993
35326,10062,267,30,9,50,MF,28,1993
35327,10823,267,88,9,6,"DF,MF",30,1992
35328,10823,267,88,9,28,"DF,MF",30,1992
35329,10823,267,88,9,50,"DF,MF",30,1992
35330,11743,267,121,9,6,"FW,MF",20,2001
35331,11743,267,121,9,28,"FW,MF",20,2001
35332,11743,267,121,9,50,"FW,MF",20,2001
35333,316,268,249,1,2,FW,25,1997
35334,360,268,13,1,2,DF,23,1999
35335,517,268,13,1,2,MF,21,2001
35336,622,268,60,1,2,DF,21,2000
35337,643,268,146,1,2,DF,21,2000
35338,1113,268,78,1,2,GK,20,2001
35339,1679,268,45,1,2,"FW,MF",21,2000
35340,1942,268,13,1,2,FW,20,2002
35341,2352,268,13,1,2,DF,21,2001
35342,2397,268,13,1,2,DF,23,1998
35343,2981,268,166,1,2,FW,19,2003
35344,4032,268,249,1,2,DF,27,1994
35345,4554,268,13,1,2,"MF,FW",26,1996
35346,4691,268,13,1,2,FW,33,1989
35347,5175,268,232,1,2,MF,26,1996
35348,5620,268,30,1,2,DF,22,2000
35349,5639,268,13,1,2,GK,32,1990
35350,6265,268,13,1,2,FW,16,2006
35351,6835,268,13,1,2,FW,25,1996
35352,8039,268,94,1,2,FW,20,2002
35353,8076,268,13,1,2,MF,17,2004
35354,8460,268,13,1,2,DF,22,2000
35355,8865,268,92,1,2,"FW,MF",26,1996
35356,9474,268,68,1,2,FW,19,2003
35357,10055,268,13,1,2,DF,25,1997
35358,10487,268,13,1,2,MF,31,1991
35359,10967,268,13,1,2,GK,25,1997
35360,11025,268,232,1,2,"FW,MF",23,1999
35361,11304,268,13,1,2,MF,22,2000
35362,11547,268,68,1,2,FW,19,2003
35363,623,269,12,4,8,FW,21,2000
35364,623,269,12,4,9,FW,21,2000
35365,623,269,12,4,17,FW,21,2000
35366,1161,269,93,4,8,MF,25,1996
35367,1161,269,93,4,9,MF,25,1996
35368,1161,269,93,4,17,MF,25,1996
35369,1538,269,60,4,8,DF,24,1998
35370,1538,269,60,4,9,DF,24,1998
35371,1538,269,60,4,17,DF,24,1998
35372,1891,269,93,4,8,"FW,MF",24,1998
35373,1891,269,93,4,9,"FW,MF",24,1998
35374,1891,269,93,4,17,"FW,MF",24,1998
35375,2002,269,78,4,8,DF,21,2001
35376,2002,269,78,4,9,DF,21,2001
35377,2002,269,78,4,17,DF,21,2001
35378,2163,269,88,4,8,DF,23,1999
35379,2163,269,88,4,9,DF,23,1999
35380,2163,269,88,4,17,DF,23,1999
35381,2331,269,177,4,8,FW,22,2000
35382,2331,269,177,4,9,FW,22,2000
35383,2331,269,177,4,17,FW,22,2000
35384,3111,269,88,4,8,MF,20,2002
35385,3111,269,88,4,9,MF,20,2002
35386,3111,269,88,4,17,MF,20,2002
35387,3251,269,93,4,8,GK,27,1995
35388,3251,269,93,4,9,GK,27,1995
35389,3251,269,93,4,17,GK,27,1995
35390,3549,269,93,4,8,GK,24,1997
35391,3549,269,93,4,9,GK,24,1997
35392,3549,269,93,4,17,GK,24,1997
35393,3790,269,121,4,8,MF,31,1991
35394,3790,269,121,4,9,MF,31,1991
35395,3790,269,121,4,17,MF,31,1991
35396,3927,269,198,4,8,FW,25,1996
35397,3927,269,198,4,9,FW,25,1996
35398,3927,269,198,4,17,FW,25,1996
35399,4248,269,121,4,8,DF,23,1999
35400,4248,269,121,4,9,DF,23,1999
35401,4248,269,121,4,17,DF,23,1999
35402,5350,269,93,4,8,DF,21,2000
35403,5350,269,93,4,9,DF,21,2000
35404,5350,269,93,4,17,DF,21,2000
35405,5514,269,55,4,8,FW,22,2000
35406,5514,269,55,4,9,FW,22,2000
35407,5514,269,55,4,17,FW,22,2000
35408,5997,269,98,4,8,DF,24,1997
35409,5997,269,98,4,9,DF,24,1997
35410,5997,269,98,4,17,DF,24,1997
35411,6161,269,93,4,8,MF,17,2005
35412,6161,269,93,4,9,MF,17,2005
35413,6161,269,93,4,17,MF,17,2005
35414,6327,269,93,4,8,"MF,FW",19,2002
35415,6327,269,93,4,9,"MF,FW",19,2002
35416,6327,269,93,4,17,"MF,FW",19,2002
35417,6434,269,93,4,8,FW,25,1996
35418,6434,269,93,4,9,FW,25,1996
35419,6434,269,93,4,17,FW,25,1996
35420,8225,269,88,4,8,MF,20,2002
35421,8225,269,88,4,9,MF,20,2002
35422,8225,269,88,4,17,MF,20,2002
35423,8564,269,68,4,8,"DF,MF",22,2000
35424,8564,269,68,4,9,"DF,MF",22,2000
35425,8564,269,68,4,17,"DF,MF",22,2000
35426,8982,269,93,4,8,DF,26,1996
35427,8982,269,93,4,9,DF,26,1996
35428,8982,269,93,4,17,DF,26,1996
35429,10086,269,13,4,8,FW,25,1997
35430,10086,269,13,4,9,FW,25,1997
35431,10086,269,13,4,17,FW,25,1997
35432,10246,269,104,4,8,FW,26,1996
35433,10246,269,104,4,9,FW,26,1996
35434,10246,269,104,4,17,FW,26,1996
35435,10306,269,66,4,8,"FW,MF",23,1998
35436,10306,269,66,4,9,"FW,MF",23,1998
35437,10306,269,66,4,17,"FW,MF",23,1998
35438,10709,269,88,4,8,"FW,DF",21,2001
35439,10709,269,88,4,9,"FW,DF",21,2001
35440,10709,269,88,4,17,"FW,DF",21,2001
35441,10837,269,98,4,8,"FW,DF",19,2003
35442,10837,269,98,4,9,"FW,DF",19,2003
35443,10837,269,98,4,17,"FW,DF",19,2003
35444,10895,269,198,4,8,"FW,MF",20,2002
35445,10895,269,198,4,9,"FW,MF",20,2002
35446,10895,269,198,4,17,"FW,MF",20,2002
35447,11479,269,93,4,8,DF,26,1996
35448,11479,269,93,4,9,DF,26,1996
35449,11479,269,93,4,17,DF,26,1996
35450,11500,269,121,4,8,MF,29,1993
35451,11500,269,121,4,9,MF,29,1993
35452,11500,269,121,4,17,MF,29,1993
35453,185,271,110,12,29,FW,24,1998
35454,185,271,110,12,31,FW,24,1998
35455,1036,271,222,12,29,DF,27,1995
35456,1036,271,222,12,31,DF,27,1995
35457,1545,271,88,12,29,DF,23,1999
35458,1545,271,88,12,31,DF,23,1999
35459,2806,271,222,12,29,DF,33,1988
35460,2806,271,222,12,31,DF,33,1988
35461,4017,271,222,12,29,DF,31,1990
35462,4017,271,222,12,31,DF,31,1990
35463,4368,271,222,12,29,MF,24,1997
35464,4368,271,222,12,31,MF,24,1997
35465,4557,271,222,12,29,DF,39,1983
35466,4557,271,222,12,31,DF,39,1983
35467,5370,271,60,12,29,DF,28,1993
35468,5370,271,60,12,31,DF,28,1993
35469,5528,271,222,12,29,FW,23,1999
35470,5528,271,222,12,31,FW,23,1999
35471,6568,271,222,12,29,MF,23,1999
35472,6568,271,222,12,31,MF,23,1999
35473,7195,271,177,12,29,MF,25,1997
35474,7195,271,177,12,31,MF,25,1997
35475,7788,271,222,12,29,MF,22,1999
35476,7788,271,222,12,31,MF,22,1999
35477,7793,271,222,12,29,MF,18,2004
35478,7793,271,222,12,31,MF,18,2004
35479,7878,271,222,12,29,MF,31,1991
35480,7878,271,222,12,31,MF,31,1991
35481,7902,271,222,12,29,MF,19,2003
35482,7902,271,222,12,31,MF,19,2003
35483,7919,271,222,12,29,"DF,GK",32,1990
35484,7919,271,222,12,31,"DF,GK",32,1990
35485,8301,271,222,12,29,MF,19,2003
35486,8301,271,222,12,31,MF,19,2003
35487,8319,271,222,12,29,DF,30,1992
35488,8319,271,222,12,31,DF,30,1992
35489,8323,271,222,12,29,MF,24,1998
35490,8323,271,222,12,31,MF,24,1998
35491,8334,271,222,12,29,GK,35,1987
35492,8334,271,222,12,31,GK,35,1987
35493,8480,271,222,12,29,MF,19,2002
35494,8480,271,222,12,31,MF,19,2002
35495,8500,271,222,12,29,MF,25,1997
35496,8500,271,222,12,31,MF,25,1997
35497,8568,271,231,12,29,MF,25,1997
35498,8568,271,231,12,31,MF,25,1997
35499,9194,271,222,12,29,FW,18,2003
35500,9194,271,222,12,31,FW,18,2003
35501,10110,271,222,12,29,"FW,MF",30,1991
35502,10110,271,222,12,31,"FW,MF",30,1991
35503,10115,271,222,12,29,MF,32,1989
35504,10115,271,222,12,31,MF,32,1989
35505,10386,271,222,12,29,MF,20,2001
35506,10386,271,222,12,31,MF,20,2001
35507,10530,271,222,12,29,FW,27,1995
35508,10530,271,222,12,31,FW,27,1995
35509,11287,271,222,12,29,GK,19,2003
35510,11287,271,222,12,31,GK,19,2003
35511,11451,271,222,12,29,DF,19,2003
35512,11451,271,222,12,31,DF,19,2003
35513,424,273,205,13,5,MF,26,1995
35514,424,273,205,13,11,MF,26,1995
35515,424,273,205,13,12,MF,26,1995
35516,424,273,205,13,38,MF,26,1995
35517,424,273,205,13,39,MF,26,1995
35518,424,273,205,13,46,MF,26,1995
35519,438,273,118,13,5,DF,23,1999
35520,438,273,118,13,11,DF,23,1999
35521,438,273,118,13,12,DF,23,1999
35522,438,273,118,13,38,DF,23,1999
35523,438,273,118,13,39,DF,23,1999
35524,438,273,118,13,46,DF,23,1999
35525,800,273,-1,13,5,DF,24,1998
35526,800,273,-1,13,11,DF,24,1998
35527,800,273,-1,13,12,DF,24,1998
35528,800,273,-1,13,38,DF,24,1998
35529,800,273,-1,13,39,DF,24,1998
35530,800,273,-1,13,46,DF,24,1998
35531,1001,273,194,13,5,FW,26,1996
35532,1001,273,194,13,11,FW,26,1996
35533,1001,273,194,13,12,FW,26,1996
35534,1001,273,194,13,38,FW,26,1996
35535,1001,273,194,13,39,FW,26,1996
35536,1001,273,194,13,46,FW,26,1996
35537,1615,273,66,13,5,DF,22,2000
35538,1615,273,66,13,11,DF,22,2000
35539,1615,273,66,13,12,DF,22,2000
35540,1615,273,66,13,38,DF,22,2000
35541,1615,273,66,13,39,DF,22,2000
35542,1615,273,66,13,46,DF,22,2000
35543,2413,273,64,13,5,DF,21,2000
35544,2413,273,64,13,11,DF,21,2000
35545,2413,273,64,13,12,DF,21,2000
35546,2413,273,64,13,38,DF,21,2000
35547,2413,273,64,13,39,DF,21,2000
35548,2413,273,64,13,46,DF,21,2000
35549,2483,273,221,13,5,"MF,FW",21,2001
35550,2483,273,221,13,11,"MF,FW",21,2001
35551,2483,273,221,13,12,"MF,FW",21,2001
35552,2483,273,221,13,38,"MF,FW",21,2001
35553,2483,273,221,13,39,"MF,FW",21,2001
35554,2483,273,221,13,46,"MF,FW",21,2001
35555,3035,273,264,13,5,MF,18,2004
35556,3035,273,264,13,11,MF,18,2004
35557,3035,273,264,13,12,MF,18,2004
35558,3035,273,264,13,38,MF,18,2004
35559,3035,273,264,13,39,MF,18,2004
35560,3035,273,264,13,46,MF,18,2004
35561,4097,273,138,13,5,MF,18,2004
35562,4097,273,138,13,11,MF,18,2004
35563,4097,273,138,13,12,MF,18,2004
35564,4097,273,138,13,38,MF,18,2004
35565,4097,273,138,13,39,MF,18,2004
35566,4097,273,138,13,46,MF,18,2004
35567,4546,273,222,13,5,MF,21,2001
35568,4546,273,222,13,11,MF,21,2001
35569,4546,273,222,13,12,MF,21,2001
35570,4546,273,222,13,38,MF,21,2001
35571,4546,273,222,13,39,MF,21,2001
35572,4546,273,222,13,46,MF,21,2001
35573,4671,273,118,13,5,DF,25,1997
35574,4671,273,118,13,11,DF,25,1997
35575,4671,273,118,13,12,DF,25,1997
35576,4671,273,118,13,38,DF,25,1997
35577,4671,273,118,13,39,DF,25,1997
35578,4671,273,118,13,46,DF,25,1997
35579,5754,273,197,13,5,MF,27,1995
35580,5754,273,197,13,11,MF,27,1995
35581,5754,273,197,13,12,MF,27,1995
35582,5754,273,197,13,38,MF,27,1995
35583,5754,273,197,13,39,MF,27,1995
35584,5754,273,197,13,46,MF,27,1995
35585,5957,273,119,13,5,DF,29,1992
35586,5957,273,119,13,11,DF,29,1992
35587,5957,273,119,13,12,DF,29,1992
35588,5957,273,119,13,38,DF,29,1992
35589,5957,273,119,13,39,DF,29,1992
35590,5957,273,119,13,46,DF,29,1992
35591,7730,273,88,13,5,"MF,DF",22,2000
35592,7730,273,88,13,11,"MF,DF",22,2000
35593,7730,273,88,13,12,"MF,DF",22,2000
35594,7730,273,88,13,38,"MF,DF",22,2000
35595,7730,273,88,13,39,"MF,DF",22,2000
35596,7730,273,88,13,46,"MF,DF",22,2000
35597,8191,273,127,13,5,DF,27,1995
35598,8191,273,127,13,11,DF,27,1995
35599,8191,273,127,13,12,DF,27,1995
35600,8191,273,127,13,38,DF,27,1995
35601,8191,273,127,13,39,DF,27,1995
35602,8191,273,127,13,46,DF,27,1995
35603,8321,273,222,13,5,"MF,FW",26,1996
35604,8321,273,222,13,11,"MF,FW",26,1996
35605,8321,273,222,13,12,"MF,FW",26,1996
35606,8321,273,222,13,38,"MF,FW",26,1996
35607,8321,273,222,13,39,"MF,FW",26,1996
35608,8321,273,222,13,46,"MF,FW",26,1996
35609,8535,273,60,13,5,"MF,FW",24,1997
35610,8535,273,60,13,11,"MF,FW",24,1997
35611,8535,273,60,13,12,"MF,FW",24,1997
35612,8535,273,60,13,38,"MF,FW",24,1997
35613,8535,273,60,13,39,"MF,FW",24,1997
35614,8535,273,60,13,46,"MF,FW",24,1997
35615,8733,273,174,13,5,DF,25,1996
35616,8733,273,174,13,11,DF,25,1996
35617,8733,273,174,13,12,DF,25,1996
35618,8733,273,174,13,38,DF,25,1996
35619,8733,273,174,13,39,DF,25,1996
35620,8733,273,174,13,46,DF,25,1996
35621,9177,273,166,13,5,DF,22,1999
35622,9177,273,166,13,11,DF,22,1999
35623,9177,273,166,13,12,DF,22,1999
35624,9177,273,166,13,38,DF,22,1999
35625,9177,273,166,13,39,DF,22,1999
35626,9177,273,166,13,46,DF,22,1999
35627,9283,273,118,13,5,FW,21,2001
35628,9283,273,118,13,11,FW,21,2001
35629,9283,273,118,13,12,FW,21,2001
35630,9283,273,118,13,38,FW,21,2001
35631,9283,273,118,13,39,FW,21,2001
35632,9283,273,118,13,46,FW,21,2001
35633,9587,273,249,13,5,DF,29,1992
35634,9587,273,249,13,11,DF,29,1992
35635,9587,273,249,13,12,DF,29,1992
35636,9587,273,249,13,38,DF,29,1992
35637,9587,273,249,13,39,DF,29,1992
35638,9587,273,249,13,46,DF,29,1992
35639,9799,273,78,13,5,MF,24,1998
35640,9799,273,78,13,11,MF,24,1998
35641,9799,273,78,13,12,MF,24,1998
35642,9799,273,78,13,38,MF,24,1998
35643,9799,273,78,13,39,MF,24,1998
35644,9799,273,78,13,46,MF,24,1998
35645,10039,273,118,13,5,MF,20,2001
35646,10039,273,118,13,11,MF,20,2001
35647,10039,273,118,13,12,MF,20,2001
35648,10039,273,118,13,38,MF,20,2001
35649,10039,273,118,13,39,MF,20,2001
35650,10039,273,118,13,46,MF,20,2001
35651,10111,273,222,13,5,MF,25,1996
35652,10111,273,222,13,11,MF,25,1996
35653,10111,273,222,13,12,MF,25,1996
35654,10111,273,222,13,38,MF,25,1996
35655,10111,273,222,13,39,MF,25,1996
35656,10111,273,222,13,46,MF,25,1996
35657,11222,273,13,13,5,DF,26,1996
35658,11222,273,13,13,11,DF,26,1996
35659,11222,273,13,13,12,DF,26,1996
35660,11222,273,13,13,38,DF,26,1996
35661,11222,273,13,13,39,DF,26,1996
35662,11222,273,13,13,46,DF,26,1996
35663,11246,273,222,13,5,GK,25,1997
35664,11246,273,222,13,11,GK,25,1997
35665,11246,273,222,13,12,GK,25,1997
35666,11246,273,222,13,38,GK,25,1997
35667,11246,273,222,13,39,GK,25,1997
35668,11246,273,222,13,46,GK,25,1997
35669,11529,273,119,13,5,DF,21,2000
35670,11529,273,119,13,11,DF,21,2000
35671,11529,273,119,13,12,DF,21,2000
35672,11529,273,119,13,38,DF,21,2000
35673,11529,273,119,13,39,DF,21,2000
35674,11529,273,119,13,46,DF,21,2000
35675,11635,273,88,13,5,"MF,FW",24,1998
35676,11635,273,88,13,11,"MF,FW",24,1998
35677,11635,273,88,13,12,"MF,FW",24,1998
35678,11635,273,88,13,38,"MF,FW",24,1998
35679,11635,273,88,13,39,"MF,FW",24,1998
35680,11635,273,88,13,46,"MF,FW",24,1998
35681,1086,274,166,10,13,"FW,MF",25,1997
35682,1086,274,166,10,15,"FW,MF",25,1997
35683,1086,274,166,10,35,"FW,MF",25,1997
35684,1086,274,166,10,47,"FW,MF",25,1997
35685,1337,274,281,10,13,DF,29,1993
35686,1337,274,281,10,15,DF,29,1993
35687,1337,274,281,10,35,DF,29,1993
35688,1337,274,281,10,47,DF,29,1993
35689,1667,274,242,10,13,"MF,FW",21,2001
35690,1667,274,242,10,15,"MF,FW",21,2001
35691,1667,274,242,10,35,"MF,FW",21,2001
35692,1667,274,242,10,47,"MF,FW",21,2001
35693,2007,274,88,10,13,DF,27,1995
35694,2007,274,88,10,15,DF,27,1995
35695,2007,274,88,10,35,DF,27,1995
35696,2007,274,88,10,47,DF,27,1995
35697,2060,274,9,10,13,DF,24,1998
35698,2060,274,9,10,15,DF,24,1998
35699,2060,274,9,10,35,DF,24,1998
35700,2060,274,9,10,47,DF,24,1998
35701,2430,274,55,10,13,DF,26,1996
35702,2430,274,55,10,15,DF,26,1996
35703,2430,274,55,10,35,DF,26,1996
35704,2430,274,55,10,47,DF,26,1996
35705,2467,274,248,10,13,"MF,FW",22,2000
35706,2467,274,248,10,15,"MF,FW",22,2000
35707,2467,274,248,10,35,"MF,FW",22,2000
35708,2467,274,248,10,47,"MF,FW",22,2000
35709,2701,274,78,10,13,"FW,DF",21,2000
35710,2701,274,78,10,15,"FW,DF",21,2000
35711,2701,274,78,10,35,"FW,DF",21,2000
35712,2701,274,78,10,47,"FW,DF",21,2000
35713,2989,274,32,10,13,DF,23,1999
35714,2989,274,32,10,15,DF,23,1999
35715,2989,274,32,10,35,DF,23,1999
35716,2989,274,32,10,47,DF,23,1999
35717,3149,274,78,10,13,DF,28,1994
35718,3149,274,78,10,15,DF,28,1994
35719,3149,274,78,10,35,DF,28,1994
35720,3149,274,78,10,47,DF,28,1994
35721,3664,274,78,10,13,GK,34,1988
35722,3664,274,78,10,15,GK,34,1988
35723,3664,274,78,10,35,GK,34,1988
35724,3664,274,78,10,47,GK,34,1988
