player_id,player,nation,position,club,age,year_of_birth,league,season,90s_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,%_of_aerials_won
7990,Manu Trigueros,ESP,MF,Villarreal,31,1991,La_Liga,2023_2024,3.4,0,0,0,5.0,3.0,1.0,5.0,3.0,5.0,0.0,0.0,0,15.0,4.0,1.0,80.0
7990,Manu Trigueros,ESP,"MF,FW",Villarreal,29,1991,La_Liga,2021_2022,24.2,3,0,0,49.0,43.0,0.0,19.0,13.0,25.0,1.0,0.0,0,113.0,18.0,25.0,41.9
7991,Manu Vallejo,ESP,"FW,MF",Girona,25,1997,La_Liga,2022_2023,2.3,0,0,0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,0.0,0,8.0,0.0,5.0,0.0
7991,Manu Vallejo,ESP,"FW,MF",Valencia,24,1997,La_Liga,2021_2022,1.1,3,0,0,6.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0,6.0,2.0,6.0,25.0
7991,Manu Vallejo,ESP,"FW,MF",Valencia,24,1997,La_Liga,2021_2022,4.1,0,0,0,4.0,3.0,0.0,13.0,0.0,2.0,0.0,0.0,0,13.0,5.0,13.0,27.8
7991,Manu Vallejo,ESP,"MF,FW",Alavés,24,1997,La_Liga,2021_2022,1.1,3,0,0,6.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0,6.0,2.0,6.0,25.0
7991,Manu Vallejo,ESP,"MF,FW",Alavés,24,1997,La_Liga,2021_2022,4.1,0,0,0,4.0,3.0,0.0,13.0,0.0,2.0,0.0,0.0,0,13.0,5.0,13.0,27.8
7992,Manuel Akanji,SUI,DF,Manchester City,27,1995,Premier_League,2022_2023,25.4,2,0,0,24.0,12.0,0.0,6.0,16.0,25.0,0.0,0.0,0,136.0,23.0,34.0,40.4
7992,Manuel Akanji,SUI,"DF,MF",Manchester City,28,1995,Premier_League,2023_2024,27.9,4,1,1,17.0,19.0,0.0,9.0,23.0,28.0,0.0,0.0,0,142.0,27.0,27.0,50.0
7993,Manuel Akanji,SUI,DF,Dortmund,26,1995,Bundesliga,2021_2022,25.1,3,0,0,19.0,24.0,1.0,3.0,35.0,23.0,0.0,0.0,1,164.0,51.0,35.0,59.3
7994,Manuel De Luca,ITA,"FW,MF",Sampdoria,24,1998,Serie_A,2022_2023,0.5,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,0.0
7995,Manuel Fernandes,POR,MF,Apollon Smyrnis,35,1986,Super_League_Greece,2021_2022,0.7,0,0,0,,,,,,,,,0,,,,
7996,Manuel Fernandes,POR,MF,Kayserispor,35,1986,Super_Lig,2021_2022,1.5,0,0,0,1.0,6.0,0.0,10.0,0.0,1.0,,,0,,,,
7997,Manuel Gulde,GER,DF,Freiburg,30,1991,Bundesliga,2021_2022,13.6,2,0,0,17.0,9.0,0.0,3.0,17.0,10.0,0.0,0.0,0,60.0,25.0,15.0,62.5
7997,Manuel Gulde,GER,DF,Freiburg,31,1991,Bundesliga,2022_2023,7.1,2,0,0,9.0,2.0,0.0,4.0,19.0,8.0,0.0,0.0,0,37.0,22.0,20.0,52.4
7997,Manuel Gulde,GER,DF,Freiburg,32,1991,Bundesliga,2023_2024,22.7,5,1,1,17.0,15.0,1.0,3.0,25.0,23.0,0.0,0.0,0,78.0,49.0,33.0,59.8
7998,Manuel Kuttin,AUT,GK,Wolfsberger AC,27,1993,Austrian_Bundesliga,2021_2022,4.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,,,0,,,,
7999,Manuel Lanzini,ARG,"MF,FW",West Ham,28,1993,Premier_League,2021_2022,19.8,2,0,0,11.0,18.0,1.0,28.0,19.0,15.0,0.0,0.0,0,124.0,5.0,17.0,22.7
7999,Manuel Lanzini,ARG,"MF,FW",West Ham,29,1993,Premier_League,2022_2023,2.8,0,0,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,21.0,1.0,2.0,33.3
8000,Manuel Lazzari,ITA,DF,Lazio,27,1993,Serie_A,2021_2022,18.5,3,0,0,18.0,44.0,4.0,56.0,12.0,14.0,0.0,0.0,0,85.0,4.0,20.0,16.7
8000,Manuel Lazzari,ITA,DF,Lazio,28,1993,Serie_A,2022_2023,20.9,8,0,0,15.0,39.0,0.0,36.0,18.0,21.0,0.0,0.0,1,90.0,9.0,14.0,39.1
8000,Manuel Lazzari,ITA,DF,Lazio,29,1993,Serie_A,2023_2024,18.6,4,1,0,16.0,20.0,1.0,56.0,12.0,18.0,0.0,0.0,0,72.0,5.0,16.0,23.8
8001,Manuel Locatelli,ITA,MF,Juventus,23,1998,Serie_A,2021_2022,24.0,6,0,0,42.0,25.0,2.0,8.0,22.0,25.0,0.0,0.0,0,167.0,31.0,22.0,58.5
8001,Manuel Locatelli,ITA,MF,Juventus,24,1998,Serie_A,2022_2023,27.2,8,0,0,44.0,31.0,0.0,13.0,27.0,33.0,0.0,0.0,0,168.0,34.0,30.0,53.1
8001,Manuel Locatelli,ITA,MF,Juventus,25,1998,Serie_A,2023_2024,33.4,6,0,0,41.0,24.0,2.0,10.0,25.0,43.0,0.0,0.0,0,171.0,26.0,15.0,63.4
8002,Manuel Manu,POR,DF,Vitória,21,2001,Primeira_Liga,2022_2023,0.8,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,0.0,5.0,0.0
8002,Manuel Manu,POR,"DF,MF",Vitória,22,2001,Primeira_Liga,2023_2024,19.7,5,0,0,27.0,17.0,0.0,3.0,22.0,33.0,0.0,2.0,0,127.0,59.0,32.0,64.8
8003,Manuel Maranda,AUT,DF,Blau-Weiß Linz,26,1997,Austrian_Bundesliga,2023_2024,31.0,3,0,0,13.0,13.0,1.0,1.0,43.0,14.0,,,0,,,,
8004,Manuel Namora,POR,"MF,DF",Boavista,23,1998,Primeira_Liga,2021_2022,0.2,0,0,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0
8005,Manuel Neuer,GER,GK,Bayern Munich,35,1986,Bundesliga,2021_2022,27.9,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,85.0,5.0,2.0,71.4
8005,Manuel Neuer,GER,GK,Bayern Munich,36,1986,Bundesliga,2022_2023,12.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,3.0,0.0,100.0
8005,Manuel Neuer,GER,GK,Bayern Munich,37,1986,Bundesliga,2023_2024,22.8,1,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0,31.0,6.0,3.0,66.7
8006,Manuel Osifo,BEL,"DF,FW",Oostende,18,2003,Belgian_Pro_League,2021_2022,1.8,0,0,0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,0,11.0,2.0,2.0,50.0
8006,Manuel Osifo,BEL,"MF,DF",Oostende,19,2003,Belgian_Pro_League,2022_2023,2.5,0,0,0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0,12.0,2.0,0.0,100.0
8007,Manuel Pfeifer,AUT,DF,Hartberg,22,1999,Austrian_Bundesliga,2022_2023,13.8,2,1,0,8.0,26.0,0.0,39.0,41.0,30.0,,,0,,,,
8007,Manuel Pfeifer,AUT,DF,Hartberg,23,1999,Austrian_Bundesliga,2023_2024,30.8,6,0,0,27.0,39.0,2.0,68.0,65.0,48.0,,,0,,,,
8008,Manuel Polster,AUT,MF,Austria Wien,19,2002,Austrian_Bundesliga,2022_2023,13.0,3,0,0,20.0,19.0,2.0,34.0,25.0,10.0,,,0,,,,
8008,Manuel Polster,AUT,MF,Austria Wien,20,2002,Austrian_Bundesliga,2023_2024,11.5,0,0,0,6.0,14.0,3.0,39.0,6.0,6.0,,,0,,,,
8009,Manuel Pozo,ESP,FW,Valladolid,20,2001,La_Liga,2022_2023,0.2,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,4.0,0.0,0.0,
8010,Manuel Prietl,AUT,MF,Arminia,29,1991,Bundesliga,2021_2022,23.6,3,0,0,39.0,10.0,0.0,7.0,39.0,26.0,0.0,3.0,0,142.0,25.0,27.0,48.1
8011,Manuel Prietl,AUT,MF,SCR Altach,31,1991,Austrian_Bundesliga,2023_2024,1.4,0,0,0,1.0,1.0,0.0,0.0,3.0,2.0,,,0,,,,
8012,Manuel Riemann,GER,GK,Bochum,32,1988,Bundesliga,2021_2022,31.0,2,0,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0,61.0,8.0,1.0,88.9
8012,Manuel Riemann,GER,GK,Bochum,33,1988,Bundesliga,2022_2023,34.0,3,0,0,1.0,4.0,0.0,1.0,5.0,2.0,0.0,1.0,1,105.0,11.0,3.0,78.6
8012,Manuel Riemann,GER,GK,Bochum,34,1988,Bundesliga,2023_2024,33.0,5,0,0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,0,81.0,14.0,3.0,82.4
8013,Manuel Thurnwald,AUT,"DF,MF",SCR Altach,23,1998,Austrian_Bundesliga,2021_2022,17.3,3,1,0,14.0,16.0,0.0,68.0,15.0,19.0,,,0,,,,
8013,Manuel Thurnwald,AUT,"DF,MF",SCR Altach,24,1998,Austrian_Bundesliga,2022_2023,14.3,2,0,0,13.0,19.0,0.0,113.0,14.0,18.0,,,0,,,,
8014,Manuel Ugarte Ribeiro,URU,MF,Sporting CP,20,2001,Primeira_Liga,2021_2022,12.3,4,0,0,34.0,33.0,0.0,2.0,29.0,24.0,1.0,0.0,0,116.0,8.0,7.0,53.3
8014,Manuel Ugarte Ribeiro,URU,MF,Sporting CP,21,2001,Primeira_Liga,2022_2023,26.1,11,0,0,64.0,52.0,0.0,3.0,57.0,69.0,0.0,0.0,0,245.0,20.0,12.0,62.5
8015,Manuel Ugarte Ribeiro,URU,MF,Paris S-G,22,2001,Ligue_1,2023_2024,21.5,5,0,0,46.0,27.0,0.0,4.0,40.0,57.0,1.0,0.0,0,181.0,14.0,12.0,53.8
8016,Maracás,BRA,DF,Moreirense,29,1994,Primeira_Liga,2023_2024,28.5,6,1,1,29.0,11.0,1.0,0.0,22.0,35.0,1.0,0.0,0,115.0,64.0,42.0,60.4
8016,Maracás,BRA,DF,Paços,27,1994,Primeira_Liga,2021_2022,23.0,6,0,0,34.0,7.0,3.0,0.0,53.0,21.0,0.0,1.0,0,93.0,49.0,52.0,48.5
8016,Maracás,BRA,DF,Paços,28,1994,Primeira_Liga,2022_2023,15.8,7,2,1,23.0,11.0,1.0,0.0,21.0,13.0,0.0,0.0,1,71.0,32.0,17.0,65.3
8017,Marash Kumbulla,ALB,DF,Roma,21,2000,Serie_A,2021_2022,11.4,6,0,0,22.0,11.0,0.0,2.0,16.0,13.0,0.0,0.0,0,65.0,22.0,14.0,61.1
8017,Marash Kumbulla,ALB,DF,Roma,22,2000,Serie_A,2022_2023,2.9,1,1,0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,1.0,0,15.0,7.0,4.0,63.6
8017,Marash Kumbulla,ALB,DF,Sassuolo,23,2000,Serie_A,2023_2024,4.0,1,0,0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1,6.0,4.0,4.0,50.0
8018,Marc Albrighton,ENG,"FW,DF",Leicester City,31,1989,Premier_League,2021_2022,12.6,3,0,0,6.0,13.0,2.0,78.0,14.0,19.0,0.0,0.0,0,65.0,4.0,13.0,23.5
8018,Marc Albrighton,ENG,"FW,MF",Leicester City,32,1989,Premier_League,2022_2023,2.6,0,0,0,2.0,2.0,1.0,28.0,1.0,1.0,0.0,0.0,0,13.0,1.0,1.0,50.0
8019,Marc Andre Schmerböck,AUT,MF,Hartberg,27,1994,Austrian_Bundesliga,2021_2022,4.6,0,0,0,5.0,4.0,1.0,30.0,3.0,4.0,,,0,,,,
8020,Marc Bartra,ESP,DF,Betis,30,1991,La_Liga,2021_2022,22.1,5,0,0,21.0,16.0,0.0,0.0,33.0,14.0,0.0,0.0,0,99.0,59.0,36.0,62.1
8020,Marc Bartra,ESP,DF,Betis,32,1991,La_Liga,2023_2024,2.5,1,0,0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0,15.0,4.0,4.0,50.0
8021,Marc Bartra,ESP,DF,Trabzonspor,31,1991,Super_Lig,2022_2023,25.2,4,1,0,32.0,23.0,1.0,15.0,53.0,29.0,,,0,,,,
8022,Marc Bola,ENG,"DF,MF",Samsunspor,25,1997,Super_Lig,2023_2024,11.8,1,0,0,14.0,8.0,0.0,32.0,21.0,13.0,,,0,,,,
8023,Marc Cardona,ESP,FW,Las Palmas,28,1995,La_Liga,2023_2024,8.2,4,0,0,12.0,19.0,18.0,5.0,2.0,8.0,1.0,0.0,0,26.0,9.0,14.0,39.1
8024,Marc Cardona,ESP,FW,Go Ahead Eag,26,1995,Eredivisie,2021_2022,8.8,0,0,0,5.0,7.0,7.0,4.0,4.0,7.0,0.0,0.0,0,52.0,18.0,34.0,34.6
8025,Marc Casado,ESP,MF,Barcelona,19,2003,La_Liga,2023_2024,0.2,0,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2.0,0.0,0.0,
8026,Marc Cucurella,ESP,DF,Brighton,23,1998,Premier_League,2021_2022,34.3,6,0,0,28.0,30.0,3.0,115.0,30.0,62.0,0.0,0.0,0,247.0,40.0,36.0,52.6
8026,Marc Cucurella,ESP,DF,Chelsea,24,1998,Premier_League,2022_2023,18.6,4,0,0,16.0,21.0,1.0,44.0,16.0,33.0,0.0,0.0,0,120.0,16.0,13.0,55.2
8026,Marc Cucurella,ESP,DF,Chelsea,25,1998,Premier_League,2023_2024,19.8,10,0,0,23.0,35.0,1.0,16.0,22.0,38.0,1.0,1.0,1,96.0,22.0,17.0,56.4
8027,Marc Cucurella,ESP,"MF,DF",Getafe,23,1998,La_Liga,2021_2022,0.3,0,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,
8028,Marc Dal Hende,DEN,"DF,MF",SønderjyskE,30,1990,Danish_Superliga,2021_2022,29.1,4,0,0,22.0,18.0,1.0,78.0,36.0,45.0,,,0,,,,
8029,Marc Gual,ESP,FW,Jagiellonia,25,1996,Ekstraklasa,2021_2022,6.1,1,0,0,,,,,,,,,0,,,,
8029,Marc Gual,ESP,"FW,MF",Jagiellonia,26,1996,Ekstraklasa,2022_2023,26.3,5,0,0,,,,,,,,,0,,,,
8029,Marc Gual,ESP,"FW,MF",Legia Warsaw,27,1996,Ekstraklasa,2023_2024,21.8,2,0,0,,,,,,,,,0,,,,
8030,Marc Guiu,ESP,"FW,MF",Barcelona,17,2006,La_Liga,2023_2024,0.8,1,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,3.0,25.0
8031,Marc Guéhi,ENG,DF,Crystal Palace,21,2000,Premier_League,2021_2022,35.8,4,0,0,14.0,34.0,0.0,3.0,30.0,17.0,0.0,1.0,0,192.0,68.0,54.0,55.7
8031,Marc Guéhi,ENG,DF,Crystal Palace,22,2000,Premier_League,2022_2023,37.0,8,0,0,24.0,40.0,0.0,0.0,45.0,27.0,0.0,0.0,1,241.0,54.0,43.0,55.7
8031,Marc Guéhi,ENG,DF,Crystal Palace,23,2000,Premier_League,2023_2024,22.5,2,0,0,14.0,26.0,0.0,3.0,18.0,19.0,0.0,0.0,0,120.0,29.0,29.0,50.0
8032,Marc Martínez,ESP,GK,Granada,33,1990,La_Liga,2023_2024,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,
8033,Marc Muniesa,ESP,DF,Lyngby,31,1992,Danish_Superliga,2023_2024,7.8,5,0,0,14.0,14.0,0.0,6.0,13.0,14.0,,,0,,,,
8034,Marc Nielsen,DEN,DF,Hvidovre IF,22,2001,Danish_Superliga,2023_2024,17.6,3,0,0,10.0,20.0,0.0,128.0,22.0,23.0,,,0,,,,
8035,Marc Pubill,ESP,DF,Almería,20,2003,La_Liga,2023_2024,20.9,2,0,0,21.0,34.0,0.0,68.0,15.0,23.0,0.0,0.0,0,93.0,25.0,20.0,55.6
8035,Marc Pubill,ESP,"DF,MF",Levante,18,2003,La_Liga,2021_2022,5.7,1,0,0,11.0,8.0,0.0,15.0,4.0,6.0,0.0,0.0,0,24.0,5.0,3.0,62.5
8036,Marc Roca,ESP,MF,Betis,26,1996,La_Liga,2023_2024,22.0,5,0,0,48.0,23.0,1.0,25.0,17.0,36.0,0.0,0.0,0,147.0,9.0,22.0,29.0
8037,Marc Roca,ESP,MF,Leeds United,25,1996,Premier_League,2022_2023,25.7,7,0,0,40.0,29.0,0.0,76.0,23.0,40.0,0.0,0.0,0,169.0,18.0,13.0,58.1
8038,Marc Roca,ESP,MF,Bayern Munich,24,1996,Bundesliga,2021_2022,4.2,0,0,0,10.0,4.0,0.0,5.0,6.0,7.0,0.0,0.0,0,31.0,0.0,5.0,0.0
8039,Marc Tenas,ESP,"FW,MF",Alavés,20,2001,La_Liga,2021_2022,0.6,2,0,0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,4.0,1.0,0.0,100.0
8040,Marc-André ter Stegen,GER,GK,Barcelona,29,1992,La_Liga,2021_2022,35.0,3,0,0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0,51.0,5.0,0.0,100.0
8040,Marc-André ter Stegen,GER,GK,Barcelona,30,1992,La_Liga,2022_2023,37.2,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,69.0,6.0,1.0,85.7
8040,Marc-André ter Stegen,GER,GK,Barcelona,31,1992,La_Liga,2023_2024,28.0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,4.0,0.0,100.0
8041,Marc-Aurèle Caillard,FRA,GK,Metz,27,1994,Ligue_1,2021_2022,17.1,1,0,0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0,7.0,2.0,0.0,100.0
8042,Marc-Oliver Kempf,GER,DF,Hertha BSC,26,1995,Bundesliga,2021_2022,11.7,1,1,0,15.0,12.0,0.0,2.0,25.0,9.0,0.0,2.0,0,56.0,36.0,22.0,62.1
8042,Marc-Oliver Kempf,GER,DF,Hertha BSC,26,1995,Bundesliga,2021_2022,9.3,2,0,0,13.0,8.0,0.0,2.0,16.0,8.0,0.0,1.0,0,62.0,29.0,18.0,61.7
8042,Marc-Oliver Kempf,GER,DF,Hertha BSC,27,1995,Bundesliga,2022_2023,30.1,5,0,0,27.0,24.0,0.0,2.0,51.0,27.0,0.0,0.0,0,190.0,129.0,83.0,60.8
8042,Marc-Oliver Kempf,GER,DF,Stuttgart,26,1995,Bundesliga,2021_2022,11.7,1,1,0,15.0,12.0,0.0,2.0,25.0,9.0,0.0,2.0,0,56.0,36.0,22.0,62.1
8042,Marc-Oliver Kempf,GER,DF,Stuttgart,26,1995,Bundesliga,2021_2022,9.3,2,0,0,13.0,8.0,0.0,2.0,16.0,8.0,0.0,1.0,0,62.0,29.0,18.0,61.7
8043,Marcel Blachewicz,OMA,MF,Wisła Płock,18,2003,Ekstraklasa,2021_2022,4.4,0,0,0,,,,,,,,,0,,,,
8044,Marcel Bykowski,POL,FW,Piast Gliwice,18,2004,Ekstraklasa,2023_2024,0.3,0,0,0,,,,,,,,,0,,,,
8045,Marcel Canadi,AUT,FW,PFC Hebar Pazardzhik,25,1997,Bulgarian_First_League,2023_2024,4.2,0,0,0,,,,,,,,,0,,,,
8046,Marcel Canadi,AUT,FW,Ried,23,1997,Austrian_Bundesliga,2021_2022,2.2,0,0,0,6.0,3.0,1.0,2.0,1.0,0.0,,,0,,,,
8047,Marcel Halstenberg,GER,DF,RB Leipzig,29,1991,Bundesliga,2021_2022,5.6,0,0,0,4.0,4.0,1.0,6.0,7.0,7.0,0.0,0.0,0,35.0,8.0,2.0,80.0
8047,Marcel Halstenberg,GER,DF,RB Leipzig,30,1991,Bundesliga,2022_2023,17.3,2,0,0,19.0,7.0,0.0,45.0,21.0,21.0,1.0,0.0,0,102.0,26.0,16.0,61.9
8048,Marcel Heister,GER,"DF,MF",Ludogorets,31,1992,Bulgarian_First_League,2023_2024,3.8,2,0,0,,,,,,,,,0,,,,
8049,Marcel Lotka,POL,GK,Hertha BSC,20,2001,Bundesliga,2021_2022,9.8,1,0,0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0,13.0,6.0,1.0,85.7
8050,Marcel Pięczek,POL,"DF,MF",Korona Kielce,22,2000,Ekstraklasa,2023_2024,10.3,0,0,0,,,,,,,,,0,,,,
8050,Marcel Pięczek,POL,"DF,MF",Korona Kielce,22,2000,Ekstraklasa,2023_2024,9.1,0,0,0,,,,,,,,,0,,,,
8050,Marcel Pięczek,POL,"MF,DF",Puszcza Niepołomice,22,2000,Ekstraklasa,2023_2024,10.3,0,0,0,,,,,,,,,0,,,,
8050,Marcel Pięczek,POL,"MF,DF",Puszcza Niepołomice,22,2000,Ekstraklasa,2023_2024,9.1,0,0,0,,,,,,,,,0,,,,
8051,Marcel Rømer,DEN,MF,Lyngby,31,1991,Danish_Superliga,2023_2024,24.9,3,0,0,30.0,37.0,0.0,34.0,23.0,27.0,,,0,,,,
8051,Marcel Rømer,DEN,"MF,DF",Lyngby,30,1991,Danish_Superliga,2022_2023,26.1,7,0,0,34.0,36.0,0.0,15.0,34.0,25.0,,,0,,,,
8052,Marcel Sabitzer,AUT,MF,Manchester Utd,28,1994,Premier_League,2022_2023,7.0,1,0,0,8.0,10.0,1.0,4.0,8.0,8.0,0.0,0.0,0,52.0,13.0,11.0,54.2
8053,Marcel Sabitzer,AUT,MF,Bayern Munich,28,1994,Bundesliga,2022_2023,7.0,2,0,0,7.0,1.0,1.0,5.0,10.0,14.0,0.0,0.0,0,47.0,8.0,11.0,42.1
8053,Marcel Sabitzer,AUT,MF,Dortmund,29,1994,Bundesliga,2023_2024,21.8,3,1,0,15.0,28.0,1.0,30.0,12.0,24.0,0.0,0.0,0,89.0,6.0,20.0,23.1
8053,Marcel Sabitzer,AUT,"MF,DF",Bayern Munich,27,1994,Bundesliga,2021_2022,10.1,0,0,0,16.0,15.0,0.0,16.0,9.0,7.0,0.0,0.0,0,67.0,11.0,9.0,55.0
8053,Marcel Sabitzer,AUT,"MF,DF",Bayern Munich,27,1994,Bundesliga,2021_2022,0.5,1,0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,4.0,0.0,1.0,0.0
8053,Marcel Sabitzer,AUT,"MF,FW",RB Leipzig,27,1994,Bundesliga,2021_2022,10.1,0,0,0,16.0,15.0,0.0,16.0,9.0,7.0,0.0,0.0,0,67.0,11.0,9.0,55.0
8053,Marcel Sabitzer,AUT,"MF,FW",RB Leipzig,27,1994,Bundesliga,2021_2022,0.5,1,0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,4.0,0.0,1.0,0.0
8054,Marcel Schantl,AUT,DF,Hartberg,20,2000,Austrian_Bundesliga,2021_2022,1.3,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,,,0,,,,
8054,Marcel Schantl,AUT,DF,Hartberg,21,2000,Austrian_Bundesliga,2022_2023,0.5,0,0,0,1.0,0.0,0.0,1.0,2.0,1.0,,,0,,,,
8054,Marcel Schantl,AUT,"MF,DF",Blau-Weiß Linz,22,2000,Austrian_Bundesliga,2023_2024,5.2,0,0,0,6.0,0.0,1.0,13.0,3.0,5.0,,,0,,,,
8055,Marcel Schuhen,GER,GK,Darmstadt 98,30,1993,Bundesliga,2023_2024,31.0,2,0,0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0,53.0,8.0,2.0,80.0
8056,Marcel Tisserand,COD,DF,Fenerbahçe,28,1993,Super_Lig,2021_2022,15.3,5,1,1,21.0,3.0,0.0,20.0,19.0,10.0,,,0,,,,
8057,Marcel Vasil,SVK,MF,Bruk-Bet Termalica Nieciecza,20,2001,Ekstraklasa,2021_2022,0.1,0,0,0,,,,,,,,,0,,,,
8058,Marcel Wenig,GER,MF,Eint Frankfurt,18,2004,Bundesliga,2022_2023,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
8059,Marcel Wędrychowski,POL,MF,Pogoń Szczecin,20,2002,Ekstraklasa,2022_2023,8.3,1,0,0,,,,,,,,,0,,,,
8059,Marcel Wędrychowski,POL,MF,Pogoń Szczecin,21,2002,Ekstraklasa,2023_2024,5.9,0,0,0,,,,,,,,,0,,,,
8059,Marcel Wędrychowski,POL,"MF,FW",Górnik Łęczna,19,2002,Ekstraklasa,2021_2022,8.5,2,0,0,,,,,,,,,0,,,,
8060,Marcel Zapytowski,POL,GK,Korona Kielce,21,2001,Ekstraklasa,2022_2023,14.0,3,0,0,,,,,,,,,0,,,,
8061,Marcel Ziegl,AUT,MF,Ried,28,1992,Austrian_Bundesliga,2021_2022,24.5,5,0,0,35.0,18.0,0.0,8.0,53.0,26.0,,,0,,,,
8061,Marcel Ziegl,AUT,"MF,DF",Ried,29,1992,Austrian_Bundesliga,2022_2023,10.8,4,0,0,13.0,6.0,0.0,0.0,21.0,19.0,,,0,,,,
8062,Marcel Zylla,POL,MF,Śląsk Wrocław,22,2000,Ekstraklasa,2022_2023,0.2,0,0,0,,,,,,,,,0,,,,
8062,Marcel Zylla,POL,MF,Śląsk Wrocław,23,2000,Ekstraklasa,2023_2024,0.6,0,0,0,,,,,,,,,0,,,,
8062,Marcel Zylla,POL,"MF,FW",Śląsk Wrocław,21,2000,Ekstraklasa,2021_2022,4.5,0,0,0,,,,,,,,,0,,,,
8063,Marcelencio Esajas,NED,"MF,FW",Almere City,21,2002,Eredivisie,2023_2024,0.4,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,
8064,Marcelino Carreazo,COL,MF,CSKA Sofia,23,1999,Bulgarian_First_League,2022_2023,15.7,6,0,0,,,,,,,,,0,,,,
8064,Marcelino Carreazo,COL,MF,CSKA Sofia,24,1999,Bulgarian_First_League,2023_2024,26.7,6,0,0,,,,,,,,,0,,,,
8065,Marcelo,BRA,DF,Real Madrid,33,1988,La_Liga,2021_2022,5.8,0,0,0,3.0,8.0,0.0,29.0,1.0,4.0,0.0,0.0,0,32.0,3.0,4.0,42.9
8066,Marcelo,BRA,DF,Bordeaux,34,1987,Ligue_1,2021_2022,10.0,4,0,0,7.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,1,56.0,42.0,6.0,87.5
8066,Marcelo,BRA,DF,Bordeaux,34,1987,Ligue_1,2021_2022,2.0,1,0,0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1,12.0,14.0,6.0,70.0
8066,Marcelo,BRA,DF,Lyon,34,1987,Ligue_1,2021_2022,10.0,4,0,0,7.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,1,56.0,42.0,6.0,87.5
8066,Marcelo,BRA,DF,Lyon,34,1987,Ligue_1,2021_2022,2.0,1,0,0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1,12.0,14.0,6.0,70.0
8067,Marcelo,BRA,"DF,MF",Olympiacos,34,1988,Super_League_Greece,2022_2023,1.1,0,0,0,,,,,,,,,0,,,,
8068,Marcelo,BRA,"FW,MF",Gil Vicente FC,24,1997,Primeira_Liga,2021_2022,0.1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0
