Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Stefano Okaka,it ITA,FW,Başakşehir,32,1989,12.0,4,1,1,34,25,5,2,2,6,,,0,Matches
Burak Öksüz,,DF,Hatayspor,26,1996,9.9,2,0,0,10,4,0,1,10,3,,,0,Matches
Alaaddin Okumuş,tr TUR,DF,Sivasspor,26,1995,6.8,0,0,0,8,2,0,44,8,6,,,0,Matches
Sérgio Oliveira,pt POR,MF,Galatasaray,30,1992,25.8,7,0,0,30,41,0,137,25,35,,,0,Matches
Michael Ologo,ng NGA,DF,İstanbulspor,19,2003,4.6,2,0,0,5,1,0,1,6,4,,,0,Matches
Abdülkadir Ömür,tr TUR,MF,Trabzonspor,23,1999,19.7,0,0,0,11,22,3,31,21,19,,,0,Matches
Samed Onur,tr TUR,FW,Fatih Karagümrük,20,2002,0.8,0,0,0,0,5,0,1,0,2,,,0,Matches
Henry Onyekuru,ng NGA,MF,Adana Demirspor,25,1997,21.6,5,0,0,17,26,35,10,15,6,,,0,Matches
Jayden Oosterwolde,nl NED,DF,Fenerbahçe,21,2001,0.9,1,0,0,1,0,0,3,1,1,,,0,Matches
Bright Osayi-Samuel,ng NGA,"DF,MF",Fenerbahçe,24,1997,13.4,6,0,0,17,24,1,21,13,10,,,0,Matches
Sinan Osmanoğlu,tr TUR,DF,Ankaragücü,32,1990,1.1,1,0,0,2,1,0,0,0,1,,,0,Matches
Caner Osmanpaşa,tr TUR,DF,Sivasspor,34,1988,22.1,3,0,0,12,9,1,1,52,19,,,0,Matches
Raymond Owusu Frimpong,gh GHA,FW,İstanbulspor,20,2002,0.3,0,0,0,2,1,1,1,0,0,,,0,Matches
Şener Özbayraklı,tr TUR,DF,Başakşehir,32,1990,6.6,0,0,0,7,8,1,4,11,11,,,0,Matches
Ertaç Özbir,tr TUR,GK,Adana Demirspor,32,1989,32.0,4,0,0,1,7,0,0,4,2,,,0,Matches

Berkay Özcan,tr TUR,MF,Başakşehir,24,1998,24.9,1,0,0,14,37,2,23,14,13,,,0,Matches
Yasin Özcan,tr TUR,DF,Kasımpaşa,16,2006,14.0,4,0,0,18,6,0,5,36,18,,,0,Matches
Berat Özdemir,tr TUR,MF,Trabzonspor,24,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Orkun Özdemir,,GK,Ümraniyespor,27,1995,18.8,4,0,0,1,6,0,0,0,0,,,0,Matches
Yusuf Özdemir,,"DF,MF",Alanyaspor,21,2001,18.4,5,0,0,25,28,3,58,8,26,,,0,Matches
Magomed Ozdoyev,ru RUS,MF,Fatih Karagümrük,29,1992,30.4,7,0,0,30,25,0,40,22,34,,,0,Matches
Berke Özer,tr TUR,GK,Ümraniyespor,22,2000,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mesut Özil,de GER,MF,Başakşehir,33,1988,0.8,0,0,0,1,1,0,4,0,2,,,0,Matches
Hakan Özmert,tr TUR,MF,Antalyaspor,37,1985,2.4,2,0,0,5,9,0,11,3,4,,,0,Matches
Erhun Oztumer,,"FW,MF",Adana Demirspor,31,1991,0.4,0,0,0,0,3,0,1,0,0,,,0,Matches
Eslem Öztürk,tr TUR,MF,İstanbulspor,24,1997,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
Murat Paluli,tr TUR,DF,Sivasspor,27,1994,16.9,0,0,0,12,8,1,32,26,17,,,0,Matches
İlhan Parlak,tr TUR,FW,Kayserispor,35,1987,6.2,2,0,0,14,11,3,1,2,5,,,0,Matches
Abdülkadir Parmak,tr TUR,MF,Gaziantep FK,27,1994,4.4,0,0,0,4,6,0,2,3,5,,,0,Matches
Domagoj Pavičić,hr CRO,"MF,FW",Konyaspor,28,1994,2.4,0,0,0,3,2,0,1,0,3,,,0,Matches
Bruno Paz,ao ANG,MF,Konyaspor,24,1998,14.3,5,0,0,25,23,1,8,11,21,,,0,Matches
João Pedro,it ITA,FW,Fenerbahçe,30,1992,10.7,2,1,1,31,18,4,2,1,4,,,0,Matches
Halil Pehlivan,tr TUR,DF,Gaziantep FK,28,1993,5.5,2,0,0,7,2,1,11,7,6,,,0,Matches
Tomáš Pekhart,cz CZE,FW,Gaziantep FK,33,1989,5.0,0,0,0,17,7,3,1,1,2,,,0,Matches
Mustafa Pektemek,tr TUR,FW,Kayserispor,33,1988,2.7,1,0,0,6,3,0,0,1,6,,,0,Matches
Pedro Pereira,pt POR,"DF,MF",Alanyaspor,24,1998,17.2,3,0,0,31,10,1,44,13,21,,,0,Matches
Bruno Peres,br BRA,"DF,MF",Trabzonspor,32,1990,6.3,3,0,0,9,3,0,23,12,9,,,0,Matches
Luan Peres Petroni,br BRA,DF,Fenerbahçe,28,1994,8.7,1,1,0,11,3,0,4,17,17,,,0,Matches
Alexis Pérez,co COL,DF,Giresunspor,28,1994,23.4,7,1,0,30,16,1,5,50,31,,,0,Matches
Raoul Petretta,it ITA,DF,Kasımpaşa,25,1997,5.8,4,0,0,14,6,0,3,10,10,,,0,Matches

Sergen Piçinciol,tr TUR,DF,Giresunspor,26,1995,3.0,1,0,0,5,2,0,0,2,4,,,0,Matches
Onurcan Piri,tr TUR,GK,Giresunspor,27,1994,21.8,2,0,0,1,7,0,0,0,2,,,0,Matches
Strahil Popov,bg BUL,DF,Ümraniyespor,31,1990,20.0,1,0,0,14,7,1,73,22,23,,,0,Matches
Alejandro Pozuelo,es ESP,MF,Konyaspor,30,1991,9.0,1,0,0,11,9,0,37,4,2,,,0,Matches
Uroš Radaković,rs SRB,DF,Ankaragücü,28,1994,21.8,1,0,0,16,5,2,3,33,13,,,0,Matches
Amar Rahmanović,ba BIH,"FW,MF",Konyaspor,28,1994,2.4,0,0,0,1,4,2,1,0,3,,,0,Matches
Niko Rak,hr CRO,DF,Konyaspor,19,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Erdal Rakip,mk MKD,"MF,DF",Antalyaspor,26,1996,9.4,2,0,0,23,22,0,4,16,24,,,0,Matches
Yaroslav Rakitskiy,ua UKR,DF,Adana Demirspor,32,1989,6.5,4,2,0,8,4,0,4,7,3,,,0,Matches
Milot Rashica,xk KVX,MF,Galatasaray,26,1996,18.8,3,0,0,25,24,1,85,13,17,,,0,Matches
Joher Rassoul,sn SEN,"DF,MF",Alanyaspor,26,1995,8.6,1,0,0,7,5,1,0,15,9,,,0,Matches
Nathan Redmond,eng ENG,MF,Beşiktaş,28,1994,17.5,5,0,0,23,20,2,74,6,12,,,0,Matches
Rúben Tiago Rodrigues Ribeiro,pt POR,MF,Hatayspor,34,1987,14.1,6,1,1,24,28,1,15,10,23,,,0,Matches
Matteo Ricci,it ITA,MF,Fatih Karagümrük,28,1994,13.6,4,0,0,23,17,0,43,19,16,,,0,Matches
Bruno Rodrigues,pt POR,DF,Fatih Karagümrük,21,2001,3.2,1,0,0,4,2,0,0,4,3,,,0,Matches
Kévin Rodrigues,pt POR,DF,Adana Demirspor,28,1994,31.2,6,0,0,31,54,1,131,51,52,,,0,Matches
Pedro Rodrigues,pt POR,MF,Ankaragücü,25,1997,1.4,2,0,0,5,0,0,6,2,2,,,0,Matches
Valentin Rosier,fr FRA,DF,Beşiktaş,25,1996,24.1,6,1,0,26,20,1,68,25,37,,,0,Matches
Diego Rossi,uy URU,MF,Fenerbahçe,24,1998,17.4,0,0,0,13,17,8,67,12,8,,,0,Matches
Eduard Rroca,al ALB,MF,İstanbulspor,29,1993,19.0,10,1,1,40,41,0,14,16,19,,,0,Matches
Dia Saba,il ISR,MF,Sivasspor,29,1992,11.4,4,0,0,5,9,2,50,5,7,,,0,Matches
Isaac Sackey,gh GHA,"MF,DF",Ümraniyespor,28,1994,23.5,10,1,1,25,20,0,0,32,20,,,0,Matches
Ángelo Sagal,cl CHI,"MF,FW",Gaziantep FK,29,1993,10.4,3,1,1,14,21,3,31,9,4,,,0,Matches
Görkem Sağlam,de GER,"MF,DF",Giresunspor,24,1998,22.7,2,0,0,25,14,3,66,12,14,,,0,Matches
Dylan Saint-Louis,cg CGO,FW,Hatayspor,27,1995,3.2,0,0,0,5,5,0,18,0,2,,,0,Matches

Borja Sainz,es ESP,MF,Giresunspor,21,2001,29.4,11,1,1,52,73,9,55,28,34,,,0,Matches
Romain Saïss,ma MAR,DF,Beşiktaş,32,1990,21.4,6,0,0,43,11,0,7,26,22,,,1,Matches
Yusuf Saitoğlu,,DF,Ümraniyespor,19,2003,0.9,0,0,0,0,2,0,0,1,1,,,0,Matches
Samuel Sáiz,es ESP,"MF,FW",Sivasspor,31,1991,10.9,3,0,0,8,26,6,35,2,5,,,0,Matches
Allyson Aires dos Santos,br BRA,DF,Ümraniyespor,31,1990,14.3,1,1,0,15,26,0,0,23,11,,,0,Matches
Dogukan Saral,,MF,Ümraniyespor,19,2003,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches
Veysel Sarı,tr TUR,DF,Antalyaspor,34,1988,27.3,5,0,0,29,22,4,6,33,36,,,0,Matches
Yusuf Sari,tr TUR,MF,Adana Demirspor,23,1998,17.5,5,1,1,15,24,3,78,7,13,,,0,Matches
Talha Sarıarslan,tr TUR,FW,Kayserispor,18,2004,0.7,0,0,0,1,0,1,1,0,2,,,0,Matches
Muammer Sarıkaya,,MF,İstanbulspor,24,1998,24.4,7,0,0,41,42,0,9,20,39,,,0,Matches
Ali Şaşal Vural,tr TUR,GK,Sivasspor,32,1990,29.5,1,0,0,0,8,0,0,1,1,,,0,Matches
Vukan Savićević,me MNE,MF,Giresunspor,28,1994,14.3,6,0,0,19,30,2,63,5,18,,,0,Matches
Gökhan Sazdağı,tr TUR,"DF,MF",Kayserispor,27,1994,22.2,4,0,0,33,25,12,38,21,29,,,0,Matches
Haris Seferović,ch SUI,FW,Galatasaray,30,1992,4.2,0,0,0,7,7,8,1,0,0,,,0,Matches
Ibrahim Šehić,ba BIH,GK,Konyaspor,33,1988,29.0,5,1,1,1,4,0,0,1,0,,,0,Matches
Jesse Sekidika,ng NGA,"FW,MF",Ümraniyespor,26,1996,8.9,1,0,0,11,7,5,32,12,9,,,0,Matches
Ahmet Şen,tr TUR,GK,Fatih Karagümrük,23,1999,17.3,1,0,0,1,5,0,0,2,0,,,1,Matches
Kerem Şen,,MF,İstanbulspor,20,2002,2.6,0,0,0,2,5,1,1,4,2,,,0,Matches
Muhammed Şengezer,tr TUR,GK,Başakşehir,25,1997,12.0,2,0,0,0,1,0,0,2,0,,,0,Matches
Faustin Senghor,sn SEN,DF,Giresunspor,28,1994,0.8,1,0,0,2,0,0,0,4,0,,,0,Matches
Tarkan Serbest,tr TUR,DF,Kasımpaşa,28,1994,7.2,1,0,0,2,0,0,1,8,4,,,0,Matches
Cemalil Sertel,tr TUR,DF,Antalyaspor,22,2000,8.0,2,0,0,13,8,1,16,6,16,,,1,Matches
Kadir Seven,,DF,Giresunspor,19,2003,7.3,2,0,0,5,4,1,0,7,6,,,0,Matches
Wu Shaocong,cn CHN,DF,Başakşehir,22,2000,1.1,0,0,0,3,0,0,0,4,1,,,0,Matches
Otabek Shukurov,uz UZB,MF,Fatih Karagümrük,26,1996,21.9,11,1,1,49,22,3,11,18,15,,,0,Matches

Doğukan Sınık,tr TUR,MF,Antalyaspor,23,1999,7.6,3,0,0,21,11,3,8,2,4,,,0,Matches
Emmanouil Siopis,gr GRE,MF,Trabzonspor,28,1994,23.0,3,0,0,22,55,0,2,21,27,,,0,Matches
Guilherme Sityá,pt POR,DF,Konyaspor,32,1990,34.0,3,0,0,20,19,2,243,46,39,,,0,Matches
Kévin Soni,cm CMR,MF,Hatayspor,24,1998,0.9,0,0,0,4,1,0,0,0,0,,,0,Matches
Josef de Souza,br BRA,MF,Beşiktaş,33,1989,9.1,3,0,0,15,6,0,2,9,15,,,0,Matches
Ali Sowe,gm GAM,FW,Ankaragücü,28,1994,30.5,0,0,0,46,43,14,4,3,12,,,0,Matches
Furkan Soyalp,tr TUR,MF,Gaziantep FK,27,1995,14.0,7,0,0,33,23,1,7,21,20,,,0,Matches
Furkan Soyalp,tr TUR,MF,Adana Demirspor,27,1995,1.1,0,0,0,3,2,0,3,3,2,,,0,Matches
Benjamin Stambouli,fr FRA,MF,Adana Demirspor,31,1990,23.4,5,1,1,22,23,0,16,21,19,,,0,Matches
Luka Stankovski,mk MKD,MF,Gaziantep FK,19,2002,0.2,1,0,0,1,1,0,0,1,1,,,0,Matches
Jens Stryger Larsen,dk DEN,DF,Trabzonspor,31,1991,26.3,1,1,0,22,12,3,46,24,18,,,1,Matches
Ali Sühan Demirel,tr TUR,FW,Kasımpaşa,19,2003,1.8,0,0,0,6,3,0,2,0,1,,,0,Matches
Jonas Svensson,no NOR,DF,Adana Demirspor,29,1993,28.7,5,0,0,33,37,2,27,30,43,,,0,Matches
Bálint Szabó,hu HUN,FW,Antalyaspor,21,2001,0.4,0,0,0,1,1,0,0,0,0,,,0,Matches
Attila Szalai,hu HUN,DF,Fenerbahçe,24,1998,32.0,4,0,0,22,6,0,5,35,22,,,0,Matches
Patryk Szysz,pl POL,"MF,FW",Başakşehir,24,1998,10.0,1,0,0,7,10,3,17,10,6,,,0,Matches
Deniz Tabak,,DF,Ümraniyespor,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Muhammet Taha Tepe,tr TUR,GK,Trabzonspor,21,2001,4.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Tayyib Talha Sanuç,tr TUR,DF,Beşiktaş,22,1999,17.0,1,0,0,18,13,2,2,30,14,,,0,Matches
Tayyib Talha Sanuç,tr TUR,DF,Adana Demirspor,22,1999,2.2,0,0,0,1,2,0,1,0,0,,,0,Matches
Oussama Targhalline,ma MAR,"MF,FW",Alanyaspor,20,2002,2.1,1,0,0,6,4,0,1,3,0,,,0,Matches
Emre Taşdemir,tr TUR,DF,Galatasaray,26,1995,3.5,0,0,0,3,3,0,24,2,2,,,0,Matches
Ertuğrul Taşkıran,tr TUR,GK,Kasımpaşa,32,1989,18.0,1,0,0,1,5,0,0,0,0,,,0,Matches
Mahmut Tekdemir,tr TUR,MF,Başakşehir,34,1988,20.4,8,2,0,27,36,2,11,27,12,,,0,Matches
Vefa Temel,fr FRA,MF,İstanbulspor,19,2002,0.2,0,0,0,1,0,0,0,0,1,,,0,Matches

Emir Tintiş,tr TUR,DF,Fatih Karagümrük,18,2004,0.9,0,0,0,0,1,0,0,3,0,,,0,Matches
Mickaël Tirpan,be BEL,"MF,DF",Kasımpaşa,28,1993,20.8,9,0,0,58,28,1,45,46,25,,,0,Matches
Dorukhan Toköz,tr TUR,"MF,DF",Trabzonspor,26,1996,3.7,1,0,0,6,3,0,2,11,2,,,0,Matches
Jetmir Topalli,xk KVX,MF,İstanbulspor,24,1998,19.3,3,0,0,24,26,15,49,8,10,,,0,Matches
Ömer Toprak,tr TUR,DF,Antalyaspor,33,1989,19.5,2,0,0,7,14,0,2,25,11,,,0,Matches
Gökhan Töre,tr TUR,FW,Ankaragücü,30,1992,1.2,0,0,0,2,3,3,14,1,0,,,0,Matches
Gökhan Töre,tr TUR,"FW,MF",Adana Demirspor,30,1992,0.4,0,0,0,1,0,0,2,0,0,,,0,Matches
Lucas Torreira,uy URU,MF,Galatasaray,26,1996,26.7,6,0,0,37,59,0,4,38,50,,,0,Matches
Tunay Torun,tr TUR,"FW,MF",Kasımpaşa,32,1990,0.6,0,0,0,1,1,0,7,0,1,,,0,Matches
Alin Toșca,ro ROU,DF,Gaziantep FK,30,1992,6.0,1,0,0,5,2,0,1,6,5,,,0,Matches
Cenk Tosun,tr TUR,"MF,FW",Beşiktaş,31,1991,21.6,5,1,1,29,30,13,21,4,24,,,0,Matches
Ahmed Touba,dz ALG,DF,Başakşehir,24,1998,20.7,5,1,1,25,16,1,3,30,19,,,0,Matches
Bertrand Traoré,bf BFA,"FW,MF",Başakşehir,26,1995,7.6,1,0,0,4,13,3,6,5,4,,,0,Matches
Hamidou Traoré,ml MLI,MF,Giresunspor,25,1996,3.0,1,0,0,2,1,0,0,2,4,,,0,Matches
Trézéguet,eg EGY,MF,Trabzonspor,27,1994,23.6,6,0,0,28,43,14,43,16,21,,,0,Matches
Hüseyin Türkmen,tr TUR,DF,Trabzonspor,24,1998,11.5,2,0,0,12,8,0,1,18,11,,,0,Matches
Deniz Turuc,tr TUR,MF,Başakşehir,29,1993,22.5,6,0,0,41,29,4,118,3,20,,,0,Matches
Salih Uçan,tr TUR,MF,Beşiktaş,28,1994,24.6,6,0,0,59,24,3,63,27,43,,,0,Matches
Adnan Ugur,be BEL,MF,Fatih Karagümrük,21,2001,2.2,1,1,0,8,2,0,0,3,2,,,0,Matches
Oğulcan Ülgün,tr TUR,MF,Konyaspor,24,1998,6.0,9,1,1,22,18,2,5,11,5,,,0,Matches
Alper Uludağ,tr TUR,DF,Giresunspor,31,1990,26.0,9,0,0,31,17,4,96,28,27,,,0,Matches
Talha Ulvan,be BEL,DF,Giresunspor,21,2001,1.0,0,0,0,0,2,0,7,3,2,,,0,Matches
Fredrik Ulvestad,no NOR,MF,Sivasspor,30,1992,21.9,4,0,0,31,25,2,7,19,19,,,0,Matches
Naci Ünüvar,nl NED,MF,Trabzonspor,19,2003,2.9,2,1,1,6,2,0,4,2,3,,,0,Matches
Arda Ünyay,tr TUR,DF,Ankaragücü,15,2007,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches

Alperen Uysal,tr TUR,GK,Antalyaspor,28,1994,10.0,1,0,0,0,1,0,0,0,0,,,0,Matches
Necip Uysal,tr TUR,"DF,MF",Beşiktaş,31,1991,9.4,2,0,0,17,7,0,2,12,12,,,0,Matches
Anthony Uzodimma,ng NGA,"DF,MF",Kayserispor,23,1999,9.5,1,0,0,8,12,0,17,5,11,,,0,Matches
Fıratcan Üzüm,,"DF,MF",Ankaragücü,23,1999,4.5,1,0,0,5,11,0,14,5,12,,,0,Matches
Emrecan Uzunhan,,DF,Beşiktaş,21,2001,1.3,2,1,1,2,0,0,0,1,0,,,0,Matches
Emrecan Uzunhan,,DF,Antalyaspor,21,2001,8.6,1,0,0,11,10,0,6,8,16,,,0,Matches
Enner Valencia,ec ECU,FW,Fenerbahçe,32,1989,24.9,3,1,0,41,60,19,33,9,16,,,0,Matches
Berkay Vardar,az AZE,MF,Beşiktaş,19,2003,2.7,2,0,0,8,9,0,1,9,7,,,0,Matches
Kevin Varga,hu HUN,FW,Hatayspor,26,1996,3.6,0,0,0,5,1,0,27,3,7,,,0,Matches
Valmir Veliu,xk KVX,FW,İstanbulspor,22,2000,0.5,0,0,0,0,0,0,0,1,1,,,0,Matches
Valmir Veliu,xk KVX,MF,Gaziantep FK,22,2000,4.7,1,0,0,11,4,4,7,1,13,,,0,Matches
Edin Višća,ba BIH,"MF,DF",Trabzonspor,32,1990,8.9,0,0,0,7,6,2,39,7,6,,,0,Matches
Emiliano Viviano,it ITA,GK,Fatih Karagümrük,36,1985,16.7,3,0,0,1,2,0,0,0,0,,,0,Matches
Ognjen Vranješ,ba BIH,DF,Hatayspor,32,1989,13.6,6,0,0,8,9,1,0,30,10,,,0,Matches
Güray Vural,tr TUR,DF,Antalyaspor,34,1988,29.6,8,0,0,33,18,3,122,42,56,,,0,Matches
Wout Weghorst,nl NED,FW,Beşiktaş,29,1992,15.8,2,0,0,28,26,11,9,4,10,,,0,Matches
Welinton,br BRA,DF,Beşiktaş,33,1989,10.5,7,1,1,22,10,1,4,13,16,,,0,Matches
Haji Wright,us USA,FW,Antalyaspor,24,1998,26.3,1,0,0,58,46,25,9,6,7,,,0,Matches
Robin Yalçın,de GER,"MF,DF",Sivasspor,28,1994,12.8,6,0,0,20,18,3,14,11,25,,,0,Matches
Mert Yandaş,tr TUR,MF,Fenerbahçe,27,1994,5.7,5,0,0,14,11,0,34,5,6,,,0,Matches
Erencan Yardimci,tr TUR,FW,Alanyaspor,20,2002,3.5,0,0,0,5,5,6,0,2,1,,,0,Matches
Ali Yasar,be BEL,"DF,MF",İstanbulspor,27,1995,17.2,2,0,0,16,18,0,47,26,23,,,0,Matches
Karahan Yasir Subaşı,tr TUR,DF,Konyaspor,26,1996,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Mustapha Yatabaré,ml MLI,FW,Sivasspor,36,1986,20.6,3,1,0,44,26,19,6,10,13,,,0,Matches
Ferhat Yazgan,de GER,MF,İstanbulspor,29,1992,1.3,1,0,0,6,1,0,0,3,0,,,0,Matches

Uğurcan Yazgılı,tr TUR,DF,Konyaspor,23,1999,8.4,1,0,0,13,6,0,0,18,4,,,0,Matches
Yusuf Yazıcı,tr TUR,"MF,FW",Trabzonspor,25,1997,5.6,2,1,0,11,5,2,19,0,4,,,0,Matches
Recep Yemişci,tr TUR,DF,Kasımpaşa,23,1999,0.5,0,0,0,0,0,0,0,1,2,,,0,Matches
Mehmet Yeşil,tr TUR,DF,İstanbulspor,24,1998,26.6,4,0,0,12,13,1,6,51,23,,,1,Matches
Erdoğan Yeşilyurt,,"MF,FW",Sivasspor,28,1993,26.4,6,1,1,23,43,6,135,12,18,,,1,Matches
Fatih Yiğit Şanlitürk,,MF,Ümraniyespor,19,2003,1.7,1,0,0,7,0,0,2,2,4,,,0,Matches
Bertuğ Yıldırım,tr TUR,FW,Hatayspor,20,2002,8.3,2,0,0,27,14,8,7,2,6,,,0,Matches
Bertuğ Yıldırım,tr TUR,FW,Antalyaspor,20,2002,4.1,0,0,0,8,5,8,1,2,1,,,0,Matches
Engin Yıldırım,tr TUR,FW,Trabzonspor,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Muammer Yıldırım,tr TUR,GK,Sivasspor,31,1990,5.5,0,0,0,0,1,0,0,0,0,,,0,Matches
Berk Yıldız,tr TUR,"FW,MF",Adana Demirspor,26,1996,0.7,0,0,0,4,4,0,6,1,0,,,0,Matches
İbrahim Yılmaz,tr TUR,FW,İstanbulspor,28,1994,14.0,4,0,0,19,23,13,9,0,7,,,0,Matches
Kartal Yılmaz,tr TUR,MF,Beşiktaş,21,2000,1.4,0,0,0,0,4,0,1,3,3,,,0,Matches
Kartal Yılmaz,tr TUR,MF,Ümraniyespor,21,2000,15.9,3,0,0,16,16,0,103,27,24,,,0,Matches
Mert Yilmaz,tr TUR,MF,Ümraniyespor,23,1999,1.2,0,0,0,0,3,0,0,0,1,,,0,Matches
Oğuzhan Yilmaz,tr TUR,MF,Trabzonspor,16,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Oğuzhan Yılmaz,,MF,Kasımpaşa,19,2003,0.1,0,0,0,1,1,0,0,1,1,,,0,Matches
Recep Yılmaz,tr TUR,DF,Hatayspor,26,1995,9.5,1,0,0,10,5,0,2,8,14,,,0,Matches
İsmail Yüksek,tr TUR,MF,Fenerbahçe,23,1999,8.2,3,0,0,19,13,0,0,21,9,,,0,Matches
Ghayas Zahid,no NOR,"MF,FW",Ankaragücü,27,1994,15.7,1,0,0,11,12,4,64,9,8,,,0,Matches
Miha Zajc,si SVN,MF,Fenerbahçe,28,1994,14.0,4,0,0,19,15,0,11,11,7,,,0,Matches
Emirhan Zaman,,MF,Trabzonspor,19,2003,0.8,0,0,0,3,1,0,1,1,1,,,0,Matches
Nicolò Zaniolo,it ITA,"MF,FW",Galatasaray,23,1999,3.9,1,1,0,20,12,3,10,1,3,,,0,Matches
Andrej Đokanović,ba BIH,MF,Ankaragücü,21,2001,8.5,1,0,0,9,19,0,2,11,18,,,0,Matches
