Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Matches
Jens Petter Hauge,no NOR,"DF,MF",Gent,22,1999,3.8,1,0,0,5,6,0,7,3,2,0,0,0,28,2,0,100.0,Matches
Thibault Peyre,fr FRA,DF,Mechelen,29,1992,13.5,0,0,0,15,3,0,0,26,18,0,1,0,49,39,18,68.4,Matches

Dillon Phillips,eng ENG,GK,Oostende,27,1995,12.0,1,0,0,0,0,0,0,0,0,0,0,0,18,1,0,100.0,Matches
Kamil Piątkowski,pl POL,DF,Gent,22,2000,8.8,2,0,0,9,6,1,11,30,15,0,0,0,59,11,15,42.3,Matches
Ewoud Pletinckx,be BEL,DF,OH Leuven,21,2000,31.2,0,0,0,17,7,0,3,34,41,0,1,0,154,52,44,54.2,Matches
Morgan Poaty,cg CGO,"DF,MF",R.F.C. Seraing,25,1997,23.2,2,0,0,14,22,1,92,24,21,0,0,1,132,12,18,40.0,Matches
Boris Popović,rs SRB,DF,Cercle Brugge,22,2000,32.2,5,1,1,40,14,3,2,62,16,0,1,1,127,127,106,54.5,Matches
Ángelo Preciado,ec ECU,"DF,FW",Genk,24,1998,11.2,4,1,0,24,21,2,31,16,17,0,2,0,52,10,4,71.4,Matches
Smail Prevljak,ba BIH,FW,Eupen,27,1995,22.8,3,0,0,23,32,9,2,0,8,2,0,0,54,25,37,40.3,Matches
Cameron Puertas,ch SUI,MF,Union SG,23,1998,9.0,2,0,0,21,20,0,15,13,23,0,0,0,78,10,9,52.6,Matches
Aleksandar Radovanović,rs SRB,DF,Kortrijk,28,1993,9.7,2,0,0,9,7,0,1,15,12,0,1,0,39,28,16,63.6,Matches
Toon Raemaekers,be BEL,"DF,MF",Mechelen,21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,100.0,Matches
Benito Raman,be BEL,FW,Anderlecht,27,1994,9.0,2,1,1,6,1,7,10,3,9,0,0,0,29,2,15,11.8,Matches
Dani Ramírez,es ESP,"FW,MF",Zulte Waregem,30,1992,4.4,1,1,0,3,3,0,7,2,3,0,0,0,35,1,1,50.0,Matches
Nicolas Raskin,be BEL,MF,Standard Liège,21,2001,15.2,2,0,0,21,14,1,18,7,31,0,1,0,97,10,9,52.6,Matches
Christiaan Ravych,be BEL,DF,Cercle Brugge,20,2002,19.3,4,0,0,20,16,0,1,29,26,0,1,0,113,39,44,47.0,Matches
Lior Refaelov,il ISR,"MF,FW",Anderlecht,36,1986,15.1,4,0,0,21,27,6,100,8,17,1,0,0,61,4,7,36.4,Matches
Martin Regáli,sk SVK,FW,Kortrijk,28,1993,5.2,1,0,0,5,2,4,5,1,3,0,0,0,12,2,4,33.3,Matches
Rocco Reitz,de GER,MF,Sint-Truiden,20,2002,9.0,0,0,0,13,3,0,22,22,26,0,0,0,59,3,9,25.0,Matches
Bryan Reynolds,us USA,DF,Westerlo,21,2001,23.1,4,0,0,19,30,0,40,32,27,2,0,0,167,16,24,40.0,Matches
Federico Ricca,uy URU,DF,OH Leuven,27,1994,28.0,8,0,0,29,23,0,1,45,23,1,1,0,176,58,43,57.4,Matches
Mats Rits,be BEL,"MF,FW",Club Brugge,29,1993,7.9,0,0,0,6,3,1,16,9,3,0,0,0,28,5,11,31.3,Matches
Milan Robberechts,be BEL,"DF,MF",Mechelen,18,2004,0.6,0,0,0,1,3,0,1,0,3,0,0,0,3,0,1,0.0,Matches
Kenny Rocha Santos,cv CPV,MF,Oostende,22,2000,13.9,7,0,0,15,13,1,50,13,22,0,0,0,111,13,9,59.1,Matches
Matej Rodin,hr CRO,DF,Oostende,26,1996,16.0,4,0,0,28,20,2,1,31,23,0,0,0,115,59,29,67.0,Matches
José Rodríguez,es ESP,MF,Union SG,27,1994,3.4,2,0,0,5,2,0,1,2,7,0,0,0,30,1,1,50.0,Matches
Davy Roef,be BEL,GK,Gent,28,1994,10.0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,,Matches

Nicolas Rommens,be BEL,MF,Zulte Waregem,27,1994,26.6,6,0,0,30,24,0,108,40,32,1,0,0,158,37,33,52.9,Matches
Kyriani Sabbe,be BEL,"DF,MF",Club Brugge,17,2005,0.5,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,,Matches
Mujaid Sadick,es ESP,DF,Genk,22,2000,5.6,1,0,0,5,2,1,0,8,12,0,0,0,35,10,11,47.6,Matches
Noah Sadiki,cd COD,"DF,MF",Anderlecht,17,2004,4.5,2,0,0,9,8,2,3,5,8,0,0,0,17,4,9,30.8,Matches
Richie Sagrado,be BEL,DF,OH Leuven,18,2004,0.8,0,0,0,1,2,0,0,2,2,0,0,0,2,1,1,50.0,Matches
Tatsuhiro Sakamoto,jp JPN,"MF,DF",Oostende,25,1996,29.1,3,0,0,32,50,0,135,22,44,0,2,0,151,29,28,50.9,Matches
Ibrahim Salah,ma MAR,FW,Gent,20,2001,9.0,1,0,0,13,7,4,13,2,8,0,0,0,50,6,12,33.3,Matches
Mo Salah,be BEL,FW,Union SG,18,2004,0.4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,Matches
Mbwana Samatta,tz TAN,FW,Genk,29,1992,13.3,2,0,0,22,26,8,10,4,9,0,0,0,44,32,52,38.1,Matches
Marsoni Sambu,ao ANG,"DF,MF",R.F.C. Seraing,26,1996,22.7,6,0,0,24,20,4,41,51,38,0,0,0,183,20,10,66.7,Matches
Matisse Samoise,be BEL,"DF,MF",Gent,20,2001,21.8,2,0,0,30,38,1,56,35,38,0,0,0,148,15,14,51.7,Matches
Aske Sampers,be BEL,"FW,MF",Cercle Brugge,21,2001,0.2,0,0,0,1,1,0,0,0,1,0,0,0,4,1,1,50.0,Matches
Cisse Sandra,be BEL,"MF,FW",Club Brugge,18,2003,0.5,0,0,0,0,1,0,3,1,1,0,0,0,6,0,1,0.0,Matches
Mamadou Sangare,ml MLI,"FW,MF",Zulte Waregem,20,2002,4.3,2,0,0,7,7,0,4,5,2,0,0,0,17,6,13,31.6,Matches
Killian Sardella,be BEL,DF,Anderlecht,20,2002,12.5,3,0,0,13,11,0,17,15,20,0,0,1,92,20,21,48.8,Matches
Joël Schingtienne,be BEL,MF,OH Leuven,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Daniel Schmidt,jp JPN,GK,Sint-Truiden,30,1992,30.9,0,0,0,0,6,0,0,1,0,0,0,0,36,14,1,93.3,Matches
Rob Schoofs,be BEL,MF,Mechelen,28,1994,25.2,5,1,0,17,40,5,42,34,18,1,0,0,178,13,18,41.9,Matches
Siebe Schrijvers,be BEL,"MF,FW",OH Leuven,26,1996,12.2,3,0,0,17,18,3,66,23,19,1,0,0,85,12,17,41.4,Matches
Christopher Scott,de GER,"FW,MF",Antwerp,20,2002,3.1,1,0,0,4,5,2,7,3,1,1,0,0,13,3,10,23.1,Matches
Rubin Seigers,be BEL,DF,Westerlo,24,1998,18.4,1,0,0,14,1,0,1,29,20,0,1,0,96,22,20,52.4,Matches
Faïz Selemani,km COM,"MF,FW",Kortrijk,28,1993,22.8,3,0,0,17,66,2,110,25,23,1,0,0,157,19,34,35.8,Matches
Noah Serwy,be BEL,"MF,FW",R.F.C. Seraing,19,2003,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Eden Shamir,il ISR,"DF,MF",Standard Liège,27,1995,1.0,0,0,0,0,1,0,1,0,1,0,0,0,8,2,1,66.7,Matches
Maryan Shved,ua UKR,"MF,FW",Mechelen,25,1997,2.4,1,0,0,5,1,0,9,3,3,0,0,0,11,3,2,60.0,Matches

Fábio Silva,pt POR,FW,Anderlecht,20,2002,16.9,3,0,0,27,21,4,10,0,13,1,0,0,43,20,39,33.9,Matches
João Silva,pt POR,DF,Kortrijk,23,1999,17.4,6,0,0,23,17,0,3,27,22,0,0,0,104,40,30,57.1,Matches
Leonardo da Silva Lopes,pt POR,MF,Cercle Brugge,23,1998,21.9,8,1,1,41,24,1,17,29,36,2,2,0,156,48,28,63.2,Matches
Hugo Siquet,be BEL,"DF,MF",Cercle Brugge,20,2002,12.0,2,0,0,13,14,0,119,20,25,0,1,0,90,17,14,54.8,Matches
Abdoulaye Sissako,fr FRA,MF,Zulte Waregem,24,1998,26.2,6,1,1,25,26,2,17,34,38,0,0,0,193,31,33,48.4,Matches
Sambou Sissoko,ml MLI,MF,Kortrijk,22,2000,2.9,1,0,0,6,2,0,0,4,4,0,1,0,9,2,6,25.0,Matches
Sambou Sissoko,fr FRA,"MF,DF",R.F.C. Seraing,23,1999,25.9,10,1,1,52,41,2,36,34,43,0,1,0,129,20,29,40.8,Matches
Andreas Skov Olsen,dk DEN,"FW,DF",Club Brugge,22,1999,15.5,3,0,0,11,26,6,108,13,7,0,0,0,70,3,7,30.0,Matches
Islam Slimani,dz ALG,FW,Anderlecht,34,1988,7.0,2,0,0,10,12,7,1,2,3,0,0,0,11,30,8,78.9,Matches
Matte Smets,be BEL,DF,Sint-Truiden,18,2004,11.9,0,0,0,7,7,0,1,33,25,0,0,0,75,30,22,57.7,Matches
Milan Smits,be BEL,MF,Antwerp,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Eduard Sobol,ua UKR,DF,Club Brugge,27,1995,5.1,0,0,0,1,11,0,22,10,11,0,0,0,26,6,3,66.7,Matches
Frederic Soelle Soelle,be BEL,FW,Mechelen,16,2005,2.1,2,0,0,6,2,4,0,0,1,0,0,0,6,2,9,18.2,Matches
Noah Solheid,be BEL,DF,R.F.C. Seraing,19,2003,2.5,0,0,0,0,1,0,0,4,6,0,0,0,7,2,1,66.7,Matches
Thibo Somers,be BEL,"DF,FW",Cercle Brugge,23,1999,29.1,5,0,0,40,37,4,66,37,49,0,1,0,132,102,104,49.5,Matches
Yira Sor,ng NGA,"FW,MF",Genk,22,2000,3.9,0,0,0,4,5,1,2,2,3,0,0,0,20,3,5,37.5,Matches
Sambou Soumano,sn SEN,FW,Eupen,21,2001,2.0,0,0,0,5,1,1,0,0,0,0,0,0,7,5,12,29.4,Matches
Kamal Sowah,gh GHA,"FW,MF",Club Brugge,22,2000,14.3,2,0,0,25,5,11,22,6,14,0,0,0,69,6,11,35.3,Matches
Elias Spago,be BEL,DF,R.F.C. Seraing,20,2001,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
Jorne Spileers,be BEL,DF,Club Brugge,17,2005,8.0,0,0,0,2,0,0,1,10,6,0,0,0,62,2,1,66.7,Matches
Lucas Stassin,be BEL,FW,Anderlecht,17,2004,1.2,0,0,0,1,3,0,0,1,2,0,0,0,4,0,1,0.0,Matches
Calvin Stengs,nl NED,"MF,FW",Antwerp,23,1998,18.6,5,1,0,34,17,2,85,11,18,0,0,0,103,5,13,27.8,Matches
Nikola Storm,be BEL,"FW,MF",Mechelen,27,1994,28.4,0,0,0,5,22,16,83,12,13,0,0,0,125,1,14,6.7,Matches
Mario Stroeykens,be BEL,"FW,MF",Anderlecht,17,2004,12.8,3,0,0,26,12,6,6,1,11,0,0,0,51,4,11,26.7,Matches
Nikola Štulić,rs SRB,FW,Charleroi,20,2001,3.5,1,0,0,6,6,2,0,1,3,1,0,0,10,10,19,34.5,Matches

Iebe Swers,be BEL,DF,Mechelen,25,1996,1.5,1,0,0,3,2,0,3,2,3,0,0,0,12,0,2,0.0,Matches
Oleksii Sych,ua UKR,DF,Kortrijk,21,2001,13.4,3,0,0,16,15,1,26,23,21,0,1,0,86,13,11,54.2,Matches
Ross Sykes,eng ENG,DF,Union SG,23,1999,12.1,1,0,0,12,6,0,6,18,4,0,0,0,51,32,11,74.4,Matches
Abakar Sylla,ci CIV,DF,Club Brugge,19,2002,14.2,7,2,1,23,12,2,1,26,14,0,0,0,129,30,27,52.6,Matches
Abdoulaye Sylla,gn GUI,DF,R.F.C. Seraing,22,2000,18.2,7,1,0,23,9,0,10,36,23,0,0,0,113,17,16,51.5,Matches
Youssuf Sylla,be BEL,DF,Zulte Waregem,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Bent Sørmo,no NOR,DF,Zulte Waregem,25,1996,4.6,0,1,0,4,4,0,3,6,10,0,0,0,29,4,1,80.0,Matches
Musa Al-Taamari,jo JOR,"MF,FW",OH Leuven,25,1997,30.8,4,0,0,18,61,8,66,23,22,4,1,0,188,5,12,29.4,Matches
Ravil Tagir,tr TUR,DF,Westerlo,19,2003,21.7,2,0,0,16,6,1,2,56,16,0,2,0,92,29,26,52.7,Matches
Chemsdine Talbi,be BEL,"FW,DF",Club Brugge,17,2005,0.5,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,,Matches
Modou Tambedou,sn SEN,"DF,MF",Zulte Waregem,19,2003,15.7,5,0,0,20,22,1,3,17,14,0,2,1,101,18,25,41.9,Matches
Satoshi Tanaka,jp JPN,MF,Kortrijk,19,2002,10.4,2,0,0,15,29,0,0,14,20,0,1,0,55,6,9,40.0,Matches
Anton Tanghe,be BEL,DF,Oostende,23,1999,27.5,5,1,0,29,7,0,1,67,22,0,1,0,152,46,46,50.0,Matches
Abdoul-Fessal Tapsoba,bf BFA,FW,Standard Liège,20,2001,0.9,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,33.3,Matches
Jackson Tchatchoua,cm CMR,"DF,MF",Charleroi,20,2001,17.3,2,0,0,19,9,5,58,17,23,0,1,1,64,13,14,48.1,Matches
Jorge Teixeira,pt POR,DF,Sint-Truiden,35,1986,10.2,1,0,0,9,3,1,1,23,13,0,1,0,53,17,16,51.5,Matches
Casper Terho,fi FIN,"DF,FW",Union SG,19,2003,1.3,0,0,0,4,2,0,0,1,2,0,0,0,9,0,2,0.0,Matches
Teddy Teuma,mt MLT,MF,Union SG,28,1993,29.5,9,0,0,41,34,4,175,29,46,0,0,0,192,11,15,42.3,Matches
Cheik Thiam,gn GUI,DF,Zulte Waregem,18,2003,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Jean Thierry Lazare,ci CIV,MF,Union SG,24,1998,23.8,7,1,0,34,68,4,24,15,29,3,2,1,164,7,9,43.8,Matches
Yannick Thoelen,be BEL,GK,Mechelen,32,1990,5.1,0,0,0,0,1,0,0,0,0,0,0,1,6,3,0,100.0,Matches
Tarik Tissoudali,ma MAR,"FW,MF",Gent,29,1993,2.7,0,0,0,1,0,4,0,0,1,0,0,0,9,1,1,50.0,Matches
Emmanuel Toku,gh GHA,"FW,DF",OH Leuven,22,2000,0.5,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,Matches
Louis Torres,fr FRA,DF,Cercle Brugge,21,2001,6.9,0,0,0,5,8,0,17,17,13,0,1,0,44,7,13,35.0,Matches
Jordan Torunarigha,de GER,DF,Gent,24,1997,24.1,1,0,0,21,18,1,4,49,22,0,2,0,163,50,22,69.4,Matches

Mai Traore,gn GUI,FW,OH Leuven,22,1999,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,Matches
Adrien Trebel,fr FRA,MF,Anderlecht,31,1991,6.4,3,0,0,10,4,0,15,13,7,0,0,0,45,9,6,60.0,Matches
Sandro Tremoulet,mg MAD,DF,R.F.C. Seraing,22,1999,11.9,4,0,0,18,11,0,7,18,18,0,1,0,39,22,13,62.9,Matches
Mike Trésor,be BEL,"FW,MF",Genk,23,1999,31.9,1,0,0,37,33,3,240,24,17,0,0,0,172,8,18,30.8,Matches
Marvin Tshibuabua,fr FRA,DF,R.F.C. Seraing,20,2002,16.5,4,2,0,19,8,1,0,25,8,0,1,0,95,18,20,47.4,Matches
Ravy Tsouka,cg CGO,"DF,MF",Zulte Waregem,27,1994,7.0,2,1,0,11,4,0,7,15,8,0,0,0,43,3,9,25.0,Matches
Ayase Ueda,jp JPN,"FW,MF",Cercle Brugge,23,1998,30.2,1,0,0,36,35,26,22,4,10,0,0,0,79,100,114,46.7,Matches
Osaze Urhoghide,nl NED,DF,Oostende,22,2000,23.5,7,2,1,41,23,0,6,66,41,0,1,0,170,60,28,68.2,Matches
Edgaras Utkus,lt LTU,"DF,MF",Cercle Brugge,22,2000,1.0,1,0,0,1,2,0,0,2,0,0,0,0,6,6,4,60.0,Matches
Kyan Vaesen,be BEL,"FW,MF",Westerlo,21,2001,15.0,2,0,0,18,18,13,4,5,12,0,0,0,43,33,49,40.2,Matches
Anthony Valencia,ec ECU,FW,Antwerp,19,2003,2.7,0,0,0,1,8,0,9,2,4,0,0,0,16,1,7,12.5,Matches
Jules Van Cleemput,be BEL,DF,Charleroi,25,1997,4.9,1,0,0,4,3,0,26,11,11,0,0,0,21,12,13,48.0,Matches
Hendrik Van Crombrugge,be BEL,GK,Anderlecht,29,1993,17.0,1,0,0,0,1,0,0,0,0,0,0,0,28,2,2,50.0,Matches
Cederick Van Daele,be BEL,DF,Gent,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Rune Van Den Bergh,be BEL,MF,Gent,19,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Zeno Van den Bosch,be BEL,DF,Antwerp,19,2003,3.0,0,0,0,2,0,0,0,3,0,0,0,0,22,4,10,28.6,Matches
Thomas Van den Keybus,be BEL,"MF,FW",Westerlo,21,2001,17.8,5,0,0,27,20,5,38,13,19,2,0,0,74,5,12,29.4,Matches
Hannes Van der Bruggen,be BEL,MF,Cercle Brugge,29,1993,9.3,4,0,0,9,14,0,8,11,11,1,0,0,80,13,11,54.2,Matches
Siebe Van Der Heyden,be BEL,DF,Union SG,24,1998,26.1,10,0,0,37,18,0,12,50,29,0,1,0,144,53,34,60.9,Matches
Stan Van Dessel,be BEL,"DF,MF",Sint-Truiden,21,2001,4.7,2,0,0,5,8,1,39,3,2,0,0,0,23,2,3,40.0,Matches
Lukas Van Eenoo,be BEL,MF,Westerlo,31,1991,19.4,2,0,0,19,14,0,35,13,24,0,0,0,133,19,26,42.2,Matches
Yentl Van Genechten,be BEL,DF,Eupen,21,2000,26.3,1,0,0,24,7,2,43,37,27,0,0,0,117,18,17,51.4,Matches
Jannes Van Hecke,be BEL,"DF,MF",Mechelen,20,2002,17.5,5,0,0,27,8,0,12,16,30,0,0,0,91,10,19,34.5,Matches
Alec Van Hoorenbeeck,be BEL,DF,Mechelen,23,1998,20.4,3,0,0,22,8,1,18,33,23,0,0,0,105,44,27,62.0,Matches
Hans Vanaken,be BEL,MF,Club Brugge,29,1992,33.7,4,0,0,15,22,0,10,30,21,0,0,0,175,109,47,69.9,Matches

Tom Vandenberghe,be BEL,GK,Kortrijk,29,1992,17.0,0,0,0,0,4,0,0,0,0,0,0,1,21,5,0,100.0,Matches
Kévin Vandendriessche,fr FRA,MF,Kortrijk,32,1989,6.0,6,1,1,11,9,1,1,5,6,0,0,0,46,2,4,33.3,Matches
Gerard Vandeplas,be BEL,FW,Antwerp,16,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Maarten Vandevoordt,be BEL,GK,Genk,20,2002,34.0,1,0,0,0,5,1,0,2,0,0,0,0,43,6,0,100.0,Matches
Charles Vanhoutte,be BEL,MF,Cercle Brugge,23,1998,19.3,9,0,0,37,13,1,63,24,41,0,0,0,210,24,26,48.0,Matches
Jordi Vanlerberghe,be BEL,"DF,MF",Mechelen,26,1996,16.7,3,0,0,16,11,1,9,31,28,1,2,0,79,37,25,59.7,Matches
Dante Vanzeir,be BEL,FW,Union SG,24,1998,17.9,1,0,0,12,11,14,45,4,4,0,1,0,36,8,16,33.3,Matches
Dimitar Velkovski,bg BUL,DF,Cercle Brugge,27,1995,1.5,0,0,0,1,1,0,8,3,2,0,1,0,6,0,1,0.0,Matches
Bart Verbruggen,nl NED,GK,Anderlecht,19,2002,17.0,0,0,0,0,1,0,0,0,0,0,0,0,35,1,0,100.0,Matches
Romeo Vermant,be BEL,"FW,MF",Club Brugge,18,2004,1.0,0,0,0,3,2,0,1,1,1,0,0,0,3,1,3,25.0,Matches
Arthur Vermeeren,be BEL,MF,Antwerp,17,2005,18.1,1,0,0,16,9,0,6,28,46,0,0,0,127,11,19,36.7,Matches
Yari Verschaeren,be BEL,"MF,FW",Anderlecht,21,2001,25.0,2,0,0,16,37,3,65,15,32,0,0,0,149,7,14,33.3,Matches
Birger Verstraete,be BEL,MF,Mechelen,28,1994,18.8,6,1,0,25,30,0,11,41,27,0,2,0,121,19,20,48.7,Matches
Birger Verstraete,be BEL,MF,Antwerp,28,1994,0.3,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,100.0,Matches
Yorbe Vertessen,be BEL,FW,Union SG,21,2001,4.7,1,0,0,5,2,0,2,1,3,0,0,0,7,0,10,0.0,Matches
Jan Vertonghen,be BEL,DF,Anderlecht,35,1987,23.4,3,0,0,16,18,1,7,27,18,0,0,0,155,75,30,71.4,Matches
Igor Vetokele,ao ANG,"FW,MF",Westerlo,30,1992,10.2,0,0,0,5,18,7,5,5,12,0,0,0,25,21,54,28.0,Matches
Lasse Vigen Christensen,dk DEN,MF,Zulte Waregem,27,1994,5.8,3,0,0,6,3,2,1,9,10,0,0,0,37,3,5,37.5,Matches
Sam Vines,us USA,DF,Antwerp,23,1999,14.0,1,0,0,5,10,0,20,3,14,0,0,0,40,7,13,35.0,Matches
Thibault Vlietinck,be BEL,"FW,MF",OH Leuven,24,1997,3.4,0,0,0,2,9,0,14,1,0,1,1,0,14,4,6,40.0,Matches
Ruud Vormer,nl NED,MF,Zulte Waregem,34,1988,8.1,0,0,0,7,6,0,38,3,6,1,0,0,45,2,4,33.3,Matches
Ruud Vormer,nl NED,MF,Club Brugge,34,1988,0.7,0,0,0,1,1,0,5,0,2,0,0,0,2,0,1,0.0,Matches
Jelle Vossen,be BEL,"FW,MF",Zulte Waregem,33,1989,25.9,4,0,0,28,23,11,23,11,9,0,0,0,87,42,62,40.4,Matches
Wakaso,gh GHA,MF,Eupen,32,1990,5.8,6,1,1,8,14,0,4,16,12,0,0,0,47,10,10,50.0,Matches
Sandy Walsh,id IDN,DF,Mechelen,27,1995,24.2,5,0,0,24,12,4,55,26,22,0,0,0,98,26,25,51.0,Matches

Warleson,br BRA,GK,Cercle Brugge,25,1996,6.5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,100.0,Matches
Martin Wasinski,be BEL,DF,Charleroi,18,2004,4.2,0,0,0,4,0,0,2,8,7,0,1,0,20,2,3,40.0,Matches
Martin Wasinski,be BEL,"DF,MF",Kortrijk,18,2004,11.9,2,0,0,11,11,0,4,15,28,0,0,0,91,18,21,46.2,Matches
Tsuyoshi Watanabe,jp JPN,DF,Kortrijk,25,1997,34.0,3,0,0,29,18,1,0,60,45,0,0,2,209,122,70,63.5,Matches
Teun Wilke,mx MEX,"FW,MF",Cercle Brugge,20,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,33.3,Matches
Lukas Willen,be BEL,DF,Zulte Waregem,19,2003,15.8,3,0,0,7,8,0,1,25,17,0,0,0,105,20,29,40.8,Matches
Dries Wouters,be BEL,DF,Mechelen,25,1997,11.4,1,0,0,10,5,0,0,15,8,0,2,0,72,17,14,54.8,Matches
Siebe Wylin,be BEL,"MF,DF",Oostende,19,2003,3.4,0,0,0,3,1,0,5,9,5,0,0,0,28,1,2,33.3,Matches
Tarick Ximines,jm JAM,FW,Cercle Brugge,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7,Matches
Roman Yaremchuk,ua UKR,FW,Club Brugge,26,1995,9.8,2,0,0,4,4,6,1,1,2,1,0,0,26,14,16,46.7,Matches
Alhassan Yusuf,ng NGA,MF,Antwerp,22,2000,17.4,3,0,0,38,26,0,10,44,34,1,0,0,164,18,11,62.1,Matches
Anass Zaroury,ma MAR,FW,Charleroi,21,2000,2.6,0,0,0,0,3,1,6,2,0,0,0,0,10,2,1,66.7,Matches
Ilyes Ziani,ma MAR,FW,Union SG,19,2003,1.3,1,0,0,2,3,0,1,0,0,0,0,0,3,0,2,0.0,Matches
Philip Zinckernagel,dk DEN,"FW,MF",Standard Liège,27,1994,21.9,5,2,1,42,48,6,93,4,20,2,0,0,91,13,20,39.4,Matches
Adem Zorgane,dz ALG,MF,Charleroi,22,2000,30.8,4,1,0,42,18,4,72,35,44,0,0,1,274,22,28,44.0,Matches
