Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Ali Emre Yanar,,GK,Kasımpaşa,25,1998,7.0,2,0,0,0,2,0,0,1,0,,,0,Matches
Hasan Emre Yeşilyurt,,MF,Kasımpaşa,22,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mehmet Eray Özbek,,MF,Kayserispor,20,2003,5.6,4,0,0,14,9,0,4,2,7,,,0,Matches

Ziya Erdal,tr TUR,"MF,DF",Sivasspor,35,1988,2.7,1,0,0,4,4,0,9,2,1,,,0,Matches
Okan Erdogan,de GER,DF,İstanbulspor,24,1998,28.3,8,1,0,21,22,1,10,29,33,,,0,Matches
Yusuf Erdoğan,tr TUR,"MF,DF",Adana Demirspor,30,1992,28.8,4,0,0,34,45,10,123,19,18,,,0,Matches
Evren Eren Elmalı,tr TUR,DF,Trabzonspor,23,2000,34.5,9,0,0,29,41,1,58,44,40,,,0,Matches
Onur Ergün,,MF,Başakşehir,30,1992,10.1,3,0,0,16,5,1,3,20,11,,,0,Matches
Hayrullah Erkip,,FW,Kayserispor,20,2003,0.7,0,0,0,1,1,0,5,1,1,,,0,Matches
Burhan Ersoy,,MF,Adana Demirspor,20,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,26,1997,16.3,3,0,0,15,6,3,3,17,20,,,0,Matches
Deniz Ertaş,tr TUR,GK,Konyaspor,18,2005,7.0,2,0,0,0,1,0,0,0,0,,,0,Matches
Mustafa Eskihellaç,tr TUR,"DF,MF",Gaziantep FK,26,1997,34.0,5,0,0,20,75,4,83,55,40,,,0,Matches
Valon Ethemi,mk MKD,"MF,FW",Konyaspor,25,1997,8.8,3,0,0,11,11,3,12,3,8,,,0,Matches
Valon Ethemi,mk MKD,"MF,FW",İstanbulspor,25,1997,13.4,1,0,0,8,23,8,39,3,4,,,0,Matches
Valentin Eysseric,fr FRA,MF,Fatih Karagümrük,31,1992,26.8,9,1,1,34,44,7,190,8,21,,,0,Matches
Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,31,1991,31.6,4,0,0,21,39,26,47,18,16,,,0,Matches
Ömer Faruk Beyaz,tr TUR,"MF,FW",Hatayspor,19,2003,15.3,6,0,0,28,18,2,32,9,29,,,0,Matches
Sofiane Feghouli,dz ALG,MF,Fatih Karagümrük,33,1989,16.2,4,1,0,22,11,0,19,16,10,,,0,Matches
Leroy Fer,nl NED,MF,Alanyaspor,33,1990,20.0,7,2,1,39,24,0,1,9,26,,,0,Matches
Gedson Fernandes,pt POR,MF,Beşiktaş,24,1999,27.3,8,0,0,51,67,2,40,38,61,,,0,Matches
Joelson Fernandes,pt POR,MF,Hatayspor,20,2003,15.6,6,1,1,28,43,5,80,8,10,,,0,Matches
Joaquín Fernández,es ESP,DF,Trabzonspor,27,1996,4.4,1,0,0,9,1,0,0,6,3,,,1,Matches
João Figueiredo,br BRA,"MF,FW",Başakşehir,27,1996,22.5,8,2,2,41,54,11,32,11,13,,,0,Matches
Alexis Flips,fr FRA,MF,Ankaragücü,23,2000,4.9,1,0,0,7,5,0,31,4,5,,,0,Matches
Moryké Fofana,ci CIV,"MF,FW",Samsunspor,31,1991,11.9,4,0,0,13,14,2,30,5,11,,,0,Matches
Breyton Fougeu,fr FRA,FW,Adana Demirspor,19,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Taxiarchis Fountas,gr GRE,"MF,FW",Trabzonspor,27,1995,12.6,1,0,0,17,22,2,17,13,22,,,0,Matches

Fred,br BRA,MF,Fenerbahçe,30,1993,22.7,5,1,0,25,40,1,22,24,27,,,0,Matches
Fredy,ao ANG,MF,Antalyaspor,33,1990,1.6,0,0,0,4,2,0,1,2,2,,,0,Matches
Emeka Friday Eze,ng NGA,FW,Pendikspor,26,1996,1.7,0,0,0,5,3,1,2,0,1,,,0,Matches
Adolfo Gaich,ar ARG,FW,Rizespor,24,1999,18.9,2,0,0,27,17,3,2,9,7,,,0,Matches
Emrehan Gedikli,de GER,FW,Konyaspor,20,2003,1.8,0,0,0,0,0,3,0,0,2,,,0,Matches
Emrehan Gedikli,de GER,FW,İstanbulspor,20,2003,3.2,0,0,0,1,2,1,0,2,3,,,0,Matches
Amar Gerxhaliu,xk KVX,DF,Antalyaspor,21,2002,3.7,0,0,0,1,0,0,0,6,3,,,0,Matches
Baran Gezek,tr TUR,MF,Kayserispor,17,2005,1.5,2,0,0,2,3,0,0,2,3,,,0,Matches
Rachid Ghezzal,dz ALG,"MF,FW",Beşiktaş,31,1992,13.0,5,0,0,30,18,3,85,6,11,,,0,Matches
Faouzi Ghoulam,dz ALG,DF,Hatayspor,32,1991,15.8,8,0,0,16,10,2,129,12,13,,,0,Matches
Andreas Gianniotis,gr GRE,GK,Kasımpaşa,30,1992,31.0,3,0,0,2,5,0,0,2,3,,,0,Matches
Rafał Gikiewicz,pl POL,GK,Ankaragücü,35,1987,5.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Anderson Gniangbo,ci CIV,FW,Konyaspor,23,1999,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Emre Gökay,tr TUR,FW,Sivasspor,17,2006,1.0,0,0,0,2,2,0,5,0,2,,,0,Matches
Enes Gökcek,,,Kayserispor,16,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Eulânio Ângelo Chipela Gomes,gw GNB,"DF,FW",Samsunspor,29,1994,0.6,0,0,0,3,1,0,1,0,1,,,0,Matches
Maxi Gómez,uy URU,FW,Trabzonspor,26,1996,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Iron Gomis,fr FRA,MF,Kasımpaşa,23,1999,12.3,4,0,0,21,22,3,25,8,17,,,0,Matches
Soner Gönül,tr TUR,DF,Samsunspor,26,1997,21.4,2,0,0,27,14,0,55,30,36,,,0,Matches
Max Gradel,ci CIV,"MF,FW",Gaziantep FK,35,1987,18.9,5,0,0,29,32,8,72,10,28,,,0,Matches
Andrew Gravillon,gp GLP,DF,Adana Demirspor,25,1998,30.6,4,0,0,23,25,1,6,32,26,,,0,Matches
Gökhan Gül,de GER,"MF,DF",Kasımpaşa,25,1998,32.5,3,0,0,27,49,2,31,53,31,,,0,Matches
Semih Güler,tr TUR,DF,Adana Demirspor,28,1994,31.1,6,1,1,28,6,2,6,40,31,,,0,Matches
Muhammed Gümüskaya,tr TUR,MF,Samsunspor,22,2001,3.9,0,0,0,7,11,1,18,8,13,,,0,Matches
Umut Güneş,tr TUR,MF,Alanyaspor,23,2000,0.4,0,0,0,2,1,0,0,1,1,,,0,Matches

Umut Güneş,tr TUR,MF,Trabzonspor,23,2000,10.2,0,0,0,21,16,0,2,13,14,,,0,Matches
Bahadır Güngördü,,GK,Ankaragücü,25,1997,31.5,2,0,0,0,7,0,0,1,0,,,0,Matches
Mert Günok,tr TUR,GK,Beşiktaş,34,1989,28.2,4,1,0,1,3,0,0,0,0,,,0,Matches
Koray Günter,de GER,DF,Fatih Karagümrük,28,1994,7.7,3,0,0,6,3,0,0,10,7,,,0,Matches
Hamza Güreler,tr TUR,DF,Başakşehir,17,2006,5.4,1,0,0,7,6,0,0,6,5,,,0,Matches
Serdar Gürler,tr TUR,MF,Başakşehir,31,1991,11.3,2,0,0,12,19,5,27,3,5,,,0,Matches
Göktan Gürpüz,de GER,MF,Trabzonspor,20,2003,0.3,0,0,0,0,0,0,2,0,0,,,0,Matches
Günay Güvenç,,GK,Galatasaray,32,1991,1.3,1,0,0,0,0,0,0,0,0,,,0,Matches
Teenage Hadebe,zw ZIM,DF,Konyaspor,27,1995,10.1,5,0,0,7,4,0,4,11,7,,,0,Matches
Florent Hadergjonaj,xk KVX,DF,Alanyaspor,29,1994,25.8,3,0,0,13,22,4,53,22,29,,,0,Matches
Amir Hadžiahmetović,ba BIH,MF,Beşiktaş,26,1997,14.8,4,1,1,17,16,0,72,15,12,,,0,Matches
Haris Hajradinović,ba BIH,MF,Kasımpaşa,29,1994,36.6,3,0,0,42,73,9,220,19,42,,,0,Matches
Matěj Hanousek,cz CZE,DF,Ankaragücü,30,1993,16.3,2,0,0,11,10,1,33,15,11,,,0,Matches
Dogucan Haspolat,tr TUR,MF,Trabzonspor,23,2000,1.1,1,0,0,4,3,0,1,1,2,,,0,Matches
Mustafa Hekimoğlu,tr TUR,FW,Beşiktaş,16,2007,1.4,0,0,0,4,0,0,5,1,3,,,0,Matches
Armin Hodžić,ba BIH,MF,Hatayspor,23,2000,5.9,3,0,0,24,12,1,1,5,0,,,0,Matches
Carlo Holse,dk DEN,MF,Samsunspor,24,1999,30.9,4,0,0,38,26,7,75,16,43,,,0,Matches
Gerrit Holtmann,ph PHI,MF,Antalyaspor,28,1995,2.2,1,0,0,5,2,0,12,0,2,,,0,Matches
Majid Hosseini,ir IRN,DF,Kayserispor,27,1996,9.6,1,0,0,7,3,0,0,22,15,,,0,Matches
Casper Højer Nielsen,dk DEN,DF,Rizespor,28,1994,22.9,5,0,0,39,11,2,122,17,25,,,0,Matches
Mauro Icardi,ar ARG,FW,Galatasaray,30,1993,31.7,2,0,0,13,26,22,7,3,4,,,1,Matches
Edgar Ié,gw GNB,DF,Başakşehir,29,1994,2.0,0,0,0,0,2,0,1,4,2,,,0,Matches
Emirhan İlkhan,tr TUR,"MF,FW",Başakşehir,19,2004,11.7,4,0,0,20,22,3,11,9,7,,,0,Matches
Giannelli Imbula,cd COD,MF,İstanbulspor,30,1992,0.7,0,0,0,0,1,0,0,0,1,,,0,Matches
Jackson,br BRA,"MF,FW",İstanbulspor,24,1999,25.1,2,0,0,18,44,1,46,21,23,,,0,Matches

Nicolas Janvier,fr FRA,MF,Alanyaspor,24,1998,17.9,3,0,0,20,7,0,55,9,20,,,0,Matches
Julian Jeanvier,gn GUI,DF,Kayserispor,31,1992,10.0,2,0,0,14,3,0,1,7,6,,,0,Matches
David Jensen,dk DEN,GK,İstanbulspor,31,1992,14.0,0,0,0,0,3,0,0,0,0,,,1,Matches
Marko Jevtović,rs SRB,MF,Gaziantep FK,30,1993,19.1,5,0,0,18,19,0,3,31,12,,,0,Matches
Emir Kaan Gültekin,tr TUR,"FW,MF",İstanbulspor,22,2000,18.9,4,0,0,30,33,5,8,8,11,,,0,Matches
Ali Kaan Güneren,tr TUR,MF,Ankaragücü,23,2000,21.3,1,0,0,32,12,1,18,24,22,,,0,Matches
Ferdi Kadioglu,tr TUR,DF,Fenerbahçe,23,1999,37.0,3,0,0,33,61,3,74,36,54,,,0,Matches
İrfan Kahveci,tr TUR,MF,Fenerbahçe,28,1995,22.4,5,0,0,43,44,5,88,22,16,,,0,Matches
Berat Kalkan,mk MKD,FW,Kasımpaşa,20,2003,0.1,0,0,0,1,0,1,0,0,0,,,0,Matches
Burak Kapacak,tr TUR,"DF,MF",Sivasspor,23,1999,12.0,2,0,0,10,13,0,29,8,9,,,0,Matches
Leandro Kappel,sr SUR,"MF,FW",Pendikspor,33,1989,4.2,0,0,0,7,3,3,20,3,3,,,0,Matches
Aytaç Kara,tr TUR,MF,Kasımpaşa,30,1993,36.0,4,0,0,38,41,1,91,27,41,,,0,Matches
Ercan Kara,at AUT,"FW,MF",Samsunspor,27,1996,10.6,0,0,0,33,12,10,2,3,7,,,0,Matches
Efecan Karaca,tr TUR,"MF,FW",Alanyaspor,33,1989,30.3,5,0,0,25,81,8,68,9,33,,,0,Matches
Yusuf Karagöz,tr TUR,GK,Alanyaspor,23,1999,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches
İlker Karakaş,tr TUR,FW,Gaziantep FK,24,1999,1.0,0,0,0,4,2,0,0,1,1,,,0,Matches
Vedat Karakuş,tr TUR,GK,Adana Demirspor,25,1998,2.0,1,0,0,1,2,0,0,0,0,,,0,Matches
Kazımcan Karataş,tr TUR,DF,Ankaragücü,20,2003,6.8,1,0,0,6,3,2,11,12,18,,,0,Matches
Kazımcan Karataş,tr TUR,DF,Galatasaray,20,2003,4.5,0,0,0,8,1,1,12,2,8,,,0,Matches
Cebrail Karayel,tr TUR,DF,Konyaspor,28,1994,2.5,1,0,0,8,4,0,6,2,8,,,0,Matches
Erce Kardeşler,tr TUR,GK,Hatayspor,29,1994,34.5,8,0,0,0,8,0,0,0,0,,,0,Matches
Ali Karimi,ir IRN,MF,Kayserispor,29,1994,22.6,4,0,0,42,16,2,40,16,19,,,0,Matches
Eden Karzev,il ISR,"MF,DF",Başakşehir,23,2000,5.4,1,0,0,5,4,0,1,10,9,,,0,Matches
Eren Kaya,tr TUR,FW,Sivasspor,19,2004,0.1,0,0,0,0,0,0,2,0,0,,,0,Matches
Gökcan Kaya,dk DEN,MF,Pendikspor,27,1995,23.4,3,0,0,13,14,2,42,20,30,,,0,Matches

Jakub Kałuziński,pl POL,MF,Antalyaspor,20,2002,25.9,3,0,0,23,31,0,29,18,18,,,0,Matches
Kader Keita,ci CIV,MF,Sivasspor,22,2000,0.8,0,0,0,1,2,0,0,0,0,,,0,Matches
Can Keles,at AUT,"MF,FW",Fatih Karagümrük,21,2001,25.1,3,0,0,27,27,9,84,11,14,,,0,Matches
Olivier Kemen,cm CMR,"MF,FW",Kayserispor,27,1996,9.7,2,0,0,18,10,2,40,5,7,,,0,Matches
Olivier Kemen,cm CMR,"MF,DF",Başakşehir,27,1996,9.6,1,0,0,8,13,0,17,5,12,,,0,Matches
Ryan Kent,eng ENG,MF,Fenerbahçe,26,1996,1.6,0,0,0,1,7,0,3,2,3,,,0,Matches
Philippe Keny,sn SEN,"FW,MF",Başakşehir,24,1999,7.2,2,1,1,15,17,7,16,3,4,,,0,Matches
Benhur Keser,tr TUR,"MF,FW",Rizespor,26,1996,17.0,3,0,0,23,27,10,34,13,14,,,0,Matches
Naoufel Khacef,dz ALG,DF,Gaziantep FK,25,1997,3.0,1,0,0,6,1,0,10,5,1,,,0,Matches
Guy-Marcelin Kilama,cm CMR,DF,Hatayspor,24,1999,34.8,4,0,0,26,23,0,3,25,25,,,0,Matches
Hasan Kilic,,MF,Pendikspor,31,1992,0.3,0,0,0,0,0,1,0,0,0,,,0,Matches
Yakup Kılıç,,DF,Beşiktaş,18,2005,1.0,1,0,0,1,1,0,4,0,0,,,0,Matches
Semih Kılıçsoy,tr TUR,"MF,FW",Beşiktaş,17,2005,18.6,5,0,0,45,35,4,15,6,12,,,0,Matches
Emre Kılınç,tr TUR,MF,Samsunspor,28,1994,28.4,4,0,0,36,40,8,104,22,43,,,0,Matches
Joshua King,no NOR,MF,Fenerbahçe,31,1992,4.2,2,0,0,12,14,1,2,1,3,,,0,Matches
Stelios Kitsiou,gr GRE,DF,Ankaragücü,29,1993,23.7,7,0,0,27,32,1,44,27,44,,,0,Matches
Arda Kızıldağ,tr TUR,DF,Gaziantep FK,24,1998,25.7,4,0,0,22,21,1,2,30,29,,,0,Matches
Alberk Koç,,DF,Rizespor,26,1997,0.2,1,0,0,1,0,0,4,0,0,,,0,Matches
Arif Kocaman,,DF,Kayserispor,19,2003,19.2,5,1,0,22,7,0,0,31,11,,,1,Matches
Okan Kocuk,tr TUR,GK,Samsunspor,28,1995,36.0,2,0,0,0,5,0,0,0,1,,,0,Matches
Derrick Köhn,de GER,DF,Galatasaray,24,1999,12.8,1,0,0,26,13,0,31,16,20,,,0,Matches
Bengali-Fodé Koita,gn GUI,"MF,FW",Sivasspor,32,1990,14.5,5,1,0,21,33,3,5,2,8,,,0,Matches
Koka,eg EGY,FW,Alanyaspor,30,1993,8.4,1,0,0,16,4,0,0,1,2,,,0,Matches
Koka,eg EGY,FW,Pendikspor,30,1993,2.6,0,0,0,4,0,3,0,0,1,,,0,Matches
Dimitrios Kolovetsios,gr GRE,DF,Kayserispor,31,1991,16.5,1,0,0,11,7,0,1,15,8,,,0,Matches

Eray Korkmaz,tr TUR,DF,Rizespor,20,2003,5.3,2,0,0,7,2,0,14,8,17,,,0,Matches
Ahmet Kosar,,,Pendikspor,16,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Dimitrios Kourbelis,gr GRE,MF,Fatih Karagümrük,29,1993,9.9,4,0,0,14,10,1,1,20,9,,,0,Matches
Dimitrios Kourbelis,gr GRE,MF,Trabzonspor,29,1993,3.2,2,0,0,7,4,0,0,4,4,,,0,Matches
Kubilay Köylü,nl NED,FW,İstanbulspor,24,1999,0.3,0,0,0,1,1,0,2,0,0,,,0,Matches
Rade Krunić,ba BIH,MF,Fenerbahçe,29,1993,8.6,0,0,0,11,12,0,1,6,9,,,0,Matches
Berkan Kutlu,tr TUR,"DF,MF",Galatasaray,25,1998,9.3,2,0,0,6,5,0,11,14,9,,,0,Matches
Alperen Kuyubaşı,,DF,Ankaragücü,23,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Roman Květ,cz CZE,MF,Sivasspor,25,1997,8.1,4,0,0,16,10,1,15,7,9,,,0,Matches
Janne-Pekka Laine,fi FIN,MF,Rizespor,22,2001,0.7,0,0,0,4,1,0,0,0,0,,,0,Matches
Didier Lamkel Zé,cm CMR,"MF,FW",Hatayspor,26,1996,10.5,3,0,0,20,17,2,38,5,3,,,0,Matches
Sam Larsson,se SWE,MF,Antalyaspor,30,1993,28.4,1,0,0,18,23,0,82,38,19,,,0,Matches
Joseph Larweh Attamah,gh GHA,DF,Kayserispor,29,1994,24.1,3,0,0,9,12,0,3,13,16,,,0,Matches
Kevin Lasagna,it ITA,"FW,MF",Fatih Karagümrük,30,1992,13.2,3,0,0,19,10,6,14,4,3,,,0,Matches
Gaëtan Laura,,FW,Samsunspor,27,1995,3.6,0,0,0,3,5,3,8,3,1,,,0,Matches
Helton Leite,br BRA,GK,Antalyaspor,32,1990,34.0,1,0,0,0,5,0,0,0,0,,,0,Matches
Lucas Lima,br BRA,DF,Başakşehir,31,1991,21.0,4,0,0,26,17,2,48,18,20,,,0,Matches
Nuno Lima,pt POR,DF,Alanyaspor,22,2001,12.9,2,0,0,12,8,2,4,16,7,,,0,Matches
Dominik Livaković,hr CRO,GK,Fenerbahçe,28,1995,34.0,1,0,0,1,5,0,0,0,2,,,0,Matches
Adem Ljajić,rs SRB,FW,Fatih Karagümrük,31,1991,0.9,0,0,0,0,2,1,2,0,0,,,0,Matches
Florian Loshaj,xk KVX,MF,İstanbulspor,26,1996,30.9,10,1,1,69,41,0,128,19,50,,,0,Matches
Arnaud Lusamba,cd COD,MF,Pendikspor,26,1997,22.5,7,1,1,25,18,0,10,19,36,,,0,Matches
Davidson da Luz Pereira,br BRA,MF,Başakşehir,32,1991,10.8,2,0,0,17,30,1,19,4,11,,,0,Matches
Salem M'bakata,cd COD,"DF,MF",Gaziantep FK,25,1998,21.1,4,0,0,13,16,1,34,32,18,,,1,Matches
Federico Macheda,it ITA,FW,Ankaragücü,31,1991,5.5,1,0,0,13,11,5,2,0,2,,,0,Matches

Maestro,ao ANG,MF,Adana Demirspor,19,2003,12.4,3,0,0,18,16,0,1,10,35,,,0,Matches
Shakhruddin Magomedaliyev,az AZE,GK,Adana Demirspor,29,1994,23.7,3,0,0,2,5,0,0,2,2,,,0,Matches
Nikola Maksimović,rs SRB,DF,Hatayspor,31,1991,15.1,2,0,0,6,8,1,3,20,7,,,0,Matches
Ahmet Malatyali,,MF,Kayserispor,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Yunus Mallı,tr TUR,MF,Konyaspor,31,1992,4.3,0,0,0,9,8,0,13,0,5,,,0,Matches
Rey Manaj,al ALB,FW,Sivasspor,26,1997,27.8,11,0,0,54,87,20,10,2,8,,,0,Matches
Carlos Mané,gw GNB,MF,Kayserispor,29,1994,12.6,2,0,0,10,14,3,39,9,17,,,0,Matches
Jovan Manev,mk MKD,DF,Adana Demirspor,22,2001,3.6,1,0,0,5,3,0,0,3,2,,,0,Matches
Lazar Marković,rs SRB,"FW,MF",Gaziantep FK,29,1994,17.1,6,0,0,14,11,2,35,8,13,,,0,Matches
John Mary,cm CMR,FW,Rizespor,30,1993,1.5,0,0,0,1,5,1,0,0,1,,,0,Matches
Chandrel Massanga,cg CGO,MF,Hatayspor,23,1999,25.4,4,0,0,34,24,0,9,40,31,,,0,Matches
Arthur Masuaku,cd COD,DF,Beşiktaş,29,1993,16.1,5,0,0,25,16,1,83,16,19,,,0,Matches
Oğuzhan Matur,,DF,Hatayspor,23,1999,3.6,2,0,0,4,0,0,6,7,9,,,0,Matches
Alexandru Maxim,ro ROU,MF,Gaziantep FK,33,1990,29.5,7,2,2,27,35,3,151,19,22,,,0,Matches
Ryan Mendes,cv CPV,MF,Fatih Karagümrük,33,1990,16.7,5,2,0,27,22,3,74,12,21,,,0,Matches
Stiven Mendoza,co COL,"MF,FW",Adana Demirspor,31,1992,12.0,2,0,0,7,13,2,11,4,7,,,1,Matches
Batista Mendy,fr FRA,"MF,DF",Trabzonspor,23,2000,30.8,10,1,1,50,43,0,9,16,24,,,0,Matches
Mamadou Mendy,sn SEN,"FW,MF",İstanbulspor,24,1998,19.5,0,1,0,22,29,13,38,4,21,,,0,Matches
Queensy Menig,nl NED,MF,Sivasspor,27,1995,6.1,0,0,0,5,1,0,7,2,3,,,0,Matches
Umut Meraş,tr TUR,DF,Beşiktaş,27,1995,5.4,1,0,0,7,2,0,11,16,11,,,0,Matches
Levent Mercan,de GER,DF,Fatih Karagümrük,22,2000,34.5,8,0,0,29,27,1,82,39,47,,,0,Matches
Demir Mermerci,,MF,İstanbulspor,16,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Yıldırım Mert Çetin,tr TUR,DF,Ankaragücü,26,1997,9.6,3,0,0,9,4,0,0,11,6,,,0,Matches
Metehan Mert,,DF,Konyaspor,24,1999,4.0,0,0,0,4,3,1,1,3,0,,,1,Matches
Dries Mertens,be BEL,MF,Galatasaray,36,1987,27.4,3,0,0,46,31,6,191,12,32,,,0,Matches

Thomas Meunier,be BEL,DF,Trabzonspor,31,1991,13.8,2,0,0,19,3,0,33,18,16,,,0,Matches
Konrad Michalak,pl POL,MF,Konyaspor,25,1997,2.5,0,0,0,0,7,0,5,1,0,,,0,Matches
Edouard Michut,fr FRA,MF,Adana Demirspor,20,2003,19.2,5,0,0,17,52,0,8,17,24,,,0,Matches
Fredrik Midtsjø,no NOR,MF,Pendikspor,29,1993,21.4,4,0,0,35,25,0,62,14,15,,,0,Matches
Deni Milošević,ba BIH,MF,Antalyaspor,28,1995,3.2,0,0,0,5,6,0,3,1,6,,,0,Matches
Martin Minchev,bg BUL,"FW,MF",Rizespor,22,2001,19.4,4,0,0,38,31,8,17,6,14,,,0,Matches
Attila Mocsi,hu HUN,DF,Rizespor,23,2000,22.6,3,1,0,24,12,3,2,20,14,,,0,Matches
Milad Mohammadi,ir IRN,DF,Adana Demirspor,29,1993,11.9,2,0,0,18,5,1,24,10,19,,,0,Matches
Jamiro Monteiro,cv CPV,MF,Gaziantep FK,29,1993,8.2,3,0,0,18,12,3,23,12,19,,,0,Matches
Emre Mor,tr TUR,MF,Fenerbahçe,26,1997,0.6,1,0,0,2,5,0,4,0,1,,,0,Matches
Emre Mor,tr TUR,"MF,FW",Fatih Karagümrük,26,1997,7.4,3,0,0,11,22,1,21,4,5,,,0,Matches
Mame Mor Faye,sn SEN,FW,Rizespor,18,2005,1.2,0,0,0,2,3,0,1,1,3,,,0,Matches
Júnior Morais,br BRA,DF,Gaziantep FK,37,1986,14.6,1,0,0,15,13,1,25,23,31,,,0,Matches
Pedro Filipe Barbosa Moreira,pt POR,MF,Ankaragücü,30,1992,24.3,4,0,0,30,29,3,84,14,30,,,0,Matches
Marlos Moreno,co COL,MF,Konyaspor,26,1996,21.2,4,0,0,24,66,9,26,18,30,,,0,Matches
Olimpiu Moruțan,ro ROU,MF,Ankaragücü,24,1999,23.5,3,0,0,25,35,3,102,11,24,,,0,Matches
Marius Mouandilmadji,td CHA,FW,Samsunspor,26,1997,23.0,5,1,0,56,25,29,4,3,3,,,0,Matches
Ernest Muçi,al ALB,MF,Beşiktaş,22,2001,11.5,3,0,0,10,15,1,21,7,6,,,0,Matches
Arbnor Muja,al ALB,"MF,FW",Samsunspor,24,1998,4.7,0,0,0,4,5,0,17,3,2,,,0,Matches
Nihad Mujakić,ba BIH,DF,Ankaragücü,25,1998,35.6,4,0,0,26,22,1,7,44,32,,,0,Matches
Mert Müldür,tr TUR,DF,Fenerbahçe,24,1999,12.5,4,0,0,19,14,1,37,17,15,,,0,Matches
Jackson Muleka,cd COD,"MF,FW",Beşiktaş,23,1999,18.1,1,0,0,29,30,7,21,10,17,,,0,Matches
Robert Murić,hr CRO,"MF,FW",Konyaspor,27,1996,7.6,0,0,0,0,2,1,36,7,1,,,0,Matches
Ahmed Musa,ng NGA,FW,Sivasspor,30,1992,0.8,0,0,0,0,1,0,0,2,0,,,0,Matches
Fernando Muslera,uy URU,GK,Galatasaray,37,1986,36.7,4,0,0,0,6,0,0,2,0,,,0,Matches

Almoatasem Al Musrati,ly LBY,MF,Beşiktaş,27,1996,6.1,0,1,0,8,4,0,2,11,8,,,1,Matches
Clinton N'Jie,cm CMR,"MF,FW",Sivasspor,29,1993,14.2,4,1,1,22,7,5,12,5,7,,,0,Matches
Naldo,br BRA,DF,Antalyaspor,34,1988,5.7,1,0,0,3,0,0,0,8,1,,,0,Matches
Nani,pt POR,"MF,FW",Adana Demirspor,36,1986,10.4,5,0,0,20,20,1,35,3,6,,,1,Matches
Umut Nayir,tr TUR,FW,Pendikspor,30,1993,13.6,3,0,0,10,22,1,6,0,5,,,0,Matches
Umut Nayir,tr TUR,FW,Fenerbahçe,30,1993,1.1,0,0,0,3,4,0,0,0,0,,,0,Matches
Duckens Nazon,ht HAI,FW,Kayserispor,29,1994,9.3,2,1,0,30,5,1,2,1,1,,,0,Matches
Alassane Ndao,sn SEN,MF,Konyaspor,26,1996,13.2,3,0,0,12,10,4,24,9,9,,,0,Matches
Alassane Ndao,sn SEN,"MF,FW",İstanbulspor,26,1996,18.4,0,0,0,11,13,13,47,9,12,,,0,Matches
Badou Ndiaye,sn SEN,MF,Pendikspor,32,1990,10.2,2,0,0,11,36,0,10,11,11,,,0,Matches
Badou Ndiaye,sn SEN,MF,Adana Demirspor,32,1990,6.7,1,0,0,11,21,0,1,8,9,,,0,Matches
Cherif Ndiaye,sn SEN,FW,Adana Demirspor,27,1996,1.8,1,0,0,4,1,2,0,0,0,,,0,Matches
Tanguy Ndombele,fr FRA,MF,Galatasaray,26,1996,5.2,0,0,0,9,14,0,3,7,7,,,0,Matches
Victor Nelsson,dk DEN,DF,Galatasaray,24,1998,28.4,3,0,0,28,23,2,2,45,13,,,0,Matches
Julien Ngoy,be BEL,"FW,MF",Kasımpaşa,25,1997,14.3,1,0,0,25,7,6,11,3,4,,,0,Matches
M'Baye Niang,sn SEN,FW,Adana Demirspor,28,1994,11.0,2,0,0,18,10,14,5,0,2,,,0,Matches
Đorđe Nikolić,rs SRB,GK,Sivasspor,26,1997,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Florin Niță,ro ROU,GK,Gaziantep FK,36,1987,34.0,3,0,0,1,8,0,0,1,0,,,0,Matches
Nicolas Nkoulou,cm CMR,"DF,MF",Gaziantep FK,33,1990,31.5,2,0,0,17,14,2,0,33,21,,,0,Matches
Mootez Nourani,tn TUN,"MF,FW",Adana Demirspor,21,2002,1.8,0,0,0,1,4,0,1,0,2,,,0,Matches
João Novais,pt POR,MF,Alanyaspor,30,1993,22.7,7,0,0,22,23,1,84,10,8,,,0,Matches
Olivier Ntcham,cm CMR,MF,Samsunspor,27,1996,20.7,5,0,0,24,14,2,34,7,6,,,0,Matches
