Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Frederik Lauenborg,dk DEN,MF,Randers,24,1997,19.7,2,0,0,19,16,0,20,51,36,,,0,Matches
Jesper Lauridsen,dk DEN,DF,Randers,30,1991,4.8,2,0,0,4,3,1,33,8,8,,,0,Matches
Mads Lauritsen,dk DEN,DF,Viborg,28,1993,26.1,8,1,1,27,11,0,0,31,19,,,0,Matches
Ryan Laursen,dk DEN,"DF,MF",Odense,29,1992,0.5,0,0,0,1,0,0,1,0,1,,,0,Matches
Clint Leemans,nl NED,MF,Viborg,25,1995,12.5,2,0,0,13,6,1,11,9,6,,,0,Matches
Lukas Lerager,dk DEN,MF,FC Copenhagen,28,1993,23.2,7,0,0,29,21,1,17,46,28,,,0,Matches
Mart Lieder,nl NED,FW,Odense,31,1990,3.6,0,0,0,5,3,2,2,1,1,,,0,Matches
Alexander Lind Rasmussen,dk DEN,FW,Silkeborg,19,2002,2.6,0,0,0,1,1,0,0,2,0,,,0,Matches
Victor Lind,dk DEN,FW,Midtjylland,18,2003,5.7,1,0,0,12,2,2,1,7,4,,,0,Matches
Gift Links,za RSA,"FW,MF",AGF,22,1998,10.4,2,0,0,16,23,8,51,5,11,,,0,Matches
Justin Lonwijk,sr SUR,MF,Viborg,21,1999,23.7,6,0,0,22,27,1,28,29,30,,,0,Matches
Jonas Lössl,dk DEN,GK,Midtjylland,32,1989,8.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Vágner Love,br BRA,FW,Midtjylland,37,1984,1.2,0,0,0,1,0,0,0,1,0,,,0,Matches
Oliver Lund,dk DEN,"DF,MF",AGF,30,1990,17.7,6,0,0,33,29,0,40,25,28,,,0,Matches
Lucas Lund Pedersen,dk DEN,GK,Viborg,21,2000,26.0,2,0,0,2,4,0,0,1,1,,,0,Matches
Valdemar Lund,dk DEN,DF,FC Copenhagen,18,2003,0.2,0,0,0,1,0,0,0,1,0,,,0,Matches
Lucas Lykkegaard,dk DEN,DF,Nordsjælland,19,2002,0.3,0,0,0,0,0,0,1,0,1,,,0,Matches
Awer Mabil,au AUS,FW,Midtjylland,25,1995,3.3,1,0,0,1,1,1,8,1,0,,,0,Matches
Nicolas Madsen,dk DEN,MF,Midtjylland,21,2000,1.8,0,0,0,1,5,0,2,6,1,,,0,Matches
Milan Makarić,rs SRB,FW,Aalborg,25,1995,20.4,2,0,0,14,22,17,15,1,5,,,0,Matches
Foday Manneh,gm GAM,FW,Vejle BK,21,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Gustav Marcussen,dk DEN,MF,Silkeborg,23,1998,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Marrony,br BRA,FW,Midtjylland,22,1999,2.3,1,0,0,2,1,0,0,3,4,,,0,Matches
Jens Martin Gammelby,dk DEN,MF,Brøndby,26,1995,3.2,0,0,0,2,0,1,12,0,0,,,0,Matches

Erik Marxen,dk DEN,DF,Nordsjælland,30,1990,6.8,0,0,0,1,0,0,0,12,2,,,0,Matches
Erik Marxen,dk DEN,DF,Randers,30,1990,9.8,1,0,0,5,5,0,28,9,5,,,0,Matches
Pelle Mattsson,dk DEN,MF,Silkeborg,19,2001,2.2,0,0,0,6,0,0,0,5,6,,,0,Matches
Andreas Maxsø,dk DEN,DF,Brøndby,27,1994,26.1,3,1,0,15,19,1,1,37,12,,,0,Matches
Oscar Meedom,dk DEN,FW,Aalborg,15,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Jeff Mensah,dk DEN,FW,Viborg,28,1992,2.1,1,0,0,3,2,0,5,0,2,,,0,Matches
Kevin Mensah,dk DEN,"MF,DF",Brøndby,30,1991,19.4,2,0,0,15,10,1,59,14,24,,,0,Matches
Max Meyer,de GER,MF,Midtjylland,25,1995,2.8,0,0,0,0,5,0,1,8,3,,,0,Matches
Nicholas Mickelson,th THA,DF,Odense,22,1999,22.9,2,0,0,20,36,0,63,30,20,,,0,Matches
Thomas Mikkelsen,dk DEN,GK,Brøndby,37,1983,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Patrick Mortensen,dk DEN,FW,AGF,32,1989,22.8,5,0,0,32,25,6,1,3,2,,,0,Matches
Victor Mpindi,cm CMR,MF,SønderjyskE,24,1997,14.6,4,0,0,13,21,1,6,22,19,,,0,Matches
Arbnor Mucolli,al ALB,"MF,FW",Vejle BK,21,1999,23.0,8,1,1,32,60,7,67,4,27,,,0,Matches
Paul Mukairu,ng NGA,"MF,FW",FC Copenhagen,21,2000,6.9,1,0,0,8,8,3,4,9,15,,,0,Matches
Alexander Munksgaard,dk DEN,DF,AGF,23,1997,12.4,2,0,0,15,14,0,40,14,13,,,0,Matches
Tobias Mølgaard,dk DEN,"MF,DF",Vejle BK,25,1996,21.8,3,0,0,28,12,1,73,27,29,,,0,Matches
Adamo Nagalo,bf BFA,DF,Nordsjælland,18,2002,22.5,3,1,0,27,12,1,3,24,20,,,0,Matches
Marokhy Ndione,se SWE,FW,Viborg,21,1999,0.6,0,0,0,3,1,0,0,0,0,,,0,Matches
Victor Nelsson,dk DEN,DF,FC Copenhagen,22,1998,1.0,1,0,0,0,2,0,0,2,2,,,0,Matches
Rasmus Nicolaisen,dk DEN,DF,Midtjylland,24,1997,1.3,1,0,0,1,2,0,0,2,0,,,0,Matches
Oliver Nielsen,dk DEN,DF,Vejle BK,18,2003,3.5,0,0,0,1,1,0,0,8,5,,,0,Matches
Emeka Nnamani,dk DEN,FW,Nordsjælland,19,2001,0.4,2,0,0,1,2,0,1,0,0,,,0,Matches
Anders Noshe,dk DEN,FW,Aalborg,15,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ernest Nuamah,gh GHA,FW,Nordsjælland,17,2003,2.2,1,0,0,5,6,1,5,0,3,,,0,Matches
Benjamin Nygren,se SWE,"FW,MF",Nordsjælland,20,2001,7.1,3,0,0,10,8,1,9,1,1,,,0,Matches

Stephen Odey,ng NGA,FW,Randers,23,1998,20.2,2,1,0,20,24,14,20,6,11,,,0,Matches
Ebenezer Ofori,gh GHA,MF,Vejle BK,26,1995,10.6,3,0,0,12,3,0,1,13,12,,,0,Matches
Andreas Oggesen,dk DEN,MF,Silkeborg,27,1994,8.4,0,0,0,5,3,1,10,9,8,,,0,Matches
Emmanuel Ogura,gh GHA,GK,Nordsjælland,19,2002,7.0,1,0,0,0,2,0,0,1,0,,,0,Matches
Marios Oikonomou,gr GRE,DF,FC Copenhagen,28,1992,1.2,0,0,0,2,0,1,0,3,2,,,0,Matches
Rilwan Olanrewaju Hassan,ng NGA,"FW,MF",SønderjyskE,30,1991,12.7,3,0,0,16,17,1,7,5,18,,,0,Matches
Patrick Olsen,dk DEN,"MF,FW",AGF,27,1994,9.7,0,0,0,9,8,0,52,15,8,,,0,Matches
Vincent Onovo,ng NGA,MF,Randers,25,1995,2.7,0,0,0,3,2,0,0,2,2,,,0,Matches
Raphael Onyedika,ng NGA,MF,Midtjylland,20,2001,28.2,7,0,0,64,32,1,4,31,44,,,0,Matches
Jerome Opoku,gh GHA,DF,Vejle BK,22,1998,17.0,6,1,1,16,14,0,10,24,14,,,0,Matches
Moses Opondo,ug UGA,"MF,FW",Odense,23,1997,4.2,0,0,0,4,4,1,3,4,5,,,0,Matches
David Ousted,dk DEN,GK,Midtjylland,36,1985,10.1,1,0,0,0,1,0,0,0,0,,,0,Matches
Kristoffer Pallesen,dk DEN,"MF,DF",Aalborg,31,1990,28.5,8,0,0,31,23,6,115,15,24,,,0,Matches
Paulinho,br BRA,"MF,DF",Midtjylland,26,1995,16.9,5,0,0,13,14,2,52,21,18,,,0,Matches
Andrija Pavlović,rs SRB,FW,Brøndby,27,1993,5.3,1,0,0,6,7,9,1,0,2,,,0,Matches
Andreas Pedersen,dk DEN,FW,Nordsjælland,18,2003,1.6,1,0,0,3,2,1,0,0,0,,,0,Matches
Faris Pemi Moumbagna,cm CMR,FW,SønderjyskE,21,2000,3.7,2,0,0,6,9,6,3,0,1,,,0,Matches
Brandon Pierrick,eng ENG,MF,Vejle BK,19,2001,0.4,0,0,0,0,0,0,1,1,1,,,0,Matches
Simon Piesinger,at AUT,DF,Randers,29,1992,29.1,7,0,0,27,3,0,6,65,33,,,0,Matches
Andrés Ponce,ve VEN,FW,Vejle BK,24,1996,13.2,1,0,0,23,14,6,1,4,9,,,0,Matches
Nicolai Poulsen,dk DEN,MF,AGF,27,1993,24.7,11,0,0,48,32,2,8,41,44,,,0,Matches
Tim Prica,se SWE,FW,Aalborg,19,2002,5.4,0,0,0,14,2,4,14,0,0,,,0,Matches
Vladimir Prijović,rs SRB,DF,Aalborg,19,2002,0.3,0,0,0,1,0,0,0,0,1,,,0,Matches
Louka Prip,dk DEN,"MF,FW",Aalborg,24,1997,27.7,0,0,0,11,57,6,117,13,15,,,0,Matches
Dániel Prosser,hu HUN,"FW,MF",SønderjyskE,27,1994,6.3,0,0,0,4,8,3,11,3,4,,,0,Matches

Andreas Pyndt Andersen,dk DEN,MF,Brøndby,20,2001,0.2,0,0,0,2,0,0,1,0,0,,,0,Matches
Josip Radošević,hr CRO,MF,Brøndby,27,1994,23.0,3,1,0,23,11,0,60,33,61,,,0,Matches
Elías Rafn Ólafsson,is ISL,GK,Midtjylland,21,2000,13.9,1,0,0,0,3,0,0,0,0,,,0,Matches
Søren Reese,dk DEN,DF,SønderjyskE,28,1993,5.6,1,0,0,3,10,0,0,10,2,,,0,Matches
Charles Rigon Matos,br BRA,"MF,FW",Midtjylland,25,1996,10.2,4,0,0,16,5,1,3,20,17,,,0,Matches
Jacob Rinne,se SWE,GK,Aalborg,28,1993,32.0,1,0,0,1,1,0,0,0,0,,,0,Matches
Blas Riveros,py PAR,"DF,MF",Brøndby,23,1998,14.6,0,0,0,3,17,0,44,19,13,,,0,Matches
Oliver Rose-Villadsen,dk DEN,"DF,MF",Nordsjælland,19,2001,29.5,2,0,0,17,23,2,91,44,19,,,0,Matches
Mathias Ross,dk DEN,DF,Aalborg,20,2001,21.8,10,1,1,26,20,1,4,25,34,,,0,Matches
Oliver Ross,dk DEN,MF,Aalborg,16,2004,3.2,2,0,0,7,8,0,4,4,7,,,0,Matches
Sigurd Rosted,no NOR,DF,Brøndby,27,1994,23.5,8,0,0,15,17,0,2,30,13,,,0,Matches
Rufo,es ESP,"MF,FW",Aalborg,28,1993,1.8,1,0,0,4,5,0,3,0,4,,,0,Matches
Nicklas Røjkjær,dk DEN,DF,Silkeborg,23,1998,2.3,0,0,0,1,2,0,2,1,2,,,0,Matches
Emmanuel Sabbi,us USA,MF,Odense,23,1997,24.0,6,0,0,35,75,7,40,22,23,,,0,Matches
Ibrahim Sadiq,gh GHA,"MF,FW",Nordsjælland,21,2000,2.0,1,0,0,5,5,0,0,0,1,,,0,Matches
Valdemar Sadrifar,,FW,Vejle BK,20,2001,0.1,0,0,0,2,0,0,0,0,1,,,0,Matches
Ibrahim Said,ng NGA,FW,Viborg,19,2002,5.8,2,0,0,6,6,0,8,2,4,,,0,Matches
Yousef Salech,dk DEN,FW,Brøndby,19,2002,0.3,1,0,0,1,0,0,1,0,0,,,0,Matches
Tobias Salquist,dk DEN,DF,Silkeborg,26,1995,31.9,2,0,0,10,17,0,1,45,21,,,0,Matches
Bubacarr Sanneh,gm GAM,DF,SønderjyskE,26,1994,6.1,0,0,0,4,3,1,2,3,0,,,0,Matches
Andreas Schjelderup,no NOR,"FW,MF",Nordsjælland,17,2004,15.1,2,0,0,9,29,1,18,4,18,,,0,Matches
Philipp Schmiedl,at AUT,DF,SønderjyskE,24,1997,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Jacob Schoop,dk DEN,MF,Vejle BK,32,1988,8.0,1,0,0,5,4,0,8,12,8,,,0,Matches
Robin Schouten,nl NED,MF,SønderjyskE,23,1998,1.0,0,0,0,2,0,0,4,1,1,,,0,Matches
Alexander Simmelhack,dk DEN,FW,Randers,15,2005,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches

Ayo Simon Okosun,dk DEN,MF,Odense,28,1993,12.3,4,0,0,27,16,0,0,25,23,,,0,Matches
Jeppe Simonsen,ht HAI,"FW,DF",SønderjyskE,25,1995,8.9,2,0,0,8,6,2,14,10,13,,,0,Matches
Doguhan Simsir,dk DEN,MF,Midtjylland,19,2002,0.2,0,0,0,0,1,0,0,0,1,,,0,Matches
Luther Singh,za RSA,"FW,MF",FC Copenhagen,23,1997,0.7,0,0,0,2,1,0,3,0,0,,,0,Matches
Jagvir Singh Sidhu,dk DEN,FW,Brøndby,20,2001,0.4,1,0,0,2,0,0,0,0,0,,,0,Matches
Pione Sisto,dk DEN,"FW,MF",Midtjylland,26,1995,15.8,3,0,0,5,43,0,40,3,5,,,0,Matches
Anton Skipper,dk DEN,"DF,MF",Brøndby,21,2000,3.3,1,0,0,2,0,0,0,6,3,,,0,Matches
Jørgen Skjelvik,no NOR,DF,Odense,30,1991,24.0,1,0,0,11,6,2,103,25,21,,,0,Matches
Tobias Slotsager,dk DEN,DF,Odense,15,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Oliver Sonne,pe PER,DF,Silkeborg,20,2000,8.5,1,0,0,5,7,3,19,12,12,,,0,Matches
Maxime Soulas,fr FRA,DF,SønderjyskE,22,1999,9.6,3,0,0,12,0,0,1,16,23,,,0,Matches
Allan Sousa,br BRA,"FW,MF",Vejle BK,24,1997,24.4,8,0,0,28,81,17,137,21,14,,,0,Matches
Jens Stage,dk DEN,MF,FC Copenhagen,24,1996,19.0,4,0,0,33,12,8,14,21,19,,,1,Matches
Orri Steinn Óskarsson,is ISL,FW,FC Copenhagen,16,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Sander Svendsen,no NOR,MF,Odense,23,1997,7.4,0,0,0,6,1,1,10,1,4,,,0,Matches
Daniel Svensson,se SWE,"DF,MF",Nordsjælland,19,2002,11.4,1,0,0,11,9,1,21,14,11,,,0,Matches
Erik Sviatchenko,dk DEN,DF,Midtjylland,29,1991,21.0,4,0,0,24,17,3,1,36,15,,,0,Matches
Mads Søndergaard,dk DEN,MF,Viborg,18,2002,1.1,0,0,0,2,2,0,0,2,2,,,0,Matches
Christian Sørensen,dk DEN,DF,Viborg,28,1992,32.0,4,0,0,18,27,1,359,32,33,,,0,Matches
Abdulrahman Taiwo,ng NGA,FW,SønderjyskE,22,1998,10.2,3,0,0,27,11,7,2,2,2,,,0,Matches
Duplexe Tchamba,cm CMR,DF,SønderjyskE,23,1998,21.2,2,0,0,15,8,2,7,37,19,,,1,Matches
Søren Tengstedt,dk DEN,MF,AGF,21,2000,0.2,1,0,0,1,0,0,0,0,2,,,0,Matches
Søren Tengstedt,dk DEN,FW,Silkeborg,21,2000,3.5,0,0,0,3,1,0,3,3,3,,,0,Matches
Rasmus Thelander,dk DEN,DF,Aalborg,30,1991,27.0,5,1,0,30,19,4,1,30,10,,,0,Matches
Lawrence Thomas,au AUS,GK,SønderjyskE,29,1992,24.0,0,0,0,0,0,0,0,0,0,,,0,Matches

Nicolaj Thomsen,dk DEN,MF,SønderjyskE,28,1993,10.4,2,1,1,10,0,0,35,6,7,,,0,Matches
Simon Tibbling,se SWE,MF,Randers,26,1994,13.0,6,0,0,13,15,3,65,8,11,,,0,Matches
Frederik Tingager,dk DEN,DF,AGF,28,1993,17.5,2,0,0,11,9,0,0,23,9,,,0,Matches
Victor Torp,dk DEN,MF,Midtjylland,22,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Aleksandar Trajkovski,mk MKD,FW,Aalborg,28,1992,3.1,0,0,0,4,3,1,6,1,1,,,0,Matches
Kevin Tshiembe,dk DEN,DF,Brøndby,24,1997,16.5,3,0,0,15,18,0,1,34,20,,,0,Matches
Jeppe Tverskov,dk DEN,"DF,MF",Odense,28,1993,25.0,4,0,0,8,22,0,5,47,26,,,0,Matches
Mikael Uhre,dk DEN,FW,Brøndby,26,1994,13.3,1,0,0,16,20,12,15,0,4,,,0,Matches
Nicolai Vallys,dk DEN,"FW,MF",Silkeborg,24,1996,31.0,3,0,0,22,22,6,44,16,20,,,0,Matches
Denis Vavro,sk SVK,DF,FC Copenhagen,25,1996,14.0,4,0,0,7,5,0,6,24,6,,,0,Matches
William Vick,dk DEN,"MF,FW",FC Copenhagen,18,2003,14.1,0,0,0,5,19,6,13,13,18,,,0,Matches
Peter Vindahl Jensen,dk DEN,GK,Nordsjælland,23,1998,5.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Rasmus Vinderslev,dk DEN,"MF,DF",SønderjyskE,23,1997,13.9,0,0,0,13,15,0,12,13,15,,,0,Matches
Kasper Waarst Høgh,dk DEN,"FW,MF",Aalborg,20,2000,6.5,1,0,0,14,6,7,1,1,1,,,0,Matches
Leo Walta,fi FIN,MF,Nordsjælland,18,2003,4.4,2,0,0,7,5,0,25,5,8,,,0,Matches
Rasmus Wikström,se SWE,DF,Brøndby,20,2001,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
Kamil Wilczek,pl POL,FW,FC Copenhagen,33,1988,3.2,0,0,0,5,0,2,1,0,2,,,0,Matches
Jack Wilshere,eng ENG,MF,AGF,29,1992,7.8,3,0,0,10,14,0,38,9,4,,,0,Matches
Jonas Wind,dk DEN,FW,FC Copenhagen,22,1999,14.4,3,0,0,20,27,4,5,1,4,,,0,Matches
Maxwell Woledzi,gh GHA,DF,Nordsjælland,20,2001,6.2,2,0,0,7,0,0,1,15,2,,,0,Matches
Arthur Yamga,fr FRA,DF,Vejle BK,24,1996,5.6,1,0,0,4,9,0,16,9,8,,,0,Matches
Jan Žambůrek,cz CZE,MF,Viborg,20,2001,3.9,3,0,0,10,7,1,4,1,3,,,0,Matches
Zeca,gr GRE,MF,FC Copenhagen,32,1988,10.1,4,0,0,9,12,0,1,20,26,,,0,Matches
Guðmundur Þórarinsson,is ISL,"MF,DF",Aalborg,29,1992,4.0,0,0,0,1,0,0,11,7,7,,,0,Matches
Stefán Þórðarson,is ISL,MF,Silkeborg,22,1998,17.0,3,0,0,12,16,0,19,18,12,,,0,Matches

Aron Þrándarson,is ISL,MF,Odense,26,1994,17.3,4,0,0,32,25,0,15,50,42,,,0,Matches
Luka Đorđević,me MNE,FW,Vejle BK,27,1994,11.0,1,0,0,13,8,13,13,2,3,,,0,Matches
