Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Momchil Tsvetanov,bg BUL,MF,FK Levski 2005,32,1990,5.2,0,,,,,,,,,0,0,Matches
Momchil Tsvetanov,bg BUL,MF,Botev Vratsa,32,1990,16.3,1,,,,,,,,,0,0,Matches
Lazar Tufegdžić,rs SRB,MF,CSKA Sofia,26,1997,1.1,1,,,,,,,,,0,0,Matches
Ivan Turitsov,bg BUL,DF,CSKA Sofia,24,1999,17.4,0,,,,,,,,,0,0,Matches
Boris Tyutyukov,bg BUL,FW,Pirin Blagoevgrad,25,1997,16.8,3,,,,,,,,,0,0,Matches
Boris Tyutyukov,bg BUL,FW,Arda,25,1997,4.1,2,,,,,,,,,0,0,Matches
Ehije Ukaki,ng NGA,DF,Botev Plovdiv,18,2004,6.7,0,,,,,,,,,0,0,Matches
Parvizdzhon Umarbayev,tj TJK,MF,CSKA 1948,28,1994,13.3,0,,,,,,,,,0,0,Matches
Georgi Valchev,bg BUL,MF,PFC Hebar Pazardzhik,32,1991,27.9,1,,,,,,,,,1,1,Matches
Viktorio Valkov,bg BUL,DF,Beroe,17,2006,13.9,0,,,,,,,,,0,0,Matches
Jasper Van Heertum,nl NED,DF,Botev Plovdiv,25,1997,3.5,0,,,,,,,,,0,0,Matches
José Van Rankin,mx MEX,"DF,MF",Etar,30,1993,8.5,0,,,,,,,,,0,0,Matches
Georgi Varbanov,bg BUL,DF,Pirin Blagoevgrad,22,2000,11.7,0,,,,,,,,,0,0,Matches
Aleksandar Vasilev,bg BUL,DF,Cherno More,28,1995,12.2,0,,,,,,,,,0,0,Matches
Ivan Vasilev,bg BUL,FW,Etar,22,2001,12.5,4,,,,,,,,,1,1,Matches
Kitan Vasilev,bg BUL,"FW,MF",FK Levski 2005,26,1997,4.8,0,,,,,,,,,0,0,Matches
Simeon Vasilev,bg BUL,DF,CSKA 1948,17,2005,25.8,0,,,,,,,,,0,0,Matches
Vasil Vasilev,bg BUL,FW,Beroe,17,2005,2.0,0,,,,,,,,,0,0,Matches
Velislav Vasilev,bg BUL,MF,Cherno More,22,2001,2.0,1,,,,,,,,,0,0,Matches
Stefan Velev,bg BUL,MF,Botev Vratsa,34,1989,27.6,0,,,,,,,,,0,0,Matches
Martin Velickov,bg BUL,GK,Etar,23,1999,28.0,0,,,,,,,,,0,0,Matches
Viacheslav Veliev,ua UKR,FW,FK Levski 2005,23,2000,31.4,1,,,,,,,,,0,0,Matches
Olivier Verdon,bj BEN,DF,Ludogorets,27,1995,25.7,2,,,,,,,,,2,2,Matches
Caio Vidal,br BRA,MF,Ludogorets,22,2000,12.3,5,,,,,,,,,0,0,Matches
Ivaylo Videv,bg BUL,DF,Botev Plovdiv,17,2006,6.1,0,,,,,,,,,0,0,Matches

Veliyan Vidolov,,,Botev Plovdiv,,,0.0,0,,,,,,,,,0,0,Matches
Sebastián Villa,co COL,"FW,MF",Beroe,27,1996,11.0,5,,,,,,,,,3,3,Matches
Thibaut Vion,fr FRA,"DF,FW",CSKA Sofia,29,1993,27.3,2,,,,,,,,,0,0,Matches
Emil Viyachki,bg BUL,DF,CSKA 1948,33,1990,11.5,0,,,,,,,,,0,0,Matches
Antonio Vutov,bg BUL,"FW,MF",CSKA 1948,27,1996,12.4,0,,,,,,,,,0,0,Matches
Svetoslav Vutsov,bg BUL,GK,Slavia Sofia,21,2002,26.0,0,,,,,,,,,0,0,Matches
Rooney Wankewai,cm CMR,FW,CSKA 1948,26,1996,3.5,1,,,,,,,,,0,0,Matches
Aslak Witry,no NOR,DF,Ludogorets,27,1996,21.2,5,,,,,,,,,0,0,Matches
Dominik Yankov,bg BUL,MF,Ludogorets,23,2000,4.4,2,,,,,,,,,0,0,Matches
Nikolay Yankov,bg BUL,MF,Etar,24,1999,8.6,1,,,,,,,,,0,0,Matches
Aleks Yasenov Lukanov,bg BUL,MF,Ludogorets,21,2002,0.1,0,,,,,,,,,0,0,Matches
Dzhuneyt Yashar,bg BUL,MF,FK Levski 2005,37,1985,0.1,0,,,,,,,,,0,0,Matches
Andrey Yordanov,bg BUL,FW,Pirin Blagoevgrad,21,2001,23.6,2,,,,,,,,,1,1,Matches
Andrey Yordanov,bg BUL,FW,FK Levski 2005,21,2001,1.8,0,,,,,,,,,0,0,Matches
Damyan Yordanov,bg BUL,FW,Beroe,18,2005,5.8,0,,,,,,,,,0,0,Matches
Ivan Yordanov,bg BUL,MF,Ludogorets,22,2000,8.1,0,,,,,,,,,0,0,Matches
Tonislav Yordanov,bg BUL,FW,Arda,24,1998,16.0,7,,,,,,,,,1,1,Matches
Tonislav Yordanov,bg BUL,FW,Beroe,24,1998,0.9,0,,,,,,,,,0,0,Matches
Yoan Yordanov,bg BUL,MF,Ludogorets,19,2004,0.8,0,,,,,,,,,0,0,Matches
Valentin Yoskov,bg BUL,FW,CSKA 1948,25,1998,1.2,0,,,,,,,,,0,0,Matches
Amos Youga,cf CTA,"DF,MF",CSKA Sofia,30,1992,24.8,1,,,,,,,,,0,0,Matches
Stanislav Yovkov,bg BUL,DF,Beroe,15,2007,0.8,0,,,,,,,,,0,0,Matches
Kristiyan Yovov,bg BUL,MF,Levski Sofia,17,2006,0.0,0,,,,,,,,,0,0,Matches
Iliya Yurukov,bg BUL,MF,Arda,23,1999,14.1,0,,,,,,,,,0,0,Matches
Oktay Yusein,bg BUL,FW,FK Levski 2005,23,2000,6.6,2,,,,,,,,,0,0,Matches

Serkan Yusein,bg BUL,MF,FK Levski 2005,27,1996,26.8,4,,,,,,,,,0,0,Matches
Federico Zanetti,ar ARG,FW,Beroe,24,1998,4.1,0,,,,,,,,,0,0,Matches
Oleksiy Zbun,ua UKR,FW,PFC Hebar Pazardzhik,26,1997,16.1,2,,,,,,,,,0,0,Matches
Pierre Zebli,ci CIV,FW,Loko Plovdiv,25,1997,2.0,1,,,,,,,,,0,0,Matches
Aeron Zinga,fr FRA,DF,CSKA 1948,23,2000,0.9,0,,,,,,,,,0,0,Matches
Gabriel Zlatanov,bg BUL,DF,Botev Plovdiv,18,2005,0.0,0,,,,,,,,,0,0,Matches
Nikolay Zlatev,bg BUL,FW,Cherno More,18,2004,1.8,1,,,,,,,,,0,0,Matches
