Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Antonis Tsiftsis,gr GRE,GK,RKS Raków,24,1999,1.0,0,0,0,,,,,,,,,0,Matches
Fran Tudor,hr CRO,"MF,DF",RKS Raków,27,1995,24.4,8,1,1,,,,,,,,,0,Matches
Artemijus Tutyškinas,lt LTU,DF,Łódzki KS,19,2003,5.2,3,0,0,,,,,,,,,0,Matches
Fredrik Ulvestad,no NOR,MF,Pogoń Szczecin,31,1992,24.1,6,1,1,,,,,,,,,0,Matches
Piotr Urbanski,pl POL,FW,Piast Gliwice,18,2004,0.7,0,0,0,,,,,,,,,0,Matches
Wojciech Urbanski,pl POL,MF,Legia Warsaw,18,2005,1.7,0,0,0,,,,,,,,,0,Matches
Kristoffer Velde,no NOR,"MF,FW",Lech Poznań,23,1999,28.5,7,0,0,,,,,,,,,0,Matches
Dario Vizinger,hr CRO,FW,Warta Poznań,25,1998,14.5,8,0,0,,,,,,,,,0,Matches
Adam Vlkanova,cz CZE,"MF,FW",Ruch Chorzów,28,1994,7.1,2,0,0,,,,,,,,,0,Matches
Luka Vušković,hr CRO,DF,Radomiak Radom,16,2007,12.8,3,0,0,,,,,,,,,1,Matches
Linus Wahlqvist,se SWE,DF,Pogoń Szczecin,26,1996,30.9,5,0,0,,,,,,,,,0,Matches
Jakub Wajman,pl POL,MF,Warta Poznań,17,2005,0.1,0,0,0,,,,,,,,,0,Matches
Michał Walski,pl POL,MF,Puszcza Niepołomice,26,1997,16.1,2,0,0,,,,,,,,,0,Matches
Stanislaw Wawrzynowicz,pl POL,MF,Pogoń Szczecin,24,1999,0.1,0,0,0,,,,,,,,,0,Matches
Mateusz Wdowiak,pl POL,MF,Zagłębie Lubin,26,1996,19.2,1,0,0,,,,,,,,,0,Matches
Mateusz Wdowiak,pl POL,"FW,MF",RKS Raków,26,1996,0.1,0,0,0,,,,,,,,,0,Matches
Bartłomiej Wdowik,pl POL,DF,Jagiellonia,22,2000,32.7,2,0,0,,,,,,,,,0,Matches
Marcel Wędrychowski,pl POL,MF,Pogoń Szczecin,21,2002,5.9,0,0,0,,,,,,,,,0,Matches
Szymon Weirauch,pl POL,GK,Zagłębie Lubin,19,2004,8.0,0,0,0,,,,,,,,,0,Matches

Filip Wilak,pl POL,FW,Ruch Chorzów,19,2003,3.1,0,0,0,,,,,,,,,0,Matches
Filip Wilak,pl POL,FW,Lech Poznań,19,2003,0.9,0,0,0,,,,,,,,,0,Matches
Kamil Wilczek,pl POL,FW,Piast Gliwice,35,1988,6.5,2,0,0,,,,,,,,,0,Matches
Piotr Wlazło,pl POL,MF,Stal Mielec,34,1989,24.8,7,0,0,,,,,,,,,0,Matches
Tomasz Wojcinowicz,pl POL,DF,Puszcza Niepołomice,27,1996,5.1,1,0,0,,,,,,,,,0,Matches
Damian Wojdakowski,pl POL,MF,Jagiellonia,18,2005,0.0,0,0,0,,,,,,,,,0,Matches
Tomasz Wójtowicz,pl POL,"MF,DF",Ruch Chorzów,19,2003,25.6,2,0,0,,,,,,,,,0,Matches
Norbert Wojtuszek,pl POL,MF,Górnik Zabrze,21,2001,0.5,1,0,0,,,,,,,,,0,Matches
Rafał Wolski,pl POL,"MF,FW",Radomiak Radom,30,1992,25.5,6,1,1,,,,,,,,,0,Matches
Łukasz Wolsztyński,pl POL,FW,Stal Mielec,28,1994,1.8,0,0,0,,,,,,,,,0,Matches
Arkadiusz Woźniak,pl POL,"FW,MF",Zagłębie Lubin,33,1990,2.2,2,0,0,,,,,,,,,0,Matches
Krzysztof Wołkowicz,pl POL,"MF,FW",Stal Mielec,28,1994,12.0,3,0,0,,,,,,,,,0,Matches
Krzysztof Wróblewski,pl POL,GK,Puszcza Niepołomice,21,2002,2.0,0,0,0,,,,,,,,,0,Matches
Paweł Wszołek,pl POL,MF,Legia Warsaw,31,1992,24.7,3,1,0,,,,,,,,,0,Matches
Roman Yakuba,ua UKR,DF,Puszcza Niepołomice,22,2001,32.6,8,0,0,,,,,,,,,0,Matches
John Yeboah,ec ECU,"MF,FW",RKS Raków,23,2000,16.6,1,0,0,,,,,,,,,0,Matches
Daisuke Yokota,jp JPN,MF,Górnik Zabrze,23,2000,17.0,4,0,0,,,,,,,,,0,Matches
Luka Zahović,si SVN,MF,Pogoń Szczecin,27,1995,6.9,2,0,0,,,,,,,,,0,Matches
Jedrzej Zajac,pl POL,MF,Łódzki KS,19,2004,2.9,1,0,0,,,,,,,,,0,Matches
Kamil Zapolnik,pl POL,FW,Puszcza Niepołomice,30,1992,23.8,7,0,0,,,,,,,,,0,Matches
Dominick Zator,ca CAN,DF,Korona Kielce,28,1994,33.3,2,0,0,,,,,,,,,1,Matches
Patryk Zaucha,pl POL,MF,Cracovia,23,2000,0.1,0,0,0,,,,,,,,,0,Matches
Benedikt Zech,at AUT,DF,Pogoń Szczecin,32,1990,21.7,3,0,0,,,,,,,,,0,Matches
Paweł Zieliński,pl POL,DF,Widzew Łódź,33,1990,8.7,3,0,0,,,,,,,,,0,Matches
Guilherme Zimovski,br BRA,MF,Radomiak Radom,18,2004,1.1,0,0,0,,,,,,,,,0,Matches

Jan Ziólkowski,pl POL,DF,Legia Warsaw,18,2005,2.1,0,0,0,,,,,,,,,0,Matches
Kenneth Zohore,dk DEN,FW,Śląsk Wrocław,29,1994,1.0,0,0,0,,,,,,,,,0,Matches
Adam Zreľák,sk SVK,FW,Warta Poznań,29,1994,9.5,1,0,0,,,,,,,,,0,Matches
Mateusz Żukowski,pl POL,MF,Śląsk Wrocław,21,2001,13.7,4,0,0,,,,,,,,,0,Matches
Maciej Żurawski,pl POL,MF,Warta Poznań,22,2000,17.2,5,0,0,,,,,,,,,0,Matches
Łukasz Zwoliński,pl POL,FW,RKS Raków,30,1993,11.2,2,0,0,,,,,,,,,0,Matches
Qendrim Zyba,xk KVX,MF,Legia Warsaw,22,2001,0.6,0,0,0,,,,,,,,,0,Matches
Oliwier Zych,pl POL,GK,Puszcza Niepołomice,19,2004,26.0,3,0,0,,,,,,,,,0,Matches
Marcel Zylla,pl POL,MF,Śląsk Wrocław,23,2000,0.6,0,0,0,,,,,,,,,0,Matches
Mateusz Żyro,pl POL,DF,Widzew Łódź,24,1998,27.6,6,0,0,,,,,,,,,0,Matches
Jan Łabędzki,pl POL,MF,Łódzki KS,17,2006,0.2,0,0,0,,,,,,,,,0,Matches
Wojciech Łaski,pl POL,MF,Jagiellonia,23,2000,2.8,3,0,0,,,,,,,,,0,Matches
Aleks Ławniczak,pl POL,DF,Zagłębie Lubin,24,1999,29.0,2,0,0,,,,,,,,,1,Matches
Mateusz Łęgowski,pl POL,MF,Pogoń Szczecin,20,2003,1.4,0,0,0,,,,,,,,,0,Matches
Daniel Łukasik,pl POL,MF,Śląsk Wrocław,32,1991,1.3,0,0,0,,,,,,,,,0,Matches
Jakub Łukowski,pl POL,MF,Korona Kielce,27,1996,3.8,1,0,0,,,,,,,,,0,Matches
