Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Paweł Stolarski,pl POL,DF,Pogoń Szczecin,25,1996,10.5,2,0,0,,,,,,,,,0,Matches
Rafał Strączek,pl POL,GK,Stal Mielec,22,1999,26.0,3,0,0,,,,,,,,,0,Matches
Richard Strebinger,at AUT,GK,Legia Warsaw,28,1993,5.0,0,0,0,,,,,,,,,0,Matches
Karol Struski,pl POL,"MF,FW",Jagiellonia,20,2001,17.9,7,0,0,,,,,,,,,0,Matches
Igor Strzałek,pl POL,MF,Legia Warsaw,17,2004,0.0,0,0,0,,,,,,,,,0,Matches
Fábio Sturgeon,pt POR,"FW,MF",RKS Raków,27,1994,11.6,3,1,1,,,,,,,,,0,Matches
Luka Šušnjara,si SVN,MF,Wisła Płock,24,1997,0.5,0,0,0,,,,,,,,,0,Matches
Maciej Świdzikowski,pl POL,DF,Radomiak Radom,31,1989,0.0,0,0,0,,,,,,,,,0,Matches
Jan Sýkora,cz CZE,MF,Lech Poznań,27,1993,0.6,0,0,0,,,,,,,,,0,Matches
Michal Szalachowski,pl POL,FW,Górnik Łęczna,17,2004,0.0,0,0,0,,,,,,,,,0,Matches
Miłosz Szczepański,pl POL,"FW,MF",Lechia Gdańsk,23,1998,0.1,0,0,0,,,,,,,,,0,Matches
Miłosz Szczepański,pl POL,"MF,FW",Warta Poznań,23,1998,6.6,0,0,0,,,,,,,,,0,Matches
Kryspin Szczesniak,pl POL,DF,Górnik Łęczna,20,2001,22.7,8,1,1,,,,,,,,,1,Matches
Adrian Szczutowski,pl POL,FW,Stal Mielec,20,2000,1.2,0,0,0,,,,,,,,,0,Matches
Marcin Szeibe,pl POL,FW,Warta Poznań,21,2000,0.0,0,0,0,,,,,,,,,0,Matches
Daniel Szelągowski,pl POL,"MF,FW",RKS Raków,18,2002,3.1,0,0,0,,,,,,,,,0,Matches
Daniel Szelągowski,pl POL,MF,Warta Poznań,18,2002,2.0,2,0,0,,,,,,,,,0,Matches
Kajetan Szmyt,pl POL,FW,Warta Poznań,19,2002,0.9,0,0,0,,,,,,,,,0,Matches
Dawid Szot,pl POL,DF,Wisła Kraków,20,2001,6.6,2,0,0,,,,,,,,,0,Matches
Serafin Szota,pl POL,DF,Wisła Kraków,22,1999,12.8,4,1,1,,,,,,,,,0,Matches
Łukasz Szramowski,pl POL,MF,Górnik Łęczna,19,2002,4.9,1,0,0,,,,,,,,,0,Matches
Michał Szromnik,pl POL,GK,Śląsk Wrocław,28,1993,25.0,1,0,0,,,,,,,,,0,Matches
Mateusz Szwoch,pl POL,MF,Wisła Płock,28,1993,29.6,8,0,0,,,,,,,,,0,Matches

Jakub Szymanski,pl POL,DF,Górnik Zabrze,19,2002,7.2,1,0,0,,,,,,,,,0,Matches
Karol Szymański,pl POL,GK,Piast Gliwice,28,1993,1.0,0,0,0,,,,,,,,,0,Matches
Dawid Szymonowicz,pl POL,DF,Warta Poznań,26,1995,18.6,2,0,0,,,,,,,,,0,Matches
Patryk Szysz,pl POL,"MF,FW",Zagłębie Lubin,23,1998,27.9,3,0,0,,,,,,,,,0,Matches
Oliwier Sławiński,pl POL,FW,Zagłębie Lubin,16,2005,0.5,2,0,0,,,,,,,,,0,Matches
Kacper Tabiś,pl POL,"MF,DF",Jagiellonia,21,2000,6.1,4,0,0,,,,,,,,,0,Matches
Márk Tamás,hu HUN,DF,Śląsk Wrocław,27,1993,9.4,4,2,1,,,,,,,,,0,Matches
Nemanja Tekijaški,rs SRB,DF,Bruk-Bet Termalica Nieciecza,24,1997,22.9,4,1,0,,,,,,,,,2,Matches
Ernest Terpiłowski,pl POL,"FW,MF",Bruk-Bet Termalica Nieciecza,19,2001,6.7,1,0,0,,,,,,,,,0,Matches
Marco Terrazzino,de GER,MF,Lechia Gdańsk,30,1991,11.1,4,0,0,,,,,,,,,0,Matches
Pedro Tiba,pt POR,MF,Lech Poznań,32,1988,13.5,4,0,0,,,,,,,,,0,Matches
Bogdan Țîru,ro ROU,DF,Jagiellonia,27,1994,21.4,4,1,0,,,,,,,,,0,Matches
Dawid Tkacz,pl POL,MF,Górnik Łęczna,16,2005,0.1,0,0,0,,,,,,,,,0,Matches
Kristers Tobers,lv LVA,DF,Lechia Gdańsk,20,2000,4.5,1,0,0,,,,,,,,,0,Matches
Kacper Tobiasz,pl POL,GK,Legia Warsaw,18,2002,4.0,0,0,0,,,,,,,,,0,Matches
Grzegorz Tomasiewicz,pl POL,MF,Stal Mielec,25,1996,32.0,6,0,0,,,,,,,,,0,Matches
Piotr Tomasik,pl POL,"DF,MF",Wisła Płock,33,1987,26.7,10,0,0,,,,,,,,,0,Matches
Krzysztof Toporkiewicz,pl POL,MF,Jagiellonia,19,2002,1.8,2,0,0,,,,,,,,,0,Matches
Alberto Toril,es ESP,FW,Piast Gliwice,24,1997,18.7,3,0,0,,,,,,,,,0,Matches
David Toshevski,mk MKD,FW,Górnik Zabrze,20,2001,0.0,0,0,0,,,,,,,,,0,Matches
Łukasz Trałka,pl POL,"DF,MF",Warta Poznań,37,1984,27.7,7,1,0,,,,,,,,,1,Matches
Kacper Trelowski,pl POL,GK,RKS Raków,17,2003,7.0,0,0,0,,,,,,,,,0,Matches
Konstantinos Triantafyllopoulos,gr GRE,DF,Pogoń Szczecin,28,1993,29.7,4,0,0,,,,,,,,,0,Matches
Andrzej Trubeha,pl POL,FW,Jagiellonia,23,1997,7.4,2,0,0,,,,,,,,,0,Matches
Heorhii Tsitaishvili,ge GEO,MF,Wisła Kraków,20,2000,6.1,1,0,0,,,,,,,,,0,Matches

Fran Tudor,hr CRO,"MF,DF",RKS Raków,25,1995,30.2,10,0,0,,,,,,,,,0,Matches
Veton Tusha,xk KVX,FW,Bruk-Bet Termalica Nieciecza,18,2002,0.2,0,0,0,,,,,,,,,0,Matches
Patryk Tuszyński,pl POL,FW,Wisła Płock,31,1989,5.8,0,0,0,,,,,,,,,0,Matches
Maciej Twarowski,pl POL,FW,Jagiellonia,20,2001,0.1,0,0,0,,,,,,,,,0,Matches
Tomasz Tymosiak,pl POL,MF,Górnik Łęczna,28,1993,2.5,2,0,0,,,,,,,,,0,Matches
Žarko Udovičić,rs SRB,MF,RKS Raków,33,1987,1.4,0,0,0,,,,,,,,,0,Matches
Maciej Urbańczyk,pl POL,MF,Stal Mielec,26,1995,16.6,2,0,0,,,,,,,,,0,Matches
Alan Uryga,pl POL,DF,Wisła Kraków,27,1994,3.0,0,0,0,,,,,,,,,0,Matches
Kristián Vallo,sk SVK,"MF,DF",Wisła Płock,23,1998,21.2,2,0,0,,,,,,,,,0,Matches
Roland Varga,hu HUN,"FW,MF",Bruk-Bet Termalica Nieciecza,31,1990,0.5,0,0,0,,,,,,,,,0,Matches
Marcel Vasil,sk SVK,MF,Bruk-Bet Termalica Nieciecza,20,2001,0.1,0,0,0,,,,,,,,,0,Matches
Kristoffer Velde,no NOR,MF,Lech Poznań,21,1999,3.8,0,0,0,,,,,,,,,0,Matches
Benjamin Verbič,si SVN,MF,Legia Warsaw,27,1993,2.7,1,0,0,,,,,,,,,0,Matches
Diogo Verdasca,pt POR,DF,Śląsk Wrocław,24,1996,19.1,5,0,0,,,,,,,,,0,Matches
Kristopher Vida,hu HUN,"MF,FW",Piast Gliwice,26,1995,14.9,4,0,0,,,,,,,,,0,Matches
Krystian Wachowiak,pl POL,MF,Wisła Kraków,19,2001,0.0,0,0,0,,,,,,,,,0,Matches
Tomasz Walczak,pl POL,FW,Wisła Płock,15,2005,0.3,0,0,0,,,,,,,,,0,Matches
Damian Warchoł,pl POL,"MF,FW",Wisła Płock,26,1995,10.2,2,0,0,,,,,,,,,0,Matches
Marcin Wasielewski,pl POL,"DF,MF",Bruk-Bet Termalica Nieciecza,26,1994,9.7,4,0,0,,,,,,,,,0,Matches
Jakub Wawszczyk,pl POL,DF,Stal Mielec,23,1998,1.2,0,0,0,,,,,,,,,0,Matches
Mateusz Wdowiak,pl POL,"MF,FW",RKS Raków,24,1996,24.0,3,0,0,,,,,,,,,0,Matches
Bartłomiej Wdowik,pl POL,"MF,DF",Jagiellonia,20,2000,12.2,1,0,0,,,,,,,,,0,Matches
Marcel Wędrychowski,pl POL,"MF,FW",Górnik Łęczna,19,2002,8.5,2,0,0,,,,,,,,,0,Matches
Damian Węglarz,pl POL,GK,Wisła Płock,25,1996,2.0,0,0,0,,,,,,,,,0,Matches
Mateusz Wieteska,pl POL,DF,Legia Warsaw,24,1997,29.9,8,0,0,,,,,,,,,1,Matches

Kamil Wilczek,pl POL,"FW,MF",Piast Gliwice,33,1988,10.6,2,0,0,,,,,,,,,0,Matches
Maciej Wilusz,pl POL,DF,RKS Raków,32,1988,0.1,0,0,0,,,,,,,,,0,Matches
Michal Wisniewski,pl POL,MF,Cracovia,22,1999,0.5,0,0,0,,,,,,,,,0,Matches
Przemysław Wiśniewski,pl POL,DF,Górnik Zabrze,23,1998,32.6,5,0,0,,,,,,,,,0,Matches
Piotr Wlazło,pl POL,MF,Bruk-Bet Termalica Nieciecza,32,1989,27.5,8,0,0,,,,,,,,,0,Matches
Jakub Wójcicki,pl POL,"DF,MF",Zagłębie Lubin,33,1988,6.7,3,0,0,,,,,,,,,0,Matches
Oliwier Wojciechowski,pl POL,MF,Jagiellonia,16,2005,2.9,1,0,0,,,,,,,,,0,Matches
Paweł Wojciechowski,pl POL,FW,Górnik Łęczna,31,1990,2.0,0,0,0,,,,,,,,,0,Matches
Norbert Wojtuszek,pl POL,MF,Górnik Zabrze,19,2001,1.7,0,0,0,,,,,,,,,0,Matches
Rafał Wolski,pl POL,"MF,FW",Wisła Płock,28,1992,19.0,6,0,0,,,,,,,,,0,Matches
Konrad Wrzesiński,pl POL,"MF,DF",Stal Mielec,27,1993,7.2,0,0,0,,,,,,,,,0,Matches
Paweł Wszołek,pl POL,MF,Legia Warsaw,29,1992,12.1,0,0,0,,,,,,,,,0,Matches
Dominik Wydra,at AUT,DF,RKS Raków,27,1994,1.2,0,0,0,,,,,,,,,0,Matches
Mateusz Wyjadłowski,pl POL,MF,Stal Mielec,21,2000,0.6,0,0,0,,,,,,,,,0,Matches
Michael Wyparło,pl POL,MF,Stal Mielec,17,2003,0.1,0,0,0,,,,,,,,,0,Matches
Szymon Włodarczyk,pl POL,FW,Legia Warsaw,18,2003,1.8,0,0,0,,,,,,,,,0,Matches
Yaw Yeboah,gh GHA,MF,Wisła Kraków,24,1997,14.6,1,0,0,,,,,,,,,0,Matches
Luka Zahović,si SVN,FW,Pogoń Szczecin,25,1995,18.7,2,0,0,,,,,,,,,0,Matches
Tomáš Zajíc,cz CZE,FW,Zagłębie Lubin,24,1996,7.6,1,0,0,,,,,,,,,0,Matches
Patryk Zaucha,pl POL,MF,Cracovia,21,2000,2.9,1,0,0,,,,,,,,,0,Matches
Oskar Zawada,pl POL,FW,Stal Mielec,25,1996,7.5,2,0,0,,,,,,,,,0,Matches
Damian Zbozień,pl POL,DF,Wisła Płock,32,1989,9.6,2,0,0,,,,,,,,,0,Matches
Benedikt Zech,at AUT,DF,Pogoń Szczecin,30,1990,22.0,0,1,0,,,,,,,,,0,Matches
Martin Zeman,cz CZE,"MF,FW",Bruk-Bet Termalica Nieciecza,32,1989,3.9,2,0,0,,,,,,,,,0,Matches
Ilya Zhigulyov,ru RUS,MF,Zagłębie Lubin,25,1996,5.6,3,0,0,,,,,,,,,0,Matches

Georgy Zhukov,kz KAZ,MF,Wisła Kraków,26,1994,11.8,3,0,0,,,,,,,,,0,Matches
Mateusz Ziolkowski,pl POL,FW,Górnik Zabrze,17,2003,0.4,1,0,0,,,,,,,,,0,Matches
Saša Živec,si SVN,"MF,FW",Zagłębie Lubin,30,1991,9.3,1,0,0,,,,,,,,,0,Matches
Łukasz Zjawiński,pl POL,FW,Lechia Gdańsk,20,2001,0.2,0,0,0,,,,,,,,,0,Matches
Adam Zreľák,sk SVK,FW,Warta Poznań,27,1994,23.2,4,0,0,,,,,,,,,0,Matches
Jakub Żubrowski,pl POL,MF,Zagłębie Lubin,29,1992,10.1,6,0,0,,,,,,,,,0,Matches
Mateusz Żukowski,pl POL,DF,Lechia Gdańsk,19,2001,13.5,2,0,0,,,,,,,,,0,Matches
Maciej Żurawski,pl POL,MF,Pogoń Szczecin,20,2000,10.2,3,1,1,,,,,,,,,0,Matches
Łukasz Zwoliński,pl POL,FW,Lechia Gdańsk,28,1993,23.5,5,0,0,,,,,,,,,0,Matches
Marcel Zylla,pl POL,"MF,FW",Śląsk Wrocław,21,2000,4.5,0,0,0,,,,,,,,,0,Matches
Bartosz Zynek,pl POL,FW,Wisła Płock,19,2002,0.4,0,0,0,,,,,,,,,0,Matches
Paweł Żyra,pl POL,MF,Bruk-Bet Termalica Nieciecza,23,1998,2.6,1,0,0,,,,,,,,,0,Matches
Mateusz Żyro,pl POL,"DF,MF",Stal Mielec,22,1998,28.1,7,1,1,,,,,,,,,1,Matches
Michał Żyro,pl POL,"FW,MF",Jagiellonia,28,1992,6.3,1,0,0,,,,,,,,,0,Matches
Michał Żyro,pl POL,"FW,MF",Piast Gliwice,28,1992,2.1,0,0,0,,,,,,,,,0,Matches
Radoslaw Zysk,pl POL,FW,Jagiellonia,18,2003,0.2,0,0,0,,,,,,,,,0,Matches
Łukasz Łakomy,pl POL,MF,Zagłębie Lubin,20,2001,14.1,3,0,0,,,,,,,,,0,Matches
Igor Łasicki,pl POL,DF,Pogoń Szczecin,26,1995,5.0,2,0,0,,,,,,,,,0,Matches
Aleks Ławniczak,pl POL,DF,Zagłębie Lubin,22,1999,6.2,1,0,0,,,,,,,,,1,Matches
Aleks Ławniczak,pl POL,DF,Warta Poznań,22,1999,10.6,2,0,0,,,,,,,,,0,Matches
Mateusz Łęgowski,pl POL,MF,Pogoń Szczecin,18,2003,7.6,3,0,0,,,,,,,,,0,Matches
Daniel Łukasik,pl POL,MF,Radomiak Radom,30,1991,9.7,3,0,0,,,,,,,,,0,Matches
Adrian Łyszczarz,pl POL,FW,Śląsk Wrocław,21,1999,4.2,0,0,0,,,,,,,,,0,Matches
