Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Damil Dankerlui,sr SUR,"DF,MF",Groningen,24,1996,26,16,"1,491",16.6,0,2,2,0,0,0,1,0,0.7,0.7,2.6,3.3,51,67,66,0.00,0.12,0.12,0.00,0.12,0.04,0.16,0.20,0.04,0.20,Matches
Mohammed Daramy,dk DEN,"FW,MF",Ajax,19,2002,12,0,208,2.3,1,3,4,1,0,0,0,0,1.9,1.9,2.7,4.6,29,6,46,0.43,1.30,1.73,0.43,1.73,0.83,1.15,1.99,0.83,1.99,Matches
Oussama Darfalou,dz ALG,FW,Vitesse,27,1993,12,5,537,6.0,1,2,3,1,0,0,1,0,2.1,2.1,0.4,2.5,9,12,46,0.17,0.34,0.50,0.17,0.50,0.35,0.07,0.42,0.35,0.42,Matches
Oussama Darfalou,dz ALG,FW,Zwolle,27,1993,11,11,877,9.7,2,3,5,2,0,0,0,0,3.5,3.5,0.7,4.2,14,24,70,0.21,0.31,0.51,0.21,0.51,0.36,0.07,0.43,0.36,0.43,Matches
Eli Dasa,il ISR,"DF,MF",Vitesse,28,1992,31,29,"2,623",29.1,0,5,5,0,0,0,1,0,0.9,0.9,5.7,6.7,87,132,162,0.00,0.17,0.17,0.00,0.17,0.03,0.20,0.23,0.03,0.23,Matches
Jeffrey De Lange,nl NED,GK,Twente,23,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mathias De Wolf,be BEL,FW,NEC Nijmegen,19,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches
Mats Deijl,nl NED,"DF,MF",Go Ahead Eag,24,1997,32,28,"2,441",27.1,2,2,4,2,0,0,6,0,1.2,1.2,1.8,3.0,29,97,86,0.07,0.07,0.15,0.07,0.15,0.04,0.07,0.11,0.04,0.11,Matches
Thomas van den Belt,nl NED,MF,Zwolle,20,2001,30,23,"2,058",22.9,3,1,4,3,0,0,5,0,2.9,2.9,2.3,5.2,31,140,26,0.13,0.04,0.17,0.13,0.17,0.13,0.10,0.23,0.13,0.23,Matches
Connor van den Berg,nl NED,GK,Willem II,20,2001,1,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rav van den Berg,nl NED,DF,Zwolle,17,2004,10,3,365,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,8,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Arjen van der Heide,nl NED,"FW,MF",Heerenveen,19,2001,19,4,493,5.5,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.2,13,11,46,0.00,0.18,0.18,0.00,0.18,0.11,0.11,0.21,0.11,0.21,Matches
Mike van der Hoorn,nl NED,DF,Utrecht,28,1992,31,30,"2,571",28.6,2,2,4,2,0,0,2,0,3.9,3.9,1.6,5.5,8,98,10,0.07,0.07,0.14,0.07,0.14,0.14,0.06,0.19,0.14,0.19,Matches
Djevencio van der Kust,sr SUR,DF,Utrecht,20,2001,12,11,963,10.7,0,0,0,0,0,0,0,0,0.5,0.5,1.1,1.6,17,35,44,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.15,0.04,0.15,Matches
Mark van der Maarel,nl NED,DF,Utrecht,31,1989,26,23,"2,046",22.7,1,1,2,1,0,0,10,0,1.0,1.0,0.7,1.6,14,120,35,0.04,0.04,0.09,0.04,0.09,0.04,0.03,0.07,0.04,0.07,Matches
Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,10,3,426,4.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,8,9,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Richard van der Venne,nl NED,MF,RKC Waalwijk,29,1992,22,15,"1,350",15.0,5,3,8,5,0,0,4,0,3.5,3.5,2.9,6.4,21,47,71,0.33,0.20,0.53,0.33,0.53,0.23,0.19,0.42,0.23,0.42,Matches
Maikel van der Werff,nl NED,DF,Zwolle,32,1989,11,6,495,5.5,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,6,21,2,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.13,0.11,0.13,Matches

Cyriel Dessers,ng NGA,FW,Feyenoord,26,1994,27,9,"1,079",12.0,9,2,11,8,1,1,0,0,8.5,7.7,1.6,9.3,21,11,111,0.75,0.17,0.92,0.67,0.83,0.71,0.13,0.84,0.64,0.77,Matches
Mark Diemers,nl NED,"MF,FW",Feyenoord,27,1993,2,0,14,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.3,0,0,3,0.00,6.43,6.43,0.00,6.43,0.20,1.46,1.66,0.20,1.66,Matches
Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,23,1998,24,17,"1,510",16.8,8,1,9,8,0,0,0,0,5.2,5.2,2.4,7.6,55,84,140,0.48,0.06,0.54,0.48,0.54,0.31,0.14,0.45,0.31,0.45,Matches
Danilho Doekhi,nl NED,DF,Vitesse,23,1998,29,29,"2,604",28.9,3,0,3,3,0,0,4,1,2.7,2.7,1.0,3.7,34,111,18,0.10,0.00,0.10,0.10,0.10,0.09,0.04,0.13,0.09,0.13,Matches
Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,19,13,"1,072",11.9,0,1,1,0,0,0,1,0,0.6,0.6,1.6,2.2,14,44,50,0.00,0.08,0.08,0.00,0.08,0.05,0.14,0.19,0.05,0.19,Matches
Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,15,7,586,6.5,0,3,3,0,0,0,0,0,0.5,0.5,2.1,2.6,15,6,61,0.00,0.46,0.46,0.00,0.46,0.07,0.33,0.41,0.07,0.41,Matches
Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,34,28,"2,372",26.4,9,3,12,7,2,2,1,0,13.6,12.0,3.8,15.8,47,32,178,0.34,0.11,0.46,0.27,0.38,0.51,0.15,0.66,0.45,0.60,Matches
Augustin Drakpe,nl NED,DF,Sparta R'dam,19,2001,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,27,22,"2,055",22.8,0,0,0,0,0,0,5,1,0.3,0.3,0.9,1.1,4,74,7,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
Joel Drommel,nl NED,GK,PSV Eindhoven,24,1996,26,26,"2,340",26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Deroy Duarte,cv CPV,"MF,DF",Fortuna Sittard,22,1999,33,30,"2,703",30.0,1,2,3,1,0,0,5,0,1.4,1.4,2.4,3.7,24,70,54,0.03,0.07,0.10,0.03,0.10,0.05,0.08,0.12,0.05,0.12,Matches
Laros Duarte,cv CPV,MF,Sparta R'dam,24,1997,3,2,189,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,0,9,2,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.25,0.12,0.25,Matches
Laros Duarte,cv CPV,MF,Groningen,24,1997,27,26,"2,288",25.4,1,3,4,1,0,0,3,0,1.2,1.2,2.7,3.9,31,111,24,0.04,0.12,0.16,0.04,0.16,0.05,0.11,0.15,0.05,0.15,Matches
Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,22,10,877,9.7,2,2,4,2,0,0,2,0,1.4,1.4,1.4,2.9,16,26,50,0.21,0.21,0.41,0.21,0.41,0.15,0.15,0.29,0.15,0.29,Matches
Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Riza Durmisi,dk DEN,DF,Sparta R'dam,27,1994,9,8,609,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,9,18,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,1,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rens van Eijden,nl NED,"MF,DF",NEC Nijmegen,33,1988,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Emanuel Emegha,nl NED,"FW,MF",Sparta R'dam,18,2003,19,9,970,10.8,2,0,2,2,0,0,0,0,2.8,2.8,0.4,3.2,22,10,79,0.19,0.00,0.19,0.19,0.19,0.26,0.04,0.30,0.26,0.30,Matches
Mario Engels,de GER,FW,Sparta R'dam,27,1993,29,11,"1,102",12.2,1,1,2,1,0,0,4,0,2.4,2.4,2.7,5.0,28,9,84,0.08,0.08,0.16,0.08,0.16,0.19,0.22,0.41,0.19,0.41,Matches
Luca Everink,nl NED,DF,Twente,20,2001,4,2,161,1.8,0,0,0,0,0,0,1,0,0.1,0.0,0.1,0.1,3,4,5,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.08,0.01,0.06,Matches
Håkon Evjen,no NOR,"FW,MF",AZ Alkmaar,21,2000,20,9,909,10.1,2,1,3,2,0,0,0,0,2.2,2.2,1.2,3.4,26,34,81,0.20,0.10,0.30,0.20,0.30,0.22,0.12,0.34,0.22,0.34,Matches
Milan van Ewijk,nl NED,DF,Heerenveen,20,2000,33,33,"2,897",32.2,1,1,2,1,0,0,4,0,1.2,1.2,2.0,3.2,86,108,118,0.03,0.03,0.06,0.03,0.06,0.04,0.06,0.10,0.04,0.10,Matches
Noah Fadiga,sn SEN,DF,Heracles Almelo,21,1999,33,30,"2,706",30.1,1,0,1,1,0,0,8,0,1.9,1.9,1.1,3.0,64,98,117,0.03,0.00,0.03,0.03,0.03,0.06,0.04,0.10,0.06,0.10,Matches
Leroy Fer,nl NED,MF,Feyenoord,31,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Arianit Ferati,xk KVX,"MF,DF",Fortuna Sittard,23,1997,14,8,742,8.2,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.8,11,29,29,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
Leandro Fernandes,nl NED,"FW,MF",Zwolle,21,1999,3,0,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.14,0.11,0.14,Matches
Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,22,1998,28,28,"2,495",27.7,12,4,16,12,0,0,5,0,10.6,10.6,2.3,12.9,34,69,101,0.43,0.14,0.58,0.43,0.58,0.38,0.08,0.47,0.38,0.47,Matches
Juriën Gaari,cw CUW,DF,RKC Waalwijk,27,1993,30,26,"2,319",25.8,2,1,3,2,0,0,6,0,1.1,1.1,0.8,1.8,28,69,81,0.08,0.04,0.12,0.08,0.12,0.04,0.03,0.07,0.04,0.07,Matches
Cody Gakpo,nl NED,FW,PSV Eindhoven,22,1999,27,22,"1,905",21.2,12,12,24,11,1,1,1,0,9.7,8.9,10.8,19.6,85,74,203,0.57,0.57,1.13,0.52,1.09,0.46,0.51,0.97,0.42,0.93,Matches
Yann Gboho,fr FRA,"MF,FW",Vitesse,20,2001,17,12,958,10.6,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.2,37,44,82,0.19,0.00,0.19,0.19,0.19,0.11,0.10,0.20,0.11,0.20,Matches
Lutsharel Geertruida,nl NED,DF,Feyenoord,21,2000,28,18,"1,718",19.1,3,0,3,3,0,0,3,0,3.3,3.3,1.1,4.4,24,86,49,0.16,0.00,0.16,0.16,0.16,0.17,0.06,0.23,0.17,0.23,Matches
Liam van Gelderen,nl NED,DF,Ajax,20,2001,2,0,58,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,1,1,4,0.00,0.00,0.00,0.00,0.00,0.32,0.06,0.39,0.32,0.39,Matches
Tristan van Gilst,nl NED,FW,Zwolle,18,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marco van Ginkel,nl NED,MF,PSV Eindhoven,28,1992,23,13,992,11.0,1,1,2,1,0,0,3,0,2.2,2.2,1.1,3.3,13,65,43,0.09,0.09,0.18,0.09,0.18,0.20,0.10,0.30,0.20,0.30,Matches
Paul Gladon,nl NED,FW,Fortuna Sittard,29,1992,11,7,606,6.7,3,2,5,2,1,1,3,0,2.6,1.8,1.0,2.9,2,8,31,0.45,0.30,0.74,0.30,0.59,0.39,0.15,0.54,0.27,0.42,Matches
Hilary Gong,ng NGA,"DF,FW",Vitesse,22,1998,2,0,62,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,1,5,0.00,0.00,0.00,0.00,0.00,0.26,0.13,0.40,0.26,0.40,Matches
Jay Gorter,nl NED,GK,Ajax,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mario Götze,de GER,MF,PSV Eindhoven,29,1992,29,26,"2,215",24.6,4,4,8,4,0,0,4,0,4.6,4.6,5.9,10.5,49,136,210,0.16,0.16,0.33,0.16,0.33,0.19,0.24,0.43,0.19,0.43,Matches
Kenzo Goudmijn,nl NED,"MF,FW",Sparta R'dam,19,2001,11,0,187,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,0,8,5,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.21,0.15,0.21,Matches
Ryan Gravenberch,nl NED,MF,Ajax,19,2002,30,26,"2,205",24.5,2,5,7,2,0,0,4,0,4.2,4.2,3.9,8.1,92,204,148,0.08,0.20,0.29,0.08,0.29,0.17,0.16,0.33,0.17,0.33,Matches
Adrian Grbić,at AUT,"FW,MF",Vitesse,24,1996,14,9,754,8.4,0,0,0,0,0,0,0,1,1.3,1.3,0.6,1.9,1,9,32,0.00,0.00,0.00,0.00,0.00,0.15,0.08,0.23,0.15,0.23,Matches
Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,3,3,239,2.7,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,14,4,15,0.00,0.00,0.00,0.00,0.00,0.12,0.15,0.27,0.12,0.27,Matches
Maxim Gullit,nl NED,DF,Cambuur,20,2001,7,0,114,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Simon Gustafson,se SWE,"MF,FW",Utrecht,26,1995,20,16,"1,346",15.0,3,2,5,1,2,3,1,0,4.0,1.6,2.3,4.0,34,89,83,0.20,0.13,0.33,0.07,0.20,0.27,0.16,0.42,0.11,0.26,Matches
Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,20,19,"1,655",18.4,1,0,1,1,0,0,2,0,1.2,1.2,0.6,1.8,9,48,8,0.05,0.00,0.05,0.05,0.05,0.07,0.03,0.10,0.07,0.10,Matches
Erick Gutiérrez,mx MEX,"MF,DF",PSV Eindhoven,26,1995,25,20,"1,739",19.3,1,2,3,1,0,0,3,0,1.2,1.2,0.6,1.7,14,132,11,0.05,0.10,0.16,0.05,0.16,0.06,0.03,0.09,0.06,0.09,Matches
Albert Guðmundsson,is ISL,FW,AZ Alkmaar,24,1997,19,12,"1,090",12.1,4,1,5,3,1,2,4,0,3.5,2.0,2.5,4.4,32,58,98,0.33,0.08,0.41,0.25,0.33,0.29,0.20,0.50,0.16,0.37,Matches
Warner Hahn,sr SUR,GK,Go Ahead Eag,29,1992,19,19,"1,710",19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Tomáš Hájek,,DF,Vitesse,29,1991,21,10,911,10.1,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,7,30,15,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches

Rami Al Hajj,se SWE,"MF,FW",Heerenveen,19,2001,19,2,469,5.2,1,0,1,1,0,0,0,0,1.2,1.2,1.3,2.4,9,16,21,0.19,0.00,0.19,0.19,0.19,0.23,0.24,0.47,0.23,0.47,Matches
Tibor Halilović,hr CRO,"MF,FW",Heerenveen,26,1995,31,31,"2,579",28.7,4,2,6,4,0,0,2,0,5.1,5.1,3.2,8.2,52,120,96,0.14,0.07,0.21,0.14,0.21,0.18,0.11,0.29,0.18,0.29,Matches
Denzel Hall,nl NED,DF,Feyenoord,20,2001,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
Sébastien Haller,ci CIV,FW,Ajax,27,1994,31,31,"2,568",28.5,21,7,28,19,2,2,4,0,21.7,20.2,6.6,26.7,21,66,216,0.74,0.25,0.98,0.67,0.91,0.76,0.23,0.99,0.71,0.94,Matches
Mohamed El Hankouri,ma MAR,"MF,DF",Groningen,24,1997,30,26,"2,320",25.8,1,5,6,0,1,1,2,0,2.3,1.5,2.5,4.0,92,59,190,0.04,0.19,0.23,0.00,0.19,0.09,0.10,0.19,0.06,0.15,Matches
Emil Hansson,se SWE,"FW,MF",Fortuna Sittard,23,1998,11,8,646,7.2,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,18,13,38,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches
Emil Hansson,se SWE,"MF,FW",Heracles Almelo,23,1998,13,6,570,6.3,0,4,4,0,0,0,0,0,0.3,0.3,2.1,2.4,18,20,31,0.00,0.63,0.63,0.00,0.63,0.04,0.34,0.38,0.04,0.38,Matches
Ridgeciano Haps,sr SUR,FW,Feyenoord,28,1993,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.8,0.8,0,0,2,0.00,4.74,4.74,0.00,4.74,0.22,3.60,3.82,0.22,3.82,Matches
Abdou Harroui,nl NED,MF,Sparta R'dam,23,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pantelis Hatzidiakos,gr GRE,DF,AZ Alkmaar,24,1997,28,25,"2,102",23.4,0,0,0,0,0,0,6,0,0.4,0.4,0.3,0.7,19,121,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Thom Haye,id IDN,MF,Heerenveen,26,1995,14,14,"1,226",13.6,0,5,5,0,0,0,3,0,0.6,0.6,4.0,4.7,34,104,21,0.00,0.37,0.37,0.00,0.37,0.05,0.30,0.34,0.05,0.34,Matches
Freek Heerkens,nl NED,"DF,MF",Willem II,31,1989,19,18,"1,600",17.8,0,0,0,0,0,0,0,0,1.6,1.6,0.1,1.7,14,51,5,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
Ogechika Heil,de GER,"FW,MF",Go Ahead Eag,20,2000,28,4,708,7.9,1,1,2,1,0,0,1,0,0.9,0.9,1.0,1.9,24,19,61,0.13,0.13,0.25,0.13,0.25,0.11,0.13,0.24,0.11,0.24,Matches
Ramon Hendriks,nl NED,DF,Feyenoord,20,2001,8,3,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Sam Hendriks,nl NED,"FW,MF",Cambuur,26,1995,5,1,128,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Jorrit Hendrix,nl NED,MF,Feyenoord,26,1995,9,2,315,3.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,6,23,4,0.29,0.00,0.29,0.29,0.29,0.14,0.07,0.22,0.14,0.22,Matches
Michaël Heylen,be BEL,DF,Sparta R'dam,27,1994,16,10,891,9.9,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,0,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Mees Hilgers,nl NED,DF,Twente,20,2001,24,20,"1,822",20.2,1,1,2,1,0,0,1,0,0.7,0.7,0.2,1.0,17,62,7,0.05,0.05,0.10,0.05,0.10,0.04,0.01,0.05,0.04,0.05,Matches
Bart van Hintum,nl NED,DF,Groningen,34,1987,28,27,"2,198",24.4,0,2,2,0,0,0,4,0,0.8,0.8,1.1,1.9,12,71,40,0.00,0.08,0.08,0.00,0.08,0.03,0.05,0.08,0.03,0.08,Matches
Mees Hoedemakers,nl NED,MF,Cambuur,23,1998,28,28,"2,366",26.3,3,1,4,3,0,0,5,0,0.9,0.9,1.3,2.2,31,109,14,0.11,0.04,0.15,0.11,0.15,0.03,0.05,0.08,0.03,0.08,Matches
Justin Hoogma,nl NED,"DF,MF",Heracles Almelo,23,1998,12,8,765,8.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,6,22,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches
Sydney van Hooijdonk,nl NED,FW,Heerenveen,21,2000,13,13,998,11.1,6,1,7,5,1,1,1,0,4.4,3.7,1.2,4.9,9,16,48,0.54,0.09,0.63,0.45,0.54,0.40,0.10,0.50,0.33,0.44,Matches
Jizz Hornkamp,nl NED,FW,Willem II,23,1998,13,13,"1,070",11.9,4,0,4,4,0,0,2,0,3.9,3.9,0.4,4.3,7,11,40,0.34,0.00,0.34,0.34,0.34,0.33,0.03,0.36,0.33,0.36,Matches
Jeroen Houwen,nl NED,GK,Vitesse,25,1996,15,15,"1,305",14.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dean Huiberts,nl NED,MF,Zwolle,21,2000,17,14,"1,152",12.8,1,0,1,1,0,0,2,0,1.3,1.3,0.5,1.8,17,37,32,0.08,0.00,0.08,0.08,0.08,0.10,0.04,0.14,0.10,0.14,Matches

Daan Huisman,nl NED,"MF,FW",Vitesse,19,2002,23,9,891,9.9,0,0,0,0,0,0,1,0,2.3,2.1,1.1,3.2,14,39,54,0.00,0.00,0.00,0.00,0.00,0.23,0.11,0.34,0.21,0.33,Matches
Melih Ibrahimoglu,tr TUR,MF,Heracles Almelo,21,2000,2,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jay Idzes,id IDN,"DF,MF",Go Ahead Eag,21,2000,21,17,"1,517",16.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,5,35,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches
Luka Ilić,rs SRB,"MF,FW",Twente,22,1999,5,3,236,2.6,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.3,3,14,8,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
Daleho Irandust,sy SYR,"MF,FW",Groningen,23,1998,19,10,971,10.8,1,1,2,1,0,0,1,0,1.5,1.5,2.0,3.5,22,34,60,0.09,0.09,0.19,0.09,0.19,0.14,0.19,0.32,0.14,0.32,Matches
Jamie Jacobs,nl NED,MF,Cambuur,23,1997,30,24,"1,907",21.2,5,5,10,5,0,0,4,0,4.1,4.1,3.5,7.6,24,73,89,0.24,0.24,0.47,0.24,0.47,0.19,0.17,0.36,0.19,0.36,Matches
Alireza Jahanbakhsh,ir IRN,FW,Feyenoord,27,1993,27,18,"1,556",17.3,4,3,7,4,0,0,2,0,4.5,4.5,3.1,7.6,62,80,214,0.23,0.17,0.40,0.23,0.40,0.26,0.18,0.44,0.26,0.44,Matches
Laurent Jans,lu LUX,"DF,MF",Sparta R'dam,28,1992,19,5,776,8.6,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,17,33,39,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13,Matches
Roel Janssen,nl NED,DF,Fortuna Sittard,31,1990,17,16,"1,298",14.4,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.4,4,49,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Willem Janssen,nl NED,DF,Utrecht,35,1986,25,22,"1,933",21.5,2,0,2,2,0,0,6,0,3.2,3.2,0.6,3.8,2,83,3,0.09,0.00,0.09,0.09,0.09,0.15,0.03,0.18,0.15,0.18,Matches
Victor Jensen,dk DEN,MF,Ajax,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ryan Johansson,ie IRL,"MF,DF",Fortuna Sittard,20,2001,6,2,209,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,7,4,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09,Matches
Miliano Jonathans,nl NED,FW,Vitesse,17,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Siem de Jong,nl NED,"FW,MF",Heerenveen,32,1989,27,18,"1,384",15.4,0,1,1,0,0,0,0,0,2.3,2.3,2.6,4.9,8,43,86,0.00,0.07,0.07,0.00,0.07,0.15,0.17,0.32,0.15,0.32,Matches
Patrick Joosten,nl NED,FW,Cambuur,25,1996,15,12,965,10.7,2,3,5,2,0,0,1,0,1.6,1.6,2.3,4.0,20,23,68,0.19,0.28,0.47,0.19,0.47,0.15,0.22,0.37,0.15,0.37,Matches
Patrick Joosten,nl NED,"MF,FW",Groningen,25,1996,10,3,332,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,7,10,18,0.00,0.00,0.00,0.00,0.00,0.03,0.18,0.20,0.03,0.20,Matches
