Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made,Penalty Kicks Attempted,xG: Expected Goals,npxG: Non-Penalty xG,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Matches
Nikola Storm,be BEL,"FW,MF",Mechelen,27,1994,28.4,4,75,38,50.7,2.64,1.34,0.05,0.11,17.1,0,0,0,5.7,5.7,0.08,-1.7,-1.7,Matches
Mario Stroeykens,be BEL,"FW,MF",Anderlecht,17,2004,12.8,4,31,10,32.3,2.42,0.78,0.13,0.40,16.2,0,0,0,3.1,3.1,0.10,+0.9,+0.9,Matches
Nikola Štulić,rs SRB,FW,Charleroi,20,2001,3.5,0,8,2,25.0,2.30,0.58,0.00,0.00,9.3,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches

Iebe Swers,be BEL,DF,Mechelen,25,1996,1.5,0,1,1,100.0,0.65,0.65,0.00,0.00,21.1,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Oleksii Sych,ua UKR,DF,Kortrijk,21,2001,13.4,1,9,2,22.2,0.67,0.15,0.11,0.50,19.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
Ross Sykes,eng ENG,DF,Union SG,23,1999,12.1,2,11,5,45.5,0.91,0.41,0.18,0.40,9.3,0,0,0,1.4,1.4,0.13,+0.6,+0.6,Matches
Abakar Sylla,ci CIV,DF,Club Brugge,19,2002,14.2,0,9,2,22.2,0.63,0.14,0.00,0.00,12.7,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Abdoulaye Sylla,gn GUI,DF,R.F.C. Seraing,22,2000,18.2,0,3,0,0.0,0.16,0.00,0.00,,15.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Youssuf Sylla,be BEL,DF,Zulte Waregem,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bent Sørmo,no NOR,DF,Zulte Waregem,25,1996,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Musa Al-Taamari,jo JOR,"MF,FW",OH Leuven,25,1997,30.8,6,80,30,37.5,2.60,0.98,0.08,0.20,18.8,4,0,0,8.3,8.3,0.10,-2.3,-2.3,Matches
Ravil Tagir,tr TUR,DF,Westerlo,19,2003,21.7,0,4,0,0.0,0.18,0.00,0.00,,6.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
Chemsdine Talbi,be BEL,"FW,DF",Club Brugge,17,2005,0.5,0,1,0,0.0,2.14,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Modou Tambedou,sn SEN,"DF,MF",Zulte Waregem,19,2003,15.7,1,8,2,25.0,0.51,0.13,0.13,0.50,9.9,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
Satoshi Tanaka,jp JPN,MF,Kortrijk,19,2002,10.4,0,3,0,0.0,0.29,0.00,0.00,,25.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Anton Tanghe,be BEL,DF,Oostende,23,1999,27.5,0,6,1,16.7,0.22,0.04,0.00,0.00,9.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Abdoul-Fessal Tapsoba,bf BFA,FW,Standard Liège,20,2001,0.9,1,4,2,50.0,4.68,2.34,0.25,0.50,7.4,0,0,0,1.0,1.0,0.24,0.0,0.0,Matches
Jackson Tchatchoua,cm CMR,"DF,MF",Charleroi,20,2001,17.3,1,21,6,28.6,1.22,0.35,0.05,0.17,17.6,0,0,0,2.0,2.0,0.10,-1.0,-1.0,Matches
Jorge Teixeira,pt POR,DF,Sint-Truiden,35,1986,10.2,1,2,1,50.0,0.20,0.10,0.50,1.00,11.9,0,0,0,0.2,0.2,0.10,+0.8,+0.8,Matches
Casper Terho,fi FIN,"DF,FW",Union SG,19,2003,1.3,2,3,2,66.7,2.31,1.54,0.67,1.00,13.0,0,0,0,0.4,0.4,0.14,+1.6,+1.6,Matches
Teddy Teuma,mt MLT,MF,Union SG,28,1993,29.5,9,57,20,35.1,1.93,0.68,0.05,0.15,25.7,15,6,6,8.0,3.3,0.06,+1.0,-0.3,Matches
Cheik Thiam,gn GUI,DF,Zulte Waregem,18,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean Thierry Lazare,ci CIV,MF,Union SG,24,1998,23.8,2,32,13,40.6,1.35,0.55,0.06,0.15,20.8,0,0,0,2.9,2.9,0.09,-0.9,-0.9,Matches
Yannick Thoelen,be BEL,GK,Mechelen,32,1990,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tarik Tissoudali,ma MAR,"FW,MF",Gent,29,1993,2.7,1,15,5,33.3,5.56,1.85,0.07,0.20,14.4,0,0,0,3.0,3.0,0.20,-2.0,-2.0,Matches
Emmanuel Toku,gh GHA,"FW,DF",OH Leuven,22,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Louis Torres,fr FRA,DF,Cercle Brugge,21,2001,6.9,1,4,1,25.0,0.58,0.15,0.25,1.00,15.4,0,0,0,0.6,0.6,0.16,+0.4,+0.4,Matches
Jordan Torunarigha,de GER,DF,Gent,24,1997,24.1,3,14,4,28.6,0.58,0.17,0.14,0.50,18.3,0,1,1,1.4,0.6,0.05,+1.6,+1.4,Matches

Mai Traore,gn GUI,FW,OH Leuven,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adrien Trebel,fr FRA,MF,Anderlecht,31,1991,6.4,0,6,0,0.0,0.94,0.00,0.00,,22.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Sandro Tremoulet,mg MAD,DF,R.F.C. Seraing,22,1999,11.9,0,4,0,0.0,0.34,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Mike Trésor,be BEL,"FW,MF",Genk,23,1999,31.9,8,56,19,33.9,1.76,0.60,0.14,0.42,18.7,11,0,1,6.2,5.4,0.10,+1.8,+2.6,Matches
Marvin Tshibuabua,fr FRA,DF,R.F.C. Seraing,20,2002,16.5,0,4,2,50.0,0.24,0.12,0.00,0.00,22.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Ravy Tsouka,cg CGO,"DF,MF",Zulte Waregem,27,1994,7.0,0,1,1,100.0,0.14,0.14,0.00,0.00,9.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Ayase Ueda,jp JPN,"FW,MF",Cercle Brugge,23,1998,30.2,18,86,34,39.5,2.84,1.12,0.19,0.47,15.1,1,2,3,13.5,11.1,0.13,+4.5,+4.9,Matches
Osaze Urhoghide,nl NED,DF,Oostende,22,2000,23.5,0,8,1,12.5,0.34,0.04,0.00,0.00,12.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
Edgaras Utkus,lt LTU,"DF,MF",Cercle Brugge,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kyan Vaesen,be BEL,"FW,MF",Westerlo,21,2001,15.0,6,35,15,42.9,2.33,1.00,0.17,0.40,14.9,2,0,0,5.3,5.3,0.15,+0.7,+0.7,Matches
Anthony Valencia,ec ECU,FW,Antwerp,19,2003,2.7,1,3,2,66.7,1.12,0.75,0.33,0.50,12.2,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
Jules Van Cleemput,be BEL,DF,Charleroi,25,1997,4.9,0,3,0,0.0,0.61,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Hendrik Van Crombrugge,be BEL,GK,Anderlecht,29,1993,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cederick Van Daele,be BEL,DF,Gent,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rune Van Den Bergh,be BEL,MF,Gent,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Zeno Van den Bosch,be BEL,DF,Antwerp,19,2003,3.0,0,2,0,0.0,0.66,0.00,0.00,,6.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Thomas Van den Keybus,be BEL,"MF,FW",Westerlo,21,2001,17.8,2,25,6,24.0,1.41,0.34,0.08,0.33,19.3,0,0,0,1.9,1.9,0.08,+0.1,+0.1,Matches
Hannes Van der Bruggen,be BEL,MF,Cercle Brugge,29,1993,9.3,0,13,2,15.4,1.40,0.22,0.00,0.00,21.9,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Siebe Van Der Heyden,be BEL,DF,Union SG,24,1998,26.1,1,8,2,25.0,0.31,0.08,0.13,0.50,9.7,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
Stan Van Dessel,be BEL,"DF,MF",Sint-Truiden,21,2001,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukas Van Eenoo,be BEL,MF,Westerlo,31,1991,19.4,2,22,4,18.2,1.13,0.21,0.09,0.50,23.1,1,0,0,0.9,0.9,0.04,+1.1,+1.1,Matches
Yentl Van Genechten,be BEL,DF,Eupen,21,2000,26.3,0,10,3,30.0,0.38,0.11,0.00,0.00,15.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Jannes Van Hecke,be BEL,"DF,MF",Mechelen,20,2002,17.5,0,11,2,18.2,0.63,0.11,0.00,0.00,22.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Alec Van Hoorenbeeck,be BEL,DF,Mechelen,23,1998,20.4,0,3,0,0.0,0.15,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Hans Vanaken,be BEL,MF,Club Brugge,29,1992,33.7,10,58,21,36.2,1.72,0.62,0.14,0.38,13.9,3,2,3,10.3,8.0,0.14,-0.3,0.0,Matches

Tom Vandenberghe,be BEL,GK,Kortrijk,29,1992,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kévin Vandendriessche,fr FRA,MF,Kortrijk,32,1989,6.0,0,3,0,0.0,0.50,0.00,0.00,,15.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Gerard Vandeplas,be BEL,FW,Antwerp,16,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maarten Vandevoordt,be BEL,GK,Genk,20,2002,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Charles Vanhoutte,be BEL,MF,Cercle Brugge,23,1998,19.3,1,15,4,26.7,0.78,0.21,0.07,0.25,24.8,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
Jordi Vanlerberghe,be BEL,"DF,MF",Mechelen,26,1996,16.7,2,16,3,18.8,0.96,0.18,0.06,0.33,24.6,1,1,2,2.2,0.7,0.04,-0.2,+0.3,Matches
Dante Vanzeir,be BEL,FW,Union SG,24,1998,17.9,10,50,22,44.0,2.79,1.23,0.20,0.45,13.9,0,0,0,7.6,7.6,0.15,+2.4,+2.4,Matches
Dimitar Velkovski,bg BUL,DF,Cercle Brugge,27,1995,1.5,0,3,0,0.0,2.01,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Bart Verbruggen,nl NED,GK,Anderlecht,19,2002,17.0,0,1,1,100.0,0.06,0.06,0.00,0.00,10.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Romeo Vermant,be BEL,"FW,MF",Club Brugge,18,2004,1.0,0,4,2,50.0,4.14,2.07,0.00,0.00,12.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Arthur Vermeeren,be BEL,MF,Antwerp,17,2005,18.1,0,13,0,0.0,0.72,0.00,0.00,,21.2,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Yari Verschaeren,be BEL,"MF,FW",Anderlecht,21,2001,25.0,2,39,13,33.3,1.56,0.52,0.05,0.15,17.8,2,0,0,3.4,3.4,0.09,-2.4,-2.4,Matches
Birger Verstraete,be BEL,MF,Mechelen,28,1994,18.8,2,16,9,56.3,0.85,0.48,0.13,0.22,23.4,1,0,0,0.8,0.8,0.05,+1.2,+1.2,Matches
Birger Verstraete,be BEL,MF,Antwerp,28,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yorbe Vertessen,be BEL,FW,Union SG,21,2001,4.7,3,13,10,76.9,2.77,2.13,0.23,0.30,16.9,0,0,0,1.2,1.2,0.09,+1.8,+1.8,Matches
Jan Vertonghen,be BEL,DF,Anderlecht,35,1987,23.4,1,19,6,31.6,0.81,0.26,0.05,0.17,14.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Igor Vetokele,ao ANG,"FW,MF",Westerlo,30,1992,10.2,5,22,13,59.1,2.16,1.27,0.23,0.38,12.5,0,0,0,4.1,4.1,0.19,+0.9,+0.9,Matches
Lasse Vigen Christensen,dk DEN,MF,Zulte Waregem,27,1994,5.8,0,3,2,66.7,0.51,0.34,0.00,0.00,12.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
Sam Vines,us USA,DF,Antwerp,23,1999,14.0,1,4,1,25.0,0.29,0.07,0.25,1.00,16.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
Thibault Vlietinck,be BEL,"FW,MF",OH Leuven,24,1997,3.4,0,4,1,25.0,1.17,0.29,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Ruud Vormer,nl NED,MF,Zulte Waregem,34,1988,8.1,1,7,3,42.9,0.87,0.37,0.14,0.33,21.7,0,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches
Ruud Vormer,nl NED,MF,Club Brugge,34,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jelle Vossen,be BEL,"FW,MF",Zulte Waregem,33,1989,25.9,9,57,17,29.8,2.20,0.66,0.11,0.35,14.4,0,3,3,8.8,6.5,0.11,+0.2,-0.5,Matches
Wakaso,gh GHA,MF,Eupen,32,1990,5.8,0,7,0,0.0,1.20,0.00,0.00,,30.7,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Sandy Walsh,id IDN,DF,Mechelen,27,1995,24.2,2,17,7,41.2,0.70,0.29,0.12,0.29,11.9,0,0,0,2.1,2.1,0.12,-0.1,-0.1,Matches

Warleson,br BRA,GK,Cercle Brugge,25,1996,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Martin Wasinski,be BEL,DF,Charleroi,18,2004,4.2,0,1,0,0.0,0.24,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Martin Wasinski,be BEL,"DF,MF",Kortrijk,18,2004,11.9,1,5,3,60.0,0.42,0.25,0.20,0.33,26.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
Tsuyoshi Watanabe,jp JPN,DF,Kortrijk,25,1997,34.0,1,22,12,54.5,0.65,0.35,0.05,0.08,8.8,0,0,0,3.1,3.1,0.14,-2.1,-2.1,Matches
Teun Wilke,mx MEX,"FW,MF",Cercle Brugge,20,2002,0.1,0,1,0,0.0,6.92,0.00,0.00,,6.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Lukas Willen,be BEL,DF,Zulte Waregem,19,2003,15.8,1,5,3,60.0,0.32,0.19,0.20,0.33,11.3,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
Dries Wouters,be BEL,DF,Mechelen,25,1997,11.4,1,4,1,25.0,0.35,0.09,0.25,1.00,13.6,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
Siebe Wylin,be BEL,"MF,DF",Oostende,19,2003,3.4,0,1,0,0.0,0.29,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Tarick Ximines,jm JAM,FW,Cercle Brugge,17,2004,0.2,0,2,1,50.0,11.25,5.63,0.00,0.00,15.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Roman Yaremchuk,ua UKR,FW,Club Brugge,26,1995,9.8,2,24,12,50.0,2.46,1.23,0.08,0.17,13.3,0,0,0,3.4,3.4,0.14,-1.4,-1.4,Matches
Alhassan Yusuf,ng NGA,MF,Antwerp,22,2000,17.4,0,9,2,22.2,0.52,0.12,0.00,0.00,23.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Anass Zaroury,ma MAR,FW,Charleroi,21,2000,2.6,2,4,4,100.0,1.54,1.54,0.50,0.50,18.6,0,0,0,0.6,0.6,0.16,+1.4,+1.4,Matches
Ilyes Ziani,ma MAR,FW,Union SG,19,2003,1.3,0,3,1,33.3,2.31,0.77,0.00,0.00,17.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Philip Zinckernagel,dk DEN,"FW,MF",Standard Liège,27,1994,21.9,9,55,18,32.7,2.51,0.82,0.11,0.33,20.2,4,3,3,7.3,5.0,0.09,+0.7,0.0,Matches
Adem Zorgane,dz ALG,MF,Charleroi,22,2000,30.8,4,29,8,27.6,0.94,0.26,0.14,0.50,18.4,1,0,1,3.4,2.6,0.09,+0.6,+1.4,Matches
