Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches
Denzhel Jubitana,sr SUR,"FW,MF",Atromitos,24,1999,23,13,"1,046",11.6,3,3,6,3,0,0,6,1,0.26,0.26,0.52,0.26,0.52,Matches
Jens Jønsson,dk DEN,MF,AEK Athens,30,1993,31,23,"2,046",22.7,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
Ayoub El Kaabi,ma MAR,FW,Olympiacos,30,1993,31,22,"1,964",21.8,17,2,19,12,5,6,1,0,0.78,0.09,0.87,0.55,0.64,Matches
Theofilos Kakadiaris,gr GRE,GK,Asteras Tripoli,16,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexios Kalogeropoulos,gr GRE,DF,Volos NFC,19,2004,25,24,"2,105",23.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikos Kaltsas,gr GRE,MF,Asteras Tripoli,33,1990,29,23,"2,005",22.3,5,7,12,5,0,0,9,1,0.22,0.31,0.54,0.22,0.54,Matches
Joeri de Kamps,nl NED,MF,Volos NFC,31,1992,11,10,709,7.9,0,1,1,0,0,0,6,1,0.00,0.13,0.13,0.00,0.13,Matches
Stefanos Kapino,gr GRE,GK,Panetolikos,29,1994,20,20,"1,800",20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Zisis Karahalios,gr GRE,MF,PAS Giannina,27,1996,28,24,"2,147",23.9,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,Matches
Athanasios Karamanis,gr GRE,MF,Atromitos,19,2003,3,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Constantinos Karayiannis,cy CYP,DF,Volos NFC,23,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikos Karelis,gr GRE,FW,Panetolikos,31,1992,22,18,"1,420",15.8,2,1,3,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,Matches
Antreas Karo,cy CYP,DF,OFI Crete,26,1996,13,12,"1,035",11.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Panagiotis Katsikas,gr GRE,GK,Panserraikos,24,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Wajdi Kechrida,tn TUN,"DF,MF",Atromitos,27,1995,19,18,"1,643",18.3,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches
Tomasz Kędziora,pl POL,DF,PAOK,29,1994,29,28,"2,448",27.2,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches
Giannis Kiakos,gr GRE,DF,PAS Giannina,25,1998,20,16,"1,325",14.7,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
Fotios Kitsos,gr GRE,"DF,MF",Volos NFC,20,2003,19,7,803,8.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Kyriakos Kivrakidis,gr GRE,"DF,MF",Atromitos,31,1992,13,10,836,9.3,0,1,1,0,0,0,0,1,0.00,0.11,0.11,0.00,0.11,Matches
Boris Klaiman,il ISR,GK,PAS Giannina,32,1990,19,19,"1,710",19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
László Kleinheisler,hu HUN,MF,Panathinaikos,29,1994,2,0,22,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Viktor Klonaridis,be BEL,"MF,DF",AO Kifisia,31,1992,12,5,462,5.1,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
Georgios Konstantakopoulos,gr GRE,MF,AO Kifisia,18,2004,11,4,458,5.1,1,1,2,1,0,0,1,0,0.20,0.20,0.39,0.20,0.39,Matches
Giannis Konstantelias,gr GRE,MF,PAOK,20,2003,34,20,"2,024",22.5,9,7,16,9,0,0,4,0,0.40,0.31,0.71,0.40,0.71,Matches
Vasilios Kontonikos,gr GRE,MF,PAS Lamia,17,2005,8,2,217,2.4,1,0,1,1,0,0,2,0,0.41,0.00,0.41,0.41,0.41,Matches
Georgios Kornezos,gr GRE,DF,PAS Lamia,25,1998,20,15,"1,330",14.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexei Koșelev,md MDA,GK,PAS Lamia,29,1993,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Kosteas,gr GRE,FW,Asteras Tripoli,20,2003,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Kostić,rs SRB,GK,Volos NFC,27,1995,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Kotarski,hr CRO,GK,PAOK,23,2000,34,34,"3,060",34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Kotsiras,gr GRE,"DF,MF",Panathinaikos,30,1992,31,25,"2,354",26.2,0,3,3,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
Konstantinos Koulierakis,gr GRE,DF,PAOK,19,2003,22,20,"1,847",20.5,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches
Dániel Kovács,hu HUN,GK,Volos NFC,29,1994,13,13,"1,170",13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ögmundur Kristinsson,is ISL,GK,AO Kifisia,34,1989,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Kružliak,sk SVK,DF,Volos NFC,27,1996,3,2,225,2.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches

Andreas Kuen,at AUT,MF,Atromitos,28,1995,23,13,"1,118",12.4,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches
Pierre Kunde,cm CMR,MF,Atromitos,28,1995,27,24,"2,046",22.7,0,3,3,0,0,0,5,2,0.00,0.13,0.13,0.00,0.13,Matches
Iason Kyrkos,gr GRE,MF,PAS Giannina,20,2003,4,2,171,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Toshio Lake,nl NED,MF,PAS Lamia,22,2001,12,6,535,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches
Vassilis Lambropoulos,gr GRE,DF,OFI Crete,33,1990,22,16,"1,528",17.0,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
Loïck Landre,fr FRA,DF,AO Kifisia,31,1992,10,9,729,8.1,2,0,2,2,0,0,3,0,0.25,0.00,0.25,0.25,0.25,Matches
Eric Larsson,se SWE,"DF,MF",OFI Crete,32,1991,24,21,"1,828",20.3,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
Fabiano Leismann,br BRA,DF,Aris,31,1991,27,26,"2,327",25.9,4,0,4,3,1,2,6,0,0.15,0.00,0.15,0.12,0.12,Matches
Jean-Baptiste Leo,fr FRA,"FW,MF",PAS Giannina,27,1996,21,7,770,8.6,1,1,2,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,Matches
Aaron Leya Iseka,be BEL,FW,OFI Crete,25,1997,13,12,982,10.9,4,1,5,3,1,1,2,0,0.37,0.09,0.46,0.27,0.37,Matches
Angelos Liasos,gr GRE,MF,PAS Giannina,23,2000,18,11,"1,009",11.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Georgios Liavas,gr GRE,"MF,DF",Panetolikos,22,2001,31,24,"2,064",22.9,2,4,6,2,0,0,4,0,0.09,0.17,0.26,0.09,0.26,Matches
Dimitris Limnios,gr GRE,"MF,FW",Panathinaikos,25,1998,12,4,339,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Robert Ljubicic,at AUT,MF,AEK Athens,24,1999,11,2,275,3.1,3,1,4,3,0,0,1,0,0.98,0.33,1.31,0.98,1.31,Matches
Yuri Lodygin,ru RUS,GK,Panathinaikos,33,1990,15,14,"1,344",14.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alexandros Lolis,gr GRE,FW,PAS Giannina,20,2002,2,0,41,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sebastián Lomonaco,ar ARG,FW,Panetolikos,24,1998,10,4,383,4.3,2,0,2,2,0,0,2,0,0.47,0.00,0.47,0.47,0.47,Matches
Samuele Longo,it ITA,FW,PAS Lamia,31,1992,11,3,362,4.0,1,2,3,1,0,0,2,0,0.25,0.50,0.75,0.25,0.75,Matches
Lucão,br BRA,DF,OFI Crete,27,1996,8,5,521,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
José Luis Valiente,es ESP,MF,Asteras Tripoli,32,1991,12,0,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Antonio Luna,es ESP,DF,Volos NFC,32,1991,26,21,"1,898",21.1,0,5,5,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,Matches
Leftheris Lyratzis,gr GRE,DF,PAOK,23,2000,3,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Leftheris Lyratzis,gr GRE,DF,Asteras Tripoli,23,2000,11,11,946,10.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Theodosios Machairas,gr GRE,FW,Volos NFC,23,2000,9,2,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Hörður Magnússon,is ISL,DF,Panathinaikos,30,1993,3,3,162,1.8,1,0,1,1,0,0,0,0,0.56,0.00,0.56,0.56,0.56,Matches

Flosard Malci,al ALB,FW,PAS Lamia,28,1994,23,11,"1,086",12.1,4,1,5,4,0,0,2,0,0.33,0.08,0.41,0.33,0.41,Matches
Alexandros Malis,gr GRE,DF,Panetolikos,26,1997,21,20,"1,812",20.1,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches
Daniel Mancini,ar ARG,MF,Panathinaikos,26,1996,30,15,"1,385",15.4,2,5,7,2,0,0,4,0,0.13,0.32,0.45,0.13,0.45,Matches
Christos Mandas,gr GRE,GK,OFI Crete,21,2001,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches
Petros Mantalos,gr GRE,"MF,FW",AEK Athens,31,1991,28,13,"1,210",13.4,1,7,8,0,1,1,4,1,0.07,0.52,0.60,0.00,0.52,Matches
Vassilis Mantzis,gr GRE,FW,Asteras Tripoli,31,1991,27,7,855,9.5,2,1,3,2,0,0,3,0,0.21,0.11,0.32,0.21,0.32,Matches
Juan Manuel García,ar ARG,FW,Volos NFC,30,1992,27,25,"2,122",23.6,9,3,12,6,3,4,10,1,0.38,0.13,0.51,0.25,0.38,Matches
Gabriele Marchegiani,it ITA,GK,Atromitos,27,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikos Marinakis,gr GRE,"DF,MF",OFI Crete,29,1993,14,10,887,9.9,1,1,2,1,0,0,8,0,0.10,0.10,0.20,0.10,0.20,Matches
Rubén Martínez,es ESP,"MF,FW",PAS Lamia,33,1989,28,25,"1,691",18.8,4,1,5,4,0,0,4,1,0.21,0.05,0.27,0.21,0.27,Matches
Gelson Martins,pt POR,MF,Olympiacos,28,1995,14,6,572,6.4,2,3,5,2,0,0,2,0,0.31,0.47,0.79,0.31,0.79,Matches
Jaloliddin Masharipov,uz UZB,MF,Panserraikos,29,1993,7,5,438,4.9,0,2,2,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,Matches
Alexandros Maskanakis,gr GRE,MF,Panserraikos,18,2004,11,2,279,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Masouras,gr GRE,"DF,MF",AO Kifisia,26,1996,19,19,"1,628",18.1,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
Giorgos Masouras,gr GRE,"MF,FW",Olympiacos,29,1994,32,25,"2,017",22.4,7,4,11,7,0,0,1,0,0.31,0.18,0.49,0.31,0.49,Matches
Rónald Matarrita,cr CRC,DF,Aris,29,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Charalampos Mavrias,gr GRE,"DF,MF",Panetolikos,29,1994,24,15,"1,384",15.4,2,1,3,2,0,0,4,1,0.13,0.07,0.20,0.13,0.20,Matches
Soualiho Meïté,fr FRA,MF,PAOK,29,1994,30,24,"2,181",24.2,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches
Miguel Mellado,ar ARG,MF,OFI Crete,30,1993,26,22,"1,878",20.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimitris Metaxas,gr GRE,MF,Volos NFC,19,2003,6,0,113,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Michailidis,gr GRE,DF,PAOK,23,2000,12,12,"1,067",11.9,1,0,1,1,0,0,4,1,0.08,0.00,0.08,0.08,0.08,Matches
Ivan Miličević,ba BIH,DF,AO Kifisia,25,1998,15,14,"1,287",14.3,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
Leonint Mina,gr GRE,FW,PAS Giannina,19,2004,2,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Juan Miritello,ar ARG,FW,Asteras Tripoli,24,1999,29,25,"2,151",23.9,13,2,15,12,1,3,6,0,0.54,0.08,0.63,0.50,0.59,Matches
Gerasimos Mitoglou,gr GRE,DF,AEK Athens,23,1999,13,6,637,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Sebastian Mladen,ro ROU,DF,Panetolikos,31,1991,22,22,"1,872",20.8,1,0,1,1,0,0,12,1,0.05,0.00,0.05,0.05,0.05,Matches
Filip Mladenović,rs SRB,DF,Panathinaikos,31,1991,30,20,"1,940",21.6,1,5,6,1,0,0,8,0,0.05,0.23,0.28,0.05,0.28,Matches
David Moberg Karlsson,se SWE,MF,Aris,29,1994,14,5,552,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Milad Mohammadi,ir IRN,DF,AEK Athens,29,1993,10,9,796,8.8,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
Martín Montoya,es ESP,DF,Aris,32,1991,31,26,"2,384",26.5,0,2,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,Matches
Panagiotis Moraitis,gr GRE,FW,Volos NFC,26,1997,27,12,"1,251",13.9,5,0,5,4,1,2,2,0,0.36,0.00,0.36,0.29,0.29,Matches
Maximiliano Moreira,uy URU,"MF,DF",Panserraikos,29,1994,26,20,"1,755",19.5,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
Loren Morón,es ESP,FW,Aris,29,1993,35,30,"2,597",28.9,20,3,23,15,5,5,4,0,0.69,0.10,0.80,0.52,0.62,Matches
Harold Moukoudi,cm CMR,DF,AEK Athens,25,1997,10,9,826,9.2,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
Savvas Mourgos,gr GRE,MF,Panserraikos,25,1998,24,15,"1,057",11.7,2,2,4,1,1,1,3,0,0.17,0.17,0.34,0.09,0.26,Matches
Samuel Mráz,sk SVK,FW,Volos NFC,26,1997,3,2,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Álex Mula,es ESP,"FW,MF",PAS Lamia,27,1996,4,0,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Murg,at AUT,MF,PAOK,28,1994,30,25,"1,734",19.3,8,4,12,8,0,1,5,0,0.42,0.21,0.62,0.42,0.62,Matches
Georgios Mygas,gr GRE,"DF,MF",Volos NFC,29,1994,23,19,"1,588",17.6,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
Gergely Nagy,hu HUN,GK,PAS Giannina,29,1994,5,5,421,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Gergely Nagy,hu HUN,GK,PAS Lamia,29,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimitrios Naoumis,gr GRE,DF,PAS Giannina,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Khaled Narey,tg TOG,"DF,FW",PAOK,29,1994,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ivan Näsberg,no NOR,DF,PAOK,27,1996,8,4,426,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Fran Navarro,es ESP,FW,Olympiacos,25,1998,16,11,940,10.4,5,0,5,4,1,1,3,0,0.48,0.00,0.48,0.38,0.38,Matches
Juan Neira,ar ARG,MF,OFI Crete,34,1989,22,5,626,7.0,2,2,4,1,1,1,5,0,0.29,0.29,0.58,0.14,0.43,Matches
Evangelos Nikolaou,gr GRE,MF,Panetolikos,19,2004,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Nikopolidis,gr GRE,GK,AO Kifisia,22,2000,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Sotiris Ninis,gr GRE,MF,AO Kifisia,33,1990,9,2,225,2.5,1,0,1,1,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches
Andreas Ntoi,gr GRE,DF,Olympiacos,20,2003,19,16,"1,493",16.6,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches

Cristopher Núñez,cr CRC,MF,PAS Lamia,25,1997,32,31,"2,441",27.1,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
Moses Odubajo,eng ENG,DF,Aris,30,1993,28,26,"2,254",25.0,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
Angelos Oikonomou,gr GRE,MF,Panserraikos,27,1995,11,3,353,3.9,0,1,1,0,0,0,3,1,0.00,0.25,0.25,0.00,0.25,Matches
Marios Oikonomou,gr GRE,DF,Panetolikos,30,1992,20,19,"1,674",18.6,1,0,1,1,0,0,4,1,0.05,0.00,0.05,0.05,0.05,Matches
Bryan Olivera,uy URU,MF,Volos NFC,29,1994,4,1,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Francisco Ortega,ar ARG,DF,Olympiacos,24,1999,23,20,"1,723",19.1,0,3,3,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
Jordi Osei-Tutu,eng ENG,"MF,DF",PAS Giannina,24,1998,8,6,549,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Ismahila Ouédraogo,bf BFA,MF,Panserraikos,23,1999,24,20,"1,730",19.2,0,0,0,0,0,0,12,1,0.00,0.00,0.00,0.00,0.00,Matches
Magomed Ozdoyev,ru RUS,MF,PAOK,30,1992,34,25,"2,167",24.1,6,1,7,6,0,0,2,0,0.25,0.04,0.29,0.25,0.29,Matches
Ognjen Ožegović,rs SRB,FW,AO Kifisia,29,1994,30,27,"2,403",26.7,16,1,17,10,6,7,9,0,0.60,0.04,0.64,0.37,0.41,Matches
Julián Palacios,ar ARG,"MF,FW",Asteras Tripoli,24,1999,11,6,473,5.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Sebastián Palacios,ar ARG,"MF,FW",Panathinaikos,31,1992,25,19,"1,580",17.6,6,5,11,6,0,0,1,1,0.34,0.28,0.63,0.34,0.63,Matches
Erik Palmer-Brown,us USA,DF,Panathinaikos,26,1997,3,2,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Pamlidis,gr GRE,"MF,FW",PAS Giannina,29,1993,27,24,"2,042",22.7,3,2,5,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,Matches
Michail Panagidis,gr GRE,MF,Aris,19,2004,14,11,806,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Konstantinos Panagou,gr GRE,DF,PAS Giannina,25,1998,6,3,334,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Epaminondas Pantelakis,gr GRE,DF,PAS Giannina,28,1995,26,25,"2,205",24.5,2,0,2,2,0,0,7,0,0.08,0.00,0.08,0.08,0.08,Matches
Kyriakos Papadopoulos,gr GRE,DF,PAS Lamia,31,1992,21,21,"1,874",20.8,0,1,1,0,0,0,9,0,0.00,0.05,0.05,0.00,0.05,Matches
Nikos Papadopoulos,gr GRE,GK,Asteras Tripoli,33,1990,18,18,"1,451",16.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Symeon Papadopoulos,gr GRE,GK,Volos NFC,23,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Antonis Papasavvas,gr GRE,MF,AO Kifisia,28,1995,13,10,862,9.6,1,1,2,1,0,0,6,0,0.10,0.10,0.21,0.10,0.21,Matches
Georgios Papavasiliou,gr GRE,FW,Panserraikos,31,1992,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rubén Pardo,es ESP,"MF,FW",Aris,30,1992,15,7,565,6.3,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches
Alexandros Parras,gr GRE,DF,AO Kifisia,25,1998,11,5,464,5.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Triantafyllos Pasaridīs,gr GRE,DF,OFI Crete,27,1996,11,10,807,9.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches

Alexandros Paschalakis,gr GRE,GK,Olympiacos,34,1989,26,26,"2,340",26.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Domagoj Pavičić,hr CRO,MF,Aris,29,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandr Pavlovets,by BLR,DF,PAS Lamia,26,1996,6,5,421,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikolaos Peios,gr GRE,MF,AO Kifisia,24,1999,13,9,658,7.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Pedro Pérez Conde,es ESP,FW,PAS Giannina,35,1988,27,19,"1,681",18.7,9,2,11,6,3,3,4,0,0.48,0.11,0.59,0.32,0.43,Matches
Facundo Pérez,ar ARG,MF,Panetolikos,24,1999,30,25,"2,220",24.7,0,2,2,0,0,0,10,1,0.00,0.08,0.08,0.00,0.08,Matches
Rubén Pérez,es ESP,MF,Panathinaikos,34,1989,22,18,"1,512",16.8,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
Stavros Petavrakis,gr GRE,DF,Panserraikos,30,1992,25,20,"1,774",19.7,0,2,2,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,Matches
Luiz Phellype,br BRA,FW,OFI Crete,29,1993,32,15,"1,653",18.4,4,2,6,3,1,2,3,0,0.22,0.11,0.33,0.16,0.27,Matches
Kostas Pileas,cy CYP,"MF,DF",Panserraikos,24,1998,21,21,"1,649",18.3,1,1,2,0,1,2,3,0,0.05,0.05,0.11,0.00,0.05,Matches
Stavros Pilios,gr GRE,DF,AEK Athens,22,2000,11,9,819,9.1,0,2,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
Orbelín Pineda,mx MEX,"MF,FW",AEK Athens,27,1996,33,23,"2,246",25.0,3,4,7,3,0,0,1,0,0.12,0.16,0.28,0.12,0.28,Matches
Frederico Pires Duarte,pt POR,"MF,FW",Panetolikos,24,1999,30,19,"1,742",19.4,3,2,5,3,0,0,4,0,0.15,0.10,0.26,0.15,0.26,Matches
Rodolfo Pizarro,mx MEX,MF,AEK Athens,29,1994,16,5,548,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Podence,pt POR,"MF,FW",Olympiacos,27,1995,31,22,"1,992",22.1,11,6,17,11,0,1,7,1,0.50,0.27,0.77,0.50,0.77,Matches
Konstantinos Pomonis,gr GRE,DF,Atromitos,21,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Ezequiel Ponce,ar ARG,FW,AEK Athens,26,1997,29,15,"1,463",16.3,15,0,15,15,0,0,1,0,0.92,0.00,0.92,0.92,0.92,Matches
Călin Popescu,ro ROU,MF,Volos NFC,21,2001,5,1,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jackson Porozo,ec ECU,DF,Olympiacos,22,2000,4,2,242,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Panagiotis Pritsas,gr GRE,MF,AO Kifisia,24,1999,13,8,687,7.6,0,1,1,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13,Matches
Quini,es ESP,DF,Olympiacos,33,1989,21,15,"1,460",16.2,2,0,2,2,0,0,6,0,0.12,0.00,0.12,0.12,0.12,Matches
Luka Racic,dk DEN,DF,Volos NFC,24,1999,7,3,424,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Vedad Radonja,ba BIH,DF,AEK Athens,21,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Baba Rahman,gh GHA,DF,PAOK,29,1994,28,24,"2,280",25.3,6,3,9,6,0,0,8,0,0.24,0.12,0.36,0.24,0.36,Matches
Ramon,br BRA,DF,Olympiacos,22,2001,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches

Xesc Regis,es ESP,MF,Asteras Tripoli,26,1996,30,28,"2,338",26.0,6,6,12,5,1,1,6,0,0.23,0.23,0.46,0.19,0.42,Matches
Panagiotis Retsos,gr GRE,DF,Olympiacos,24,1998,27,26,"2,067",23.0,0,0,0,0,0,0,11,2,0.00,0.00,0.00,0.00,0.00,Matches
Omar Richards,eng ENG,"DF,MF",Olympiacos,25,1998,10,7,599,6.7,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches
Daan Rienstra,nl NED,MF,PAS Giannina,30,1992,27,22,"1,723",19.1,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches
Adrián Riera,es ESP,MF,OFI Crete,27,1996,27,14,"1,308",14.5,3,1,4,3,0,0,3,0,0.21,0.07,0.28,0.21,0.28,Matches
Gaëtan Robail,fr FRA,"FW,MF",Atromitos,29,1994,23,16,"1,300",14.4,4,2,6,4,0,0,1,0,0.28,0.14,0.42,0.28,0.42,Matches
