Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Boris Tyutyukov,bg BUL,FW,Pirin Blagoevgrad,24,1997,4.7,1,0,0,,,,,,,,,0,Matches
Parvizdzhon Umarbayev,tj TJK,MF,CSKA 1948,27,1994,19.7,6,0,0,,,,,,,,,0,Matches
Yhojan Valbuena,co COL,MF,Botev Vratsa,25,1997,8.0,4,0,0,,,,,,,,,0,Matches
Georgi Valchev,bg BUL,MF,Slavia Sofia,31,1991,7.6,3,0,0,,,,,,,,,0,Matches
Georgi Valchev,bg BUL,MF,PFC Hebar Pazardzhik,31,1991,11.0,6,0,0,,,,,,,,,0,Matches
Arsenio Valpoort,nl NED,"FW,MF",PFC Hebar Pazardzhik,29,1992,10.5,4,0,0,,,,,,,,,0,Matches
Jasper Van Heertum,nl NED,DF,Botev Plovdiv,24,1997,18.6,2,0,0,,,,,,,,,1,Matches
Bozhidar Vasev,bg BUL,MF,FC Spartak Varna,29,1993,15.3,9,0,0,,,,,,,,,0,Matches
Aleksandar Vasilev,bg BUL,DF,Loko Plovdiv,27,1995,8.8,5,1,1,,,,,,,,,0,Matches
Aleksandar Vasilev,bg BUL,DF,Cherno More,27,1995,14.1,4,0,0,,,,,,,,,0,Matches
Ivan Vasilev,bg BUL,GK,Septemvri Sofia,22,2000,1.0,1,0,0,,,,,,,,,0,Matches
Kitan Vasilev,bg BUL,"FW,MF",Pirin Blagoevgrad,25,1997,4.9,0,0,0,,,,,,,,,0,Matches
Vasil Vasilev,bg BUL,FW,Beroe,16,2005,6.2,2,0,0,,,,,,,,,0,Matches
Velislav Vasilev,bg BUL,MF,Cherno More,21,2001,10.2,2,0,0,,,,,,,,,0,Matches
Viktor Vasilev,bg BUL,FW,Botev Vratsa,23,1999,0.6,1,0,0,,,,,,,,,0,Matches
Aksel Velev,bg BUL,FW,Loko Plovdiv,15,2007,0.0,0,0,0,,,,,,,,,0,Matches
Stefan Velev,bg BUL,MF,Cherno More,33,1989,15.9,4,0,0,,,,,,,,,0,Matches
Viacheslav Veliev,ua UKR,FW,Pirin Blagoevgrad,22,2000,25.4,12,0,0,,,,,,,,,0,Matches

Olivier Verdon,bj BEN,DF,Ludogorets,26,1995,25.1,4,0,0,,,,,,,,,0,Matches
Caio Vidal,br BRA,MF,Ludogorets,21,2000,6.6,2,0,0,,,,,,,,,0,Matches
Thibaut Vion,fr FRA,"DF,FW",CSKA Sofia,28,1993,26.1,9,0,0,,,,,,,,,0,Matches
Petar Vitanov,bg BUL,MF,Loko Plovdiv,27,1995,15.6,2,0,0,,,,,,,,,0,Matches
Emil Viyachki,bg BUL,DF,Slavia Sofia,32,1990,33.6,8,0,0,,,,,,,,,0,Matches
Antonio Vutov,bg BUL,"FW,MF",Lokomotiv Sofia,26,1996,23.7,10,2,0,,,,,,,,,0,Matches
Svetoslav Vutsov,bg BUL,GK,Slavia Sofia,20,2002,28.0,4,0,0,,,,,,,,,1,Matches
Aslak Witry,no NOR,DF,Ludogorets,26,1996,22.1,2,0,0,,,,,,,,,0,Matches
Emil Yanchev,bg BUL,"DF,MF",Pirin Blagoevgrad,23,1999,3.1,1,0,0,,,,,,,,,0,Matches
Dominik Yankov,bg BUL,MF,Ludogorets,22,2000,4.8,1,0,0,,,,,,,,,0,Matches
Konstantin Yavorov Pavlov,bg BUL,FW,Botev Plovdiv,16,2005,0.6,0,0,0,,,,,,,,,0,Matches
Georgi Yomov,bg BUL,MF,CSKA Sofia,25,1997,1.7,0,0,0,,,,,,,,,0,Matches
Andrey Yordanov,bg BUL,FW,Pirin Blagoevgrad,20,2001,23.3,7,0,0,,,,,,,,,0,Matches
Damyan Yordanov,bg BUL,FW,Beroe,17,2005,0.0,0,0,0,,,,,,,,,0,Matches
Ivan Yordanov,bg BUL,MF,Ludogorets,21,2000,4.7,2,0,0,,,,,,,,,0,Matches
Ivan Yordanov,bg BUL,MF,FC Spartak Varna,21,2000,14.5,1,0,0,,,,,,,,,0,Matches
Nikolay Yordanov Ivanov,bg BUL,MF,FC Spartak Varna,27,1995,1.0,0,0,0,,,,,,,,,0,Matches
Preslav Yordanov,bg BUL,FW,Pirin Blagoevgrad,33,1989,11.9,3,0,0,,,,,,,,,0,Matches
Tonislav Yordanov,bg BUL,FW,Arda,23,1998,9.5,3,0,0,,,,,,,,,0,Matches
Tonislav Yordanov,bg BUL,FW,Beroe,23,1998,11.9,4,0,0,,,,,,,,,0,Matches
Valentin Yoskov,bg BUL,FW,Septemvri Sofia,24,1998,6.9,2,0,0,,,,,,,,,0,Matches
Valentin Yoskov,bg BUL,FW,CSKA 1948,24,1998,0.4,0,0,0,,,,,,,,,0,Matches
Amos Youga,cf CTA,"DF,MF",CSKA Sofia,29,1992,27.6,8,0,0,,,,,,,,,0,Matches
Kristiyan Yovov,bg BUL,MF,Levski Sofia,16,2006,0.2,0,0,0,,,,,,,,,0,Matches
Iliya Yurukov,bg BUL,MF,Arda,22,1999,26.9,10,1,1,,,,,,,,,0,Matches

Serkan Yusein,bg BUL,MF,Beroe,26,1996,28.1,5,1,1,,,,,,,,,0,Matches
Radoslav Zahariev,bg BUL,MF,Botev Vratsa,18,2004,0.7,1,0,0,,,,,,,,,0,Matches
Petar Zanev,bg BUL,DF,Pirin Blagoevgrad,36,1985,11.5,4,0,0,,,,,,,,,1,Matches
Pierre Zebli,ci CIV,FW,Loko Plovdiv,24,1997,28.8,10,1,0,,,,,,,,,0,Matches
Atanas Zehirov,bg BUL,MF,Arda,33,1989,0.1,1,0,0,,,,,,,,,0,Matches
Milen Zhelev,bg BUL,"DF,MF",Arda,29,1993,23.1,9,1,1,,,,,,,,,0,Matches
Radoslav Zhivkov,bg BUL,FW,Septemvri Sofia,23,1999,1.8,1,0,0,,,,,,,,,0,Matches
Radoslav Zhivkov,bg BUL,FW,CSKA Sofia,23,1999,0.4,0,0,0,,,,,,,,,0,Matches
Ante Zivkovic,hr CRO,FW,PFC Hebar Pazardzhik,29,1993,5.8,1,0,0,,,,,,,,,0,Matches
Nikolay Zlatev,bg BUL,FW,Cherno More,17,2004,9.3,4,0,0,,,,,,,,,0,Matches
Viktor Zorov,bg BUL,MF,Septemvri Sofia,20,2001,0.5,0,0,0,,,,,,,,,0,Matches
Yuki Aizu,jp JPN,MF,Pirin Blagoevgrad,25,1996,0.6,0,0,0,,,,,,,,,0,Matches
