Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Robbe Decostere,be BEL,DF,Cercle Brugge,25,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Théo Defourny,be BEL,GK,RWD Molenbeek,31,1992,30,30,"2,679",29.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tristan Degreef,be BEL,MF,Anderlecht,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Delaney,dk DEN,"MF,DF",Anderlecht,31,1991,14,11,912,10.1,1,0,1,1,0,0,3,0,1.6,1.6,0.9,2.5,6,45,29,0.10,0.00,0.10,0.10,0.10,0.16,0.09,0.24,0.16,0.24,Matches
Martin Delavallée,be BEL,GK,Charleroi,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Hannes Delcroix,be BEL,DF,Anderlecht,24,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mathias Delorge,be BEL,MF,Sint-Truiden,19,2004,30,30,"2,659",29.5,1,2,3,1,0,0,4,0,1.2,1.2,1.4,2.6,27,190,38,0.03,0.07,0.10,0.03,0.10,0.04,0.05,0.09,0.04,0.09,Matches
Olivier Deman,be BEL,"DF,MF",Cercle Brugge,23,2000,5,4,380,4.2,0,0,0,0,0,0,1,0,1.1,1.1,1.1,2.2,6,24,25,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.51,0.26,0.51,Matches
Kévin Denkey,tg TOG,FW,Cercle Brugge,22,2000,28,28,"2,494",27.7,23,0,23,21,2,3,6,0,19.2,16.8,2.8,19.6,44,62,271,0.83,0.00,0.83,0.76,0.76,0.69,0.10,0.79,0.61,0.71,Matches
Jerome Deom,be BEL,"MF,FW",Eupen,24,1999,22,7,763,8.5,1,1,2,1,0,0,1,1,1.5,1.5,0.8,2.3,19,28,46,0.12,0.12,0.24,0.12,0.24,0.18,0.10,0.27,0.18,0.27,Matches
Laurent Depoitre,be BEL,FW,Gent,34,1988,9,4,390,4.3,1,1,2,1,0,0,0,0,1.9,1.9,0.7,2.5,5,10,36,0.23,0.23,0.46,0.23,0.46,0.43,0.15,0.58,0.43,0.58,Matches
Gilles Dewaele,be BEL,"DF,MF",Standard Liège,27,1996,21,5,673,7.5,0,1,1,0,0,0,2,0,0.5,0.5,1.0,1.5,11,30,30,0.00,0.13,0.13,0.00,0.13,0.07,0.13,0.20,0.07,0.20,Matches
Sada Diallo,be BEL,"MF,DF",RWD Molenbeek,21,2002,6,1,86,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Amadou Diawara,gn GUI,MF,Anderlecht,26,1997,11,6,594,6.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,5,27,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Moussa Djenepo,ml MLI,"DF,FW",Standard Liège,25,1998,23,20,"1,492",16.6,1,0,1,1,0,0,3,0,1.0,1.0,1.5,2.5,70,28,147,0.06,0.00,0.06,0.06,0.06,0.06,0.09,0.15,0.06,0.15,Matches
Noah Dodeigne,be BEL,"DF,FW",Standard Liège,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kasper Dolberg,dk DEN,FW,Anderlecht,25,1997,29,28,"2,154",23.9,13,2,15,10,3,3,2,0,12.8,10.4,1.8,12.2,26,33,133,0.54,0.08,0.63,0.42,0.50,0.54,0.07,0.61,0.44,0.51,Matches

Joren Dom,be BEL,"MF,DF",OH Leuven,33,1989,21,14,"1,437",16.0,0,1,1,0,0,0,2,0,2.2,2.2,0.3,2.5,11,49,37,0.00,0.06,0.06,0.00,0.06,0.14,0.02,0.16,0.14,0.16,Matches
Djovkar Doudaev,be BEL,DF,RWD Molenbeek,19,2003,5,1,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
Mahamadou Doumbia,ml MLI,MF,Antwerp,19,2004,9,4,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,10,16,8,0.25,0.00,0.25,0.25,0.25,0.08,0.00,0.08,0.08,0.08,Matches
Souleyman Doumbia,ci CIV,DF,Standard Liège,26,1996,8,7,559,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Vetle Dragsnes,no NOR,"DF,MF",Charleroi,29,1994,23,20,"1,754",19.5,2,3,5,2,0,0,1,0,1.2,1.2,1.7,2.9,37,72,113,0.10,0.15,0.26,0.10,0.26,0.06,0.09,0.15,0.06,0.15,Matches
Denis Drăguș,ro ROU,FW,Standard Liège,24,1999,6,4,312,3.5,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,13,15,29,0.29,0.00,0.29,0.29,0.29,0.23,0.01,0.24,0.23,0.24,Matches
Anders Dreyer,dk DEN,"FW,MF",Anderlecht,25,1998,28,26,"2,240",24.9,15,8,23,12,3,3,2,1,10.5,8.1,6.1,14.3,73,107,209,0.60,0.32,0.92,0.48,0.80,0.42,0.25,0.67,0.33,0.57,Matches
Olivier Dumont,be BEL,MF,Sint-Truiden,21,2002,12,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.12,0.09,0.12,Matches
Maxime Dupé,fr FRA,GK,Anderlecht,30,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pierre Dwomoh,be BEL,MF,RWD Molenbeek,19,2004,28,27,"2,279",25.3,1,1,2,1,0,0,6,0,1.4,1.4,2.3,3.7,27,114,46,0.04,0.04,0.08,0.04,0.08,0.05,0.09,0.15,0.05,0.15,Matches
Aron Dønnum,no NOR,"DF,FW",Standard Liège,25,1998,5,5,428,4.8,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.7,10,15,26,0.00,0.21,0.21,0.00,0.21,0.02,0.14,0.16,0.02,0.16,Matches
Malcolm Ebiowei,eng ENG,"FW,MF",RWD Molenbeek,19,2003,4,1,146,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,6,5,15,0.00,0.62,0.62,0.00,0.62,0.04,0.06,0.10,0.04,0.10,Matches
Dennis Eckert,de GER,FW,Union SG,26,1997,23,14,"1,138",12.6,7,2,9,4,3,3,1,0,8.1,5.8,1.6,7.4,24,31,102,0.55,0.16,0.71,0.32,0.47,0.64,0.13,0.77,0.46,0.58,Matches
Malamine Efekele,fr FRA,"FW,MF",Cercle Brugge,19,2004,7,1,184,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,1,13,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Chidera Ejuke,ng NGA,"FW,DF",Antwerp,25,1998,21,14,"1,324",14.7,3,4,7,3,0,0,3,0,2.3,2.3,4.0,6.3,73,99,152,0.20,0.27,0.48,0.20,0.48,0.15,0.27,0.43,0.15,0.43,Matches
Jurgen Ekkelenkamp,nl NED,MF,Antwerp,23,2000,29,27,"2,112",23.5,5,1,6,5,0,0,3,0,6.9,6.9,2.7,9.7,31,109,101,0.21,0.04,0.26,0.21,0.26,0.29,0.12,0.41,0.29,0.41,Matches
Renaud Emond,be BEL,FW,Standard Liège,31,1991,3,1,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,6,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18,Matches
Renaud Emond,be BEL,FW,Eupen,31,1991,7,5,431,4.8,2,0,2,2,0,0,2,0,0.8,0.8,0.2,1.0,2,11,21,0.42,0.00,0.42,0.42,0.42,0.18,0.03,0.21,0.18,0.21,Matches
Romaric Etonde,fr FRA,MF,Cercle Brugge,18,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alieu Fadera,gm GAM,"FW,DF",Genk,21,2001,16,12,965,10.7,3,1,4,3,0,0,3,0,2.5,2.5,5.2,7.8,38,24,111,0.28,0.09,0.37,0.28,0.37,0.24,0.49,0.73,0.24,0.73,Matches
Noah Fadiga,sn SEN,"DF,FW",Gent,23,1999,15,3,414,4.6,0,1,1,0,0,0,2,1,0.7,0.7,0.9,1.6,8,8,39,0.00,0.22,0.22,0.00,0.22,0.15,0.20,0.36,0.15,0.36,Matches
Matias Fernandez-Pardo,be BEL,"FW,MF",Gent,18,2005,5,2,186,2.1,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,15,7,20,0.48,0.00,0.48,0.48,0.48,0.23,0.07,0.30,0.23,0.30,Matches
Fabio Ferraro,be BEL,MF,RWD Molenbeek,20,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Oleksandr Filin,ru RUS,DF,Eupen,27,1996,12,9,871,9.7,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,5,43,3,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Matteo Filorizzo,be BEL,"FW,MF",Eupen,17,2006,3,0,35,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,2,0.00,0.00,0.00,0.00,0.00,1.35,0.00,1.35,1.35,1.35,Matches

Seydou Fini,it ITA,"DF,FW",Standard Liège,17,2006,4,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alfreð Finnbogason,is ISL,FW,Eupen,34,1989,27,11,"1,123",12.5,1,3,4,1,0,0,3,0,3.1,3.1,1.6,4.7,14,31,67,0.08,0.24,0.32,0.08,0.32,0.25,0.13,0.38,0.25,0.38,Matches
Mathias Fixelles,be BEL,MF,Westerlo,26,1996,11,5,572,6.4,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.5,13,41,16,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
Alexis Flips,fr FRA,"FW,MF",Anderlecht,23,2000,12,5,381,4.2,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,10,19,42,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.26,0.13,0.26,Matches
Malick Fofana,be BEL,"DF,MF",Gent,18,2005,19,12,"1,146",12.7,2,3,5,2,0,0,1,0,1.9,1.9,4.5,6.4,86,45,110,0.16,0.24,0.39,0.16,0.39,0.15,0.35,0.50,0.15,0.50,Matches
Núrio Fortuna,ao ANG,"DF,MF",Gent,28,1995,10,4,394,4.4,0,0,0,0,0,0,2,1,0.3,0.3,0.0,0.3,4,22,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Marlon Fossey,us USA,DF,Standard Liège,24,1998,24,21,"1,623",18.0,1,2,3,1,0,0,1,0,1.4,1.4,2.3,3.6,45,52,100,0.06,0.11,0.17,0.06,0.17,0.08,0.13,0.20,0.08,0.20,Matches
Iver Fossum,no NOR,"MF,FW",Kortrijk,27,1996,4,2,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,4,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
Daam Foulon,be BEL,"DF,MF",Mechelen,24,1999,29,29,"2,536",28.2,2,2,4,2,0,0,6,0,1.6,1.6,2.1,3.8,74,118,142,0.07,0.07,0.14,0.07,0.14,0.06,0.08,0.13,0.06,0.13,Matches
Guillaume François,be BEL,DF,Union SG,33,1990,5,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matija Frigan,hr CRO,FW,Westerlo,20,2003,23,12,"1,004",11.2,4,0,4,4,0,0,1,0,3.1,3.1,0.3,3.4,10,16,51,0.36,0.00,0.36,0.36,0.36,0.28,0.03,0.31,0.28,0.31,Matches
Haruya Fujii,jp JPN,DF,Kortrijk,22,2000,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Joel Fujita,jp JPN,MF,Sint-Truiden,21,2002,20,10,893,9.9,1,1,2,1,0,0,2,0,0.9,0.9,0.8,1.8,10,52,22,0.10,0.10,0.20,0.10,0.20,0.09,0.08,0.18,0.09,0.18,Matches
Matías Galarza,ar ARG,MF,Genk,21,2002,22,15,"1,295",14.4,1,0,1,1,0,0,5,0,1.3,1.3,1.6,2.9,14,103,23,0.07,0.00,0.07,0.07,0.07,0.09,0.11,0.20,0.09,0.20,Matches
Omri Gandelman,il ISR,MF,Gent,23,2000,22,7,787,8.7,6,3,9,6,0,0,1,1,3.0,3.0,1.3,4.3,5,32,33,0.69,0.34,1.03,0.69,1.03,0.34,0.14,0.49,0.34,0.49,Matches
Munashe Garan'anga,zw ZIM,DF,Mechelen,22,2001,6,5,437,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Federico Gattoni,ar ARG,DF,Anderlecht,24,1999,4,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yann Gboho,fr FRA,"MF,FW",Cercle Brugge,22,2001,20,16,"1,383",15.4,0,3,3,0,0,0,0,0,3.6,3.6,3.0,6.5,69,52,175,0.00,0.20,0.20,0.00,0.20,0.23,0.19,0.42,0.23,0.42,Matches
Théo Gécé,be BEL,MF,RWD Molenbeek,22,2001,7,1,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pieter Gerkens,be BEL,"MF,FW",Gent,27,1995,23,10,912,10.1,3,1,4,3,0,0,1,0,2.0,2.0,1.4,3.4,11,53,55,0.30,0.10,0.39,0.30,0.39,0.19,0.14,0.33,0.19,0.33,Matches
Nick Gillekens,be BEL,GK,Westerlo,28,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bruno Godeau,be BEL,DF,Sint-Truiden,31,1992,28,28,"2,479",27.5,0,0,0,0,0,0,6,0,0.3,0.3,0.4,0.7,15,101,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Fernand Gouré,ci CIV,"FW,MF",Westerlo,21,2002,4,0,30,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,6,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.77,0.77,0.77,Matches
Makhtar Gueye,sn SEN,FW,RWD Molenbeek,25,1997,27,24,"2,180",24.2,8,1,9,8,0,0,9,2,11.4,11.4,1.8,13.2,24,45,111,0.33,0.04,0.37,0.33,0.37,0.47,0.07,0.54,0.47,0.54,Matches
Parfait Guiagon,ci CIV,"FW,MF",Charleroi,22,2001,23,17,"1,367",15.2,5,2,7,5,0,0,0,0,1.9,1.9,1.5,3.5,47,75,101,0.33,0.13,0.46,0.33,0.46,0.13,0.10,0.23,0.13,0.23,Matches

Muhammed Gümüskaya,tr TUR,MF,Westerlo,22,2001,3,1,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,4,12,0.00,0.00,0.00,0.00,0.00,0.23,0.14,0.37,0.23,0.37,Matches
Pape Habib Guèye,sn SEN,FW,Kortrijk,23,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,Matches
Anouar Ait El Hadj,be BEL,"MF,FW",Genk,21,2002,9,3,282,3.1,2,0,2,2,0,0,2,0,0.7,0.7,0.4,1.2,4,20,27,0.64,0.00,0.64,0.64,0.64,0.23,0.14,0.37,0.23,0.37,Matches
Bakary Haidara,ci CIV,DF,Westerlo,18,2005,5,4,350,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.2,1,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches
Geoffry Hairemans,be BEL,"FW,MF",Mechelen,31,1991,30,24,"2,081",23.1,5,3,8,2,3,3,2,0,5.2,2.8,4.2,7.0,44,197,154,0.22,0.13,0.35,0.09,0.22,0.22,0.18,0.41,0.12,0.30,Matches
Daiki Hashioka,jp JPN,"DF,MF",Sint-Truiden,24,1999,18,17,"1,499",16.7,2,2,4,2,0,0,4,0,1.6,1.6,1.7,3.3,46,65,93,0.12,0.12,0.24,0.12,0.24,0.09,0.10,0.20,0.09,0.20,Matches
Dogucan Haspolat,tr TUR,MF,Westerlo,23,2000,18,4,469,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,3,40,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Ibe Hautekiet,be BEL,DF,Standard Liège,21,2002,2,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42,Matches
Isaac Hayden,eng ENG,MF,Standard Liège,28,1995,10,9,669,7.4,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,5,29,6,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
Thorgan Hazard,be BEL,"FW,MF",Anderlecht,30,1993,19,15,"1,374",15.3,4,4,8,4,0,0,5,0,2.8,2.8,3.5,6.2,44,70,140,0.26,0.26,0.52,0.26,0.52,0.18,0.23,0.41,0.18,0.41,Matches
David Henen,tg TOG,"MF,DF",Kortrijk,27,1996,6,4,265,2.9,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,3,10,13,0.00,0.34,0.34,0.00,0.34,0.08,0.15,0.24,0.08,0.24,Matches
Laurent Henkinet,be BEL,GK,Standard Liège,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jonathan Heris,be BEL,DF,RWD Molenbeek,32,1990,11,10,871,9.7,0,2,2,0,0,0,3,0,0.2,0.2,0.6,0.8,11,38,9,0.00,0.21,0.21,0.00,0.21,0.02,0.06,0.08,0.02,0.08,Matches
Daan Heymans,be BEL,"MF,FW",Charleroi,24,1999,29,18,"1,663",18.5,1,2,3,1,0,0,7,0,4.2,4.2,1.7,5.9,33,88,131,0.05,0.11,0.16,0.05,0.16,0.23,0.09,0.32,0.23,0.32,Matches
Bryan Heynen,be BEL,MF,Genk,26,1997,25,24,"2,115",23.5,6,3,9,4,2,4,4,1,8.2,4.9,3.2,8.1,18,132,111,0.26,0.13,0.38,0.17,0.30,0.35,0.13,0.48,0.21,0.34,Matches
Andrew Hjulsager,dk DEN,"MF,DF",Gent,28,1995,13,9,708,7.9,0,0,0,0,0,0,2,0,1.3,1.3,1.1,2.4,39,47,64,0.00,0.00,0.00,0.00,0.00,0.16,0.14,0.30,0.16,0.30,Matches
Raphael Holzhauser,at AUT,MF,OH Leuven,30,1993,2,1,72,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,3,2,0.00,0.00,0.00,0.00,0.00,0.28,0.13,0.41,0.28,0.41,Matches
Shion Homma,jp JPN,FW,Club Brugge,22,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Patrik Hrošovský,sk SVK,MF,Genk,31,1992,29,22,"2,129",23.7,0,4,4,0,0,0,4,0,1.8,1.8,2.0,3.8,12,122,32,0.00,0.17,0.17,0.00,0.17,0.07,0.08,0.16,0.07,0.16,Matches
Guillaume Hubert,be BEL,GK,RWD Molenbeek,29,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nathan Huygevelde,be BEL,MF,Union SG,19,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Hong Hyunseok,kr KOR,MF,Gent,24,1999,20,20,"1,577",17.5,4,4,8,4,0,0,1,0,2.4,2.4,4.3,6.8,33,121,112,0.23,0.23,0.46,0.23,0.46,0.14,0.25,0.39,0.14,0.39,Matches
Mounaim El Idrissy,fr FRA,"FW,MF",Kortrijk,24,1999,16,9,728,8.1,0,0,0,0,0,0,5,0,0.9,0.9,0.3,1.2,10,13,47,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15,Matches
Marco Ilaimaharitra,mg MAD,MF,Charleroi,28,1995,25,24,"2,131",23.7,4,1,5,1,3,4,8,1,4.3,1.1,2.4,3.5,28,157,41,0.17,0.04,0.21,0.04,0.08,0.18,0.10,0.28,0.05,0.15,Matches
George Ilenikhena,fr FRA,FW,Antwerp,16,2006,28,7,976,10.8,8,0,8,8,0,0,2,0,5.5,5.5,0.8,6.3,15,11,67,0.74,0.00,0.74,0.74,0.74,0.50,0.08,0.58,0.50,0.58,Matches

Joachim Imbrechts,se SWE,GK,Union SG,21,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ryotaro Ito,jp JPN,MF,Sint-Truiden,25,1998,27,22,"1,782",19.8,4,1,5,4,0,0,0,0,4.1,3.7,2.1,5.9,35,132,87,0.20,0.05,0.25,0.20,0.25,0.21,0.11,0.32,0.19,0.30,Matches
Nordin Jackers,be BEL,GK,Club Brugge,25,1997,3,2,261,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Vincent Janssen,nl NED,"FW,MF",Antwerp,29,1994,28,28,"2,308",25.6,10,4,14,9,1,4,6,0,10.7,7.5,4.2,11.7,34,94,138,0.39,0.16,0.55,0.35,0.51,0.42,0.16,0.58,0.29,0.46,Matches
Wolke Janssens,be BEL,DF,Sint-Truiden,28,1995,15,3,337,3.7,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,1,15,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
Edisson Jordanov,bg BUL,"DF,MF",Westerlo,30,1993,14,6,588,6.5,1,0,1,1,0,0,4,0,0.4,0.4,0.4,0.8,23,28,39,0.15,0.00,0.15,0.15,0.15,0.06,0.06,0.12,0.06,0.12,Matches
Ferran Jutglà,es ESP,FW,Club Brugge,24,1999,26,13,"1,233",13.7,7,1,8,7,0,0,1,0,7.4,7.4,2.2,9.6,25,20,134,0.51,0.07,0.58,0.51,0.58,0.54,0.16,0.70,0.54,0.70,Matches
Elton Kabangu,be BEL,"FW,MF",Union SG,25,1998,12,0,125,1.4,1,1,2,1,0,0,0,0,0.7,0.7,0.6,1.3,6,4,21,0.72,0.72,1.44,0.72,1.44,0.51,0.43,0.95,0.51,0.95,Matches
Abdoul Kader Yaméogo,ci CIV,DF,Club Brugge,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Abdelkahar Kadri,dz ALG,"MF,FW",Kortrijk,23,2000,27,26,"2,283",25.4,4,3,7,3,1,1,4,0,5.2,4.4,4.0,8.5,84,154,107,0.16,0.12,0.28,0.12,0.24,0.21,0.16,0.36,0.17,0.33,Matches
Marco Kana,be BEL,MF,Anderlecht,20,2002,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
Marco Kana,be BEL,"MF,DF",Kortrijk,20,2002,16,15,"1,304",14.5,0,0,0,0,0,0,5,1,0.3,0.3,0.1,0.4,7,77,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Ismaël Kandouss,ma MAR,DF,Gent,25,1997,27,25,"2,157",24.0,1,0,1,1,0,0,3,1,1.0,1.0,0.3,1.3,31,139,8,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Wilfried Kanga,ci CIV,FW,Standard Liège,25,1998,27,27,"2,313",25.7,9,3,12,7,2,4,4,0,10.0,6.8,2.6,9.4,46,30,173,0.35,0.12,0.47,0.27,0.39,0.39,0.10,0.49,0.27,0.37,Matches
Kings Kangwa,zm ZAM,MF,Kortrijk,24,1999,4,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,14,2,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.08,0.06,0.08,Matches
Hayao Kawabe,jp JPN,"MF,FW",Standard Liège,27,1995,27,23,"1,933",21.5,7,5,12,7,0,0,2,0,3.2,3.2,2.2,5.4,34,93,112,0.33,0.23,0.56,0.33,0.56,0.15,0.10,0.25,0.15,0.25,Matches
Fatih Kaya,,FW,Sint-Truiden,23,1999,29,12,"1,166",13.0,0,0,0,0,0,1,3,0,5.6,4.8,1.1,5.9,15,21,67,0.00,0.00,0.00,0.00,0.00,0.43,0.08,0.51,0.37,0.45,Matches
Joris Kayembe,cd COD,DF,Genk,28,1994,17,13,"1,268",14.1,1,2,3,1,0,0,3,0,0.7,0.7,1.2,2.0,52,107,69,0.07,0.14,0.21,0.07,0.21,0.05,0.09,0.14,0.05,0.14,Matches
