Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,npxG + xAG/90,Matches


Leroy Abanda,fr FRA,DF,PAS Lamia,22,2000,15,15,"1,257",14.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
Pape Abou Cissé,sn SEN,DF,Olympiacos,26,1995,6,4,400,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Adejo,ng NGA,DF,PAS Lamia,32,1989,16,15,"1,331",14.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Oluwatobiloba Alagbe,ng NGA,MF,Asteras Tripoli,22,2000,10,7,556,6.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Sotiris Alexandropoulos,gr GRE,MF,Panathinaikos,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikolai Alho,fi FIN,DF,Volos NFC,29,1993,34,32,"2,894",32.2,1,3,4,1,0,0,4,2,0.03,0.09,0.12,0.03,0.12,Matches
Christos Almpanis,gr GRE,"FW,MF",AEK Athens,27,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Federico Álvarez,ar ARG,DF,Asteras Tripoli,27,1994,29,25,"2,310",25.7,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,Matches
Nordin Amrabat,ma MAR,MF,AEK Athens,35,1987,31,19,"1,666",18.5,7,4,11,3,4,4,8,0,0.38,0.22,0.59,0.16,0.38,Matches
Panagiotis Anastasopoulos,gr GRE,DF,Panetolikos,18,2003,1,0,23,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Thanasis Androutsos,gr GRE,DF,Olympiacos,25,1997,7,5,466,5.2,1,1,2,1,0,0,3,0,0.19,0.19,0.39,0.19,0.39,Matches
Giannis Anestis,gr GRE,GK,Panetolikos,31,1991,21,21,"1,890",21.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Miguel Ángel Guerrero,es ESP,"FW,MF",OFI Crete,32,1990,11,8,763,8.5,0,2,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
Fabien Antunes,fr FRA,"MF,DF",Ionikos,30,1991,18,12,"1,032",11.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Antzoulas,gr GRE,DF,Asteras Tripoli,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aias Aosman,sy SYR,"MF,FW",Ionikos,27,1994,13,13,"1,033",11.5,2,2,4,2,0,0,4,0,0.17,0.17,0.35,0.17,0.35,Matches
Giannis Apostolakis,gr GRE,MF,OFI Crete,17,2004,3,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kostas Apostolakis,gr GRE,DF,Panetolikos,23,1999,21,17,"1,416",15.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
Youssef El-Arabi,ma MAR,FW,Olympiacos,35,1987,34,7,"1,004",11.2,6,6,12,4,2,3,2,0,0.54,0.54,1.08,0.36,0.90,Matches
Sergio Araujo,ar ARG,FW,AEK Athens,30,1992,29,28,"2,383",26.5,7,7,14,7,0,0,6,0,0.26,0.26,0.53,0.26,0.53,Matches
Stefan Aškovski,mk MKD,"MF,FW",PAS Lamia,30,1992,16,8,674,7.5,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
Kyriakos Aslanidis,gr GRE,DF,Volos NFC,20,2002,5,3,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Giorgos Athanasiadis,gr GRE,GK,AEK Athens,29,1993,30,30,"2,700",30.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Nicolaos Athanasiou,gr GRE,DF,Atromitos,21,2001,5,5,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
Vasilis Athanasiou,gr GRE,GK,PAS Giannina,23,1999,9,7,735,8.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Pichu Atienza,es ESP,DF,Asteras Tripoli,32,1990,22,22,"1,952",21.7,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches
Panagiotis Avgerinos,gr GRE,GK,Volos NFC,19,2003,3,2,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ousseynou Ba,sn SEN,DF,Olympiacos,26,1995,19,17,"1,408",15.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Paris Babis,gr GRE,MF,PAS Lamia,23,1999,5,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Petros Bagalianis,gr GRE,DF,PAS Giannina,21,2001,8,5,493,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Patrick Bahanack,cm CMR,DF,Levadiakos,24,1997,15,11,"1,099",12.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Makis Bakadimas,gr GRE,DF,PAS Giannina,22,2000,8,6,649,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Michalis Bakakis,gr GRE,DF,Panetolikos,31,1991,5,5,444,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Cédric Bakambu,cd COD,FW,Olympiacos,31,1991,32,27,"2,120",23.6,18,2,20,15,3,3,4,0,0.76,0.08,0.85,0.64,0.72,Matches
Marko Bakić,me MNE,MF,OFI Crete,28,1993,15,13,"1,067",11.9,3,2,5,3,0,0,3,0,0.25,0.17,0.42,0.25,0.42,Matches
Claudiu Balan,ro ROU,FW,PAS Giannina,28,1994,27,19,"1,836",20.4,6,0,6,6,0,0,4,0,0.29,0.00,0.29,0.29,0.29,Matches
Konstantinos Balogiannis,gr GRE,"MF,DF",OFI Crete,23,1999,23,20,"1,590",17.7,1,2,3,1,0,0,5,0,0.06,0.11,0.17,0.06,0.17,Matches
Jerónimo Barrales,ar ARG,FW,Asteras Tripoli,35,1987,28,22,"1,888",21.0,2,0,2,1,1,1,8,0,0.10,0.00,0.10,0.05,0.05,Matches
Jean Barrientos,uy URU,MF,Volos NFC,31,1990,23,20,"1,818",20.2,2,0,2,1,1,3,7,0,0.10,0.00,0.10,0.05,0.05,Matches
Julián Bartolo,ar ARG,"MF,FW",Asteras Tripoli,26,1996,22,12,"1,216",13.5,2,4,6,2,0,0,2,0,0.15,0.30,0.44,0.15,0.44,Matches
Cristian Battocchio,it ITA,MF,Volos NFC,30,1992,4,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Danny Bejarano,bo BOL,MF,PAS Lamia,28,1994,23,15,"1,331",14.8,1,1,2,1,0,0,8,1,0.07,0.07,0.14,0.07,0.14,Matches
Anthony Belmonte,fr FRA,MF,Levadiakos,26,1995,15,6,662,7.4,1,1,2,1,0,0,7,0,0.14,0.14,0.27,0.14,0.27,Matches
Asier Benito,es ESP,FW,Asteras Tripoli,27,1995,13,5,447,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
Bernard,br BRA,"MF,FW",Panathinaikos,29,1992,31,26,"2,288",25.4,2,5,7,2,0,0,4,0,0.08,0.20,0.28,0.08,0.28,Matches
Facundo Bertoglio,ar ARG,"MF,FW",Asteras Tripoli,32,1990,22,10,889,9.9,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
Pep Biel,es ESP,"MF,FW",Olympiacos,25,1996,30,26,"2,238",24.9,9,2,11,8,1,1,4,1,0.36,0.08,0.44,0.32,0.40,Matches
Thievy Bifouma,cg CGO,"FW,DF",OFI Crete,30,1992,11,2,286,3.2,0,3,3,0,0,0,0,0,0.00,0.94,0.94,0.00,0.94,Matches
Iker Bilbao,es ESP,MF,PAS Giannina,26,1996,16,14,"1,278",14.2,0,2,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
Diego Biseswar,sr SUR,MF,PAOK,34,1988,25,4,646,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches

Richmond Boakye,gh GHA,FW,PAS Lamia,29,1993,8,2,251,2.8,1,0,1,1,0,0,0,1,0.36,0.00,0.36,0.36,0.36,Matches
Gerónimo Bortagaray,uy URU,DF,PAS Giannina,21,2000,6,3,290,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Bouchalakis,gr GRE,MF,Olympiacos,29,1993,3,2,150,1.7,1,0,1,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matches
Rachid Bouhenna,dz ALG,DF,Ionikos,31,1991,5,2,180,2.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
Giannis Bouzoukis,gr GRE,MF,Panetolikos,24,1998,14,2,249,2.8,0,1,1,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches
Giannis Bouzoukis,gr GRE,MF,OFI Crete,24,1998,7,4,396,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Josh Bowler,eng ENG,MF,Olympiacos,23,1999,4,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jakub Brabec,cz CZE,DF,Aris,29,1992,23,23,"1,983",22.0,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches
Brandon,es ESP,FW,PAOK,27,1995,29,11,"1,108",12.3,7,0,7,7,0,0,3,0,0.57,0.00,0.57,0.57,0.57,Matches
Laurențiu Brănescu,ro ROU,GK,Atromitos,28,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Alberto Brignoli,it ITA,GK,Panathinaikos,30,1991,34,34,"3,060",34.0,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches
Zymer Bytyqi,no NOR,"FW,MF",Olympiacos,25,1996,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jerson Cabral,nl NED,FW,Ionikos,31,1991,7,0,159,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rafael Camacho,pt POR,"MF,FW",Aris,22,2000,25,5,733,8.1,2,2,4,2,0,0,3,0,0.25,0.25,0.49,0.25,0.49,Matches
Aguibou Camara,gn GUI,MF,Olympiacos,21,2001,6,3,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Aguibou Camara,gn GUI,MF,Atromitos,21,2001,12,10,883,9.8,3,0,3,3,0,0,3,0,0.31,0.00,0.31,0.31,0.31,Matches
José Cañas,es ESP,MF,Ionikos,35,1987,27,21,"2,008",22.3,1,1,2,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,Matches
Sergi Canós,es ESP,MF,Olympiacos,25,1997,8,5,444,4.9,4,2,6,4,0,0,1,0,0.81,0.41,1.22,0.81,1.22,Matches
Aitor Cantalapiedra,es ESP,"FW,MF",Panathinaikos,26,1996,9,8,647,7.2,8,2,10,4,4,4,0,0,1.11,0.28,1.39,0.56,0.83,Matches
Eneko Capilla,es ESP,MF,Asteras Tripoli,27,1995,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
David Carmona,es ESP,DF,Asteras Tripoli,25,1997,23,21,"1,925",21.4,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches
José Castaño,es ESP,DF,Asteras Tripoli,23,1998,30,30,"2,677",29.7,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches
Christos Chatziioannou,gr GRE,FW,Aris,18,2004,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dimitris Chatziisaias,gr GRE,DF,Atromitos,29,1992,31,31,"2,739",30.4,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches
Ilias Chatzitheodoridis,gr GRE,"DF,FW",Panetolikos,24,1997,17,12,"1,032",11.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches

Pape Cheikh Diop,sn SEN,MF,Aris,24,1997,10,3,342,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Raman Chibsah,gh GHA,MF,Ionikos,29,1993,9,5,377,4.2,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches
Michaell Chirinos,hn HON,MF,Volos NFC,27,1995,14,13,"1,062",11.8,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,Matches
Diamantis Chouchoumis,gr GRE,DF,Panetolikos,28,1994,27,23,"2,091",23.2,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
Lefteris Choutesiotis,gr GRE,GK,Ionikos,28,1994,33,33,"2,970",33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Lazaros Christodoulopoulos,gr GRE,FW,Aris,35,1986,13,3,309,3.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Nikolaos Christogeorgos,gr GRE,GK,OFI Crete,22,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Efthymios Christopoulos,gr GRE,FW,AEK Athens,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Ilias Christopoulos,gr GRE,DF,Asteras Tripoli,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Dmytro Chygrynskiy,ua UKR,DF,Ionikos,35,1986,26,26,"2,323",25.8,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
Enis Çokaj,al ALB,MF,Panathinaikos,23,1999,20,1,329,3.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Derek Cornelius,ca CAN,DF,Panetolikos,24,1997,13,13,"1,170",13.0,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
Julián Cuesta,es ESP,GK,Aris,31,1991,31,31,"2,790",31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Abdoulaye Dabo,fr FRA,MF,Levadiakos,21,2001,9,4,472,5.2,0,1,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
Bryan Dabo,bf BFA,MF,Aris,30,1992,27,16,"1,351",15.0,1,1,2,1,0,0,8,1,0.07,0.07,0.13,0.07,0.13,Matches
Nadrey Dago,ci CIV,"FW,MF",Panetolikos,25,1997,16,10,861,9.6,2,0,2,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches
Tiago Dantas,pt POR,MF,PAOK,21,2000,32,24,"1,954",21.7,4,1,5,4,0,0,3,0,0.18,0.05,0.23,0.18,0.23,Matches
Vladimír Darida,cz CZE,MF,Aris,31,1990,21,21,"1,763",19.6,5,4,9,5,0,0,3,0,0.26,0.20,0.46,0.26,0.46,Matches
Laurens De Bock,be BEL,DF,Atromitos,29,1992,29,29,"2,610",29.0,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,Matches
Konrad De La Fuente,us USA,MF,Olympiacos,21,2001,3,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Tomas De Vincenti,ar ARG,"MF,FW",PAS Lamia,33,1989,24,17,"1,300",14.4,4,1,5,4,0,1,9,1,0.28,0.07,0.35,0.28,0.35,Matches
Miloš Deletić,rs SRB,"MF,FW",Volos NFC,28,1993,32,32,"2,651",29.5,6,2,8,6,0,0,7,1,0.20,0.07,0.27,0.20,0.27,Matches
Ivan Demydenko,ua UKR,FW,Asteras Tripoli,19,2003,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Apostolos Diamantis,gr GRE,DF,OFI Crete,22,2000,30,28,"2,519",28.0,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches
Jorge Diaz,uy URU,MF,Panetolikos,33,1989,28,24,"2,081",23.1,0,4,4,0,0,0,6,1,0.00,0.17,0.17,0.00,0.17,Matches

Nouha Dicko,ml MLI,FW,OFI Crete,30,1992,30,27,"2,204",24.5,6,1,7,6,0,0,7,0,0.25,0.04,0.29,0.25,0.29,Matches
Assane Dioussé,sn SEN,MF,OFI Crete,24,1997,33,28,"2,383",26.5,3,1,4,3,0,0,3,0,0.11,0.04,0.15,0.11,0.15,Matches
Mésaque Djú,pt POR,"MF,FW",OFI Crete,23,1999,10,5,447,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Juan Domínguez,es ESP,MF,Asteras Tripoli,32,1990,9,5,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Douglas,br BRA,MF,PAOK,25,1997,29,29,"2,370",26.3,4,0,4,3,1,1,7,0,0.15,0.00,0.15,0.11,0.11,Matches
Cheick Doukouré,ci CIV,MF,Aris,29,1992,16,11,"1,004",11.2,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
Konstantinos Doumtsios,gr GRE,"FW,MF",Levadiakos,24,1997,21,16,"1,466",16.3,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
Fiorin Durmishaj,gr GRE,FW,OFI Crete,25,1996,12,3,456,5.1,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
Christos Eleftheriadis,gr GRE,"FW,MF",Ionikos,30,1991,24,7,756,8.4,2,0,2,2,0,0,4,0,0.24,0.00,0.24,0.24,0.24,Matches
Niclas Eliasson,se SWE,MF,AEK Athens,26,1995,26,13,"1,177",13.1,0,7,7,0,0,0,3,0,0.00,0.54,0.54,0.00,0.54,Matches
Luis Enrique Palma,hn HON,"MF,FW",Aris,22,2000,29,20,"1,682",18.7,11,4,15,10,1,1,1,1,0.59,0.21,0.80,0.54,0.75,Matches
August Erlingmark,se SWE,MF,Atromitos,24,1998,24,18,"1,499",16.7,2,0,2,2,0,0,8,1,0.12,0.00,0.12,0.12,0.12,Matches
Rodrigo Erramuspe,ar ARG,DF,PAS Giannina,32,1990,31,31,"2,774",30.8,9,1,10,5,4,5,7,0,0.29,0.03,0.32,0.16,0.19,Matches
João Escoval,pt POR,DF,Volos NFC,25,1997,29,29,"2,588",28.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Oghenekaro Etebo,ng NGA,MF,Aris,26,1995,25,23,"2,013",22.4,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
Bandiougou Fadiga,fr FRA,"MF,FW",Ionikos,21,2001,28,25,"2,013",22.4,1,1,2,1,0,0,9,0,0.04,0.04,0.09,0.04,0.09,Matches
Rayan Fallatah,sa KSA,FW,OFI Crete,18,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Paolo Fernandes,es ESP,MF,Volos NFC,23,1998,13,13,"1,120",12.4,3,4,7,3,0,0,3,0,0.24,0.32,0.56,0.24,0.56,Matches
Paolo Fernandes,es ESP,MF,AEK Athens,23,1998,14,1,283,3.1,1,1,2,1,0,0,1,0,0.32,0.32,0.64,0.32,0.64,Matches
Víctor Fernández,es ESP,MF,Volos NFC,24,1998,7,2,282,3.1,0,1,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches
Deybi Flores,hn HON,MF,Panetolikos,26,1996,16,10,877,9.7,0,2,2,0,0,0,4,0,0.00,0.21,0.21,0.00,0.21,Matches
Manssour Fofana,ci CIV,MF,PAS Giannina,20,2002,5,1,92,1.0,1,0,1,1,0,0,0,0,0.98,0.00,0.98,0.98,0.98,Matches
Kostas Fortounis,gr GRE,"MF,FW",Olympiacos,29,1992,25,21,"1,551",17.2,4,10,14,4,0,0,2,0,0.23,0.58,0.81,0.23,0.81,Matches
Alexander Fransson,se SWE,MF,AEK Athens,28,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Samúel Friðjónsson,is ISL,MF,Atromitos,26,1996,28,13,"1,215",13.5,2,0,2,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches

Leandro Frroku,al ALB,MF,Panathinaikos,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mijat Gaćinović,rs SRB,MF,AEK Athens,27,1995,30,24,"2,005",22.3,9,2,11,9,0,0,5,0,0.40,0.09,0.49,0.40,0.49,Matches
Enzo Gaggi,ar ARG,"MF,FW",Volos NFC,24,1998,15,13,"1,159",12.9,1,2,3,1,0,0,6,0,0.08,0.16,0.23,0.08,0.23,Matches
Konstantinos Galanopoulos,gr GRE,MF,AEK Athens,24,1997,12,1,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Cristian Ganea,ro ROU,DF,Panathinaikos,30,1992,9,3,287,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Athanasios Garavelis,gr GRE,GK,PAS Lamia,29,1992,10,10,846,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Levi Garcia,tt TRI,FW,AEK Athens,24,1997,31,26,"2,329",25.9,14,5,19,10,4,5,1,0,0.54,0.19,0.73,0.39,0.58,Matches
Manu García,es ESP,MF,Aris,24,1998,17,12,"1,138",12.6,4,3,7,4,0,0,1,0,0.32,0.24,0.55,0.32,0.55,Matches
Mateo García,ar ARG,"MF,FW",Aris,25,1996,33,27,"2,344",26.0,3,2,5,3,0,0,3,1,0.12,0.08,0.19,0.12,0.19,Matches
Rubén García,es ESP,DF,Asteras Tripoli,23,1998,11,8,694,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Michael Gardawski,de GER,"MF,DF",Asteras Tripoli,31,1990,21,13,"1,036",11.5,1,0,1,1,0,0,8,1,0.09,0.00,0.09,0.09,0.09,Matches
Savvas Gentsoglou,gr GRE,DF,PAS Lamia,31,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Gervinho,ci CIV,FW,Aris,35,1987,11,5,413,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches
Petros Giakoumakis,gr GRE,"MF,FW",PAS Lamia,30,1992,14,5,553,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches
Giannis Gianniotas,gr GRE,"MF,FW",Levadiakos,29,1993,16,12,994,11.0,2,2,4,2,0,0,2,0,0.18,0.18,0.36,0.18,0.36,Matches
Andreas Gianniotis,gr GRE,GK,Atromitos,29,1992,31,31,"2,722",30.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Kostas Giannoulis,gr GRE,DF,OFI Crete,34,1987,10,6,483,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Federico Gino,uy URU,MF,PAS Giannina,29,1993,16,16,"1,403",15.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
Adam Gnezda Čerin,si SVN,"MF,FW",Panathinaikos,23,1999,34,29,"2,518",28.0,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches
Eder González,es ESP,MF,Atromitos,25,1997,32,30,"2,686",29.8,0,2,2,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches
Ivan Goranov,bg BUL,DF,PAS Lamia,30,1992,17,16,"1,418",15.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
Vasilios Gordeziani,gr GRE,FW,PAOK,20,2002,2,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Joel Graterol,ve VEN,GK,Panetolikos,25,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Andre Gray,jm JAM,FW,Aris,31,1991,32,20,"1,730",19.2,8,2,10,7,1,2,4,0,0.42,0.10,0.52,0.36,0.47,Matches
Dávid Gróf,hu HUN,GK,Levadiakos,33,1989,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches

Sebastian Grønning,dk DEN,FW,OFI Crete,25,1997,8,1,174,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches
Ehsan Hajsafi,ir IRN,DF,AEK Athens,32,1990,29,28,"2,441",27.1,0,3,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
Stephen Hammond,gh GHA,MF,Levadiakos,25,1996,26,23,"1,873",20.8,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
