Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Thomas Kristensen,dk DEN,DF,AGF,20,2002,18.2,1,9,1,11.1,0.50,0.06,0.11,1.00,,0,0,Matches
Jeppe Kudsk,dk DEN,DF,Randers,19,2003,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Willy Kumado,gh GHA,"MF,FW",Lyngby,19,2002,5.4,0,2,0,0.0,0.37,0.00,0.00,,,0,0,Matches
Dawid Kurminowski,pl POL,FW,AGF,23,1999,0.1,0,2,0,0.0,18.00,0.00,0.00,,,0,0,Matches
Kasper Kusk,dk DEN,MF,Aalborg,30,1991,1.9,1,2,1,50.0,1.05,0.52,0.50,1.00,,0,0,Matches
Kasper Kusk,dk DEN,"FW,MF",Silkeborg,30,1991,14.2,2,37,11,29.7,2.61,0.78,0.05,0.18,,0,1,Matches
Bertram Kvist,dk DEN,MF,Brøndby,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Mathias Kvistgaarden,dk DEN,"FW,MF",Brøndby,20,2002,17.0,7,57,24,42.1,3.35,1.41,0.12,0.29,,0,0,Matches
Kasper Larsen,dk DEN,DF,Odense,29,1993,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,,0,0,Matches
Nicolai Larsen,dk DEN,GK,Silkeborg,31,1991,31.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Jordan Larsson,se SWE,FW,FC Copenhagen,25,1997,7.1,4,17,9,52.9,2.41,1.28,0.24,0.44,,0,0,Matches
Noah Lassen,dk DEN,MF,Odense,15,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Frederik Lauenborg,dk DEN,MF,Randers,25,1997,15.0,1,11,5,45.5,0.73,0.33,0.09,0.20,,0,0,Matches
Jesper Lauridsen,dk DEN,DF,Randers,31,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Mads Lauritsen,dk DEN,DF,Viborg,29,1993,3.1,1,6,4,66.7,1.96,1.30,0.17,0.25,,0,0,Matches
Rasmus Lauritsen,dk DEN,DF,Brøndby,26,1996,7.7,0,9,3,33.3,1.17,0.39,0.00,0.00,,0,0,Matches
Clint Leemans,nl NED,MF,Viborg,26,1995,27.2,6,42,15,35.7,1.55,0.55,0.14,0.40,,0,1,Matches
Lukas Lerager,dk DEN,MF,FC Copenhagen,29,1993,24.7,6,44,18,40.9,1.78,0.73,0.14,0.33,,0,0,Matches
Timo Letschert,nl NED,DF,Lyngby,29,1993,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,,0,0,Matches
Alexander Lind,dk DEN,FW,Silkeborg,20,2002,2.0,2,7,2,28.6,3.48,0.99,0.29,1.00,,0,0,Matches
Victor Lind,dk DEN,FW,Midtjylland,19,2003,1.1,0,2,1,50.0,1.82,0.91,0.00,0.00,,0,0,Matches

Gift Links,za RSA,MF,AGF,23,1998,17.3,0,22,5,22.7,1.27,0.29,0.00,0.00,,0,0,Matches
Justin Lonwijk,sr SUR,FW,Viborg,22,1999,7.0,2,12,6,50.0,1.71,0.85,0.17,0.33,,0,0,Matches
Jonas Lössl,dk DEN,GK,Midtjylland,33,1989,24.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Kilian Ludewig,de GER,"DF,MF",Aalborg,22,2000,14.7,0,9,2,22.2,0.61,0.14,0.00,0.00,,0,0,Matches
Alexander Ludwig,dk DEN,DF,Horsens,29,1993,10.3,0,5,2,40.0,0.48,0.19,0.00,0.00,,0,0,Matches
Oliver Lund,dk DEN,"DF,MF",AGF,31,1990,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Lucas Lund Pedersen,dk DEN,GK,Viborg,22,2000,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Valdemar Lund,dk DEN,DF,FC Copenhagen,19,2003,14.1,1,10,3,30.0,0.71,0.21,0.10,0.33,,0,0,Matches
Sævar Magnússon,is ISL,"FW,MF",Lyngby,22,2000,19.6,6,45,17,37.8,2.29,0.87,0.13,0.35,,0,0,Matches
Milan Makarić,rs SRB,FW,Aalborg,26,1995,3.3,0,5,3,60.0,1.50,0.90,0.00,0.00,,0,0,Matches
Simon Makienok,dk DEN,FW,Horsens,31,1990,4.9,1,8,1,12.5,1.64,0.21,0.13,1.00,,0,0,Matches
Alasana Manneh,gm GAM,MF,Odense,24,1998,13.5,1,8,6,75.0,0.59,0.44,0.13,0.17,,0,0,Matches
Nico Mantl,de GER,GK,Aalborg,22,2000,8.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Emiliano Marcondes,dk DEN,FW,Nordsjælland,27,1995,5.3,3,22,10,45.5,4.16,1.89,0.14,0.30,,0,0,Matches
Jens Martin Gammelby,dk DEN,DF,Brøndby,27,1995,6.3,1,13,6,46.2,2.07,0.96,0.08,0.17,,0,0,Matches
Emiliano Martínez,uy URU,MF,Midtjylland,22,1999,21.2,0,16,1,6.3,0.76,0.05,0.00,0.00,,0,0,Matches
Erik Marxen,dk DEN,DF,Nordsjælland,31,1990,5.6,0,5,1,20.0,0.89,0.18,0.00,0.00,,0,0,Matches
Pelle Mattsson,dk DEN,MF,Silkeborg,20,2001,11.1,1,7,1,14.3,0.63,0.09,0.14,1.00,,0,0,Matches
Andreas Maxsø,dk DEN,DF,Brøndby,28,1994,11.0,1,8,2,25.0,0.73,0.18,0.00,0.00,,1,1,Matches
Kevin Mensah,dk DEN,"MF,DF",Brøndby,31,1991,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,,0,0,Matches
Nicholas Mickelson,th THA,DF,Odense,23,1999,12.7,0,1,1,100.0,0.08,0.08,0.00,0.00,,0,0,Matches
Thomas Mikkelsen,dk DEN,GK,Brøndby,38,1983,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Yankuba Minteh,gm GAM,"MF,FW",Odense,18,2004,13.5,4,29,9,31.0,2.14,0.67,0.14,0.44,,0,0,Matches
Gustav Mortensen,dk DEN,DF,Lyngby,18,2004,1.1,0,1,0,0.0,0.90,0.00,0.00,,,0,0,Matches
Patrick Mortensen,dk DEN,FW,AGF,33,1989,31.1,16,75,32,42.7,2.41,1.03,0.13,0.31,,6,6,Matches

Nils Mortimer,es ESP,FW,Viborg,21,2001,6.9,1,16,4,25.0,2.32,0.58,0.06,0.25,,0,0,Matches
Agon Mucolli,dk DEN,FW,Odense,23,1998,1.8,0,3,2,66.7,1.67,1.11,0.00,0.00,,0,0,Matches
Paul Mukairu,ng NGA,MF,FC Copenhagen,22,2000,0.9,0,1,0,0.0,1.06,0.00,0.00,,,0,0,Matches
Magnus Munck,dk DEN,MF,Nordsjælland,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Alexander Munksgaard,dk DEN,"DF,MF",AGF,24,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Jamiu Musbaudeen,ng NGA,MF,Midtjylland,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Lubambo Musonda,zm ZAM,"MF,DF",Horsens,27,1995,26.8,3,26,4,15.4,0.97,0.15,0.12,0.75,,0,0,Matches
Alen Mustafić,ba BIH,MF,Odense,23,1999,2.8,1,5,1,20.0,1.81,0.36,0.20,1.00,,0,0,Matches
Kasper Mølgaard Jørgensen,dk DEN,"MF,DF",Lyngby,22,1999,17.0,4,27,10,37.0,1.59,0.59,0.15,0.40,,0,0,Matches
Kasper Mølgaard Jørgensen,dk DEN,DF,Aalborg,22,1999,6.0,0,2,0,0.0,0.34,0.00,0.00,,,0,0,Matches
Tobias Mølgaard,dk DEN,"MF,DF",AGF,26,1996,26.8,0,18,4,22.2,0.67,0.15,0.00,0.00,,0,0,Matches
Mikkel Møller Lassen,dk DEN,"DF,MF",Horsens,21,2001,15.4,1,7,2,28.6,0.46,0.13,0.14,0.50,,0,0,Matches
Yahya Nadrani,fr FRA,DF,Aalborg,25,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Adamo Nagalo,bf BFA,DF,Nordsjælland,19,2002,27.1,1,12,6,50.0,0.44,0.22,0.08,0.17,,0,0,Matches
Marokhy Ndione,se SWE,FW,Viborg,22,1999,1.6,0,2,0,0.0,1.26,0.00,0.00,,,0,0,Matches
Sanders Ngabo,dk DEN,MF,Lyngby,18,2004,1.2,0,2,0,0.0,1.65,0.00,0.00,,,0,0,Matches
Emil Nielsen,dk DEN,FW,Lyngby,28,1993,5.6,2,10,5,50.0,1.79,0.89,0.20,0.40,,0,0,Matches
Ernest Nuamah,gh GHA,FW,Nordsjælland,18,2003,28.0,12,81,34,42.0,2.89,1.21,0.14,0.32,,1,2,Matches
Alexander Nybo,dk DEN,GK,Randers,27,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Benjamin Nygren,se SWE,FW,Nordsjælland,21,2001,8.6,3,24,10,41.7,2.80,1.17,0.13,0.30,,0,0,Matches
Stephen Odey,ng NGA,FW,Randers,24,1998,15.9,4,41,16,39.0,2.57,1.00,0.10,0.25,,0,0,Matches
Andreas Oggesen,dk DEN,MF,Silkeborg,28,1994,3.9,1,4,1,25.0,1.03,0.26,0.25,1.00,,0,0,Matches
Kristoffer Olsson,se SWE,"MF,FW",Midtjylland,27,1995,21.8,5,22,10,45.5,1.01,0.46,0.23,0.50,,0,0,Matches
Ohi Omoijuanfo,no NOR,FW,Brøndby,28,1994,22.0,13,62,35,56.5,2.82,1.59,0.18,0.31,,2,2,Matches
Raphael Onyedika,ng NGA,MF,Midtjylland,21,2001,6.0,0,6,3,50.0,1.00,0.50,0.00,0.00,,0,0,Matches

Moses Opondo,ug UGA,"MF,FW",Horsens,24,1997,27.9,2,17,5,29.4,0.61,0.18,0.12,0.40,,0,0,Matches
Ibrahim Osman,gh GHA,FW,Nordsjælland,23,1999,2.2,0,8,2,25.0,3.67,0.92,0.00,0.00,,0,0,Matches
Sebastian Otoa,dk DEN,DF,Aalborg,18,2004,2.6,0,1,0,0.0,0.38,0.00,0.00,,,0,0,Matches
Kristoffer Pallesen,dk DEN,DF,Aalborg,32,1990,16.3,0,5,2,40.0,0.31,0.12,0.00,0.00,,0,0,Matches
Paulinho,br BRA,DF,Midtjylland,27,1995,18.2,1,12,4,33.3,0.66,0.22,0.08,0.25,,0,0,Matches
Paulinho,pt POR,FW,Viborg,22,1999,2.2,1,9,2,22.2,4.07,0.90,0.11,0.50,,0,0,Matches
Bjørn Paulsen,dk DEN,DF,Odense,31,1991,24.5,1,20,2,10.0,0.82,0.08,0.05,0.50,,0,0,Matches
Jeppe Pedersen,dk DEN,MF,Aalborg,21,2001,1.2,1,2,1,50.0,1.61,0.80,0.50,1.00,,0,0,Matches
Mikkel Pedersen,dk DEN,"MF,DF",Randers,26,1996,8.9,0,5,1,20.0,0.56,0.11,0.00,0.00,,0,0,Matches
Josip Posavec,hr CRO,GK,Aalborg,26,1996,10.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Andreas Poulsen,dk DEN,"DF,MF",Aalborg,22,1999,9.4,1,7,0,0.0,0.74,0.00,0.14,,,0,0,Matches
Nicolai Poulsen,dk DEN,MF,AGF,28,1993,25.1,0,6,2,33.3,0.24,0.08,0.00,0.00,,0,0,Matches
Louka Prip,dk DEN,"MF,FW",Aalborg,25,1997,23.5,1,69,18,26.1,2.93,0.77,0.01,0.06,,0,0,Matches
Lirim Qamili,mk MKD,FW,Horsens,24,1998,0.9,0,4,0,0.0,4.50,0.00,0.00,,,0,0,Matches
Josip Radošević,hr CRO,MF,Brøndby,28,1994,19.6,3,21,6,28.6,1.07,0.31,0.05,0.17,,2,2,Matches
Elías Rafn Ólafsson,is ISL,GK,Midtjylland,22,2000,8.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Charles Rigon Matos,br BRA,MF,Midtjylland,26,1996,5.6,0,10,1,10.0,1.77,0.18,0.00,0.00,,0,0,Matches
Kristian Riis,dk DEN,DF,Lyngby,25,1997,6.2,1,10,5,50.0,1.62,0.81,0.10,0.20,,0,0,Matches
Blas Riveros,py PAR,"DF,MF",Brøndby,24,1998,21.6,0,30,4,13.3,1.39,0.19,0.00,0.00,,0,0,Matches
Oliver Rose-Villadsen,dk DEN,DF,Nordsjælland,20,2001,30.2,0,11,2,18.2,0.36,0.07,0.00,0.00,,0,0,Matches
Mathias Ross,dk DEN,DF,Aalborg,21,2001,7.4,1,5,1,20.0,0.68,0.14,0.20,1.00,,0,0,Matches
Oliver Ross,dk DEN,"FW,MF",Aalborg,17,2004,6.2,1,14,7,50.0,2.27,1.14,0.07,0.14,,0,0,Matches
Sigurd Rosted,no NOR,DF,Brøndby,28,1994,6.4,0,6,3,50.0,0.93,0.47,0.00,0.00,,0,0,Matches
Mathew Ryan,au AUS,GK,FC Copenhagen,30,1992,6.0,0,1,0,0.0,0.17,0.00,0.00,,,0,0,Matches
Marcel Rømer,dk DEN,"MF,DF",Lyngby,30,1991,26.1,1,17,4,23.5,0.65,0.15,0.06,0.25,,0,0,Matches

Emmanuel Sabbi,us USA,"FW,MF",Odense,24,1997,15.1,8,42,18,42.9,2.78,1.19,0.17,0.39,,1,1,Matches
Ibrahim Said,ng NGA,"FW,MF",Viborg,20,2002,22.7,4,38,16,42.1,1.67,0.70,0.11,0.25,,0,0,Matches
Yousef Salech,dk DEN,FW,Brøndby,20,2002,1.1,0,3,1,33.3,2.73,0.91,0.00,0.00,,0,0,Matches
Tobias Salquist,dk DEN,DF,Silkeborg,27,1995,29.5,2,8,6,75.0,0.27,0.20,0.25,0.33,,0,0,Matches
Theo Sander,dk DEN,GK,Aalborg,17,2005,14.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Thomas Santos,dk DEN,"MF,DF",Horsens,23,1998,28.4,4,22,7,31.8,0.78,0.25,0.18,0.57,,0,0,Matches
Andreas Schjelderup,no NOR,"FW,MF",Nordsjælland,18,2004,13.8,10,27,17,63.0,1.95,1.23,0.26,0.41,,3,3,Matches
Oscar Schwartau,dk DEN,"FW,MF",Brøndby,16,2006,6.6,4,15,6,40.0,2.29,0.92,0.27,0.67,,0,0,Matches
Sebastian Sebulonsen,no NOR,"DF,MF",Brøndby,22,2000,11.5,1,9,4,44.4,0.78,0.35,0.11,0.25,,0,0,Matches
Astrit Seljmani,xk KVX,FW,Midtjylland,24,1997,1.5,0,1,0,0.0,0.69,0.00,0.00,,,0,0,Matches
Aron Sigurðarson,is ISL,"MF,FW",Horsens,28,1993,22.2,7,41,16,39.0,1.85,0.72,0.05,0.13,,5,5,Matches
Ayo Simon Okosun,dk DEN,MF,Odense,29,1993,3.0,0,2,0,0.0,0.67,0.00,0.00,,,0,0,Matches
Doguhan Simsir,dk DEN,"FW,MF",Midtjylland,20,2002,7.7,2,14,7,50.0,1.83,0.91,0.14,0.29,,0,0,Matches
Pione Sisto,dk DEN,"FW,MF",Midtjylland,27,1995,8.7,3,22,11,50.0,2.52,1.26,0.14,0.27,,0,0,Matches
Jørgen Skjelvik,no NOR,DF,Odense,31,1991,23.6,0,3,0,0.0,0.13,0.00,0.00,,,0,0,Matches
Naatan Skyttä,fi FIN,MF,Odense,20,2002,5.4,2,13,6,46.2,2.43,1.12,0.15,0.33,,0,0,Matches
Tobias Slotsager,dk DEN,DF,Odense,16,2006,10.5,0,2,0,0.0,0.19,0.00,0.00,,,0,0,Matches
Oliver Sonne,pe PER,DF,Silkeborg,21,2000,26.8,4,16,8,50.0,0.60,0.30,0.25,0.50,,0,0,Matches
Allan Sousa,br BRA,"MF,FW",Aalborg,25,1997,22.9,8,47,18,38.3,2.05,0.79,0.15,0.39,,1,1,Matches
Marko Stamenic,nz NZL,"MF,DF",FC Copenhagen,20,2002,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,,0,0,Matches
Aleksandar Stankovic,dk DEN,GK,Randers,27,1995,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Orri Steinn Óskarsson,is ISL,FW,FC Copenhagen,17,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Tobias Storm,dk DEN,"DF,MF",Lyngby,18,2004,8.7,0,5,1,20.0,0.57,0.11,0.00,0.00,,0,0,Matches
Sander Svendsen,no NOR,MF,Odense,24,1997,6.8,0,15,4,26.7,2.20,0.59,0.00,0.00,,0,0,Matches
Daniel Svensson,se SWE,"DF,MF",Nordsjælland,20,2002,17.1,2,12,7,58.3,0.70,0.41,0.17,0.29,,0,0,Matches

Erik Sviatchenko,dk DEN,DF,Midtjylland,30,1991,13.6,0,10,3,30.0,0.74,0.22,0.00,0.00,,0,0,Matches
Mads Søndergaard,dk DEN,MF,Viborg,19,2002,7.4,0,8,4,50.0,1.08,0.54,0.00,0.00,,0,0,Matches
Adam Sørensen,dk DEN,"MF,DF",Lyngby,21,2000,15.4,0,3,1,33.3,0.19,0.06,0.00,0.00,,0,0,Matches
Christian Sørensen,dk DEN,"DF,MF",FC Copenhagen,29,1992,11.4,2,13,4,30.8,1.14,0.35,0.15,0.50,,0,0,Matches
Christian Sørensen,dk DEN,DF,Viborg,29,1992,7.0,2,9,5,55.6,1.29,0.71,0.22,0.40,,0,0,Matches
Casper Tengstedt,dk DEN,FW,Horsens,22,2000,2.6,0,9,3,33.3,3.52,1.17,0.00,0.00,,0,0,Matches
Søren Tengstedt,dk DEN,"MF,FW",Silkeborg,22,2000,12.7,3,25,10,40.0,1.97,0.79,0.08,0.20,,1,1,Matches
Pontus Texel,dk DEN,DF,Midtjylland,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Rasmus Thelander,dk DEN,DF,Aalborg,31,1991,10.5,0,4,1,25.0,0.38,0.10,0.00,0.00,,0,0,Matches
Rasmus Thellufsen,dk DEN,"MF,FW",Lyngby,25,1997,4.5,0,5,2,40.0,1.11,0.44,0.00,0.00,,0,0,Matches
Jonas Thorsen,dk DEN,"DF,MF",Viborg,32,1990,0.4,0,1,0,0.0,2.43,0.00,0.00,,,0,0,Matches
Frederik Tingager,dk DEN,DF,AGF,29,1993,29.2,1,16,5,31.3,0.55,0.17,0.06,0.20,,0,0,Matches
Hjalte Toftegaard,dk DEN,MF,Horsens,16,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Franco Tongya,it ITA,MF,Odense,20,2002,12.2,2,16,5,31.3,1.31,0.41,0.13,0.40,,0,0,Matches
Kevin Tshiembe,dk DEN,DF,Brøndby,25,1997,23.0,0,11,1,9.1,0.48,0.04,0.00,0.00,,0,0,Matches
Jeppe Tverskov,dk DEN,"MF,DF",Odense,29,1993,29.4,2,18,3,16.7,0.61,0.10,0.11,0.67,,0,0,Matches
Nicolai Vallys,dk DEN,"MF,FW",Brøndby,25,1996,23.0,6,41,17,41.5,1.78,0.74,0.15,0.35,,0,0,Matches
Nicolai Vallys,dk DEN,FW,Silkeborg,25,1996,5.7,2,10,4,40.0,1.75,0.70,0.20,0.50,,0,0,Matches
Denis Vavro,sk SVK,DF,FC Copenhagen,26,1996,27.1,1,39,10,25.6,1.44,0.37,0.03,0.10,,0,1,Matches
Jakob Vester,dk DEN,DF,Viborg,17,2004,1.4,0,1,1,100.0,0.71,0.71,0.00,0.00,,0,0,Matches
William Vick,dk DEN,MF,FC Copenhagen,19,2003,0.6,0,1,0,0.0,1.61,0.00,0.00,,,0,0,Matches
Lasse Vigen Christensen,dk DEN,MF,Silkeborg,27,1994,6.9,0,3,0,0.0,0.44,0.00,0.00,,,0,0,Matches
Kasper Waarst Høgh,dk DEN,FW,Aalborg,21,2000,0.9,0,2,0,0.0,2.17,0.00,0.00,,,0,0,Matches
Leo Walta,fi FIN,MF,Nordsjælland,19,2003,0.9,0,3,1,33.3,3.42,1.14,0.00,0.00,,0,0,Matches
Daniel Wass,dk DEN,"DF,MF",Brøndby,33,1989,21.9,1,25,9,36.0,1.14,0.41,0.04,0.11,,0,0,Matches

Magnus Westergaard,dk DEN,MF,Lyngby,24,1998,12.2,0,17,5,29.4,1.39,0.41,0.00,0.00,,0,0,Matches
Magnus Westergaard,dk DEN,"MF,FW",Viborg,24,1998,7.3,1,11,4,36.4,1.52,0.55,0.09,0.25,,0,0,Matches
Casper Winther,dk DEN,MF,Lyngby,19,2003,15.2,0,8,1,12.5,0.52,0.07,0.00,0.00,,0,0,Matches
Frederik Winther,dk DEN,DF,Brøndby,21,2001,12.5,0,10,0,0.0,0.80,0.00,0.00,,,0,0,Matches
Kevin Yakob,iq IRQ,MF,AGF,21,2000,17.5,3,27,6,22.2,1.54,0.34,0.11,0.50,,0,0,Matches
Ulrik Yttergård Jenssen,no NOR,DF,Nordsjælland,26,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Žan Zaletel,si SVN,DF,Viborg,22,1999,25.0,0,10,2,20.0,0.40,0.08,0.00,0.00,,0,0,Matches
Jan Žambůrek,cz CZE,"MF,FW",Viborg,21,2001,6.9,1,10,4,40.0,1.45,0.58,0.10,0.25,,0,0,Matches
Zeca,gr GRE,MF,FC Copenhagen,33,1988,3.7,0,2,1,50.0,0.54,0.27,0.00,0.00,,0,0,Matches
Kenneth Zohore,dk DEN,FW,Odense,28,1994,0.5,0,1,0,0.0,1.91,0.00,0.00,,,0,0,Matches
Stefán Þórðarson,is ISL,MF,Silkeborg,23,1998,19.3,1,26,6,23.1,1.35,0.31,0.04,0.17,,0,0,Matches
Aron Þrándarson,is ISL,MF,Odense,27,1994,8.5,1,6,2,33.3,0.71,0.24,0.17,0.50,,0,0,Matches
