Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Moritz Oswald,at AUT,"DF,MF",Rapid Wien,21,2002,15.1,0,0,0,20,23,1,15,22,10,,,0,Matches
Mohamed Ouédraogo,bf BFA,"MF,DF",SCR Altach,20,2003,12.7,2,0,0,21,16,2,62,17,16,,,0,Matches
Benjamin Ozegovic,at AUT,GK,WSG Tirol,23,1999,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches
Alem Pašić,si SVN,"DF,MF",Blau-Weiß Linz,25,1997,12.7,3,0,0,22,8,2,0,18,17,,,0,Matches

Strahinja Pavlović,rs SRB,DF,RB Salzburg,22,2001,25.4,10,1,0,40,33,1,15,49,42,,,0,Matches
Luca Pazourek,at AUT,MF,Austria Wien,18,2005,0.5,0,0,0,2,1,0,2,2,0,,,0,Matches
Manuel Pfeifer,at AUT,DF,Hartberg,23,1999,30.8,6,0,0,27,39,2,68,65,48,,,0,Matches
Kamil Piątkowski,pl POL,DF,RB Salzburg,23,2000,4.4,1,0,0,2,6,0,0,5,6,,,0,Matches
Simon Piesinger,at AUT,DF,Wolfsberger AC,31,1992,16.5,1,0,0,12,10,2,2,16,10,,,0,Matches
Lenny Pintor,fr FRA,"FW,MF",LASK,22,2000,8.2,2,0,0,11,27,1,10,9,2,,,0,Matches
Simon Pirkl,at AUT,"MF,DF",Blau-Weiß Linz,26,1997,29.6,8,0,0,27,38,4,138,25,45,,,0,Matches
Tin Plavotic,at AUT,DF,Austria Wien,26,1997,11.7,0,0,0,14,5,1,0,24,8,,,0,Matches
Manuel Polster,at AUT,MF,Austria Wien,20,2002,11.5,0,0,0,6,14,3,39,6,6,,,0,Matches
Marvin Potzmann,at AUT,MF,Austria Wien,29,1993,13.8,3,0,0,24,10,0,15,16,24,,,0,Matches
Alexander Prass,at AUT,MF,Sturm Graz,22,2001,28.3,7,0,0,44,51,2,27,18,41,,,0,Matches
Nik Prelec,si SVN,FW,WSG Tirol,22,2001,30.2,1,0,0,24,36,9,35,6,9,,,0,Matches
Manuel Prietl,at AUT,MF,SCR Altach,31,1991,1.4,0,0,0,1,1,0,0,3,2,,,0,Matches
Dominik Prokop,at AUT,MF,Hartberg,26,1997,22.0,6,0,0,17,56,3,58,14,15,,,0,Matches
Ruben Providence,fr FRA,MF,Hartberg,22,2001,13.5,3,0,0,18,22,9,24,7,10,,,0,Matches
Leopold Querfeld,at AUT,DF,Rapid Wien,19,2003,27.5,6,0,0,36,35,2,2,49,41,,,0,Matches
Alexander Ranacher,at AUT,"DF,MF",WSG Tirol,24,1998,9.8,1,0,0,13,5,0,27,18,18,,,0,Matches
Reinhold Ranftl,at AUT,MF,Austria Wien,31,1992,29.8,7,0,0,32,61,3,115,36,45,,,0,Matches
Petar Ratkov,rs SRB,FW,RB Salzburg,19,2003,13.2,1,0,0,12,10,9,7,3,7,,,0,Matches
Constantin Reiner,at AUT,DF,SCR Altach,26,1997,20.0,5,0,0,20,18,0,10,34,24,,,0,Matches
Dominik Reiter,at AUT,"MF,FW",SCR Altach,25,1998,6.8,2,0,0,9,11,3,18,2,2,,,0,Matches
René Renner,at AUT,"MF,DF",LASK,29,1993,7.9,2,0,0,5,17,1,18,15,11,,,0,Matches
Torben Rhein,de GER,"MF,FW",SC Austria Lustenau,20,2003,13.5,4,0,0,14,9,1,51,6,13,,,0,Matches
Florian Rieder,at AUT,"MF,FW",Wolfsberger AC,27,1996,9.8,2,0,0,13,10,3,49,6,9,,,0,Matches
Jannik Robatsch,at AUT,DF,SK Austria Klagenfurt,18,2004,3.9,0,0,0,7,3,0,1,11,4,,,0,Matches

Thorsten Röcher,at AUT,FW,Wolfsberger AC,32,1991,2.7,0,0,0,4,10,2,4,2,1,,,0,Matches
Ronivaldo,br BRA,FW,Blau-Weiß Linz,34,1989,23.3,4,0,0,44,43,19,14,7,11,,,0,Matches
Thomas Rotter,at AUT,DF,Hartberg,31,1992,0.5,1,0,0,1,0,0,0,1,1,,,0,Matches
Thomas Sabitzer,at AUT,"FW,MF",Wolfsberger AC,22,2000,8.3,0,0,0,13,19,3,3,1,2,,,0,Matches
Sanel Saljic,at AUT,MF,Austria Wien,17,2005,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
Raphael Sallinger,at AUT,GK,Hartberg,27,1995,32.0,4,0,0,2,9,0,0,0,1,,,0,Matches
Mamadou Sangare,ml MLI,MF,Hartberg,21,2002,22.8,5,1,0,32,36,1,16,32,39,,,0,Matches
Gustavo Santos Costa,br BRA,FW,SCR Altach,27,1996,14.1,2,1,0,35,35,22,18,4,5,,,0,Matches
Manprit Sarkaria,at AUT,"FW,MF",Sturm Graz,26,1996,13.2,1,0,0,10,14,9,80,2,12,,,0,Matches
Nikolas Sattlberger,at AUT,"MF,DF",Rapid Wien,19,2004,27.4,9,1,1,33,14,0,4,44,37,,,0,Matches
Marcel Schantl,at AUT,"MF,DF",Blau-Weiß Linz,22,2000,5.2,0,0,0,6,0,1,13,3,5,,,0,Matches
Maximilian Scharfetter,at AUT,"FW,MF",Wolfsberger AC,21,2002,3.4,0,0,0,6,6,4,0,1,1,,,0,Matches
Paul Schermer,at AUT,GK,WSG Tirol,19,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Kjell Scherpen,nl NED,GK,Sturm Graz,23,2000,16.0,1,0,0,0,1,0,0,0,0,,,0,Matches
Jonathan Scherzer,at AUT,"DF,MF",Wolfsberger AC,28,1995,28.5,6,0,0,30,22,1,151,38,39,,,0,Matches
Thorsten Schick,at AUT,"DF,MF",Rapid Wien,33,1990,7.7,1,0,0,12,5,1,13,10,15,,,0,Matches
Domenik Schierl,at AUT,GK,SC Austria Lustenau,29,1994,31.0,4,0,0,0,12,0,0,0,1,,,1,Matches
Alexander Schlager,at AUT,GK,RB Salzburg,27,1996,28.0,3,0,0,0,0,0,0,0,1,,,0,Matches
Anthony Schmid,at AUT,"MF,FW",SC Austria Lustenau,24,1999,10.0,1,0,0,17,18,5,4,0,3,,,0,Matches
Jonathan Schmid,fr FRA,MF,SC Austria Lustenau,33,1990,3.4,0,0,0,2,2,1,9,0,0,,,0,Matches
Nicolas Schmid,at AUT,GK,Blau-Weiß Linz,26,1997,31.0,0,0,0,0,3,0,0,0,0,,,0,Matches
Alexander Schmidt,at AUT,"FW,MF",Austria Wien,25,1998,5.1,2,0,0,16,4,4,4,1,3,,,0,Matches
David Schnegg,at AUT,DF,Sturm Graz,24,1998,20.1,5,1,0,26,23,1,76,24,23,,,1,Matches
Kofi Schulz,de GER,DF,WSG Tirol,34,1989,25.6,3,0,0,15,14,2,63,23,38,,,0,Matches
Till Schumacher,de GER,"MF,DF",SK Austria Klagenfurt,25,1997,31.9,3,0,0,29,36,1,58,22,36,,,0,Matches

Tobias Schützenauer,at AUT,GK,SCR Altach,26,1997,5.7,1,0,0,0,1,0,0,0,0,,,0,Matches
Aaron Schwarz,at AUT,"MF,FW",SK Austria Klagenfurt,19,2004,7.6,2,0,0,7,5,5,10,3,8,,,0,Matches
Matthias Seidl,at AUT,MF,Rapid Wien,22,2001,29.3,4,0,0,22,48,2,24,12,21,,,0,Matches
Simon Seidl,at AUT,"MF,FW",Blau-Weiß Linz,20,2002,15.3,2,0,0,17,16,4,15,4,11,,,0,Matches
Javier Serrano,es ESP,MF,Sturm Graz,20,2003,3.0,2,1,0,5,3,0,0,7,4,,,0,Matches
Ismaïl Seydi,fr FRA,MF,Rapid Wien,22,2001,2.2,0,0,0,5,4,1,3,3,5,,,0,Matches
Roko Simic,hr CRO,FW,RB Salzburg,19,2003,14.7,2,0,0,23,10,12,2,7,7,,,0,Matches
Stefan Skrbo,at AUT,FW,WSG Tirol,22,2001,3.6,0,0,0,2,5,2,6,2,4,,,0,Matches
Oumar Solet,fr FRA,DF,RB Salzburg,23,2000,17.9,2,0,0,10,9,0,7,38,19,,,0,Matches
Michael Sollbauer,at AUT,DF,Rapid Wien,33,1990,6.1,2,0,0,3,1,2,0,5,3,,,0,Matches
Sebastian Soto,us USA,"MF,FW",SK Austria Klagenfurt,23,2000,2.2,0,0,0,4,6,2,2,3,1,,,0,Matches
Michael Steinwender,at AUT,DF,Hartberg,23,2000,8.9,0,0,0,7,8,0,1,21,9,,,0,Matches
Adam Stejskal,cz CZE,GK,WSG Tirol,20,2002,31.4,2,1,0,3,6,0,0,0,0,,,0,Matches
Dejan Stojanović,at AUT,GK,SCR Altach,30,1993,25.3,2,0,0,1,7,0,0,0,3,,,0,Matches
Filip Stojković,me MNE,"DF,MF",LASK,30,1993,19.9,7,0,0,32,15,1,49,23,28,,,0,Matches
Simon Straudi,it ITA,MF,SK Austria Klagenfurt,24,1999,9.1,2,0,0,12,9,0,20,22,20,,,0,Matches
Felix Strauß,at AUT,DF,SCR Altach,22,2001,7.7,5,1,1,10,8,0,4,8,11,,,0,Matches
Fabio Strauss,at AUT,DF,Blau-Weiß Linz,28,1994,26.1,5,0,0,35,22,4,6,48,44,,,0,Matches
Oliver Strunz,at AUT,MF,Rapid Wien,23,2000,2.9,0,0,0,11,8,1,5,1,3,,,0,Matches
Dominik Stumberger,at AUT,DF,WSG Tirol,24,1999,9.3,2,0,0,10,4,0,16,15,11,,,0,Matches
Luka Sučić,hr CRO,"MF,FW",RB Salzburg,20,2002,16.9,0,0,0,5,16,2,64,10,16,,,0,Matches
Lukas Sulzbacher,at AUT,"DF,MF",WSG Tirol,23,2000,27.9,6,1,1,33,35,1,78,29,38,,,0,Matches
Stefano Surdanovic,rs SRB,"MF,FW",SC Austria Lustenau,24,1998,13.4,2,0,0,11,34,0,11,12,8,,,0,Matches
Haris Tabakovic,ba BIH,FW,Austria Wien,29,1994,0.9,0,0,0,2,1,1,1,0,0,,,0,Matches
Matthäus Taferner,at AUT,"MF,FW",WSG Tirol,22,2001,27.2,8,0,0,47,71,1,162,39,66,,,0,Matches

Maksym Talovierov,ua UKR,"DF,MF",LASK,23,2000,17.7,4,0,0,18,17,2,3,42,25,,,0,Matches
Adil Taoui,fr FRA,MF,LASK,21,2001,3.5,0,0,0,7,7,1,13,3,4,,,0,Matches
Simon Täubl,at AUT,GK,SC Austria Lustenau,18,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Bryan Teixeira,cv CPV,"FW,MF",Sturm Graz,22,2000,4.5,1,0,0,5,6,3,4,0,4,,,0,Matches
Aleksa Terzić,rs SRB,DF,RB Salzburg,23,1999,12.9,0,0,0,5,12,3,97,11,10,,,0,Matches
Daniel Tiefenbach,hu HUN,"MF,DF",SC Austria Lustenau,23,1999,19.9,3,0,0,20,22,1,12,37,27,,,0,Matches
Samson Tijani,ng NGA,MF,Wolfsberger AC,21,2002,21.7,3,0,0,15,30,0,3,47,38,,,0,Matches
Denis Tomic,at AUT,MF,WSG Tirol,25,1998,1.7,2,0,0,4,1,1,7,0,1,,,0,Matches
Lukas Tursch,at AUT,DF,Blau-Weiß Linz,27,1996,8.4,2,0,0,4,10,0,1,20,14,,,0,Matches
Andreas Ulmer,at AUT,"DF,MF",RB Salzburg,37,1985,6.2,1,0,0,5,7,0,14,4,4,,,0,Matches
Christoph Urdl,at AUT,MF,Hartberg,23,1999,2.0,1,0,0,3,2,0,2,1,2,,,0,Matches
Moses Usor,ng NGA,"FW,MF",LASK,21,2002,23.2,2,0,0,33,29,11,77,11,32,,,0,Matches
Cem Üstündag,at AUT,MF,WSG Tirol,22,2001,13.0,5,0,0,24,11,0,5,17,11,,,0,Matches
Nikolas Veratschnig,at AUT,"MF,DF",Wolfsberger AC,20,2003,18.5,7,1,1,22,33,5,27,40,29,,,0,Matches
William Vick,dk DEN,"FW,MF",Sturm Graz,20,2003,17.6,1,0,0,12,18,7,57,8,12,,,0,Matches
Dominic Vincze,at AUT,DF,Rapid Wien,19,2004,0.6,0,0,0,0,0,0,0,0,1,,,0,Matches
Yannick Vötter,at AUT,FW,WSG Tirol,18,2004,0.4,0,0,0,2,0,0,0,0,1,,,0,Matches
Romeo Vucic,at AUT,FW,Austria Wien,20,2003,6.3,1,1,0,11,5,0,6,1,5,,,0,Matches
Moritz Wels,at AUT,MF,Austria Wien,18,2004,5.0,2,1,1,10,2,0,6,2,2,,,0,Matches
Christopher Wernitznig,at AUT,"MF,DF",SK Austria Klagenfurt,33,1990,14.1,3,0,0,24,12,0,71,16,24,,,0,Matches
Luca Wimhofer,at AUT,MF,LASK,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Nicolas Wimmer,at AUT,DF,SK Austria Klagenfurt,28,1995,31.0,1,0,0,12,31,0,9,59,23,,,0,Matches
Fabian Windhager,at AUT,MF,Blau-Weiß Linz,21,2001,1.8,0,0,0,1,1,0,6,2,0,,,0,Matches
Gregory Wüthrich,ch SUI,DF,Sturm Graz,28,1994,27.5,4,1,0,32,29,0,3,63,31,,,0,Matches
Szymon Włodarczyk,pl POL,FW,Sturm Graz,20,2003,12.7,0,0,0,10,4,9,7,2,3,,,0,Matches

Philipp Ziereis,de GER,DF,LASK,30,1993,28.0,5,0,0,27,20,1,1,61,20,,,0,Matches
Bernhard Zimmermann,at AUT,FW,Wolfsberger AC,21,2002,10.9,4,0,0,23,25,6,3,1,5,,,0,Matches
Jovan Živković,at AUT,FW,Rapid Wien,17,2006,0.4,0,0,0,1,2,0,0,0,0,,,0,Matches
Robert Žulj,at AUT,"FW,MF",LASK,31,1992,16.4,5,1,0,34,26,8,31,7,12,,,0,Matches
Jan Zwischenbrugger,at AUT,DF,SCR Altach,33,1990,2.1,0,0,0,1,0,0,0,3,1,,,0,Matches
Nikola Đorić,rs SRB,DF,SK Austria Klagenfurt,23,2000,7.3,4,0,0,11,2,0,5,16,12,,,0,Matches
