Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
Monchu,es ESP,MF,Valladolid,22,1999,22.6,50,29,20,21,9,19,46,41.3,27,28,11,17,18,68,22,1,Matches
César Montes,mx MEX,DF,Espanyol,25,1997,17.7,17,9,10,7,0,10,18,55.6,8,19,12,7,14,31,101,0,Matches
Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,26,15,12,14,0,15,29,51.7,14,25,7,18,19,45,38,0,Matches
Martín Montoya,es ESP,DF,Betis,31,1991,5.0,13,8,9,4,0,10,12,83.3,2,6,1,5,9,22,14,1,Matches
Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,16,11,4,8,4,3,8,37.5,5,11,3,8,0,16,23,0,Matches
Jon Morcillo,es ESP,"FW,MF",Athletic Club,23,1998,0.8,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,23,12,10,10,3,11,24,45.8,13,12,1,11,23,46,26,0,Matches
Álex Moreno,es ESP,DF,Betis,29,1993,15.0,29,22,19,10,0,18,36,50.0,18,17,4,13,17,46,39,0,Matches
Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,4,4,2,2,0,3,8,37.5,5,7,4,3,5,9,21,0,Matches
Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,11,6,0,6,5,3,6,50.0,3,6,2,4,5,16,10,0,Matches
Tete Morente,es ESP,"MF,DF",Elche,25,1996,23.0,33,21,18,13,2,15,36,41.7,21,23,3,20,25,58,28,0,Matches
Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,35,16,14,17,4,14,24,58.3,10,11,1,10,4,39,12,0,Matches
Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,3,2,2,1,0,3,3,100.0,0,3,2,1,1,4,2,0,Matches
Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,22,9,12,8,2,13,24,54.2,11,10,5,5,5,27,9,0,Matches
Loren Morón,es ESP,FW,Betis,28,1993,0.2,2,2,0,1,1,0,0,,0,0,0,0,0,2,1,0,Matches
Cristhian Mosquera,es ESP,DF,Valencia,18,2004,1.6,4,2,3,1,0,4,5,80.0,1,1,0,1,1,5,5,0,Matches
Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,11,9,5,6,0,3,7,42.9,4,13,5,8,9,20,36,2,Matches
Iker Muniain,es ESP,"MF,FW",Athletic Club,29,1992,18.8,21,16,7,11,3,6,17,35.3,11,10,1,9,4,25,2,0,Matches
Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,38,23,17,17,4,22,47,46.8,25,26,5,21,9,47,38,0,Matches

Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,1,0,0,1,0,0,3,0.0,3,2,1,1,3,4,8,0,Matches
Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,12,7,4,7,1,3,13,23.1,10,19,7,12,12,24,73,0,Matches
Yunus Musah,us USA,MF,Valencia,19,2002,23.4,48,35,17,23,8,20,30,66.7,10,20,1,19,11,59,16,2,Matches
Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
Nacho,es ESP,DF,Real Madrid,32,1990,18.2,24,16,17,5,2,12,29,41.4,17,11,6,5,18,42,37,0,Matches
Juanjo Narváez,co COL,"MF,FW",Valladolid,27,1995,1.6,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0,Matches
Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,10,8,7,1,2,3,6,50.0,3,11,4,7,18,28,43,1,Matches
Roberto Navarro,es ESP,"MF,FW",Real Sociedad,20,2002,3.9,5,4,4,0,1,1,2,50.0,1,7,0,7,2,7,2,0,Matches
Jesús Navas,es ESP,"DF,FW",Sevilla,36,1985,22.0,19,12,8,3,8,11,22,50.0,11,18,7,11,22,41,52,1,Matches
Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,5,4,1,2,2,2,2,100.0,0,4,1,3,0,5,8,0,Matches
Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,20,15,10,9,1,8,11,72.7,3,8,5,3,16,36,44,3,Matches
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,27,1994,12.2,42,27,18,18,6,22,37,59.5,15,27,5,22,15,57,29,0,Matches
Fernando Niño,es ESP,"MF,FW",Villarreal,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Randy Nteka,ao ANG,"FW,MF",Elche,24,1997,8.1,15,10,7,6,2,2,11,18.2,9,15,3,12,4,19,9,0,Matches
Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,24,1997,1.3,4,2,2,2,0,1,1,100.0,0,2,0,2,2,6,3,0,Matches
Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,47,35,29,15,3,18,34,52.9,16,27,17,10,72,119,135,1,Matches
Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,Matches
Brian Ocampo,uy URU,"MF,FW",Cádiz,23,1999,12.4,18,15,12,5,1,8,21,38.1,13,13,0,13,3,21,3,0,Matches
Lucas Ocampos,ar ARG,"FW,MF",Sevilla,28,1994,12.9,22,14,9,9,4,8,31,25.8,23,17,2,15,8,30,5,0,Matches
Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Olasagasti,es ESP,"MF,DF",Real Sociedad,21,2000,0.7,4,4,1,2,1,1,2,50.0,1,2,0,2,0,4,1,0,Matches
Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,24,14,12,10,2,17,26,65.4,9,20,8,12,14,38,34,0,Matches
Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,47,27,30,12,5,17,26,65.4,9,26,6,20,22,69,67,0,Matches
Lucas Oliveira Rosa,br BRA,DF,Valladolid,22,2000,10.3,39,18,23,10,6,12,20,60.0,8,12,2,10,15,54,24,0,Matches

Aimar Oroz,es ESP,"MF,FW",Osasuna,20,2001,22.4,26,14,8,10,8,8,30,26.7,22,24,1,23,24,50,6,0,Matches
Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,25,1997,13.5,13,7,5,3,5,5,19,26.3,14,14,4,10,3,16,5,0,Matches
Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,27,20,17,10,0,14,19,73.7,5,14,2,12,12,39,47,4,Matches
Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,0,Matches
Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,16,10,10,6,0,6,10,60.0,4,9,6,3,12,28,37,1,Matches
Gonçalo Paciência,pt POR,"FW,MF",Celta Vigo,27,1994,7.4,8,5,0,5,3,2,7,28.6,5,9,1,8,0,8,4,0,Matches
Helibelton Palacios,co COL,DF,Elche,29,1993,21.3,38,20,21,15,2,19,26,73.1,7,26,12,14,20,58,55,0,Matches
Isaac Palazón Camacho,es ESP,"FW,MF",Rayo Vallecano,27,1994,32.9,45,30,11,23,11,24,66,36.4,42,42,3,39,17,62,30,0,Matches
Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,7,6,4,2,1,6,11,54.5,5,11,7,4,14,21,26,0,Matches
Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,71,40,32,23,16,30,75,40.0,45,40,12,28,29,100,31,2,Matches
Moises Parra Gutierrez,es ESP,FW,Getafe,20,2002,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,4,2,4,0,0,4,9,44.4,5,5,3,2,1,5,9,0,Matches
Pascu,es ESP,"DF,FW",Villarreal,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,17,9,13,4,0,13,19,68.4,6,22,14,8,32,49,79,2,Matches
Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,35,26,20,10,5,19,29,65.5,10,19,1,18,18,53,31,0,Matches
Pedri,es ESP,MF,Barcelona,19,2002,22.0,39,22,15,17,7,13,45,28.9,32,27,0,27,13,52,8,1,Matches
Adrià Pedrosa,es ESP,"DF,MF",Espanyol,24,1998,2.5,5,1,5,0,0,4,7,57.1,3,1,1,0,5,10,3,0,Matches
Iñaki Peña ,es ESP,GK,Barcelona,23,1999,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Rubén Peña,es ESP,"DF,MF",Osasuna,31,1991,14.2,32,18,10,18,4,20,41,48.8,21,23,8,15,17,49,31,0,Matches
Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,2,0,2,0,0,0,0,,0,2,0,2,0,2,0,0,Matches
Ayoze Pérez,es ESP,"FW,MF",Betis,29,1993,15.4,31,15,9,16,6,10,40,25.0,30,22,0,22,13,44,5,0,Matches
Carles Pérez,es ESP,"MF,FW",Celta Vigo,24,1998,23.8,39,23,12,17,10,22,66,33.3,44,29,3,26,6,45,9,0,Matches

Francisco Perez,es ESP,"FW,MF",Valencia,19,2002,1.6,1,1,1,0,0,0,3,0.0,3,0,0,0,0,1,1,0,Matches
Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,67,33,30,32,5,25,68,36.8,43,26,7,19,20,87,28,0,Matches
Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,3,2,2,1,0,1,3,33.3,2,2,0,2,1,4,3,0,Matches
Luis Pérez,es ESP,DF,Valladolid,27,1995,13.5,44,24,26,12,6,27,38,71.1,11,13,4,9,16,60,29,0,Matches
Germán Pezzella,ar ARG,DF,Betis,31,1991,27.9,41,28,32,9,0,26,38,68.4,12,32,15,17,50,91,129,1,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,17,9,12,4,1,5,11,45.5,6,5,2,3,9,26,11,0,Matches
Yeremi Pino,es ESP,"FW,MF",Villarreal,19,2002,27.2,62,38,25,20,17,21,56,37.5,35,41,4,37,15,77,36,0,Matches
Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,5,4,1,4,0,4,4,100.0,0,2,1,1,2,7,19,0,Matches
Óscar Plano,es ESP,"FW,MF",Valladolid,31,1991,22.6,40,25,9,17,14,12,37,32.4,25,26,2,24,29,69,23,0,Matches
Gonzalo Plata,ec ECU,FW,Valladolid,21,2000,25.6,66,35,31,24,11,23,70,32.9,47,40,0,40,12,78,10,1,Matches
Ezequiel Ponce,ar ARG,"FW,MF",Elche,25,1997,12.5,9,7,0,6,3,0,7,0.0,7,6,1,5,1,10,13,0,Matches
Francisco Portillo,es ESP,"MF,FW",Almería,32,1990,8.0,13,6,4,5,4,3,16,18.8,13,7,1,6,7,20,8,0,Matches
Portu,es ESP,"MF,DF",Getafe,30,1992,19.7,28,21,14,10,4,18,42,42.9,24,23,3,20,17,45,20,1,Matches
José Pozo,es ESP,"MF,FW",Rayo Vallecano,26,1996,1.0,2,2,0,2,0,0,0,,0,0,0,0,1,3,1,0,Matches
Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,0,0,0,0,0,0,0,,0,2,0,2,2,2,0,0,Matches
Alejandro Pozo Pozo,es ESP,DF,Almería,23,1999,20.9,37,19,17,17,3,27,53,50.9,26,30,5,25,26,63,45,1,Matches
Abdón Prats,es ESP,"FW,MF",Mallorca,29,1992,4.6,1,0,1,0,0,0,0,,0,5,0,5,0,1,2,0,Matches
Javi Puado,es ESP,"FW,MF",Espanyol,24,1998,26.0,20,11,12,5,3,12,28,42.9,16,12,2,10,10,30,14,0,Matches
Arnau Puigmal,es ESP,"MF,FW",Almería,21,2001,8.5,22,14,10,7,5,12,17,70.6,5,7,0,7,11,33,6,0,Matches
Domingos Quina,pt POR,MF,Elche,22,1999,3.1,3,2,2,1,0,1,3,33.3,2,5,0,5,3,6,1,0,Matches
Rubén Quintanilla,es ESP,DF,Mallorca,20,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,34,21,23,11,0,10,15,66.7,5,38,29,9,31,65,158,1,Matches
Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,16,1,Matches
Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,37,26,10,18,9,19,40,47.5,21,21,1,20,27,64,20,0,Matches
Largie Ramazani,be BEL,"FW,MF",Almería,21,2001,15.6,15,9,6,3,6,8,27,29.6,19,11,0,11,15,30,10,0,Matches

Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,12,9,2,7,3,4,11,36.4,7,8,3,5,1,13,19,0,Matches
Raphinha,br BRA,FW,Barcelona,25,1996,23.0,29,19,10,7,12,11,31,35.5,20,33,1,32,14,43,11,1,Matches
Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,7,5,5,2,0,5,7,71.4,2,3,0,3,2,9,4,0,Matches
Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,4,Matches
Reinier,br BRA,"MF,FW",Girona,20,2002,7.2,12,10,7,3,2,2,8,25.0,6,6,0,6,5,17,4,0,Matches
Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,11,5,8,3,0,4,5,80.0,1,12,5,7,10,21,24,0,Matches
Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,17,3,Matches
Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Chadi Riad,ma MAR,MF,Barcelona,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Nico Ribaudo,es ESP,"MF,FW",Espanyol,21,2001,13.9,18,13,5,9,4,11,30,36.7,19,19,1,18,5,23,1,0,Matches
Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,35,21,17,11,7,12,27,44.4,15,18,5,13,20,55,51,1,Matches
Rodrigo Riquelme,es ESP,"MF,FW",Girona,22,2000,24.2,20,8,8,8,4,9,35,25.7,26,16,0,16,11,31,5,0,Matches
Sergi Roberto,es ESP,"DF,MF",Barcelona,30,1992,14.5,22,15,12,6,4,7,18,38.9,11,15,7,8,11,33,16,0,Matches
Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,50,28,20,21,9,28,64,43.8,36,45,7,38,46,96,46,1,Matches
Joel Roca,es ESP,"MF,FW",Girona,17,2005,0.9,2,2,2,0,0,2,5,40.0,3,1,1,0,0,2,1,0,Matches
Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,33,13,23,10,0,15,24,62.5,9,22,15,7,17,50,63,1,Matches
Rodri,es ESP,"FW,MF",Betis,22,2000,17.8,16,11,5,9,2,8,17,47.1,9,10,0,10,13,29,2,0,Matches
Álvaro Rodríguez,uy URU,FW,Real Madrid,18,2004,0.9,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0,Matches
Ángel Rodríguez,es ESP,"FW,MF",Mallorca,35,1987,4.4,1,1,0,1,0,0,2,0.0,2,3,0,3,1,2,1,0,Matches
Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,32,25,12,15,5,13,28,46.4,15,16,2,14,24,56,15,0,Matches
Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,42,23,18,22,2,21,46,45.7,25,31,8,23,21,63,14,0,Matches
Guido Rodríguez,ar ARG,MF,Betis,28,1994,31.9,115,75,59,50,6,54,101,53.5,47,58,14,44,42,157,76,1,Matches
Miguel Rodríguez,es ESP,"MF,FW",Celta Vigo,19,2003,2.8,7,5,4,3,0,4,11,36.4,7,6,0,6,1,8,3,0,Matches
Rodrygo,br BRA,"FW,MF",Real Madrid,21,2001,26.4,17,10,3,7,7,4,23,17.4,19,23,0,23,8,25,5,0,Matches
Leo Román,es ESP,GK,Mallorca,22,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches

Iván Romero,es ESP,MF,Sevilla,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,70,38,36,26,8,26,51,51.0,25,48,10,38,37,107,54,0,Matches
Rubén,es ESP,"DF,MF",Espanyol,21,2001,9.9,30,15,18,9,3,20,29,69.0,9,14,4,10,18,48,18,0,Matches
Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,18,16,12,5,1,14,23,60.9,9,23,13,10,19,37,74,0,Matches
Aitor Ruibal,es ESP,"DF,FW",Betis,26,1996,16.2,47,29,35,9,3,31,58,53.4,27,17,2,15,24,71,41,0,Matches
Víctor Ruiz,es ESP,DF,Betis,33,1989,6.2,5,3,3,2,0,3,3,100.0,0,10,7,3,6,11,34,0,Matches
Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,2,Matches
Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,2,1,2,0,0,0,1,0.0,1,5,0,5,3,5,5,0,Matches
Youssouf Sabaly,sn SEN,DF,Betis,29,1993,18.7,45,23,29,14,2,22,33,66.7,11,35,8,27,19,64,52,1,Matches
Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0,Matches
Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,Matches
Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,2,2,0,2,0,1,2,50.0,1,3,0,3,0,2,1,1,Matches
Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,1,1,1,0,0,0,0,,0,4,3,1,5,6,23,0,Matches
Salvi,es ESP,"FW,MF",Rayo Vallecano,31,1991,5.4,13,8,5,5,3,2,8,25.0,6,0,0,0,2,15,2,0,Matches
Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,41,22,23,16,2,22,46,47.8,24,34,14,20,17,58,28,0,Matches
Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,27,16,2,19,6,11,37,29.7,26,10,0,10,4,31,9,1,Matches
Antonio Sánchez,es ESP,"MF,DF",Mallorca,25,1997,12.0,19,8,13,4,2,10,34,29.4,24,18,0,18,22,41,14,1,Matches
Iván Sánchez,es ESP,"MF,FW",Valladolid,29,1992,12.8,20,14,8,8,4,10,27,37.0,17,14,1,13,8,28,4,0,Matches
Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,43,26,27,15,1,17,26,65.4,9,32,22,10,46,89,116,0,Matches
Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,51,35,35,9,7,33,63,52.4,30,33,5,28,14,65,51,0,Matches
Esteban Saveljich,me MNE,FW,Rayo Vallecano,31,1991,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,39,26,29,7,3,26,39,66.7,13,17,8,9,33,72,67,2,Matches
Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,6,3,1,4,1,3,8,37.5,5,7,1,6,1,7,6,1,Matches
Jaime Seoane,es ESP,"MF,FW",Getafe,25,1997,3.6,10,4,3,4,3,2,8,25.0,6,7,3,4,1,11,2,0,Matches
David Silva,es ESP,MF,Real Sociedad,36,1986,21.5,36,21,11,18,7,11,19,57.9,8,17,2,15,15,51,16,0,Matches

Rui Silva,pt POR,GK,Betis,28,1994,26.0,4,1,4,0,0,4,4,100.0,0,0,0,0,0,4,12,1,Matches
Simo,es ESP,DF,Espanyol,17,2005,1.6,3,1,3,0,0,2,3,66.7,1,5,4,1,0,3,3,0,Matches
Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,2,0,2,0,0,1,1,100.0,0,1,0,1,0,2,9,3,Matches
Rubén Sobrino,es ESP,"MF,FW",Cádiz,30,1992,27.4,55,37,29,17,9,23,56,41.1,33,33,3,30,24,79,20,1,Matches
Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,18,9,14,3,1,7,10,70.0,3,7,2,5,7,25,10,0,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,10,6,6,3,1,3,11,27.3,8,5,0,5,4,14,3,0,Matches
Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,2,0,0,1,1,2,3,66.7,1,1,0,1,0,2,2,0,Matches
David Soria,es ESP,GK,Getafe,29,1993,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,20,4,Matches
Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,10,6,5,4,1,4,5,80.0,1,4,2,2,1,11,14,0,Matches
Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,99,66,41,45,13,33,59,55.9,26,31,14,17,48,147,50,1,Matches
Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,15,7,3,5,7,7,30,23.3,23,14,5,9,3,18,24,0,Matches
Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,13,6,2,7,4,5,14,35.7,9,10,0,10,2,15,5,0,Matches
Damián Suárez,uy URU,"DF,MF",Getafe,34,1988,21.6,49,33,23,19,7,26,48,54.2,22,40,0,40,15,64,36,0,Matches
Denis Suárez,es ESP,"MF,FW",Espanyol,28,1994,10.5,26,20,12,12,2,13,45,28.9,32,11,1,10,5,31,4,0,Matches
Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,35,1987,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Suso,es ESP,"MF,FW",Sevilla,28,1993,11.8,16,10,5,7,4,10,22,45.5,12,7,1,6,2,18,3,0,Matches
Williot Swedberg,se SWE,MF,Celta Vigo,18,2004,0.6,3,1,1,0,2,0,0,,0,2,0,2,0,3,1,0,Matches
Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,18,9,3,6,9,7,14,50.0,7,15,1,14,2,20,26,1,Matches
Renato Tapia,pe PER,"MF,DF",Celta Vigo,27,1995,16.1,47,25,21,21,5,18,37,48.6,19,29,11,18,19,66,37,0,Matches
Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,64,40,23,36,5,23,38,60.5,15,20,6,14,49,113,50,0,Matches
Alex Telles,br BRA,DF,Sevilla,29,1992,15.9,21,13,15,6,0,13,25,52.0,12,17,5,12,20,41,38,0,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,3,Matches
Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,15,10,3,8,4,9,17,52.9,8,11,4,7,8,23,6,2,Matches
Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,4,2,1,3,0,2,6,33.3,4,6,2,4,3,7,3,1,Matches

Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,3,2,0,1,2,2,6,33.3,4,4,0,4,0,3,6,0,Matches
Pablo Torre,es ESP,"FW,MF",Barcelona,19,2003,1.6,2,1,0,1,1,2,4,50.0,2,1,0,1,2,4,1,0,Matches
David Torres,es ESP,DF,Valladolid,19,2003,4.3,1,1,0,1,0,1,1,100.0,0,4,2,2,3,4,8,0,Matches
Ferrán Torres,es ESP,"FW,MF",Barcelona,22,2000,15.5,13,7,4,5,4,5,20,25.0,15,11,2,9,3,16,5,0,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,27,1994,23.7,39,23,12,13,14,18,59,30.5,41,26,5,21,10,49,10,0,Matches
Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,43,25,25,13,5,23,36,63.9,13,36,27,9,13,56,146,3,Matches
Roberto Torres,es ESP,"FW,MF",Osasuna,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,48,32,28,15,5,18,42,42.9,24,24,3,21,42,90,64,1,Matches
Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,34,1988,23.8,48,32,12,23,13,9,44,20.5,35,31,3,28,8,56,8,1,Matches
Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,20,14,9,5,6,9,22,40.9,13,9,2,7,5,25,4,0,Matches
Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,8,8,5,1,2,1,14,7.1,13,13,2,11,7,15,12,0,Matches
Beñat Turrientes,es ESP,"MF,FW",Real Sociedad,20,2002,1.2,3,3,3,0,0,1,5,20.0,4,2,0,2,0,3,3,0,Matches
Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,26,14,5,19,2,7,25,28.0,18,19,2,17,6,32,35,0,Matches
Oscar Ureña,do DOM,MF,Girona,19,2003,1.1,4,2,2,2,0,2,3,66.7,1,2,0,2,1,5,0,0,Matches
Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,92,51,29,50,13,46,121,38.0,75,60,9,51,44,136,30,0,Matches
Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,35,27,22,12,1,19,28,67.9,9,39,21,18,29,64,137,0,Matches
Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Manu Vallejo,es ESP,"FW,MF",Girona,25,1997,2.3,4,1,1,2,1,1,6,16.7,5,2,0,2,1,5,3,0,Matches
Federico Valverde,uy URU,"MF,FW",Real Madrid,24,1998,27.8,31,20,14,11,6,13,26,50.0,13,31,4,27,17,48,15,0,Matches
Jesus Vazquez,es ESP,"DF,MF",Valencia,19,2003,3.4,13,8,9,1,3,6,11,54.5,5,4,0,4,1,14,8,0,Matches
Kevin Vázquez,es ESP,"DF,MF",Celta Vigo,29,1993,4.9,13,8,5,7,1,8,12,66.7,4,4,1,3,2,15,8,0,Matches
Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,34,23,22,10,2,20,28,71.4,8,10,0,10,7,41,13,0,Matches
Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,43,19,14,25,4,16,52,30.8,36,30,3,27,21,64,6,0,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,3,1,0,3,0,1,6,16.7,5,5,0,5,1,4,1,0,Matches

