Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
André Pereira,pt POR,FW,Rio Ave,28,1995,6.5,10,7,1,8,1,4,10,40.0,6,9,0,9,2,12,5,0,Matches
Gabriel Pereira,br BRA,DF,Gil Vicente FC,23,2000,30.9,34,24,25,6,3,26,38,68.4,12,42,30,12,26,60,130,0,Matches
Hildeberto Pereira,pt POR,FW,Portimonense,27,1996,9.4,2,2,2,0,0,0,12,0.0,12,10,1,9,2,4,3,0,Matches
Matheus Pereira,br BRA,"DF,FW",Vizela,22,2000,23.3,26,16,12,11,3,11,23,47.8,12,29,6,23,20,46,38,0,Matches
Sebastián Pérez Cardona,co COL,MF,Boavista,30,1993,24.3,74,39,41,30,3,39,68,57.4,29,30,8,22,22,96,26,1,Matches
Sava Petrov,rs SRB,"FW,MF",Vizela,25,1998,5.7,0,0,0,0,0,0,3,0.0,3,5,2,3,0,0,8,0,Matches
Thibang Phete,za RSA,"DF,MF",Chaves,29,1994,4.9,5,3,2,2,1,3,5,60.0,2,5,3,2,8,13,18,0,Matches
Wagner Pina,cv CPV,"MF,DF",Estoril,20,2002,12.2,34,24,22,10,2,23,29,79.3,6,24,5,19,8,42,29,0,Matches
Pedro Pinho,pt POR,MF,Chaves,23,2000,2.8,9,2,4,3,2,3,7,42.9,4,6,4,2,9,18,7,0,Matches
Rodrigo Pinho,br BRA,FW,Estrela,32,1991,3.5,2,2,1,1,0,0,1,0.0,1,2,0,2,1,3,1,0,Matches
Alexandre Pinto,pt POR,DF,Gil Vicente FC,25,1998,11.8,25,17,13,10,2,14,24,58.3,10,6,1,5,15,40,57,1,Matches
Dinis Pinto,pt POR,DF,Moreirense,22,2000,10.4,20,12,10,6,4,10,14,71.4,4,10,3,7,8,28,24,0,Matches
Diogo Pinto,pt POR,MF,Casa Pia,24,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Diogo Pinto,pt POR,GK,Sporting CP,19,2004,1.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Gonçalo Pinto,pt POR,GK,Chaves,23,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Junior Pius,ng NGA,DF,Chaves,27,1995,12.8,45,33,31,12,2,28,42,66.7,14,23,7,16,18,63,53,0,Matches
Pizzi,pt POR,"MF,FW",Braga,33,1989,10.7,6,4,4,1,1,2,8,25.0,6,8,0,8,3,9,6,1,Matches
Carlos Ponck,cv CPV,DF,Moreirense,28,1995,11.5,20,17,12,8,0,14,17,82.4,3,16,10,6,12,32,61,2,Matches

Cristian Ponde,pt POR,"MF,FW",Farense,28,1995,2.5,5,3,2,3,0,1,5,20.0,4,6,1,5,3,8,2,0,Matches
Rafael Pontelo,br BRA,DF,Sporting CP,20,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Gianluca Prestianni,ar ARG,MF,Benfica,17,2006,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Miguel Puche García,es ESP,"FW,MF",Arouca,22,2001,3.4,6,2,5,1,0,4,5,80.0,1,1,0,1,1,7,1,0,Matches
Quaresma,br BRA,DF,Arouca,26,1996,3.3,8,6,4,3,1,6,13,46.2,7,5,1,4,5,13,6,1,Matches
Eduardo Quaresma,pt POR,DF,Sporting CP,21,2002,10.7,28,18,15,12,1,13,20,65.0,7,11,7,4,9,37,23,0,Matches
João Queirós,pt POR,DF,Chaves,25,1998,2.6,4,2,3,1,0,3,4,75.0,1,2,1,1,4,8,6,1,Matches
Domingos Quina,pt POR,"FW,MF",Vizela,23,1999,8.1,18,9,1,14,3,4,12,33.3,8,11,0,11,4,22,5,0,Matches
Cláudio Ramos,pt POR,GK,Porto,31,1991,1.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Osama Rashid,iq IRQ,"MF,FW",Vizela,31,1992,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,Matches
Miguel Rebelo,pt POR,MF,Moreirense,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
João Rêgo,pt POR,MF,Benfica,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
João Reis,pt POR,"DF,MF",Estrela,31,1992,16.1,40,24,24,13,3,25,51,49.0,26,27,2,25,24,64,45,0,Matches
Matheus Reis,br BRA,"DF,MF",Sporting CP,28,1995,15.8,20,13,7,11,2,15,24,62.5,9,16,3,13,9,29,27,0,Matches
Miguel Reisinho,pt POR,MF,Boavista,24,1999,23.3,48,30,14,29,5,22,48,45.8,26,22,8,14,21,69,37,2,Matches
Filipe Relvas,pt POR,DF,Portimonense,23,1999,31.1,56,32,43,13,0,28,46,60.9,18,48,25,23,58,114,140,1,Matches
Rúben Tiago Rodrigues Ribeiro,pt POR,"FW,MF",Chaves,35,1987,18.7,23,14,14,7,2,12,20,60.0,8,12,0,12,12,35,11,0,Matches
Tomás Ribeiro,pt POR,DF,Vitória,24,1999,27.0,33,17,16,14,3,19,34,55.9,15,36,17,19,21,54,88,0,Matches
Riccieli,br BRA,DF,Famalicão,24,1998,19.7,23,14,17,6,0,15,29,51.7,14,26,13,13,13,36,84,0,Matches
Rildo,br BRA,"FW,MF",Portimonense,23,2000,5.7,5,3,0,5,0,1,3,33.3,2,9,0,9,1,6,3,0,Matches
Mihailo Ristić,rs SRB,DF,Benfica,27,1995,0.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Pablo Roberto,br BRA,"MF,FW",Casa Pia,23,1999,18.5,25,13,4,19,2,13,33,39.4,20,18,1,17,17,42,9,1,Matches
Matí­as Rocha,uy URU,DF,Arouca,22,2001,6.2,6,4,3,3,0,5,8,62.5,3,2,2,0,6,12,26,0,Matches
Afonso Rodrigues,pt POR,"FW,MF",Famalicão,20,2002,2.6,4,0,0,2,2,2,5,40.0,3,4,0,4,2,6,4,0,Matches
Bruno Rodrigues,pt POR,DF,Chaves,22,2001,15.0,14,8,11,1,2,9,13,69.2,4,15,3,12,18,32,47,0,Matches

Gonçalo Rodrigues,pt POR,MF,Rio Ave,26,1997,13.7,22,12,3,15,4,10,27,37.0,17,8,0,8,4,26,8,0,Matches
Benjamín Rollheiser,ar ARG,FW,Benfica,23,2000,1.7,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,1,0,Matches
Ronald,br BRA,"MF,FW",Estrela,22,2001,14.7,14,8,3,7,4,7,18,38.9,11,13,0,13,4,18,6,0,Matches
Igor Rossi Branco,br BRA,DF,Farense,34,1989,11.3,8,6,7,0,1,6,7,85.7,1,4,4,0,12,20,64,1,Matches
Francesco Ruberto,ch SUI,GK,Vizela,30,1993,6.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1,Matches
Abel Ruiz,es ESP,"FW,MF",Braga,23,2000,21.1,8,6,1,4,3,4,8,50.0,4,6,1,5,6,14,12,0,Matches
Leonardo Ruíz,co COL,FW,Rio Ave,27,1996,8.3,6,6,2,3,1,5,12,41.7,7,3,1,2,4,10,13,0,Matches
Gustavo sá,pt POR,MF,Famalicão,18,2004,20.4,37,22,6,22,9,12,40,30.0,28,16,5,11,12,49,31,0,Matches
Helder Sá,pt POR,"DF,MF",Rio Ave,20,2002,0.5,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,4,0,Matches
Josué Sá,pt POR,DF,Rio Ave,31,1992,21.8,30,20,18,11,1,16,26,61.5,10,24,11,13,23,53,78,0,Matches
Pedro Sá,pt POR,MF,Estrela,29,1993,7.2,9,4,4,5,0,3,10,30.0,7,4,2,2,6,15,7,0,Matches
Serdar Saatçı,tr TUR,DF,Braga,20,2003,16.6,27,17,18,9,0,17,24,70.8,7,17,10,7,38,65,46,3,Matches
Safira,br BRA,FW,Vitória,28,1995,1.6,4,2,2,2,0,1,1,100.0,0,2,0,2,0,4,3,0,Matches
Dylan Saint-Louis,cg CGO,"FW,MF",Vizela,28,1995,2.9,5,2,3,1,1,3,6,50.0,3,3,1,2,1,6,2,0,Matches
Samu,pt POR,MF,Vizela,27,1996,30.7,70,37,32,27,11,34,78,43.6,44,54,12,42,20,90,48,0,Matches
Leandro Sanca,gw GNB,"FW,MF",Chaves,23,2000,16.3,17,5,5,9,3,6,29,20.7,23,25,1,24,9,26,8,0,Matches
Aderlan Santos,br BRA,DF,Rio Ave,34,1989,31.6,68,44,50,18,0,34,47,72.3,13,58,40,18,45,113,167,1,Matches
Hevertton Santos,br BRA,"DF,MF",Estrela,22,2001,21.9,25,18,12,10,3,18,29,62.1,11,27,7,20,20,45,53,0,Matches
Luís Santos,pt POR,"DF,FW",Boavista,23,2000,7.6,17,9,13,3,1,10,16,62.5,6,8,3,5,11,28,23,0,Matches
Nuno Santos,pt POR,"FW,MF",Vitória,24,1999,10.7,10,6,3,7,0,5,26,19.2,21,12,0,12,5,15,5,0,Matches
Nuno Santos,pt POR,"MF,DF",Sporting CP,28,1995,22.9,26,18,8,12,6,9,22,40.9,13,8,1,7,25,51,13,1,Matches
Pedro Santos,pt POR,MF,Arouca,22,2000,16.1,29,20,8,18,3,18,45,40.0,27,19,1,18,11,40,8,0,Matches
Zaidu Sanusi,ng NGA,DF,Porto,26,1997,3.2,3,2,1,2,0,2,3,66.7,1,4,2,2,4,7,4,0,Matches
Vincent Sasso,fr FRA,DF,Boavista,32,1991,14.2,23,10,13,9,1,13,23,56.5,10,20,13,7,14,37,69,3,Matches
Savio,br BRA,"DF,MF",Rio Ave,28,1995,2.8,4,2,2,2,0,3,8,37.5,5,3,1,2,2,6,6,2,Matches

Caio Secco,br BRA,GK,Moreirense,32,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Moustapha Seck,sn SEN,"DF,MF",Portimonense,27,1996,9.8,29,19,17,9,3,15,19,78.9,4,17,6,11,11,40,28,0,Matches
Telasco Segovia,ve VEN,MF,Casa Pia,20,2003,8.3,29,19,12,16,1,15,31,48.4,16,7,1,6,15,44,6,0,Matches
Artur Serobyan,am ARM,MF,Casa Pia,20,2003,0.7,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0,Matches
André Seruca,pt POR,MF,Farense,22,2000,0.4,3,2,3,0,0,2,2,100.0,0,2,0,2,0,3,0,0,Matches
Nkanyiso Shinga,za RSA,"DF,MF",Estrela,23,2000,5.7,12,11,4,5,3,10,12,83.3,2,12,7,5,7,19,20,1,Matches
Adrien Silva,pt POR,MF,Rio Ave,34,1989,3.8,13,4,4,7,2,4,10,40.0,6,6,0,6,5,18,7,1,Matches
André Silva,br BRA,FW,Vitória,26,1997,19.7,19,10,3,12,4,8,13,61.5,5,20,1,19,5,24,17,0,Matches
António Silva,pt POR,DF,Benfica,19,2003,29.1,64,43,34,24,6,33,42,78.6,9,47,24,23,23,87,91,0,Matches
Francisco Silva,pt POR,GK,Sporting CP,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Gonçalo Silva,pt POR,DF,Farense,32,1991,32.0,36,21,29,7,0,22,35,62.9,13,45,32,13,39,75,231,1,Matches
Joel silva,pt POR,MF,Boavista,20,2003,4.1,11,7,3,7,1,5,12,41.7,7,6,1,5,3,14,5,0,Matches
Jota Silva,pt POR,"FW,MF",Vitória,23,1999,30.9,35,18,12,14,9,11,43,25.6,32,34,2,32,17,52,28,0,Matches
Felipe Silva Lipe,br BRA,DF,Gil Vicente FC,21,2002,3.0,7,2,4,3,0,5,7,71.4,2,3,2,1,2,9,8,0,Matches
Pedro Manuel da Silva Moreira,pt POR,MF,Arouca,34,1989,0.5,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Rafa Silva,pt POR,"MF,FW",Benfica,30,1993,27.5,23,12,10,7,6,10,32,31.3,22,11,0,11,7,30,4,0,Matches
Tiago Silva,pt POR,MF,Vitória,30,1993,25.9,45,30,14,24,7,22,46,47.8,24,17,1,16,27,72,13,0,Matches
Vinicius Silvestre,br BRA,GK,Portimonense,29,1994,14.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,10,1,Matches
David Simão,pt POR,MF,Arouca,33,1990,28.4,47,28,22,21,4,28,63,44.4,35,40,9,31,34,81,22,3,Matches
André Simões,pt POR,FW,Gil Vicente FC,19,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Alexandre Miguel Barros Soares,pt POR,MF,Estoril,32,1991,2.8,9,4,2,6,1,4,6,66.7,2,2,1,1,3,12,3,0,Matches
Filipe Soares,pt POR,MF,Famalicão,24,1999,1.9,4,2,1,1,2,1,3,33.3,2,0,0,0,0,4,1,0,Matches
Samuel Soares,pt POR,GK,Benfica,21,2002,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Yuki Soma,jp JPN,"FW,MF",Casa Pia,26,1997,21.0,21,15,6,11,4,7,21,33.3,14,12,1,11,4,25,11,0,Matches
Alberto Soro,es ESP,"FW,MF",Vizela,24,1999,10.0,21,13,9,8,4,6,16,37.5,10,10,0,10,1,22,8,0,Matches

Gonçalo Sousa,pt POR,FW,Porto,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Aloísio Souza Genézio,br BRA,MF,Estrela,27,1996,16.6,44,30,13,27,4,19,46,41.3,27,16,4,12,24,68,20,0,Matches
Hugo Souza,br BRA,GK,Chaves,24,1999,26.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,16,2,Matches
Jose Souza,pt POR,MF,Portimonense,22,2001,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
Diogo Spencer,pt POR,DF,Benfica,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jerry St. Juste,nl NED,DF,Sporting CP,26,1996,6.0,13,5,7,5,1,5,9,55.6,4,5,0,5,6,19,8,0,Matches
Harouna Sy,fr FRA,FW,Estoril,27,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Habib sylla,ci CIV,DF,Chaves,24,1999,4.5,6,2,3,2,1,2,3,66.7,1,9,2,7,1,7,16,0,Matches
Morlaye Sylla,gn GUI,"MF,FW",Arouca,25,1998,28.7,69,41,24,31,14,38,73,52.1,35,42,3,39,27,96,17,0,Matches
Talocha,pt POR,DF,Farense,33,1989,22.9,36,26,21,13,2,18,25,72.0,7,31,13,18,26,62,87,0,Matches
Tamble,pt POR,FW,Portimonense,22,2000,4.0,0,0,0,0,0,0,2,0.0,2,3,3,0,1,1,3,0,Matches
Mateo Tanlongo,ar ARG,MF,Rio Ave,19,2003,6.8,18,8,6,9,3,5,15,33.3,10,4,1,3,8,26,1,0,Matches
Mehdi Taremi,ir IRN,"FW,MF",Porto,31,1992,16.4,24,15,8,9,7,8,24,33.3,16,14,3,11,7,31,21,0,Matches
Heriberto Tavares,pt POR,"FW,MF",Estoril,26,1997,13.9,14,9,7,5,2,4,18,22.2,14,6,0,6,4,18,5,2,Matches
Martim Tavares,pt POR,"FW,MF",Boavista,19,2003,6.0,4,3,1,3,0,1,4,25.0,3,6,3,3,2,6,4,0,Matches
Ronaldo Tavares,pt POR,FW,Estrela,26,1997,12.8,9,4,2,4,3,2,4,50.0,2,10,1,9,2,11,15,0,Matches
Duplexe Tchamba,cm CMR,DF,Casa Pia,25,1998,13.9,23,14,17,5,1,16,26,61.5,10,14,6,8,18,41,79,1,Matches
João Teixeira,pt POR,"MF,FW",Rio Ave,29,1994,8.0,17,10,9,7,1,9,21,42.9,12,14,2,12,4,21,5,0,Matches
Casper Tengstedt,dk DEN,FW,Benfica,23,2000,7.4,11,5,2,5,4,7,12,58.3,5,6,0,6,0,11,2,0,Matches
Pedro Tiba,pt POR,MF,Gil Vicente FC,34,1988,16.6,46,35,23,15,8,22,44,50.0,22,15,4,11,15,61,17,0,Matches
Mirko Topić,rs SRB,MF,Famalicão,22,2001,26.1,51,39,24,24,3,22,32,68.8,10,27,4,23,47,98,47,1,Matches
Alfonso Trezza,uy URU,"FW,MF",Arouca,24,1999,9.3,17,14,11,6,0,7,24,29.2,17,15,0,15,6,23,8,0,Matches
Francisco Trincão,pt POR,"FW,MF",Sporting CP,23,1999,18.9,28,19,8,16,4,9,24,37.5,15,13,2,11,4,32,8,0,Matches
Anatolii Trubin,ua UKR,GK,Benfica,21,2001,28.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,10,3,Matches
Ukra,pt POR,"FW,MF",Rio Ave,35,1988,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches

Iker Unzueta,es ESP,FW,Vizela,24,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
João Valido,pt POR,GK,Arouca,23,2000,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,Matches
Alan Varela,ar ARG,MF,Porto,22,2001,24.7,36,20,11,21,4,15,35,42.9,20,32,8,24,23,59,28,0,Matches
Bruno Varela,cv CPV,GK,Vitória,28,1994,26.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,Matches
Fernando Varela,cv CPV,DF,Casa Pia,35,1987,23.0,28,20,20,7,1,15,23,65.2,8,33,19,14,17,45,113,0,Matches
Gustavo Varela,pt POR,FW,Benfica,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Hélio Varela,cv CPV,"FW,MF",Portimonense,21,2002,30.5,35,22,19,10,6,14,39,35.9,25,29,4,25,15,50,31,0,Matches
Nilton Varela,pt POR,"DF,MF",Estrela,22,2001,6.2,20,15,15,5,0,16,22,72.7,6,5,1,4,4,24,9,0,Matches
Jhon Velásquez,co COL,"FW,MF",Farense,28,1995,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Ricardo Velho,pt POR,GK,Farense,24,1998,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,21,2,Matches
Bruno Ventura,pt POR,"FW,MF",Rio Ave,22,2001,5.8,3,1,2,0,1,2,7,28.6,5,3,0,3,2,5,7,0,Matches
João Victor,br BRA,DF,Benfica,25,1998,0.3,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,Matches
Paulo Victor,br BRA,"FW,MF",Chaves,22,2001,9.1,14,8,4,10,0,5,9,55.6,4,15,2,13,6,20,5,0,Matches
Kiko Vilas Boas,pt POR,DF,Gil Vicente FC,23,1999,6.3,18,11,11,7,0,8,11,72.7,3,3,0,3,7,25,26,0,Matches
Mikel Villanueva,ve VEN,DF,Vitória,30,1993,5.1,4,3,1,1,2,3,4,75.0,1,8,5,3,8,12,16,0,Matches
Marcos Vinicios Sorriso,br BRA,"FW,MF",Famalicão,22,2001,9.5,14,9,4,8,2,8,17,47.1,9,11,0,11,7,21,11,0,Matches
Bernardo Vital,pt POR,DF,Estoril,22,2000,28.3,39,21,24,14,1,23,40,57.5,17,38,24,14,23,62,107,2,Matches
Vitinho,br BRA,"FW,MF",Arouca,23,2000,1.1,4,4,3,0,1,1,3,33.3,2,2,0,2,2,6,1,0,Matches
Steven Vitória,ca CAN,DF,Chaves,36,1987,15.0,11,8,8,3,0,8,9,88.9,1,17,14,3,4,15,75,3,Matches
Odisseas Vlachodimos,gr GRE,GK,Benfica,29,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Marious Vrousai,gr GRE,"MF,DF",Rio Ave,25,1998,7.4,20,13,9,9,2,10,18,55.6,8,15,3,12,6,26,18,0,Matches
Ilija Vukotić,me MNE,MF,Boavista,24,1999,11.1,22,16,8,10,4,13,25,52.0,12,7,4,3,3,25,27,0,Matches
Masaki Watai,jp JPN,"FW,MF",Boavista,24,1999,4.8,8,4,4,2,2,2,10,20.0,8,4,0,4,5,13,2,0,Matches
Wendell,br BRA,DF,Porto,30,1993,23.3,40,23,16,23,1,21,37,56.8,16,21,3,18,14,54,42,0,Matches
Weverson,br BRA,DF,Arouca,23,2000,22.2,53,29,25,24,4,34,48,70.8,14,28,6,22,17,70,46,0,Matches

Bruno Wilson,pt POR,DF,Vizela,26,1996,15.6,15,8,9,5,1,11,14,78.6,3,20,14,6,19,34,62,0,Matches
Roan Wilson,cr CRC,"MF,DF",Gil Vicente FC,21,2002,1.4,8,4,2,6,0,4,6,66.7,2,3,0,3,2,10,3,0,Matches
Frederik Winther,dk DEN,DF,Estoril,22,2001,1.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,Matches
Abdul-Aziz Yakubu,gh GHA,FW,Rio Ave,24,1998,12.4,2,2,0,2,0,1,8,12.5,7,3,2,1,0,2,17,0,Matches
Moses Yaw,gh GHA,"DF,MF",Arouca,24,1999,0.8,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,Matches
Zaydou Youssouf,fr FRA,MF,Famalicão,24,1999,30.7,76,48,34,32,10,28,60,46.7,32,32,2,30,27,103,25,0,Matches
Rodrigo Zalazar,uy URU,MF,Braga,23,1999,20.2,40,27,11,24,5,18,42,42.9,24,33,3,30,9,49,16,3,Matches
Vinícius Zanocelo,br BRA,MF,Estoril,22,2001,12.4,18,9,9,8,1,8,21,38.1,13,7,2,5,10,28,25,0,Matches
Zinho,br BRA,"FW,MF",Portimonense,20,2003,1.6,4,3,1,1,2,3,4,75.0,1,2,0,2,1,5,1,0,Matches
Ivan Zlobin,ru RUS,GK,Famalicão,26,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Nermin Zolotić,ba BIH,DF,Casa Pia,30,1993,29.7,41,29,26,14,1,32,49,65.3,17,40,22,18,28,69,127,2,Matches
