Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Dogucan Haspolat,tr TUR,"MF,DF",Trabzonspor,22,2000,8.4,1,4,2,50.0,0.48,0.24,0.25,0.50,,0,0,Matches
Gustavo Henrique,br BRA,DF,Fenerbahçe,29,1993,11.5,2,7,3,42.9,0.61,0.26,0.29,0.67,,0,0,Matches
Majid Hosseini,ir IRN,DF,Kayserispor,26,1996,22.4,2,9,2,22.2,0.40,0.09,0.22,1.00,,0,0,Matches

Vitor Hugo,br BRA,DF,Trabzonspor,31,1991,17.6,1,14,4,28.6,0.80,0.23,0.07,0.25,,0,0,Matches
Atiba Hutchinson,ca CAN,MF,Beşiktaş,39,1983,0.9,1,1,1,100.0,1.10,1.10,0.00,0.00,,1,1,Matches
Mauro Icardi,ar ARG,FW,Galatasaray,29,1993,20.9,22,81,42,51.9,3.87,2.01,0.20,0.38,,6,9,Matches
Edgar Ié,gw GNB,DF,Başakşehir,28,1994,2.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Uche Ikpeazu,ug UGA,FW,Konyaspor,27,1995,2.2,0,10,3,30.0,4.55,1.36,0.00,0.00,,0,0,Matches
Gökhan Inler,ch SUI,MF,Adana Demirspor,38,1984,12.5,2,21,5,23.8,1.68,0.40,0.10,0.40,,0,0,Matches
Hamza Jaganjac,ba BIH,FW,Adana Demirspor,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Leke James,ng NGA,FW,Sivasspor,29,1992,6.7,3,21,8,38.1,3.13,1.19,0.14,0.38,,0,0,Matches
Adnan Januzaj,be BEL,"MF,FW",Başakşehir,27,1995,6.9,2,14,3,21.4,2.04,0.44,0.14,0.67,,0,0,Matches
David Jensen,dk DEN,GK,İstanbulspor,30,1992,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Jesé,es ESP,"MF,FW",Ankaragücü,29,1993,6.5,2,12,4,33.3,1.86,0.62,0.08,0.25,,1,1,Matches
Marko Jevtović,rs SRB,MF,Gaziantep FK,29,1993,20.9,3,17,5,29.4,0.81,0.24,0.18,0.60,,0,0,Matches
Ayoub El Kaabi,ma MAR,"FW,MF",Hatayspor,29,1993,20.0,8,54,21,38.9,2.70,1.05,0.11,0.29,,2,2,Matches
Emir Kaan Gültekin,tr TUR,"MF,FW",İstanbulspor,21,2000,11.9,2,29,11,37.9,2.43,0.92,0.07,0.18,,0,0,Matches
Ali Kaan Güneren,tr TUR,MF,Ankaragücü,22,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Melih Kabasakal,,MF,İstanbulspor,26,1996,15.0,1,13,8,61.5,0.87,0.53,0.08,0.13,,0,0,Matches
Ferdi Kadioglu,tr TUR,"DF,MF",Fenerbahçe,22,1999,31.7,3,22,7,31.8,0.69,0.22,0.14,0.43,,0,0,Matches
İrfan Kahveci,tr TUR,MF,Fenerbahçe,27,1995,16.7,4,30,12,40.0,1.80,0.72,0.13,0.33,,0,0,Matches
Berat Kalkan,mk MKD,FW,Kasımpaşa,19,2003,1.5,0,2,0,0.0,1.34,0.00,0.00,,,0,0,Matches
Kesselly Kamara,lr LBR,FW,Hatayspor,24,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Kaan Kanak,tr TUR,"MF,DF",Hatayspor,31,1990,8.9,1,13,3,23.1,1.46,0.34,0.08,0.33,,0,0,Matches
Burak Kapacak,tr TUR,FW,Fatih Karagümrük,22,1999,2.9,1,3,2,66.7,1.05,0.70,0.33,0.50,,0,0,Matches
Ferhat Kaplan,tr TUR,GK,Giresunspor,33,1989,12.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Aytaç Kara,tr TUR,MF,Kasımpaşa,29,1993,16.7,3,35,13,37.1,2.10,0.78,0.06,0.15,,1,1,Matches
Efecan Karaca,tr TUR,"MF,FW",Alanyaspor,32,1989,25.9,5,20,10,50.0,0.77,0.39,0.10,0.20,,3,3,Matches

Goran Karaćić,ba BIH,GK,Adana Demirspor,25,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Yusuf Karagöz,tr TUR,GK,Alanyaspor,22,1999,4.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Vedat Karakuş,tr TUR,GK,Adana Demirspor,24,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Kenan Karaman,tr TUR,"FW,MF",Beşiktaş,28,1994,0.4,0,2,1,50.0,4.74,2.37,0.00,0.00,,0,0,Matches
Kazımcan Karataş,tr TUR,DF,Galatasaray,19,2003,8.0,0,8,2,25.0,0.99,0.25,0.00,0.00,,0,0,Matches
Cebrail Karayel,tr TUR,DF,Konyaspor,27,1994,5.4,0,1,1,100.0,0.19,0.19,0.00,0.00,,0,0,Matches
Erce Kardeşler,tr TUR,GK,Hatayspor,28,1994,21.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Ali Karimi,ir IRN,"MF,DF",Kayserispor,28,1994,10.6,2,18,3,16.7,1.70,0.28,0.11,0.67,,0,0,Matches
Eden Karzev,il ISR,MF,Başakşehir,22,2000,1.0,0,1,0,0.0,1.02,0.00,0.00,,,0,0,Matches
Salih Kavrazlı,tr TUR,FW,Adana Demirspor,20,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Doğukan Kaya,,GK,Ankaragücü,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Ayberk Kaygısız,tr TUR,DF,Başakşehir,17,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Olarenwaju Kayode,ng NGA,FW,Ümraniyespor,29,1993,5.7,3,18,10,55.6,3.14,1.74,0.17,0.30,,0,0,Matches
Colin Kazim-Richards,tr TUR,FW,Fatih Karagümrük,35,1986,3.3,0,5,1,20.0,1.52,0.30,0.00,0.00,,0,0,Matches
Kader Keita,ci CIV,MF,Sivasspor,21,2000,10.1,0,9,3,33.3,0.89,0.30,0.00,0.00,,0,0,Matches
Olivier Kemen,cm CMR,MF,Kayserispor,26,1996,21.6,3,28,9,32.1,1.30,0.42,0.11,0.33,,0,0,Matches
Philippe Keny,sn SEN,FW,Başakşehir,23,1999,11.5,4,24,11,45.8,2.09,0.96,0.17,0.36,,0,0,Matches
Semih Kılıçsoy,tr TUR,FW,Beşiktaş,16,2005,0.5,0,3,0,0.0,6.14,0.00,0.00,,,0,0,Matches
Emre Kılınç,tr TUR,"MF,FW",Ankaragücü,27,1994,21.8,2,33,14,42.4,1.51,0.64,0.06,0.14,,0,0,Matches
Emre Kılınç,tr TUR,"FW,MF",Galatasaray,27,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
Joshua King,no NOR,"FW,MF",Fenerbahçe,30,1992,9.3,4,31,9,29.0,3.32,0.96,0.13,0.44,,0,0,Matches
Serkan Kırıntılı,tr TUR,GK,Ümraniyespor,37,1985,9.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Stelios Kitsiou,gr GRE,"DF,MF",Gaziantep FK,28,1993,19.7,1,18,6,33.3,0.91,0.30,0.06,0.17,,0,0,Matches
Stelios Kitsiou,gr GRE,"MF,DF",Ankaragücü,28,1993,9.5,1,16,4,25.0,1.68,0.42,0.06,0.25,,0,0,Matches
Arda Kızıldağ,tr TUR,DF,Gaziantep FK,23,1998,4.6,1,4,1,25.0,0.87,0.22,0.25,1.00,,0,0,Matches

Arda Kızıldağ,tr TUR,DF,Ankaragücü,23,1998,5.0,0,2,0,0.0,0.40,0.00,0.00,,,0,0,Matches
Arif Kocaman,,DF,Kayserispor,18,2003,11.8,1,2,1,50.0,0.17,0.08,0.50,1.00,,0,0,Matches
Okan Kocuk,tr TUR,GK,Galatasaray,27,1995,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Bengali-Fodé Koita,gn GUI,FW,Kasımpaşa,31,1990,9.1,3,24,7,29.2,2.62,0.77,0.13,0.43,,0,0,Matches
Koka,eg EGY,FW,Alanyaspor,29,1993,19.9,10,54,23,42.6,2.71,1.16,0.17,0.39,,1,1,Matches
Dimitrios Kolovetsios,gr GRE,DF,Kayserispor,30,1991,29.0,0,16,3,18.8,0.55,0.10,0.00,0.00,,0,0,Matches
Efthimis Koulouris,gr GRE,FW,Alanyaspor,26,1996,5.3,3,11,4,36.4,2.08,0.76,0.27,0.75,,0,0,Matches
Beren Kücükbasarik,,MF,Ümraniyespor,17,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Fyodor Kudryashov,ru RUS,DF,Antalyaspor,35,1987,9.6,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
Mert Kurt,be BEL,FW,Giresunspor,19,2002,0.4,0,2,0,0.0,4.74,0.00,0.00,,,0,0,Matches
Berkan Kutlu,tr TUR,MF,Galatasaray,24,1998,8.5,0,4,3,75.0,0.47,0.35,0.00,0.00,,0,0,Matches
