Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
Paulo Oliveira,pt POR,DF,Braga,30,1992,16.4,22,14,15,7,0,11,13,84.6,2,18,12,6,50,72,75,0,Matches
Rúben Alexandre Gomes Oliveira,pt POR,MF,Santa Clara,27,1994,0.2,1,1,0,0,1,0,1,0.0,1,1,0,1,1,2,0,0,Matches
Bruno Onyemaechi,ng NGA,DF,Boavista,23,1999,28.1,55,39,39,13,3,37,56,66.1,19,22,5,17,37,92,67,1,Matches
Monsuru Opeyemi,ng NGA,FW,Vizela,18,2003,0.5,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
Jerome Opoku,gh GHA,DF,Arouca,23,1998,21.3,23,12,16,6,1,8,11,72.7,3,28,15,13,26,49,82,1,Matches
Pedro Ortiz,es ESP,MF,Vizela,21,2000,5.3,19,11,5,12,2,11,20,55.0,9,6,3,3,6,25,9,0,Matches
Milutin Osmajić,me MNE,FW,Vizela,23,1999,22.7,4,4,0,2,2,2,6,33.3,4,12,2,10,1,5,15,0,Matches
Nicolás Otamendi,ar ARG,DF,Benfica,34,1988,30.8,67,48,32,31,4,48,67,71.6,19,32,11,21,66,133,92,1,Matches
Otávio,pt POR,MF,Porto,27,1995,25.2,70,43,23,26,21,35,84,41.7,49,32,3,29,18,88,17,0,Matches
João Othavio Basso,br BRA,DF,Arouca,25,1997,31.6,55,31,39,15,1,22,44,50.0,22,43,27,16,51,106,159,1,Matches
Amine Oudrhiri,ma MAR,MF,Rio Ave,29,1992,8.7,9,7,3,5,1,6,11,54.5,5,7,2,5,9,18,10,0,Matches
Pablo,br BRA,FW,Famalicão,18,2004,7.9,16,9,3,12,1,4,15,26.7,11,9,0,9,5,21,6,0,Matches
Lucas Paes,br BRA,GK,Casa Pia,24,1997,2.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,1,Matches
Renato Pantalon,hr CRO,DF,Rio Ave,24,1997,19.9,30,18,15,15,0,16,26,61.5,10,29,18,11,26,56,80,0,Matches
David Pastor,br BRA,MF,Portimonense,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Patrick,br BRA,DF,Rio Ave,25,1997,21.1,38,26,21,12,5,24,38,63.2,14,20,10,10,24,62,76,0,Matches
Paulinho,pt POR,FW,Sporting CP,29,1992,15.1,26,13,2,15,9,6,9,66.7,3,9,1,8,7,33,9,0,Matches

Pedrão,br BRA,DF,Portimonense,25,1997,28.7,40,25,31,6,3,21,39,53.8,18,39,16,23,39,79,117,2,Matches
João Pedro,pt POR,MF,Chaves,29,1993,6.6,13,6,10,3,0,5,13,38.5,8,5,0,5,9,22,7,0,Matches
Zé Pedro,pt POR,GK,Paços,20,2002,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Pelé,gw GNB,MF,Famalicão,30,1991,6.8,14,6,9,4,1,6,9,66.7,3,5,3,2,4,18,5,2,Matches
Alexandre Penetra,pt POR,DF,Famalicão,20,2001,27.9,50,36,34,14,2,28,49,57.1,21,28,13,15,32,82,59,0,Matches
Pepe,pt POR,DF,Porto,39,1983,21.8,41,28,22,18,1,26,38,68.4,12,18,12,6,25,66,58,0,Matches
Pepê,br BRA,"MF,DF",Porto,25,1997,29.4,41,28,21,15,5,21,50,42.0,29,26,2,24,44,85,21,0,Matches
André Pereira,pt POR,FW,Rio Ave,27,1995,11.1,13,9,5,5,3,4,14,28.6,10,10,2,8,4,17,9,1,Matches
Gabriel Pereira,br BRA,DF,Gil Vicente FC,22,2000,4.6,10,6,9,1,0,6,13,46.2,7,9,7,2,6,16,17,0,Matches
Marco André Rocha Pereira,pt POR,GK,Santa Clara,35,1987,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,Matches
Matheus Pereira,br BRA,DF,Vizela,21,2000,9.0,20,8,11,8,1,16,25,64.0,9,12,3,9,10,30,17,0,Matches
Sebastián Pérez Cardona,co COL,MF,Boavista,29,1993,27.3,71,38,26,40,5,35,82,42.7,47,24,4,20,40,111,25,0,Matches
Kevin Pina,cv CPV,MF,Chaves,24,1997,4.1,11,4,6,4,1,4,8,50.0,4,6,2,4,10,21,8,0,Matches
Rodrigo Pinho,br BRA,FW,Benfica,31,1991,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Dinis Pinto,pt POR,DF,Braga,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Diogo Pinto,pt POR,"FW,MF",Casa Pia,23,1999,5.1,8,6,6,2,0,5,9,55.6,4,1,0,1,2,10,2,0,Matches
Gonçalo Pinto,pt POR,GK,Chaves,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Rui Pires,pt POR,MF,Paços,24,1998,26.8,59,42,29,25,5,30,51,58.8,21,38,16,22,37,96,60,1,Matches
Pizzi,pt POR,"MF,FW",Braga,32,1989,5.4,11,7,6,2,3,4,14,28.6,10,4,0,4,2,13,7,0,Matches
Carlos Ponck,cv CPV,DF,Chaves,27,1995,20.0,21,19,9,9,3,7,11,63.6,4,38,25,13,28,49,85,1,Matches
Pedro Porro,es ESP,"DF,MF",Sporting CP,22,1999,11.9,19,15,10,7,2,13,25,52.0,12,10,1,9,8,27,13,0,Matches
Samuel Portugal,br BRA,GK,Portimonense,28,1994,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Quaresma,br BRA,DF,Arouca,25,1996,30.4,74,44,49,20,5,42,80,52.5,38,36,11,25,45,119,79,0,Matches
Diogo Queirós,pt POR,FW,Famalicão,23,1999,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
João Queirós,pt POR,DF,Chaves,24,1998,2.9,7,6,7,0,0,5,8,62.5,3,7,4,3,1,8,20,1,Matches

Xavi Quintillà,es ESP,DF,Santa Clara,25,1996,8.0,15,13,7,6,2,8,16,50.0,8,7,2,5,3,18,22,0,Matches
Uroš Račić,rs SRB,MF,Braga,24,1998,12.4,20,13,7,11,2,9,20,45.0,11,20,6,14,20,40,27,0,Matches
Rafa,pt POR,GK,Vitória,18,2003,2.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,1,Matches
Jesús Ramírez,ve VEN,"FW,MF",Marítimo,24,1998,6.5,6,4,0,2,4,3,7,42.9,4,3,1,2,1,7,6,0,Matches
Cláudio Ramos,pt POR,GK,Porto,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Flávio Ramos,br BRA,DF,Paços,28,1994,8.3,9,2,7,2,0,5,8,62.5,3,15,10,5,13,22,41,0,Matches
Gonçalo Ramos,pt POR,FW,Benfica,21,2001,25.4,20,12,3,10,7,7,22,31.8,15,10,3,7,3,23,35,0,Matches
Osama Rashid,iq IRQ,"MF,FW",Vizela,30,1992,4.2,2,0,1,1,0,1,6,16.7,5,7,1,6,4,6,8,0,Matches
Bruno Reis,pt POR,"MF,DF",Portimonense,23,1999,0.8,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,0,0,Matches
Matheus Reis,br BRA,DF,Sporting CP,27,1995,25.4,32,18,12,15,5,20,27,74.1,7,23,6,17,11,43,35,0,Matches
Miguel Reisinho,pt POR,"DF,MF",Boavista,23,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Filipe Relvas,pt POR,DF,Portimonense,22,1999,31.9,50,30,27,19,4,21,30,70.0,9,46,24,22,57,107,137,0,Matches
Brayan Riascos,co COL,"FW,MF",Marítimo,27,1994,9.7,12,8,3,5,4,4,10,40.0,6,6,0,6,3,15,16,0,Matches
Rodrigo Ribeiro,pt POR,FW,Sporting CP,17,2005,0.3,2,0,0,1,1,0,1,0.0,1,0,0,0,1,3,0,0,Matches
Tiago Ribeiro,pt POR,MF,Paços,20,2002,2.0,4,3,2,2,0,1,7,14.3,6,2,2,0,2,6,2,0,Matches
Ricardinho,pt POR,"FW,MF",Santa Clara,23,1998,20.0,24,17,8,12,4,13,36,36.1,23,20,3,17,7,31,14,0,Matches
Riccieli,br BRA,DF,Famalicão,23,1998,28.7,40,26,30,10,0,23,44,52.3,21,54,29,25,29,69,161,0,Matches
Rildo,br BRA,"FW,MF",Santa Clara,22,2000,9.1,19,9,7,7,5,7,17,41.2,10,11,1,10,3,22,6,0,Matches
Mihailo Ristić,rs SRB,DF,Benfica,26,1995,1.3,2,2,1,0,1,1,1,100.0,0,3,0,3,2,4,1,0,Matches
Robson,br BRA,DF,Boavista,22,2000,1.4,2,0,1,1,0,0,2,0.0,2,3,1,2,2,4,12,0,Matches
Bryan Róchez,hn HON,"FW,MF",Portimonense,27,1995,9.9,10,8,2,6,2,2,9,22.2,7,5,2,3,1,11,8,0,Matches
Rochinha,pt POR,"FW,MF",Sporting CP,27,1995,4.8,4,1,0,4,0,1,4,25.0,3,3,1,2,5,9,0,0,Matches
Bruno Rodrigues,pt POR,DF,Braga,21,2001,1.0,1,1,0,1,0,1,2,50.0,1,1,1,0,1,2,3,0,Matches
Gonçalo Rodrigues,pt POR,MF,Rio Ave,25,1997,32.2,64,37,18,40,6,29,72,40.3,43,25,5,20,25,89,22,1,Matches
Ivo Rodrigues,pt POR,"MF,FW",Famalicão,27,1995,26.3,61,36,24,26,11,30,65,46.2,35,30,6,24,20,81,23,0,Matches

Diego Rosa,br BRA,"MF,FW",Vizela,19,2002,2.9,10,5,5,4,1,6,12,50.0,6,6,2,4,5,15,7,0,Matches
Loreintz Rosier,fr FRA,MF,Estoril,23,1998,11.5,34,23,16,18,0,15,28,53.6,13,11,2,9,22,56,25,3,Matches
Mabrouk Rouai,fr FRA,"FW,MF",Estoril,21,2000,0.4,1,0,0,0,1,1,1,100.0,0,1,1,0,0,1,0,0,Matches
Abel Ruiz,es ESP,FW,Braga,22,2000,23.0,13,7,4,7,2,5,19,26.3,14,18,2,16,7,20,9,0,Matches
Alan Ruiz,ar ARG,MF,Arouca,28,1993,27.7,39,24,13,25,1,21,45,46.7,24,18,4,14,9,48,23,1,Matches
Leonardo Ruíz,co COL,FW,Rio Ave,26,1996,10.3,5,4,2,2,1,3,15,20.0,12,7,4,3,2,7,4,0,Matches
Gustavo sá,pt POR,"MF,FW",Famalicão,17,2004,4.3,11,7,3,6,2,3,10,30.0,7,3,1,2,2,13,6,0,Matches
Helder Sá,pt POR,"DF,MF",Vitória,19,2002,8.9,21,12,14,5,2,11,20,55.0,9,15,3,12,5,26,21,0,Matches
Josué Sá,pt POR,DF,Rio Ave,30,1992,15.0,21,15,15,5,1,6,14,42.9,8,14,8,6,16,37,57,0,Matches
Pedro Sá,pt POR,MF,Portimonense,28,1993,8.2,11,3,2,7,2,7,27,25.9,20,7,3,4,6,17,20,0,Matches
Tiago Sá,pt POR,GK,Braga,27,1995,1.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Serdar Saatçı,tr TUR,DF,Braga,19,2003,2.4,2,2,1,1,0,1,3,33.3,2,1,0,1,8,10,3,0,Matches
Safira,br BRA,FW,Vitória,27,1995,9.1,8,5,1,5,2,1,8,12.5,7,7,2,5,1,9,8,0,Matches
Pierre Sagna,sn SEN,DF,Santa Clara,31,1990,19.5,37,19,22,13,2,17,25,68.0,8,16,4,12,33,70,60,1,Matches
Arthur Sales,br BRA,"FW,MF",Paços,20,2002,4.0,5,2,0,3,2,1,5,20.0,4,3,0,3,3,8,2,0,Matches
Andreas Samaris,gr GRE,MF,Rio Ave,33,1989,15.6,34,15,13,19,2,15,29,51.7,14,26,7,19,9,43,23,0,Matches
Samu,pt POR,MF,Vizela,26,1996,29.8,76,44,30,34,12,33,77,42.9,44,46,7,39,45,121,41,0,Matches
Leandro Sanca,gw GNB,"FW,MF",Famalicão,22,2000,4.9,12,7,7,3,2,7,20,35.0,13,9,0,9,4,16,5,0,Matches
Elder Santana,br BRA,"MF,FW",Gil Vicente FC,29,1993,0.5,2,1,0,0,2,0,2,0.0,2,0,0,0,0,2,1,0,Matches
Aderlan Santos,br BRA,DF,Rio Ave,33,1989,31.3,55,35,35,20,0,22,34,64.7,12,41,27,14,53,108,167,1,Matches
Luís Santos,pt POR,"FW,MF",Boavista,22,2000,3.2,5,3,1,4,0,0,5,0.0,5,3,0,3,3,8,3,0,Matches
Nuno Santos,pt POR,"DF,MF",Sporting CP,27,1995,25.2,22,12,7,10,5,17,32,53.1,15,14,2,12,23,45,12,0,Matches
Pedro Santos,pt POR,"FW,MF",Braga,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Rene Santos,br BRA,"DF,MF",Marítimo,30,1992,12.1,25,17,13,8,4,14,19,73.7,5,19,8,11,10,35,44,0,Matches
Tiago Santos,pt POR,DF,Estoril,20,2002,26.9,75,50,43,28,4,45,61,73.8,16,26,5,21,16,91,45,0,Matches

Zaidu Sanusi,ng NGA,DF,Porto,25,1997,11.7,15,7,8,5,2,11,21,52.4,10,13,4,9,11,26,20,0,Matches
Adewele Sapara,ng NGA,"FW,MF",Portimonense,27,1995,1.3,5,4,4,1,0,2,2,100.0,0,0,0,0,3,8,2,0,Matches
Andrés Sarmiento,co COL,"FW,MF",Vizela,24,1998,0.4,2,1,0,2,0,2,3,66.7,1,1,0,1,1,3,0,0,Matches
Sidy Sarr,sn SEN,MF,Chaves,26,1996,1.3,7,5,6,1,0,1,3,33.3,2,5,0,5,2,9,3,0,Matches
Vincent Sasso,fr FRA,DF,Boavista,31,1991,21.9,32,22,24,7,1,14,21,66.7,7,16,10,6,27,59,93,0,Matches
Savio,br BRA,DF,Rio Ave,27,1995,3.6,6,3,5,0,1,6,7,85.7,1,7,2,5,3,9,7,0,Matches
Andreas Schjelderup,no NOR,FW,Benfica,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Alexander Schmidt,at AUT,FW,Vizela,24,1998,3.6,2,2,0,2,0,2,2,100.0,0,4,0,4,2,4,5,0,Matches
Moustapha Seck,sn SEN,"DF,FW",Portimonense,26,1996,24.9,52,35,24,19,9,31,51,60.8,20,26,8,18,31,83,40,2,Matches
Alfa Semedo,gw GNB,MF,Vitória,24,1997,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
Nuno Sequeira,pt POR,DF,Braga,31,1990,22.9,48,28,25,15,8,32,68,47.1,36,23,3,20,35,83,37,0,Matches
Serginho,,"FW,MF",Estoril,21,2001,1.5,5,3,2,3,0,1,3,33.3,2,2,0,2,0,5,1,0,Matches
Paulo Sérgio Mota,pt POR,"DF,MF",Marítimo,31,1991,8.0,8,6,6,0,2,5,8,62.5,3,5,2,3,8,16,16,0,Matches
André Silva,br BRA,"FW,MF",Vitória,25,1997,19.4,14,9,4,8,2,3,11,27.3,8,16,2,14,13,27,20,0,Matches
António Silva,pt POR,DF,Benfica,18,2003,29.9,57,30,36,20,1,38,55,69.1,17,23,13,10,38,95,89,2,Matches
Guilherme Silva,br BRA,"DF,MF",Chaves,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
João Miguel Macedo Silva,pt POR,GK,Marítimo,27,1995,8.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,0,Matches
Joel silva,pt POR,MF,Boavista,19,2003,1.1,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,2,0,Matches
Jorge Fernando Santos Silva,pt POR,"DF,MF",Paços,26,1996,5.2,14,10,11,0,3,9,18,50.0,9,4,2,2,4,18,18,0,Matches
Jota Silva,pt POR,"FW,MF",Vitória,22,1999,17.8,40,23,14,17,9,16,42,38.1,26,29,2,27,9,49,13,0,Matches
Lucas Silva,br BRA,FW,Paços,24,1998,0.2,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,Matches
Pedro Manuel da Silva Moreira,pt POR,MF,Arouca,33,1989,0.8,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0,Matches
Pedro José Moreira Silva,pt POR,GK,Estoril,25,1997,2.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Rafa Silva,pt POR,"MF,FW",Benfica,29,1993,24.2,16,9,1,8,7,7,21,33.3,14,17,0,17,2,18,1,0,Matches
Tiago Silva,pt POR,MF,Vitória,29,1993,23.3,47,30,21,18,8,23,47,48.9,24,20,5,15,27,74,12,0,Matches

David Simão,pt POR,MF,Arouca,32,1990,28.7,55,31,28,21,6,29,64,45.3,35,35,15,20,29,84,26,0,Matches
André Simões,pt POR,MF,Famalicão,32,1989,1.9,8,5,2,4,2,4,6,66.7,2,1,0,1,5,13,3,0,Matches
André Simões,pt POR,"MF,FW",Gil Vicente FC,18,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Luther Singh,za RSA,"FW,MF",Chaves,24,1997,7.0,14,11,6,7,1,7,9,77.8,2,5,0,5,8,22,7,0,Matches
Lucas Soares,br BRA,"MF,DF",Casa Pia,24,1998,24.2,40,24,20,17,3,21,48,43.8,27,19,0,19,21,61,40,1,Matches
Samuel Soares,pt POR,GK,Benfica,20,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Val Soares,br BRA,MF,Marítimo,25,1997,13.5,38,23,18,18,2,23,52,44.2,29,9,2,7,13,51,8,0,Matches
Yuki Soma,jp JPN,"FW,MF",Casa Pia,25,1997,13.5,21,16,6,13,2,13,27,48.1,14,15,2,13,6,27,4,0,Matches
Joel Soñora,us USA,MF,Marítimo,25,1996,2.0,1,0,0,1,0,0,1,0.0,1,2,0,2,2,3,1,0,Matches
Ismaila Soro,ci CIV,MF,Arouca,24,1998,16.9,39,21,25,10,4,17,46,37.0,29,19,6,13,37,76,27,0,Matches
Miguel Sousa,pt POR,MF,Marítimo,23,1998,2.0,1,1,0,1,0,0,1,0.0,1,1,0,1,2,3,0,1,Matches
Vasco Sousa,pt POR,MF,Porto,19,2003,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Claudemir de Souza,br BRA,MF,Vizela,34,1988,15.1,27,15,12,12,3,22,38,57.9,16,25,11,14,18,45,30,0,Matches
Jerry St. Juste,nl NED,DF,Sporting CP,25,1996,10.1,15,8,6,7,2,7,11,63.6,4,8,3,5,14,29,22,1,Matches
Filip Stevanovic,rs SRB,"FW,MF",Santa Clara,19,2002,1.7,4,3,0,3,1,3,5,60.0,2,1,0,1,0,4,0,0,Matches
Habib sylla,ci CIV,DF,Chaves,23,1999,6.9,7,6,3,3,1,4,9,44.4,5,13,6,7,6,13,19,0,Matches
Morlaye Sylla,gn GUI,"FW,MF",Arouca,24,1998,25.3,44,28,15,22,7,24,53,45.3,29,31,4,27,27,71,18,1,Matches
Kyosuke Tagawa,jp JPN,FW,Santa Clara,23,1999,13.2,10,6,3,6,1,2,11,18.2,9,2,0,2,4,14,8,0,Matches
Afonso Taira,pt POR,MF,Casa Pia,30,1992,23.3,94,55,40,51,3,39,80,48.8,41,44,5,39,35,129,29,0,Matches
Mateo Tanlongo,ar ARG,MF,Sporting CP,18,2003,1.6,4,1,3,0,1,1,5,20.0,4,1,0,1,0,4,1,0,Matches
Mehdi Taremi,ir IRN,FW,Porto,30,1992,29.0,22,14,6,8,8,9,30,30.0,21,19,1,18,8,30,20,0,Matches
David Tavares,cv CPV,"MF,FW",Famalicão,23,1999,0.5,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,0,Matches
Heriberto Tavares,pt POR,"MF,FW",Famalicão,25,1997,2.4,3,2,0,1,2,1,5,20.0,4,2,0,2,4,7,4,0,Matches
Martim Tavares,pt POR,"FW,MF",Boavista,18,2003,4.0,2,2,1,0,1,0,3,0.0,3,1,0,1,5,7,5,0,Matches
Duplexe Tchamba,cm CMR,DF,Casa Pia,24,1998,4.3,7,3,5,1,1,4,8,50.0,4,5,3,2,5,12,19,0,Matches

João Teixeira,pt POR,MF,Chaves,28,1994,30.4,68,41,28,30,10,31,87,35.6,56,37,6,31,24,92,21,1,Matches
André Teles,pt POR,MF,Marítimo,25,1997,0.7,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,Matches
Casper Tengstedt,dk DEN,"FW,MF",Benfica,22,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Nigel Thomas,nl NED,"FW,MF",Paços,21,2001,22.5,16,8,7,6,3,6,25,24.0,19,18,1,17,17,33,16,0,Matches
Pedro Tiba,pt POR,MF,Gil Vicente FC,33,1988,13.9,19,9,4,7,8,11,25,44.0,14,16,7,9,10,29,20,0,Matches
Bastien Toma,ch SUI,MF,Paços,23,1999,4.8,6,3,0,3,3,2,8,25.0,6,4,0,4,2,8,0,0,Matches
Vítor Tormena,br BRA,DF,Braga,26,1996,26.1,24,18,14,8,2,17,27,63.0,10,42,21,21,31,55,109,1,Matches
Mamadou Tounkara,ml MLI,DF,Vitória,20,2001,11.6,11,8,7,3,1,8,10,80.0,2,11,4,7,5,16,50,0,Matches
Francisco Trincão,pt POR,"MF,FW",Sporting CP,22,1999,24.5,36,18,7,19,10,19,44,43.2,25,18,2,16,8,44,4,0,Matches
Matouš Trmal,cz CZE,GK,Marítimo,23,1998,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
Manuel Ugarte Ribeiro,uy URU,MF,Sporting CP,21,2001,26.1,121,69,37,61,23,66,123,53.7,57,43,7,36,57,178,17,0,Matches
Zé Uilton,br BRA,"FW,MF",Paços,30,1992,15.3,21,13,11,8,2,8,13,61.5,5,6,0,6,6,27,22,1,Matches
Ukra,pt POR,"FW,MF",Rio Ave,34,1988,4.1,4,4,1,2,1,4,12,33.3,8,8,1,7,3,7,4,0,Matches
Mateus Uribe,co COL,MF,Porto,31,1991,27.3,73,46,35,33,5,35,71,49.3,36,34,4,30,51,124,42,1,Matches
Rodrigo Valente,pt POR,"MF,FW",Santa Clara,21,2001,1.1,1,0,0,0,1,1,1,100.0,0,4,1,3,1,2,1,0,Matches
João Valido,pt POR,GK,Arouca,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Bruno Varela,cv CPV,GK,Vitória,27,1994,27.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,2,Matches
Fernando Varela,cv CPV,DF,Casa Pia,34,1987,22.6,26,17,16,10,0,16,24,66.7,8,33,24,9,26,52,85,1,Matches
Luciano Vega,ar ARG,"MF,FW",Marítimo,23,1999,2.1,7,5,3,3,1,3,9,33.3,6,3,1,2,1,8,5,0,Matches
Danilo Veiga,pt POR,DF,Gil Vicente FC,19,2002,7.6,24,14,12,10,2,11,13,84.6,2,5,1,4,14,38,20,0,Matches
Igor Vekič,si SVN,GK,Paços,24,1998,9.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1,Matches
Bruno Ventura,pt POR,FW,Rio Ave,21,2001,1.1,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
Lucas Veríssimo,br BRA,DF,Benfica,27,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Gabriel Veron,br BRA,"MF,FW",Porto,19,2002,4.5,14,10,5,5,4,4,7,57.1,3,5,0,5,2,16,4,0,Matches
Jan Vertonghen,be BEL,DF,Benfica,35,1987,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches

André Vidigal,pt POR,"FW,MF",Marítimo,23,1998,28.6,36,22,13,10,13,16,27,59.3,11,19,1,18,13,49,6,0,Matches
Gabriel Vieira,br BRA,"FW,MF",Santa Clara,20,2002,24.4,37,26,21,13,3,14,38,36.8,24,9,2,7,16,53,11,0,Matches
João Vigário,pt POR,DF,Paços,26,1995,0.2,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,Matches
Mikel Villanueva,ve VEN,DF,Vitória,29,1993,28.2,26,15,20,5,1,15,22,68.2,7,23,12,11,44,70,97,2,Matches
Bernardo Vital,pt POR,DF,Estoril,21,2000,25.1,22,14,19,3,0,15,21,71.4,6,26,18,8,16,38,124,1,Matches
Vitinha,pt POR,FW,Braga,22,2000,12.2,22,9,7,12,3,6,14,42.9,8,17,2,15,4,26,17,0,Matches
Vitinho,br BRA,"MF,FW",Arouca,22,2000,2.7,3,1,1,0,2,0,2,0.0,2,3,0,3,4,7,4,0,Matches
Paulo Vitor,br BRA,"MF,DF",Rio Ave,23,1999,12.3,22,15,18,4,0,14,25,56.0,11,20,2,18,14,36,21,0,Matches
Steven Vitória,ca CAN,DF,Chaves,35,1987,29.4,20,10,15,4,1,14,19,73.7,5,53,43,10,31,51,116,1,Matches
Odisseas Vlachodimos,gr GRE,GK,Benfica,28,1994,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1,Matches
Ilija Vukotić,me MNE,MF,Boavista,23,1999,4.5,8,5,3,4,1,0,4,0.0,4,6,3,3,6,14,12,0,Matches
Wagner,br BRA,DF,Portimonense,23,1999,1.0,3,3,1,2,0,2,3,66.7,1,1,0,1,2,5,2,0,Matches
Masaki Watai,jp JPN,"MF,FW",Boavista,23,1999,5.8,6,3,1,3,2,2,11,18.2,9,3,0,3,2,8,2,1,Matches
Julian Weigl,de GER,MF,Benfica,26,1995,0.6,2,2,1,1,0,0,0,,0,2,0,2,0,2,0,0,Matches
Wendell,br BRA,DF,Porto,29,1993,21.8,48,28,24,19,5,23,47,48.9,24,15,0,15,25,73,25,0,Matches
Weverson,br BRA,"DF,FW",Arouca,22,2000,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Willyan,br BRA,"DF,MF",Portimonense,27,1995,4.0,7,4,6,1,0,5,8,62.5,3,4,3,1,8,15,16,0,Matches
Bruno Wilson,pt POR,DF,Vizela,25,1996,22.8,21,11,12,8,1,11,15,73.3,4,37,30,7,42,63,124,1,Matches
Roan Wilson,cr CRC,MF,Gil Vicente FC,20,2002,1.3,5,2,4,1,0,4,7,57.1,3,3,0,3,1,6,0,0,Matches
Cláudio Winck,br BRA,"DF,MF",Marítimo,28,1994,26.9,62,39,34,20,8,36,61,59.0,25,34,8,26,28,90,36,0,Matches
Xadas,pt POR,"MF,FW",Marítimo,24,1997,26.3,28,16,10,15,3,14,46,30.4,32,37,8,29,13,41,17,0,Matches
Abdul-Aziz Yakubu,gh GHA,FW,Rio Ave,23,1998,14.2,4,3,1,2,1,1,3,33.3,2,6,1,5,4,8,17,0,Matches
Roman Yaremchuk,ua UKR,FW,Benfica,26,1995,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Moses Yaw,gh GHA,MF,Arouca,23,1999,3.5,6,4,2,4,0,4,12,33.3,8,3,1,2,7,13,9,0,Matches
Zaydou Youssouf,fr FRA,MF,Famalicão,23,1999,23.8,79,50,37,35,7,33,65,50.8,32,26,3,23,33,112,29,1,Matches

Antonio Zarzana,es ESP,"MF,FW",Marítimo,20,2002,3.2,5,4,2,2,1,4,7,57.1,3,1,0,1,3,8,0,0,Matches
Ivan Zlobin,ru RUS,GK,Famalicão,25,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kévin Zohi,ml MLI,"FW,MF",Vizela,25,1996,10.0,18,7,6,8,4,8,15,53.3,7,11,0,11,5,23,8,0,Matches
Nermin Zolotić,ba BIH,DF,Casa Pia,29,1993,24.3,31,21,17,14,0,22,43,51.2,21,39,18,21,37,68,90,2,Matches
