Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
Yanis Massolin,fr FRA,MF,Clermont Foot,19,2002,0.7,2,1,1,0,1,0,1,0.0,1,1,0,1,2,4,0,0,Matches
Eliot Matazo,be BEL,MF,Monaco,20,2002,13.1,26,12,11,13,2,11,26,42.3,15,18,4,14,15,41,11,1,Matches
Chrislain Matsima,fr FRA,"DF,MF",Lorient,20,2002,2.5,0,0,0,0,0,0,0,,0,3,3,0,2,2,7,0,Matches
Chrislain Matsima,fr FRA,DF,Monaco,20,2002,5.0,11,6,7,2,2,4,7,57.1,3,5,5,0,9,20,16,0,Matches
Jean Mattéo Bahoya,fr FRA,"FW,MF",Angers,17,2005,3.0,7,3,1,3,3,4,7,57.1,3,4,0,4,0,7,0,0,Matches
Azor Matusiwa,nl NED,MF,Reims,24,1998,27.6,66,41,30,29,7,36,61,59.0,25,37,11,26,46,112,52,0,Matches
Aïman Maurer,ma MAR,MF,Clermont Foot,17,2004,5.6,2,1,1,1,0,1,10,10.0,9,1,0,1,3,5,5,0,Matches
Stephy Mavididi,eng ENG,FW,Montpellier,24,1998,14.3,24,19,12,8,4,13,27,48.1,14,21,1,20,4,28,10,0,Matches
Christian Mawissa,fr FRA,DF,Toulouse,17,2005,1.1,2,0,1,1,0,1,3,33.3,2,0,0,0,3,5,1,0,Matches
Fernand Mayembo,cg CGO,DF,Ajaccio,26,1996,7.9,8,5,6,2,0,4,9,44.4,5,2,0,2,11,19,36,0,Matches
Derek Mazou-Sacko,fr FRA,MF,Troyes,17,2004,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,Matches
Kylian Mbappé,fr FRA,FW,Paris S-G,23,1998,31.3,10,4,0,5,5,5,16,31.3,11,5,0,5,5,15,6,0,Matches
Chancel Mbemba,cd COD,DF,Marseille,27,1994,31.7,43,26,24,17,2,22,31,71.0,9,25,12,13,42,85,89,0,Matches
Jason Mbock,fr FRA,"MF,FW",Angers,22,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Nathanael Mbuku,fr FRA,"FW,MF",Reims,20,2002,0.7,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0,Matches
Facundo Medina,ar ARG,DF,Lens,23,1999,30.9,31,20,16,15,0,13,35,37.1,22,25,9,16,26,57,62,1,Matches
Bamo Meïté,ci CIV,DF,Lorient,20,2001,16.7,18,8,13,4,1,7,16,43.8,9,33,23,10,16,34,70,0,Matches

Farid El Melali,dz ALG,"DF,FW",Angers,25,1997,9.0,21,12,7,12,2,11,22,50.0,11,16,0,16,8,29,7,0,Matches
Birger Meling,no NOR,DF,Rennes,27,1994,13.4,24,15,9,12,3,12,25,48.0,13,18,2,16,23,47,26,0,Matches
Nuno Mendes,pt POR,DF,Paris S-G,20,2002,17.2,45,30,29,12,4,30,41,73.2,11,19,3,16,17,62,18,0,Matches
Pedro Mendes,pt POR,DF,Montpellier,31,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
Thiago Mendes,br BRA,"MF,DF",Lyon,30,1992,22.9,48,27,24,21,3,30,40,75.0,10,28,8,20,47,95,51,4,Matches
Antoine Mendy,fr FRA,DF,Nice,18,2004,5.8,22,13,16,5,1,9,15,60.0,6,6,1,5,2,24,16,0,Matches
Arial Mendy,sn SEN,DF,Clermont Foot,27,1994,2.5,4,2,3,0,1,2,2,100.0,0,2,0,2,4,8,4,0,Matches
Batista Mendy,fr FRA,"MF,DF",Angers,22,2000,31.8,70,30,34,28,8,37,53,69.8,16,38,6,32,21,91,29,2,Matches
Gideon Mensah,gh GHA,DF,Auxerre,24,1998,25.1,80,44,43,32,5,44,77,57.1,33,33,10,23,38,118,41,0,Matches
Quentin Merlin,fr FRA,DF,Nantes,20,2002,19.9,31,19,19,8,4,18,38,47.4,20,27,4,23,24,55,30,0,Matches
Lionel Messi,ar ARG,"FW,MF",Paris S-G,35,1987,31.5,26,18,1,13,12,11,27,40.7,16,11,0,11,2,28,0,0,Matches
Amine Messoussa,fr FRA,FW,Lille,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Arkadiusz Milik,pl POL,FW,Marseille,28,1994,1.4,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,2,0,Matches
Takumi Minamino,jp JPN,"MF,FW",Monaco,27,1995,8.0,15,8,5,7,3,7,35,20.0,28,14,0,14,6,21,4,0,Matches
Terem Moffi,ng NGA,FW,Nice,23,1999,14.8,12,6,0,6,6,2,12,16.7,10,3,0,3,2,14,5,0,Matches
Terem Moffi,ng NGA,FW,Lorient,23,1999,15.4,8,5,1,4,3,3,5,60.0,2,11,3,8,3,11,10,0,Matches
Mostafa Mohamed,eg EGY,FW,Nantes,24,1997,21.5,18,13,5,7,6,9,20,45.0,11,23,1,22,10,28,33,0,Matches
Florent Mollet,fr FRA,MF,Nantes,30,1991,12.1,14,6,5,4,5,7,24,29.2,17,12,1,11,10,24,11,0,Matches
Marlos Moreno,co COL,"MF,DF",Troyes,25,1996,0.1,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,0,0,Matches
Lebo Mothiba,za RSA,"FW,MF",Strasbourg,26,1996,4.8,1,0,1,0,0,0,1,0.0,1,6,1,5,0,1,4,0,Matches
Steve Mounié,bj BEN,FW,Brest,27,1994,18.4,13,5,1,7,5,5,14,35.7,9,18,7,11,3,16,20,0,Matches
Bevic Moussiti-Oko,cg CGO,FW,Ajaccio,27,1995,7.8,3,1,1,1,1,1,2,50.0,1,5,3,2,2,5,8,0,Matches
Samuel Moutoussamy,cd COD,MF,Nantes,25,1996,26.7,64,34,27,28,9,26,76,34.2,50,23,2,21,24,88,15,0,Matches
François Mughe,cm CMR,MF,Marseille,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Nordi Mukiele,fr FRA,DF,Paris S-G,24,1997,12.6,31,23,16,6,9,19,29,65.5,10,22,9,13,14,45,16,0,Matches

Marshall Munetsi,zw ZIM,MF,Reims,26,1996,30.0,58,27,13,31,14,20,48,41.7,28,37,11,26,26,84,41,1,Matches
Yvon Mvogo,ch SUI,GK,Lorient,28,1994,20.1,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,3,Matches
Nathan N'Goumou,fr FRA,FW,Toulouse,22,2000,1.0,3,2,2,1,0,1,1,100.0,0,2,0,2,2,5,0,0,Matches
Youssouf Ndayishimiye,bi BDI,"MF,DF",Nice,23,1998,6.3,13,9,8,5,0,6,11,54.5,5,8,5,3,12,25,22,1,Matches
Papa Ndiaga Yade,mr MTN,"DF,MF",Troyes,22,2000,6.3,10,6,6,2,2,7,22,31.8,15,10,2,8,8,18,10,0,Matches
Neymar,br BRA,"MF,FW",Paris S-G,30,1992,17.2,22,14,6,9,7,9,19,47.4,10,7,1,6,4,26,1,1,Matches
Ibrahima Niane,sn SEN,FW,Angers,23,1999,12.6,6,2,1,4,1,1,6,16.7,5,8,2,6,1,7,9,0,Matches
M'Baye Niang,sn SEN,FW,Auxerre,27,1994,16.5,13,7,1,8,4,3,13,23.1,10,22,1,21,1,14,20,0,Matches
Rasmus Nicolaisen,dk DEN,DF,Toulouse,25,1997,33.3,48,21,34,14,0,29,46,63.0,17,58,45,13,50,98,152,0,Matches
Arnaud Nordin,fr FRA,FW,Montpellier,24,1998,26.7,26,14,10,12,4,12,28,42.9,16,19,1,18,14,40,7,0,Matches
Riad Nouri,fr FRA,"MF,FW",Ajaccio,37,1985,18.8,21,12,7,10,4,12,29,41.4,17,8,1,7,15,36,11,0,Matches
Alexander Nübel,de GER,GK,Monaco,25,1996,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,10,3,Matches
Gerzino Nyamsi,fr FRA,DF,Strasbourg,25,1997,17.5,28,20,14,12,2,10,12,83.3,2,19,11,8,10,38,63,1,Matches
Wilson Odobert,fr FRA,"MF,FW",Troyes,17,2004,19.6,20,14,10,7,3,9,25,36.0,16,11,0,11,15,35,5,0,Matches
Florent Ogier,fr FRA,DF,Clermont Foot,33,1989,18.9,33,16,20,12,1,22,39,56.4,17,22,13,9,18,51,64,1,Matches
Warmed Omari,km COM,DF,Rennes,22,2000,15.1,20,11,14,6,0,14,28,50.0,14,13,7,6,17,37,43,1,Matches
Jonas Omlin,ch SUI,GK,Montpellier,28,1994,13.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,8,1,Matches
Ado Onaiwu,jp JPN,FW,Toulouse,26,1995,12.0,11,6,4,4,3,5,13,38.5,8,5,1,4,2,13,5,0,Matches
Jean Onana,cm CMR,"MF,DF",Lens,22,2000,9.0,28,17,8,17,3,10,22,45.5,12,15,5,10,18,46,20,0,Matches
Loïs Openda,be BEL,FW,Lens,22,2000,28.0,11,9,2,6,3,2,13,15.4,11,9,0,9,2,13,6,0,Matches
Dango Ouattara,bf BFA,"FW,MF",Lorient,20,2002,17.2,41,26,20,11,10,15,28,53.6,13,24,6,18,19,60,21,0,Matches
Zinédine Ould Khaled,fr FRA,"MF,FW",Angers,22,2000,0.6,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,Matches
Azzedine Ounahi,ma MAR,"MF,FW",Marseille,22,2000,1.3,2,1,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0,Matches
Azzedine Ounahi,ma MAR,"MF,FW",Angers,22,2000,12.5,19,8,5,13,1,10,20,50.0,10,8,0,8,15,34,4,1,Matches
Adam Ounas,dz ALG,"FW,MF",Lille,25,1996,11.8,20,11,4,10,6,8,13,61.5,5,16,0,16,7,27,5,0,Matches

Ante Palaversa,hr CRO,MF,Troyes,22,2000,0.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,Matches
Nicolas Pallois,fr FRA,DF,Nantes,34,1987,24.6,69,44,51,16,2,42,70,60.0,28,35,18,17,30,99,131,2,Matches
Erik Palmer-Brown,us USA,DF,Troyes,25,1997,35.5,42,27,31,10,1,18,33,54.5,15,56,29,27,26,68,166,1,Matches
Lucas Paquetá,br BRA,MF,Lyon,24,1997,1.8,5,4,0,5,0,1,3,33.3,2,2,0,2,1,6,3,0,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,28,1994,0.6,1,1,1,0,0,1,1,100.0,0,2,1,1,1,2,0,0,Matches
Dimitri Payet,fr FRA,"MF,FW",Marseille,35,1987,9.3,6,4,2,2,2,3,11,27.3,8,4,0,4,0,6,4,0,Matches
Théo Pellenard,fr FRA,DF,Auxerre,28,1994,1.1,1,0,1,0,0,1,1,100.0,0,3,1,2,2,3,2,0,Matches
Timothee Pembele,fr FRA,DF,Paris S-G,19,2002,2.9,5,5,3,1,1,2,4,50.0,2,2,0,2,4,9,2,0,Matches
Patrick Pentz,at AUT,GK,Reims,25,1997,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Nicolas Pépé,ci CIV,"FW,MF",Nice,27,1995,16.6,25,13,14,5,6,11,25,44.0,14,17,0,17,3,28,1,0,Matches
Brayann Pereira,fr FRA,DF,Auxerre,19,2003,2.0,6,5,5,1,0,1,5,20.0,4,2,2,0,2,8,8,1,Matches
Danilo Pereira,pt POR,"DF,MF",Paris S-G,30,1991,26.8,32,17,15,14,3,19,26,73.1,7,26,19,7,36,68,59,1,Matches
Mathias Pereira Lage,pt POR,"MF,FW",Brest,25,1996,14.0,20,7,5,14,1,11,29,37.9,18,10,1,9,14,34,12,0,Matches
Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,26,1996,15.5,17,8,5,6,6,8,30,26.7,22,15,0,15,10,27,9,0,Matches
Lucas Perrin,fr FRA,DF,Strasbourg,23,1998,19.6,44,27,28,14,2,25,49,51.0,24,13,5,8,36,80,53,0,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Strasbourg,24,1998,7.3,25,18,11,12,2,15,17,88.2,2,16,3,13,9,34,22,0,Matches
Julien Ponceau,fr FRA,MF,Lorient,21,2000,18.4,28,19,10,14,4,10,32,31.3,22,27,3,24,14,42,12,0,Matches
Łukasz Poręba,pl POL,MF,Lens,22,2000,2.9,5,4,2,1,2,2,3,66.7,1,3,0,3,4,9,2,0,Matches
Jackson Porozo,ec ECU,DF,Troyes,21,2000,18.0,32,20,24,7,1,13,31,41.9,18,24,17,7,33,65,75,0,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,28,1993,18.1,27,12,6,16,5,19,31,61.3,12,22,7,15,25,52,22,0,Matches
Mehdi Puch-Herrantz,fr FRA,MF,Ajaccio,18,2004,0.5,2,2,0,1,1,1,2,50.0,1,1,0,1,3,5,0,0,Matches
Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,19,2002,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Ionuț Radu,ro ROU,GK,Auxerre,25,1997,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,Matches
Simon Ramet,fr FRA,DF,Lille,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Adil Rami,fr FRA,DF,Troyes,36,1985,17.7,19,14,13,5,1,17,32,53.1,15,23,16,7,25,44,75,3,Matches

Sergio Ramos,es ESP,DF,Paris S-G,36,1986,30.0,34,26,14,18,2,23,44,52.3,21,29,13,16,34,68,93,3,Matches
Aaron Ramsey,wls WAL,MF,Nice,31,1990,17.6,47,25,18,19,10,16,39,41.0,23,25,4,21,17,64,18,1,Matches
Lilian Raolisoa,fr FRA,"DF,MF",Angers,22,2000,1.9,11,9,6,3,2,7,10,70.0,3,3,1,2,3,14,5,0,Matches
Elba Rashani,xk KVX,"MF,FW",Clermont Foot,29,1993,24.0,39,26,13,19,7,13,39,33.3,26,27,2,25,21,60,19,0,Matches
Rafael Ratão,br BRA,"FW,MF",Toulouse,26,1995,20.6,52,36,29,16,7,27,73,37.0,46,34,0,34,21,73,7,0,Matches
Rayan Raveloson,mg MAD,"DF,MF",Auxerre,25,1997,27.0,38,23,21,16,1,23,33,69.7,10,43,12,31,39,77,70,0,Matches
Jeff Reine-Adélaïde,fr FRA,MF,Troyes,24,1998,2.6,3,2,2,1,0,1,2,50.0,1,2,0,2,2,5,1,0,Matches
Jeff Reine-Adélaïde,fr FRA,MF,Lyon,24,1998,3.7,8,5,1,5,2,5,9,55.6,4,4,0,4,6,14,0,0,Matches
Alexsandro Ribeiro,br BRA,DF,Lille,22,1999,17.9,32,18,24,7,1,19,28,67.9,9,11,2,9,25,57,59,1,Matches
Rémy Riou,fr FRA,GK,Lyon,34,1987,6.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,Matches
Renaud Ripart,fr FRA,"FW,MF",Troyes,29,1993,14.7,40,23,14,20,6,19,52,36.5,33,29,2,27,7,47,5,0,Matches
Joe Rodon,wls WAL,DF,Rennes,24,1997,15.7,11,7,9,2,0,4,10,40.0,6,16,12,4,9,20,54,1,Matches
Valentin Rongier,fr FRA,MF,Marseille,27,1994,33.7,93,59,33,47,13,41,77,53.2,36,50,11,39,54,147,38,1,Matches
Pablo Rosario,nl NED,"MF,DF",Nice,25,1997,19.6,46,26,22,20,4,18,34,52.9,16,15,5,10,23,69,32,1,Matches
Anthony Rouault,fr FRA,DF,Toulouse,21,2001,36.8,66,37,54,10,2,30,58,51.7,28,52,26,26,56,122,126,4,Matches
Kays Ruiz,fr FRA,MF,Auxerre,19,2002,0.7,1,1,1,0,0,0,1,0.0,1,2,1,1,3,4,0,0,Matches
Fabián Ruiz Peña,es ESP,MF,Paris S-G,26,1996,21.0,62,28,25,30,7,43,79,54.4,36,24,1,23,18,80,23,1,Matches
Halid Šabanović,ba BIH,DF,Angers,22,1999,7.1,8,6,7,1,0,6,8,75.0,2,8,2,6,8,16,12,0,Matches
Falaye Sacko,ml MLI,DF,Montpellier,27,1995,28.7,46,25,25,15,6,32,51,62.7,19,43,14,29,33,79,75,1,Matches
Wesley Saïd,fr FRA,"FW,MF",Lens,27,1995,7.2,4,1,1,2,1,2,6,33.3,4,4,0,4,1,5,2,0,Matches
Théo Sainte-Luce,fr FRA,DF,Montpellier,23,1998,5.9,13,11,8,5,0,7,14,50.0,7,7,2,5,10,23,11,0,Matches
Hamza Sakhi,fr FRA,MF,Auxerre,26,1996,18.4,44,22,22,17,5,22,42,52.4,20,16,1,15,25,69,9,0,Matches
Mamadou Sakho,fr FRA,DF,Montpellier,32,1990,8.5,9,5,4,5,0,3,5,60.0,2,17,12,5,8,17,35,1,Matches
Ibrahim Salah,ma MAR,"FW,MF",Rennes,20,2001,2.5,8,1,5,3,0,2,15,13.3,13,3,0,3,2,10,0,0,Matches
Amine Salama,fr FRA,"FW,MF",Angers,22,2000,13.9,11,9,3,7,1,2,12,16.7,10,8,2,6,10,21,2,0,Matches

Yoann Salmier,gf GUF,DF,Troyes,29,1992,29.4,51,29,34,12,5,21,35,60.0,14,34,19,15,39,90,124,0,Matches
Mama Samba Baldé,gw GNB,FW,Troyes,26,1995,29.6,46,21,14,21,11,13,28,46.4,15,30,3,27,10,56,13,0,Matches
Brice Samba,fr FRA,GK,Lens,28,1994,37.0,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,12,2,Matches
Renato Sanches,pt POR,MF,Paris S-G,24,1997,8.0,8,1,1,3,4,5,14,35.7,9,13,3,10,9,17,4,0,Matches
Alexis Sánchez,cl CHI,"FW,MF",Marseille,33,1988,29.8,27,17,5,16,6,3,24,12.5,21,14,0,14,5,32,6,0,Matches
Morgan Sanson,fr FRA,MF,Strasbourg,27,1994,15.8,36,25,10,16,10,17,56,30.4,39,21,1,20,22,58,9,0,Matches
Baptiste Santamaria,fr FRA,MF,Rennes,27,1995,20.1,41,22,13,23,5,21,41,51.2,20,21,5,16,21,62,23,0,Matches
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,30,1992,4.1,5,4,2,2,1,1,7,14.3,6,3,0,3,2,7,0,0,Matches
Amin Sarr,se SWE,FW,Lyon,21,2001,6.0,9,6,1,4,4,1,4,25.0,3,2,0,2,0,9,4,0,Matches
Malang Sarr,fr FRA,DF,Monaco,23,1999,8.0,6,3,5,1,0,1,5,20.0,4,11,7,4,15,21,29,2,Matches
Mamadou Sarr,fr FRA,MF,Lyon,16,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Téji Savanier,fr FRA,MF,Montpellier,30,1991,28.3,46,30,16,19,11,23,70,32.9,47,30,2,28,30,76,12,1,Matches
Kasper Schmeichel,dk DEN,GK,Nice,35,1986,36.0,1,0,1,0,0,1,4,25.0,3,1,0,1,1,2,11,1,Matches
Alidu Seidu,gh GHA,DF,Clermont Foot,22,2000,27.3,52,31,35,14,3,31,51,60.8,20,28,14,14,52,104,50,2,Matches
Matz Sels,be BEL,GK,Strasbourg,30,1992,38.0,4,3,4,0,0,4,4,100.0,0,0,0,0,4,8,23,0,Matches
Marvin Senaya,tg TOG,DF,Strasbourg,21,2001,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
Kaj Sierhuis,nl NED,"FW,MF",Reims,24,1998,2.4,3,3,1,0,2,0,5,0.0,5,3,1,2,1,4,2,0,Matches
Vincent Sierro,ch SUI,MF,Toulouse,26,1995,7.4,19,11,9,9,1,11,29,37.9,18,12,3,9,4,23,11,1,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,25,1997,32.2,74,51,42,28,4,44,76,57.9,32,28,8,20,26,100,68,1,Matches
Abdallah Sima,sn SEN,FW,Angers,21,2001,20.4,22,13,4,15,3,7,19,36.8,12,8,0,8,4,26,19,0,Matches
Moses Simon,ng NGA,"FW,MF",Nantes,27,1995,26.1,18,9,6,7,5,7,15,46.7,8,14,1,13,11,29,3,0,Matches
Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,22,1999,17.4,33,15,14,12,7,21,40,52.5,19,12,0,12,18,51,17,0,Matches
Ibrahima Sissoko,ml MLI,MF,Strasbourg,24,1997,14.6,40,22,18,17,5,22,42,52.4,20,20,6,14,10,50,19,0,Matches
Moussa Sissoko,fr FRA,MF,Nantes,32,1989,21.3,26,16,16,7,3,12,18,66.7,6,22,5,17,16,42,17,0,Matches
Naatan Skyttä,fi FIN,MF,Toulouse,20,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches

Islam Slimani,dz ALG,FW,Brest,34,1988,11.0,5,3,2,2,1,0,3,0.0,3,2,0,2,1,6,11,0,Matches
Eduard Sobol,ua UKR,DF,Strasbourg,27,1995,9.7,19,10,10,6,3,9,13,69.2,4,10,1,9,8,27,19,0,Matches
Carlos Soler,es ESP,MF,Paris S-G,25,1997,13.2,20,12,6,10,4,10,19,52.6,9,12,4,8,4,24,6,0,Matches
François-Joseph Sollacaro,fr FRA,GK,Ajaccio,28,1994,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,Matches
Florian Sotoca,fr FRA,"MF,FW",Lens,31,1990,33.9,39,19,11,17,11,15,40,37.5,25,41,2,39,29,68,51,0,Matches
Moussa Soumano,fr FRA,FW,Ajaccio,17,2005,5.5,2,2,0,1,1,0,6,0.0,6,2,0,2,0,2,0,0,Matches
Arnaud Souquet,fr FRA,"DF,FW",Montpellier,30,1992,4.0,22,16,13,7,2,11,14,78.6,3,8,3,5,4,26,4,0,Matches
Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,25,1997,11.8,29,18,15,9,5,12,33,36.4,21,18,0,18,11,40,5,0,Matches
Djed Spence,eng ENG,DF,Rennes,21,2000,6.4,14,6,8,2,4,11,18,61.1,7,10,3,7,4,18,15,0,Matches
Stijn Spierings,nl NED,MF,Toulouse,26,1996,34.7,95,67,37,49,9,43,101,42.6,58,49,11,38,53,148,44,0,Matches
Calvin Stengs,nl NED,FW,Nice,23,1998,2.4,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,Matches
Tony Strata,ro ROU,"MF,DF",Ajaccio,17,2004,1.5,4,3,4,0,0,4,5,80.0,1,2,0,2,1,5,7,0,Matches
Gabriel Suazo,cl CHI,DF,Toulouse,24,1997,14.0,38,22,20,15,3,29,63,46.0,34,21,5,16,22,60,24,1,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,20,2002,3.6,6,3,1,4,1,1,5,20.0,4,2,0,2,4,10,2,0,Matches
Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,20,2001,0.4,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,Matches
Issiaga Sylla,gn GUI,DF,Montpellier,28,1994,14.5,28,16,19,8,1,15,31,48.4,16,19,3,16,32,60,35,0,Matches
Issiaga Sylla,gn GUI,DF,Toulouse,28,1994,15.2,28,15,14,9,5,15,34,44.1,19,15,5,10,38,66,38,0,Matches
Nicolás Tagliafico,ar ARG,DF,Lyon,29,1992,33.2,91,53,36,41,14,50,78,64.1,28,45,11,34,57,148,47,0,Matches
Waniss Taibi,fr FRA,MF,Angers,20,2002,2.1,9,5,4,4,1,2,4,50.0,2,1,0,1,2,11,2,0,Matches
Flavien Tait,fr FRA,MF,Rennes,29,1993,18.7,30,15,8,17,5,19,42,45.2,23,16,4,12,20,50,12,0,Matches
Montassar Talbi,tn TUN,DF,Lorient,24,1998,38.0,53,25,40,13,0,22,35,62.9,13,55,34,21,40,93,190,3,Matches
Thibault Tamas,fr FRA,DF,Montpellier,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Florian Tardieu,fr FRA,MF,Troyes,30,1992,11.2,31,20,19,12,0,12,31,38.7,19,19,4,15,23,54,15,0,Matches
Nuno Tavares,pt POR,"DF,MF",Marseille,22,2000,26.1,56,30,19,24,13,28,56,50.0,28,32,4,28,15,71,25,0,Matches
Enzo Tchato,cm CMR,DF,Montpellier,19,2002,12.2,26,17,14,11,1,13,22,59.1,9,17,2,15,7,33,33,0,Matches

Martin Terrier,fr FRA,"FW,MF",Rennes,25,1997,14.7,25,11,7,9,9,13,24,54.2,11,15,2,13,14,39,6,0,Matches
Tetê,br BRA,"FW,MF",Lyon,22,2000,12.3,21,10,8,5,8,10,19,52.6,9,9,0,9,13,34,2,0,Matches
Arthur Theate,be BEL,DF,Rennes,22,2000,34.7,29,19,17,8,4,17,30,56.7,13,26,14,12,30,59,114,3,Matches
Sada Thioub,sn SEN,"DF,FW",Angers,27,1995,11.8,19,10,9,8,2,8,17,47.1,9,13,0,13,7,26,5,1,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,28,1993,10.4,19,9,8,6,5,9,30,30.0,21,18,0,18,3,22,2,0,Matches
Adrien Thomasson,fr FRA,"MF,FW",Lens,28,1993,14.2,24,17,8,11,5,12,45,26.7,33,25,2,23,4,28,17,0,Matches
Khéphren Thuram,fr FRA,MF,Nice,21,2001,28.3,51,25,22,23,6,19,43,44.2,24,33,13,20,38,89,34,0,Matches
Alexis Tibidi,fr FRA,"FW,MF",Troyes,18,2003,0.8,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,22,1999,31.9,76,48,54,19,3,41,56,73.2,15,41,19,22,41,117,110,2,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",Rennes,29,1992,10.8,3,1,1,1,1,3,9,33.3,6,5,0,5,9,12,3,0,Matches
Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,29,1992,15.0,9,9,2,4,3,4,15,26.7,11,12,2,10,9,18,6,0,Matches
Corentin Tolisso,fr FRA,MF,Lyon,27,1994,22.6,44,27,16,23,5,25,66,37.9,41,25,5,20,24,68,23,1,Matches
Birama Touré,ml MLI,MF,Auxerre,30,1992,37.8,80,47,35,35,10,34,93,36.6,59,54,9,45,67,147,49,0,Matches
Mohamed Toure,au AUS,"FW,MF",Reims,18,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Souleymane Touré,fr FRA,DF,Marseille,19,2003,0.8,2,1,1,1,0,1,2,50.0,1,1,0,1,0,2,5,0,Matches
Souleymane Touré,fr FRA,DF,Auxerre,19,2003,17.6,29,13,19,9,1,16,20,80.0,4,32,12,20,26,55,56,1,Matches
Yoann Touzghar,tn TUN,FW,Ajaccio,35,1986,5.0,3,2,0,2,1,0,1,0.0,1,0,0,0,0,3,1,0,Matches
Charles Traore,ml MLI,DF,Nantes,30,1992,5.4,8,5,5,2,1,5,7,71.4,2,9,2,7,10,18,12,0,Matches
Hamari Traoré,ml MLI,DF,Rennes,30,1992,28.1,48,32,26,15,7,28,52,53.8,24,33,7,26,38,86,64,0,Matches
Théo Trinker,fr FRA,MF,Nice,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Adrien Truffert,fr FRA,DF,Rennes,20,2001,21.7,62,32,36,17,9,31,46,67.4,15,32,8,24,22,84,55,0,Matches
Theocharis Tsingaras,gr GRE,MF,Toulouse,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Ike Ugbo,ca CAN,"FW,MF",Troyes,23,1998,9.9,5,2,2,2,1,3,11,27.3,8,8,2,6,2,7,4,0,Matches
Lesley Ugochukwu,fr FRA,MF,Rennes,18,2004,14.8,36,19,13,20,3,16,24,66.7,8,24,10,14,21,57,16,0,Matches
Cengiz Ünder,tr TUR,"MF,DF",Marseille,25,1997,27.7,37,19,15,13,9,13,34,38.2,21,18,2,16,18,55,13,0,Matches

