Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Rodrigo Conceição,pt POR,DF,Porto,22,2000,16,6,547,6.1,0,0,0,0,0,0,0,0,0.0,0.0,1.5,1.5,29,15,47,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches
Sérgio Conceição,pt POR,"DF,FW",Portimonense,25,1996,4,1,120,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,6,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Félix Correia,pt POR,FW,Marítimo,21,2001,13,8,757,8.4,2,3,5,2,0,0,2,0,1.9,1.9,2.0,3.9,28,45,68,0.24,0.36,0.59,0.24,0.59,0.23,0.24,0.46,0.23,0.46,Matches

João Pedro Araújo Correia,cv CPV,"DF,FW",Chaves,25,1996,24,19,"1,788",19.9,0,2,2,0,0,0,1,0,1.6,1.6,2.3,3.9,54,61,98,0.00,0.10,0.10,0.00,0.10,0.08,0.11,0.20,0.08,0.20,Matches
Antonio Cortés,es ESP,FW,Vitória,22,2000,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
Bruno Xavier Almeida Costa,pt POR,MF,Porto,25,1997,6,4,265,2.9,0,1,1,0,0,0,0,0,0.6,0.6,1.3,1.9,6,15,13,0.00,0.34,0.34,0.00,0.34,0.21,0.44,0.65,0.21,0.65,Matches
Diogo Costa,pt POR,GK,Porto,22,1999,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Edgar Costa,pt POR,"FW,MF",Marítimo,35,1987,21,3,475,5.3,0,1,1,0,0,0,7,2,1.0,1.0,1.6,2.6,7,32,19,0.00,0.19,0.19,0.00,0.19,0.19,0.31,0.50,0.19,0.50,Matches
Gonçalo Costa,pt POR,"DF,FW",Portimonense,22,2000,9,2,230,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,4,12,16,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
Matheus Costa,br BRA,DF,Marítimo,27,1995,20,13,"1,084",12.0,0,0,0,0,0,0,2,1,0.3,0.3,0.1,0.5,5,23,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Murilo Costa,br BRA,FW,Gil Vicente FC,27,1994,28,27,"2,176",24.2,5,1,6,3,2,2,1,0,4.3,2.7,3.9,6.7,89,82,187,0.21,0.04,0.25,0.12,0.17,0.18,0.16,0.34,0.11,0.28,Matches
Rui Costa,pt POR,MF,Santa Clara,26,1996,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tomás Costa Silva,pt POR,DF,Vizela,22,1999,22,12,"1,175",13.1,1,2,3,1,0,0,4,1,0.5,0.5,1.5,2.0,25,52,65,0.08,0.15,0.23,0.08,0.23,0.04,0.12,0.15,0.04,0.15,Matches
Vitor Costa,br BRA,"DF,MF",Marítimo,28,1994,28,28,"2,402",26.7,2,1,3,2,0,0,9,1,1.1,1.1,1.9,3.0,56,124,139,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,Matches
Costinha,pt POR,"DF,MF",Rio Ave,22,2000,33,33,"2,797",31.1,3,3,6,3,0,0,5,0,3.5,3.5,3.0,6.5,74,106,201,0.10,0.10,0.19,0.10,0.19,0.11,0.10,0.21,0.11,0.21,Matches
Costinha,pt POR,"MF,FW",Santa Clara,29,1992,13,8,676,7.5,0,0,0,0,0,0,4,0,0.8,0.8,0.4,1.2,7,22,29,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.17,0.11,0.17,Matches
Sandro Cruz,ao ANG,"DF,FW",Chaves,21,2001,13,4,532,5.9,0,1,1,0,0,0,4,0,0.8,0.8,0.2,1.0,8,22,28,0.00,0.17,0.17,0.00,0.17,0.13,0.04,0.17,0.13,0.17,Matches
Cuca,cv CPV,MF,Casa Pia,31,1991,20,2,391,4.3,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.2,3,29,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Lucas Cunha,br BRA,DF,Gil Vicente FC,25,1997,15,15,"1,350",15.0,0,0,0,0,0,0,5,0,0.1,0.1,0.4,0.5,12,93,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Oday Dabbagh,ps PLE,FW,Arouca,23,1998,14,11,915,10.2,7,0,7,7,0,0,0,0,5.7,5.7,1.0,6.7,16,16,71,0.69,0.00,0.69,0.69,0.69,0.56,0.10,0.66,0.56,0.66,Matches
Augusto Dabo,pt POR,"DF,FW",Boavista,18,2004,3,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ignacio De Arruabarrena,uy URU,GK,Arouca,25,1997,30,30,"2,699",30.0,0,1,1,0,0,0,5,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
Hernán De La Fuente,ar ARG,DF,Famalicão,25,1997,7,6,539,6.0,0,0,0,0,0,0,2,1,0.6,0.6,0.4,1.0,20,18,23,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,Matches
Dele,ng NGA,"FW,MF",Estoril,21,2001,5,0,78,0.9,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,3,9,1.15,0.00,1.15,1.15,1.15,0.41,0.00,0.41,0.41,0.41,Matches
Juan Delgado,cl CHI,DF,Paços,29,1993,31,31,"2,690",29.9,0,1,1,0,0,0,12,0,0.7,0.7,3.5,4.2,100,120,123,0.00,0.03,0.03,0.00,0.03,0.02,0.12,0.14,0.02,0.14,Matches
Shaquil Delos,fr FRA,DF,Estoril,23,1999,10,4,410,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,11,10,17,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
Denílson,br BRA,FW,Famalicão,27,1995,11,4,362,4.0,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.7,7,8,24,0.00,0.00,0.00,0.00,0.00,0.17,0.01,0.18,0.17,0.18,Matches
Depú,ao ANG,"FW,MF",Gil Vicente FC,22,2000,5,0,81,0.9,0,1,1,0,0,0,1,0,0.2,0.2,0.0,0.2,2,1,7,0.00,1.11,1.11,0.00,1.11,0.22,0.03,0.26,0.22,0.26,Matches

Derick,br BRA,"MF,DF",Casa Pia,28,1993,23,17,"1,441",16.0,0,0,0,0,0,0,0,0,0.9,0.9,1.0,1.9,31,44,81,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12,Matches
Lamine Diaby,fr FRA,MF,Portimonense,25,1996,25,15,"1,411",15.7,1,0,1,1,0,0,4,0,1.2,1.2,0.4,1.6,12,51,12,0.06,0.00,0.06,0.06,0.06,0.07,0.03,0.10,0.07,0.10,Matches
Ousmane Diomande,ci CIV,DF,Sporting CP,18,2003,13,11,885,9.8,1,0,1,1,0,0,3,0,0.8,0.8,0.1,0.8,17,62,7,0.10,0.00,0.10,0.10,0.10,0.08,0.01,0.09,0.08,0.09,Matches
Álvaro djaló,es ESP,"FW,MF",Braga,22,1999,24,2,638,7.1,2,4,6,2,0,0,7,1,1.8,1.8,2.0,3.8,28,22,74,0.28,0.56,0.85,0.28,0.85,0.26,0.29,0.54,0.26,0.54,Matches
Matchoi Djaló,pt POR,"MF,FW",Paços,19,2003,22,14,"1,301",14.5,1,0,1,1,0,0,11,1,1.5,1.5,1.1,2.7,22,39,67,0.07,0.00,0.07,0.07,0.07,0.11,0.08,0.19,0.11,0.19,Matches
Mihai Dobre,ro ROU,"FW,DF",Famalicão,23,1998,17,11,939,10.4,2,3,5,2,0,0,1,1,3.0,3.0,1.9,4.9,33,14,79,0.19,0.29,0.48,0.19,0.48,0.28,0.18,0.46,0.28,0.46,Matches
Julian Draxler,de GER,"MF,FW",Benfica,28,1993,10,4,407,4.5,1,0,1,1,0,0,0,0,1.5,1.5,0.6,2.1,10,33,44,0.22,0.00,0.22,0.22,0.22,0.34,0.12,0.46,0.34,0.46,Matches
Edu,pt POR,MF,Chaves,20,2002,4,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Carlos Eduardo,br BRA,"FW,MF",Estoril,25,1996,13,9,722,8.0,2,0,2,1,1,1,2,0,1.1,0.3,0.4,0.8,27,9,49,0.25,0.00,0.25,0.12,0.12,0.14,0.06,0.19,0.04,0.09,Matches
Paulo Eduardo,br BRA,DF,Santa Clara,20,2002,8,5,481,5.3,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
Marcus Edwards,eng ENG,"FW,MF",Sporting CP,23,1998,33,27,"2,252",25.0,7,5,12,7,0,0,4,0,6.5,6.5,8.0,14.5,110,141,248,0.28,0.20,0.48,0.28,0.48,0.26,0.32,0.58,0.26,0.58,Matches
Erison,br BRA,FW,Estoril,23,1999,11,10,681,7.6,2,0,2,2,0,0,0,0,1.3,1.3,0.7,2.0,4,6,24,0.26,0.00,0.26,0.26,0.26,0.17,0.10,0.26,0.17,0.26,Matches
Ricardo Esgaio,pt POR,"DF,MF",Sporting CP,29,1993,25,15,"1,313",14.6,1,3,4,1,0,0,6,0,1.9,1.9,3.3,5.3,27,69,116,0.07,0.21,0.27,0.07,0.27,0.13,0.23,0.36,0.13,0.36,Matches
Tiago Esgaio,pt POR,DF,Arouca,26,1995,26,25,"2,282",25.4,0,2,2,0,0,0,9,0,0.8,0.8,1.9,2.7,16,63,79,0.00,0.08,0.08,0.00,0.08,0.03,0.07,0.11,0.03,0.11,Matches
Dario Essugo,pt POR,MF,Sporting CP,17,2005,4,3,200,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.1,2,9,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches
Gonçalo Esteves,pt POR,DF,Estoril,18,2004,3,2,176,2.0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,3,12,6,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
Paulo Estrela Moreira,pt POR,MF,Portimonense,23,1999,26,19,"1,510",16.8,2,1,3,1,1,2,5,0,1.9,0.3,2.6,2.9,5,90,8,0.12,0.06,0.18,0.06,0.12,0.11,0.16,0.27,0.02,0.18,Matches
Friday Etim,ng NGA,FW,Vizela,20,2002,19,1,445,4.9,2,0,2,2,0,0,2,0,2.7,2.7,1.5,4.2,6,12,30,0.40,0.00,0.40,0.40,0.40,0.56,0.30,0.86,0.56,0.86,Matches
Euller,br BRA,"FW,MF",Chaves,27,1995,21,13,"1,065",11.8,1,0,1,1,0,0,6,0,2.6,2.6,1.1,3.7,26,28,86,0.08,0.00,0.08,0.08,0.08,0.22,0.09,0.31,0.22,0.31,Matches
Stephen Eustáquio,ca CAN,MF,Porto,25,1996,29,19,"1,673",18.6,2,5,7,2,0,0,4,1,2.1,2.1,4.8,6.8,8,129,46,0.11,0.27,0.38,0.11,0.38,0.11,0.25,0.36,0.11,0.36,Matches
Evanilson,br BRA,FW,Porto,22,1999,23,18,"1,354",15.0,7,5,12,7,0,0,1,0,9.1,9.1,3.0,12.1,16,23,92,0.47,0.33,0.80,0.47,0.80,0.60,0.20,0.80,0.60,0.80,Matches
Ewerton,br BRA,MF,Portimonense,29,1992,12,6,582,6.5,1,1,2,1,0,0,3,0,1.0,1.0,0.3,1.4,2,21,12,0.15,0.15,0.31,0.15,0.31,0.16,0.05,0.21,0.16,0.21,Matches
Fabiano,br BRA,DF,Braga,22,2000,12,11,963,10.7,0,0,0,0,0,0,5,0,0.2,0.2,0.7,0.9,18,29,54,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.08,0.02,0.08,Matches
Fábio,br BRA,"FW,MF",Paços,25,1997,9,1,271,3.0,0,1,1,0,0,0,0,0,1.2,1.2,0.4,1.6,4,6,15,0.00,0.33,0.33,0.00,0.33,0.39,0.14,0.52,0.39,0.52,Matches
Abdul Fatawu Issahaku,gh GHA,"DF,MF",Sporting CP,18,2004,6,1,118,1.3,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,8,4,21,0.00,0.00,0.00,0.00,0.00,0.31,0.10,0.42,0.31,0.42,Matches

Luiz Felipe,br BRA,GK,Vizela,25,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Volnei Feltes,br BRA,DF,Estoril,22,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Eduardo Fereira,ve VEN,"FW,MF",Casa Pia,21,2000,3,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Erick Ferigra,ec ECU,DF,Paços,23,1999,16,12,"1,158",12.9,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.4,0,24,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
Ivanildo Fernandes,cv CPV,DF,Vizela,26,1996,20,17,"1,483",16.5,0,0,0,0,0,0,3,1,0.6,0.6,0.8,1.4,3,35,2,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,25,1997,5,3,211,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,2,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
Mateus Fernandes,pt POR,MF,Sporting CP,18,2004,3,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,5,2,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Matches
Patrick Fernandes,cv CPV,"FW,MF",Chaves,28,1993,6,0,57,0.6,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,1,1,5,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches
Rafael Fernandes,pt POR,"DF,FW",Arouca,20,2002,2,1,135,1.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,6,0,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
Rúben Fernandes,pt POR,DF,Gil Vicente FC,36,1986,26,24,"2,175",24.2,0,0,0,0,0,0,4,0,1.1,1.1,0.4,1.5,13,56,4,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
Vasco Fernandes,pt POR,DF,Casa Pia,35,1986,30,27,"2,471",27.5,0,0,0,0,0,0,5,0,0.6,0.6,0.4,0.9,4,52,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Enzo Fernández,ar ARG,MF,Benfica,21,2001,17,17,"1,382",15.4,1,5,6,1,0,0,3,0,2.1,2.1,3.7,5.7,29,183,27,0.07,0.33,0.39,0.07,0.39,0.14,0.24,0.37,0.14,0.37,Matches
Diogo Ferreira,pt POR,MF,Vitória,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Filipe Ferreira,pt POR,"DF,MF",Boavista,31,1990,7,4,306,3.4,0,1,1,0,0,0,3,0,0.0,0.0,0.6,0.6,3,15,8,0.00,0.29,0.29,0.00,0.29,0.00,0.17,0.17,0.00,0.17,Matches
Fernando Ferreira Fonseca,pt POR,"DF,FW",Paços,25,1997,6,2,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,7,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Ferreira,pt POR,"DF,MF",Rio Ave,21,2001,8,0,158,1.8,0,0,0,0,0,0,4,1,0.0,0.0,0.2,0.2,3,6,15,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.12,0.01,0.12,Matches
Vitó Ferreira,pt POR,"MF,FW",Casa Pia,24,1997,4,0,70,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Daniel Figueira,pt POR,GK,Estoril,24,1998,32,32,"2,855",31.7,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bernardo Folha,pt POR,"MF,FW",Porto,20,2002,5,1,58,0.6,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,4,2,2,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
Tiago Fonseca Morais,pt POR,FW,Boavista,18,2003,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Théo Fonseca,fr FRA,"MF,FW",Famalicão,22,2000,5,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Rui Fonte,pt POR,"FW,MF",Famalicão,32,1990,18,3,460,5.1,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,2,12,9,0.20,0.00,0.20,0.20,0.20,0.14,0.02,0.16,0.14,0.16,Matches
Hernâni Fortes,pt POR,"FW,MF",Rio Ave,30,1991,21,5,672,7.5,2,1,3,2,0,1,1,0,2.6,1.8,0.7,2.5,19,14,60,0.27,0.13,0.40,0.27,0.40,0.35,0.09,0.44,0.24,0.33,Matches
André Franco,pt POR,"MF,FW",Porto,24,1998,17,6,697,7.7,2,0,2,2,0,0,2,0,2.1,2.1,0.7,2.9,20,48,41,0.26,0.00,0.26,0.26,0.26,0.27,0.10,0.37,0.27,0.37,Matches
Afonso freitas,pt POR,"DF,MF",Vitória,22,2000,26,25,"1,930",21.4,1,2,3,1,0,0,7,1,0.5,0.5,0.9,1.4,36,58,81,0.05,0.09,0.14,0.05,0.14,0.03,0.04,0.07,0.03,0.07,Matches

