Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG/90,Matches
Daan Heymans,be BEL,"MF,FW",Charleroi,23,1999,33,20,"1,722",19.1,6,1,7,5,1,1,3,0,6.1,5.3,0.7,6.1,20,83,120,0.31,0.05,0.37,0.26,0.31,0.34,0.04,0.38,0.29,0.33,Matches
Bryan Heynen,be BEL,MF,Genk,25,1997,33,32,"2,780",30.9,10,4,14,7,3,4,5,0,9.3,6.3,6.7,13.1,32,173,146,0.32,0.13,0.45,0.23,0.36,0.30,0.22,0.52,0.20,0.42,Matches
Andrew Hjulsager,dk DEN,"MF,FW",Gent,27,1995,20,14,"1,144",12.7,2,3,5,2,0,0,0,0,1.4,1.4,3.8,5.2,54,63,163,0.16,0.24,0.39,0.16,0.39,0.11,0.30,0.41,0.11,0.41,Matches
Wesley Hoedt,nl NED,DF,Anderlecht,28,1994,15,15,"1,288",14.3,0,1,1,0,0,0,1,0,1.0,1.0,0.4,1.3,2,83,3,0.00,0.07,0.07,0.00,0.07,0.07,0.03,0.10,0.07,0.10,Matches
Raphael Holzhauser,at AUT,"FW,MF",OH Leuven,29,1993,14,6,631,7.0,1,4,5,0,1,1,1,0,2.0,1.2,1.6,2.8,14,40,21,0.14,0.57,0.71,0.00,0.57,0.29,0.23,0.52,0.18,0.41,Matches
Fraser Hornby,sct SCO,FW,Oostende,22,1999,21,19,"1,613",17.9,8,2,10,7,1,1,6,0,6.7,5.9,2.2,8.1,24,35,124,0.45,0.11,0.56,0.39,0.50,0.37,0.12,0.50,0.33,0.45,Matches
Amirhossein Hosseinzadeh,ir IRN,"MF,FW",Charleroi,21,2000,23,12,"1,097",12.2,2,2,4,2,0,0,3,0,2.2,2.2,1.2,3.4,40,43,73,0.16,0.16,0.33,0.16,0.33,0.18,0.10,0.28,0.18,0.28,Matches
Dino Hotić,ba BIH,"MF,FW",Cercle Brugge,27,1995,34,21,"1,943",21.6,5,1,6,4,1,2,2,0,4.7,3.1,5.2,8.3,29,81,135,0.23,0.05,0.28,0.19,0.23,0.22,0.24,0.46,0.14,0.38,Matches
Patrik Hrošovský,sk SVK,MF,Genk,30,1992,34,34,"3,014",33.5,2,4,6,2,0,0,3,0,2.2,2.2,2.8,5.0,26,191,33,0.06,0.12,0.18,0.06,0.18,0.07,0.08,0.15,0.07,0.15,Matches
David Hubert,be BEL,MF,Zulte Waregem,34,1988,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Guillaume Hubert,be BEL,GK,Oostende,28,1994,22,22,"1,980",22.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.05,0.05,0.00,0.05,0.00,0.01,0.01,0.00,0.01,Matches
Hong Hyunseok,kr KOR,"MF,FW",Gent,23,1999,31,28,"2,384",26.5,5,5,10,5,0,0,1,0,3.1,3.1,4.9,8.0,53,130,149,0.19,0.19,0.38,0.19,0.38,0.12,0.18,0.30,0.12,0.30,Matches
Franck Idumbo,be BEL,FW,OH Leuven,20,2002,1,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2,0,3,0.00,0.00,0.00,0.00,0.00,0.44,1.51,1.95,0.44,1.95,Matches
Ejaita Ifoni,ng NGA,FW,R.F.C. Seraing,21,2000,9,1,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Marco Ilaimaharitra,mg MAD,MF,Charleroi,27,1995,32,31,"2,676",29.7,3,2,5,1,2,2,9,0,3.4,1.9,2.5,4.3,39,200,66,0.10,0.07,0.17,0.03,0.10,0.12,0.09,0.21,0.06,0.15,Matches
Marko Ilić,rs SRB,GK,Kortrijk,24,1998,17,17,"1,530",17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Abdulrazaq Ishaq,ng NGA,"DF,MF",Anderlecht,20,2002,3,2,136,1.5,0,0,0,0,0,0,1,1,0.0,0.0,0.3,0.3,4,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,Matches

Vakoun Issouf Bayo,ci CIV,FW,Charleroi,25,1997,10,10,876,9.7,3,2,5,3,0,0,2,0,6.2,6.2,0.4,6.6,17,19,64,0.31,0.21,0.51,0.31,0.51,0.63,0.04,0.68,0.63,0.68,Matches
Junya Ito,jp JPN,FW,Genk,29,1993,1,1,90,1.0,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.8,6,7,11,0.00,1.00,1.00,0.00,1.00,0.35,0.49,0.85,0.35,0.85,Matches
Vincent Janssen,nl NED,FW,Antwerp,28,1994,30,26,"2,306",25.6,16,4,20,10,6,6,6,0,11.9,7.2,3.7,10.9,27,80,183,0.62,0.16,0.78,0.39,0.55,0.47,0.14,0.61,0.28,0.43,Matches
Wolke Janssens,be BEL,DF,Sint-Truiden,27,1995,31,24,"2,236",24.8,0,0,0,0,0,0,6,0,0.1,0.1,0.8,0.9,35,117,24,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches
James Jeggo,au AUS,MF,Eupen,30,1992,14,11,902,10.0,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,2,50,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Edisson Jordanov,bg BUL,DF,Westerlo,29,1993,21,14,"1,308",14.5,0,0,0,0,0,0,2,0,0.4,0.4,0.9,1.3,47,63,97,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
Ferran Jutglà,es ESP,FW,Club Brugge,23,1999,31,25,"1,950",21.7,13,5,18,12,1,2,3,0,11.6,10.0,3.5,13.6,28,38,168,0.60,0.23,0.83,0.55,0.78,0.54,0.16,0.70,0.46,0.63,Matches
Abdelkahar Kadri,dz ALG,"MF,FW",Kortrijk,22,2000,16,13,"1,220",13.6,4,1,5,4,0,0,4,0,2.5,2.5,1.3,3.9,36,94,48,0.30,0.07,0.37,0.30,0.37,0.19,0.10,0.28,0.19,0.28,Matches
Shinji Kagawa,jp JPN,"MF,FW",Sint-Truiden,33,1989,12,9,721,8.0,2,0,2,1,1,1,3,0,1.4,0.6,0.7,1.4,16,37,40,0.25,0.00,0.25,0.12,0.12,0.18,0.09,0.27,0.08,0.17,Matches
Marco Kana,be BEL,MF,Anderlecht,19,2002,9,4,348,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,1,18,2,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Ismaël Kandouss,ma MAR,DF,Union SG,24,1997,27,25,"2,136",23.7,1,0,1,1,0,0,3,0,1.6,1.6,0.5,2.1,26,100,9,0.04,0.00,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09,Matches
Fanos Katelaris,cy CYP,DF,Oostende,25,1996,13,9,888,9.9,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.3,6,54,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Fatih Kaya,,"FW,MF",Sint-Truiden,22,1999,15,0,175,1.9,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.4,4,3,15,0.00,0.00,0.00,0.00,0.00,0.04,0.19,0.23,0.04,0.23,Matches
Joris Kayembe,cd COD,DF,Charleroi,27,1994,30,26,"2,393",26.6,1,1,2,1,0,0,5,0,1.2,1.2,2.7,3.9,80,181,130,0.04,0.04,0.08,0.04,0.08,0.04,0.11,0.15,0.04,0.15,Matches
Emilio Kehrer,de GER,"FW,MF",Cercle Brugge,20,2002,10,0,163,1.8,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,2,1,11,0.55,0.00,0.55,0.55,0.55,0.19,0.11,0.30,0.19,0.30,Matches
Habib Keita,ml MLI,MF,Kortrijk,20,2002,18,14,"1,143",12.7,1,1,2,1,0,0,7,1,1.1,1.1,1.6,2.7,13,60,16,0.08,0.08,0.16,0.08,0.16,0.09,0.13,0.21,0.09,0.21,Matches
Mandela Keita,be BEL,"MF,DF",OH Leuven,20,2002,8,2,236,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
Mandela Keita,be BEL,MF,Antwerp,20,2002,11,11,845,9.4,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9,38,11,0.00,0.11,0.11,0.00,0.11,0.03,0.07,0.10,0.03,0.10,Matches
Sibiry Keita,ml MLI,DF,Eupen,21,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gyrano Kerk,sr SUR,FW,Antwerp,26,1995,12,10,859,9.5,4,1,5,4,0,0,1,0,4.1,4.1,1.4,5.5,33,40,95,0.42,0.10,0.52,0.42,0.52,0.43,0.14,0.57,0.43,0.57,Matches
Bilal El Khannouss,ma MAR,MF,Genk,18,2004,33,31,"2,203",24.5,1,3,4,1,0,0,3,1,2.6,2.5,4.1,6.6,74,207,136,0.04,0.12,0.16,0.04,0.16,0.11,0.17,0.27,0.10,0.27,Matches
Gerald Kilota,fr FRA,"DF,MF",R.F.C. Seraing,28,1994,8,3,360,4.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,6,9,12,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Sofian Kiyine,ma MAR,MF,OH Leuven,24,1997,20,12,"1,050",11.7,2,2,4,1,1,2,3,0,3.2,1.6,2.6,4.2,42,50,60,0.17,0.17,0.34,0.09,0.26,0.27,0.23,0.50,0.14,0.36,Matches
Stefan Knežević,ch SUI,DF,Charleroi,25,1996,15,14,"1,287",14.3,0,0,0,0,0,0,5,0,0.4,0.4,0.6,1.0,13,61,7,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
Hervé Koffi,bf BFA,GK,Charleroi,25,1996,28,28,"2,520",28.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches

Aboubakary Koita,mr MTN,"DF,MF",Sint-Truiden,23,1998,29,12,"1,358",15.1,0,2,2,0,0,0,3,2,1.9,1.9,2.5,4.4,77,36,81,0.00,0.13,0.13,0.00,0.13,0.13,0.17,0.29,0.13,0.29,Matches
Mory Konaté,gn GUI,MF,Sint-Truiden,28,1993,24,22,"1,945",21.6,1,1,2,1,0,0,6,2,1.3,1.3,0.5,1.8,14,87,47,0.05,0.05,0.09,0.05,0.09,0.06,0.02,0.08,0.06,0.08,Matches
Jan Král,cz CZE,DF,Eupen,23,1999,7,5,460,5.1,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,2,23,2,0.00,0.20,0.20,0.00,0.20,0.05,0.05,0.10,0.05,0.10,Matches
Léandre Kuavita,be BEL,"MF,FW",Standard Liège,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mykola Kukharevych,ua UKR,"FW,DF",OH Leuven,21,2001,4,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,4,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
Sven Kums,be BEL,MF,Gent,34,1988,32,31,"2,696",30.0,2,5,7,2,0,0,2,1,2.0,2.0,5.2,7.2,37,267,66,0.07,0.17,0.23,0.07,0.23,0.07,0.17,0.24,0.07,0.24,Matches
Sami Lahssaini,be BEL,MF,R.F.C. Seraing,23,1998,22,17,"1,506",16.7,0,0,0,0,0,0,5,0,0.7,0.7,0.4,1.1,23,81,29,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches
Konstantinos Laifis,cy CYP,DF,Standard Liège,29,1993,28,27,"2,363",26.3,1,1,2,1,0,0,6,1,2.1,2.1,0.7,2.8,39,144,20,0.04,0.04,0.08,0.04,0.08,0.08,0.03,0.11,0.08,0.11,Matches
Boris lambert,be BEL,"DF,MF",Eupen,22,2000,32,28,"2,582",28.7,4,0,4,4,0,0,5,0,2.5,2.5,0.5,3.0,17,134,6,0.14,0.00,0.14,0.14,0.14,0.09,0.02,0.10,0.09,0.10,Matches
Didier Lamkel Zé,cm CMR,"FW,MF",Kortrijk,25,1996,10,10,859,9.5,1,2,3,0,1,1,3,0,1.7,0.9,1.3,2.2,19,35,100,0.10,0.21,0.31,0.00,0.21,0.17,0.14,0.31,0.09,0.23,Matches
Noa Lang,nl NED,FW,Club Brugge,23,1999,28,20,"1,863",20.7,8,5,13,5,3,3,4,0,8.2,5.8,7.6,13.4,112,148,225,0.39,0.24,0.63,0.24,0.48,0.39,0.37,0.76,0.28,0.65,Matches
Loïc Lapoussin,mg MAD,DF,Union SG,26,1996,32,22,"2,208",24.5,3,4,7,3,0,0,3,0,1.6,1.6,3.7,5.3,112,153,201,0.12,0.16,0.29,0.12,0.29,0.07,0.15,0.22,0.07,0.22,Matches
Cyle Larin,ca CAN,FW,Club Brugge,27,1995,9,1,199,2.2,1,0,1,1,0,1,1,0,2.1,1.3,0.3,1.6,5,3,30,0.45,0.00,0.45,0.45,0.45,0.94,0.14,1.08,0.58,0.72,Matches
Dimitri Lavalée,be BEL,"DF,MF",Mechelen,25,1997,21,20,"1,751",19.5,0,0,0,0,0,0,5,1,0.7,0.7,0.3,1.0,28,97,16,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05,Matches
Toni Leistner,de GER,DF,Sint-Truiden,31,1990,24,24,"2,153",23.9,1,0,1,1,0,0,3,0,0.5,0.5,0.5,1.0,4,67,2,0.04,0.00,0.04,0.04,0.04,0.02,0.02,0.04,0.02,0.04,Matches
Darko Lemajić,rs SRB,"FW,MF",Gent,28,1993,8,1,208,2.3,2,0,2,2,0,0,2,0,1.4,1.4,0.3,1.7,1,3,14,0.87,0.00,0.87,0.87,0.87,0.59,0.14,0.74,0.59,0.74,Matches
Theo Leoni,be BEL,MF,Anderlecht,22,2000,6,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
Christophe Lepoint,be BEL,"DF,MF",R.F.C. Seraing,37,1984,25,21,"1,940",21.6,1,1,2,1,0,0,5,0,0.8,0.8,0.4,1.2,13,48,16,0.05,0.05,0.09,0.05,0.09,0.04,0.02,0.06,0.04,0.06,Matches
Andrea Librici,be BEL,FW,Sint-Truiden,17,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lucas Lissens,be BEL,DF,Anderlecht,21,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Stjepan Lončar,ba BIH,MF,Kortrijk,25,1996,22,13,"1,180",13.1,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.6,22,71,19,0.00,0.08,0.08,0.00,0.08,0.03,0.10,0.13,0.03,0.13,Matches
Borja López,es ESP,DF,Zulte Waregem,28,1994,19,16,"1,420",15.8,1,0,1,1,0,0,4,1,0.9,0.9,0.6,1.6,9,48,4,0.06,0.00,0.06,0.06,0.06,0.06,0.04,0.10,0.06,0.10,Matches
Jhon Lucumí,co COL,DF,Genk,24,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Senne Lynen,be BEL,MF,Union SG,23,1999,32,31,"2,667",29.6,0,5,5,0,0,0,8,0,1.0,1.0,3.6,4.6,20,133,40,0.00,0.17,0.17,0.00,0.17,0.04,0.12,0.16,0.04,0.16,Matches
Koki Machida,jp JPN,DF,Union SG,24,1997,7,6,585,6.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,9,51,19,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches

Nicolas Madsen,dk DEN,MF,Westerlo,22,2000,30,26,"2,315",25.7,2,4,6,2,0,0,1,0,1.4,1.4,4.6,6.0,42,193,64,0.08,0.16,0.23,0.08,0.23,0.06,0.18,0.23,0.06,0.23,Matches
Mathieu Maertens,be BEL,"FW,MF",OH Leuven,27,1995,24,23,"2,018",22.4,5,4,9,5,0,0,4,0,3.3,3.3,3.3,6.6,29,79,142,0.22,0.18,0.40,0.22,0.40,0.15,0.15,0.29,0.15,0.29,Matches
Tyreek Magee,jm JAM,"FW,MF",Eupen,22,1999,5,0,93,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.6,1,5,6,0.00,0.00,0.00,0.00,0.00,0.19,0.44,0.62,0.19,0.62,Matches
Gary Magnée,be BEL,"MF,DF",Eupen,22,1999,31,25,"2,196",24.4,3,2,5,3,0,0,7,1,2.1,2.1,1.4,3.5,21,99,70,0.12,0.08,0.20,0.12,0.20,0.09,0.06,0.14,0.09,0.14,Matches
Radosław Majecki,pl POL,GK,Cercle Brugge,22,1999,28,28,"2,475",27.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yonas Malede,il ISR,"FW,MF",Mechelen,22,1999,27,10,"1,156",12.8,0,2,2,0,0,1,1,0,2.3,1.6,1.7,3.2,49,19,104,0.00,0.16,0.16,0.00,0.16,0.19,0.14,0.33,0.13,0.27,Matches
Kristiyan Malinov,bg BUL,MF,OH Leuven,28,1994,21,16,"1,323",14.7,0,1,1,0,0,0,7,0,0.4,0.4,0.5,0.9,4,72,19,0.00,0.07,0.07,0.00,0.07,0.03,0.03,0.06,0.03,0.06,Matches
Benson Manuel,ao ANG,FW,Antwerp,25,1997,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jean Marcelin,fr FRA,DF,Cercle Brugge,22,2000,15,9,749,8.3,0,1,1,0,0,0,4,0,0.7,0.7,0.4,1.1,2,27,4,0.00,0.12,0.12,0.00,0.12,0.09,0.04,0.13,0.09,0.13,Matches
Damien Marcq,fr FRA,DF,Charleroi,33,1988,21,17,"1,469",16.3,2,1,3,2,0,0,5,1,0.3,0.3,0.5,0.8,6,58,4,0.12,0.06,0.18,0.12,0.18,0.02,0.03,0.05,0.02,0.05,Matches
Sulayman Marreh,gm GAM,MF,Gent,26,1996,10,5,394,4.4,1,0,1,1,0,0,4,0,0.4,0.4,0.0,0.4,2,10,6,0.23,0.00,0.23,0.23,0.23,0.08,0.01,0.09,0.08,0.09,Matches
Timothy Martin,lu LUX,GK,R.F.C. Seraing,21,2001,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Clinton Mata,ao ANG,DF,Club Brugge,29,1992,21,19,"1,559",17.3,0,3,3,0,0,0,5,0,0.1,0.1,1.5,1.5,37,99,71,0.00,0.17,0.17,0.00,0.17,0.00,0.08,0.09,0.00,0.09,Matches
Yusuke Matsuo,jp JPN,"FW,MF",Westerlo,25,1997,8,5,462,5.1,0,1,1,0,0,0,1,0,0.8,0.8,1.1,1.9,13,15,24,0.00,0.19,0.19,0.00,0.19,0.16,0.21,0.36,0.16,0.36,Matches
Nekadio Mayanga,,DF,R.F.C. Seraing,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Noah Mbamba,be BEL,MF,Club Brugge,17,2005,2,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dylan Mbayo,be BEL,"FW,MF",Kortrijk,20,2001,19,6,680,7.6,1,0,1,1,0,0,1,0,0.8,0.8,0.7,1.4,24,10,49,0.13,0.00,0.13,0.13,0.13,0.10,0.09,0.19,0.10,0.19,Matches
Isaac Mbenza,be BEL,"FW,DF",Charleroi,26,1996,34,25,"2,232",24.8,4,7,11,4,0,0,2,0,4.8,4.8,4.4,9.2,60,67,189,0.16,0.28,0.44,0.16,0.44,0.20,0.19,0.39,0.20,0.39,Matches
Moustapha Mbow,sn SEN,DF,R.F.C. Seraing,22,2000,25,25,"2,213",24.6,1,0,1,1,0,0,6,1,0.2,0.2,0.0,0.3,5,39,2,0.04,0.00,0.04,0.04,0.04,0.01,0.00,0.01,0.01,0.01,Matches
Cameron McGeehan,nir NIR,MF,Oostende,27,1995,21,17,"1,620",18.0,4,1,5,4,0,0,5,0,5.1,5.1,1.5,6.7,22,83,50,0.22,0.06,0.28,0.22,0.28,0.29,0.09,0.37,0.29,0.37,Matches
Mark McKenzie,us USA,DF,Genk,23,1999,30,30,"2,696",30.0,1,0,1,1,0,0,4,0,1.8,1.8,0.4,2.2,21,144,3,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,Matches
Dapo Mebude,sct SCO,"FW,MF",Oostende,21,2001,5,2,225,2.5,0,0,0,0,0,0,0,1,0.3,0.3,0.7,1.0,4,3,17,0.00,0.00,0.00,0.00,0.00,0.14,0.27,0.40,0.14,0.40,Matches
Brandon Mechele,be BEL,DF,Club Brugge,29,1993,30,28,"2,575",28.6,2,0,2,2,0,0,6,0,1.0,1.0,0.1,1.1,20,146,3,0.07,0.00,0.07,0.07,0.07,0.03,0.00,0.04,0.03,0.04,Matches
Zech Medley,eng ENG,DF,Oostende,22,2000,15,11,930,10.3,1,0,1,1,0,0,4,0,0.6,0.6,0.2,0.9,6,42,8,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08,Matches
Nayel Mehssatou,cl CHI,"DF,MF",Kortrijk,20,2002,27,22,"1,855",20.6,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.4,19,88,36,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches

Bjorn Meijer,nl NED,DF,Club Brugge,19,2003,30,28,"2,364",26.3,3,5,8,3,0,0,3,0,2.4,2.4,2.4,4.8,66,147,202,0.11,0.19,0.30,0.11,0.30,0.09,0.09,0.18,0.09,0.18,Matches
Filippo Melegoni,it ITA,"MF,DF",Standard Liège,23,1999,21,9,736,8.2,1,0,1,1,0,0,4,0,0.6,0.6,1.3,1.9,18,34,73,0.12,0.00,0.12,0.12,0.12,0.07,0.16,0.23,0.07,0.23,Matches
Hamza Mendyl,ma MAR,DF,OH Leuven,24,1997,28,25,"2,057",22.9,0,4,4,0,0,0,8,1,0.8,0.8,2.2,3.1,55,74,123,0.00,0.18,0.18,0.00,0.18,0.04,0.10,0.13,0.04,0.13,Matches
Billel Messaoudi,dz ALG,"FW,MF",Kortrijk,24,1997,31,18,"1,644",18.3,2,1,3,2,0,0,2,0,4.5,4.5,1.0,5.4,53,43,171,0.11,0.05,0.16,0.11,0.16,0.25,0.05,0.30,0.25,0.30,Matches
Senna Miangue,be BEL,DF,Cercle Brugge,25,1997,8,4,434,4.8,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,0,13,3,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
Simon Mignolet,be BEL,GK,Club Brugge,34,1988,34,34,"3,060",34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lucas Mineiro,br BRA,MF,Westerlo,26,1996,9,6,504,5.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,2,18,3,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Koji Miyoshi,jp JPN,FW,Antwerp,25,1997,10,9,637,7.1,1,1,2,1,0,0,0,0,1.6,1.6,1.2,2.7,18,26,76,0.14,0.14,0.28,0.14,0.28,0.22,0.17,0.38,0.22,0.38,Matches
Ryota Morioka,jp JPN,MF,Charleroi,31,1991,22,11,"1,001",11.1,3,3,6,3,0,0,2,0,1.2,1.2,1.8,3.0,8,82,33,0.27,0.27,0.54,0.27,0.54,0.11,0.17,0.27,0.11,0.27,Matches
Anthony Moris,lu LUX,GK,Union SG,32,1990,34,34,"3,060",34.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lennart Moser,de GER,GK,Eupen,22,1999,31,30,"2,745",30.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marius Mouandilmadji,td CHA,FW,R.F.C. Seraing,25,1997,26,24,"1,934",21.5,11,1,12,6,5,5,4,0,8.5,4.6,0.7,5.3,14,19,75,0.51,0.05,0.56,0.28,0.33,0.40,0.03,0.43,0.22,0.25,Matches
Kerim Mrabti,se SWE,"MF,FW",Mechelen,28,1994,12,10,848,9.4,1,2,3,1,0,0,3,0,0.8,0.8,1.9,2.7,12,32,32,0.11,0.21,0.32,0.11,0.32,0.08,0.20,0.28,0.08,0.28,Matches
Arbnor Muja,al ALB,FW,Antwerp,23,1998,21,16,"1,373",15.3,3,3,6,3,0,0,2,0,3.7,3.7,1.7,5.5,78,45,198,0.20,0.20,0.39,0.20,0.39,0.24,0.11,0.36,0.24,0.36,Matches
Ngal'Ayel Mukau,,"MF,FW",Mechelen,17,2004,9,0,102,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Muñoz,co COL,DF,Genk,26,1996,30,30,"2,612",29.0,7,5,12,7,0,0,9,0,4.0,4.0,3.4,7.4,89,238,167,0.24,0.17,0.41,0.24,0.41,0.14,0.12,0.25,0.14,0.25,Matches
Andy Musayev,be BEL,"FW,MF",Oostende,19,2003,7,2,207,2.3,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.7,2,9,17,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.29,0.19,0.29,Matches
Steve Mvoué,cm CMR,MF,R.F.C. Seraing,20,2002,22,14,"1,149",12.8,1,0,1,1,0,0,2,1,0.5,0.5,0.2,0.7,17,52,35,0.08,0.00,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06,Matches
